Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.682170e+02,-3.668723e+02,-2.530511e+02,-1.732008e+02,-1.255236e+02,-1.084936e+02,-9.035022e+01,-5.411615e+01,-3.406189e+01,-3.197010e+01,-2.484688e+01,-3.121726e+01,-4.593297e+01,-8.014941e+01,-1.516290e+02,-2.360071e+02,-3.068093e+02,-3.778760e+02,-4.230192e+02,-4.347177e+02,-4.372243e+02,-4.384132e+02,-4.411611e+02,-4.491216e+02,-4.634244e+02
7.663641e+01,4.300520e+01,-2.225700e+01,-5.556995e+01,-8.328416e+01,-9.397661e+01,-9.464333e+01,-4.661204e+01,1.876099e+01,6.641840e+01,7.897398e+01,9.418359e+01,1.135831e+02,1.414424e+02,1.780746e+02,2.008482e+02,1.813317e+02,1.391773e+02,1.070205e+02,9.630380e+01,9.364109e+01,9.299556e+01,9.041544e+01,8.787900e+01,8.030836e+01
1.368846e+01,1.196786e+01,3.776946e+01,5.290426e+01,5.471591e+01,5.990437e+01,5.375910e+01,5.582872e+01,2.509633e+01,-2.592015e+01,-4.671117e+01,-5.161760e+01,-5.040180e+01,-4.136880e+01,-3.469731e+01,-2.659067e+01,-9.795217e+00,4.885518e-01,1.521913e+00,2.542583e+00,1.402406e+00,2.196671e+00,1.203901e+00,8.299120e+00,1.416277e+01
-5.297094e+00,4.039786e+00,1.264530e+01,2.072134e+01,2.648335e+01,2.614410e+01,3.106302e+01,3.173045e+01,2.749620e+01,2.986685e+01,2.415480e+01,5.391828e+00,-1.165322e+01,-2.434943e+01,-3.055454e+01,-3.907656e+01,-2.485432e+01,-1.540349e+01,-1.396503e+01,-8.486750e+00,-7.916741e+00,-9.305557e+00,-9.892666e+00,-3.886284e+00,-2.797557e+00
8.404588e+00,5.872887e+00,-1.303071e+01,-2.276138e+01,-2.513651e+01,-2.708856e+01,-2.412038e+01,-3.377541e+01,-3.052922e+01,-3.559094e+01,-4.348219e+01,-4.781030e+01,-4.486886e+01,-4.015997e+01,-2.748347e+01,-3.831254e+00,7.114499e+00,1.168011e+01,1.399406e+01,1.535706e+01,1.704041e+01,1.268820e+01,1.108273e+01,1.549110e+01,1.327529e+01
1.347714e+01,1.935590e+00,1.973697e+01,2.984567e+01,2.756000e+01,2.381567e+01,1.921365e+01,1.417025e+01,7.448814e+00,2.102012e+01,3.967318e+01,4.930760e+01,5.899551e+01,6.538529e+01,6.048444e+01,3.585167e+01,2.151731e+01,1.554520e+01,1.715199e+01,1.675265e+01,2.096466e+01,1.736198e+01,1.415899e+01,1.531574e+01,1.767738e+01
6.270199e+00,1.576759e+01,8.846738e+00,1.286320e+01,1.500723e+01,1.848899e+01,1.583884e+01,8.478213e+00,-3.520971e+00,-3.068627e+01,-5.432034e+01,-6.617168e+01,-7.013099e+01,-6.881038e+01,-6.100622e+01,-3.288178e+01,-1.483813e+01,-8.917801e-01,5.814728e+00,9.581007e+00,1.541416e+01,1.360911e+01,9.122938e+00,5.370593e+00,8.643644e+00
3.852987e+00,3.576524e+00,7.416502e+00,6.767817e+00,-5.008601e+00,-6.913944e+00,-1.880131e+00,-1.194672e+01,-6.790406e+00,1.070657e+01,2.480985e+01,2.744956e+01,2.451368e+01,1.688074e+01,1.927345e+00,-1.492358e+01,-2.276833e+01,-6.649271e+00,4.377903e+00,7.610467e+00,9.582573e+00,7.890661e+00,4.244162e+00,3.704516e+00,4.825467e+00
6.951331e+00,1.010439e+01,6.653970e+00,4.323574e+00,4.194736e+00,2.621370e+00,-8.802105e-01,-1.451444e+01,-1.166476e+01,-7.873842e+00,-2.157585e+00,2.063303e+00,1.203619e+01,2.322668e+01,3.059991e+01,2.363784e+01,1.295306e+01,1.068526e+01,1.073968e+01,7.287330e+00,4.280654e+00,5.809158e+00,4.309635e+00,8.324359e+00,8.306754e+00
3.730910e+00,-5.885702e-01,-1.544997e+00,3.406802e+00,8.783791e+00,9.676445e+00,7.451206e+00,2.456632e+00,3.524684e+00,1.309455e+01,2.196634e+01,1.987545e+01,1.956242e+01,2.154800e+01,1.750225e+01,1.210514e+01,9.197425e+00,1.141270e+01,6.821351e+00,1.483227e+00,3.485698e-02,7.385627e+00,6.894206e+00,7.890054e+00,7.534722e+00
