Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.933511e+02,-4.638653e+02,-4.581723e+02,-4.557954e+02,-4.577679e+02,-4.595939e+02,-4.540057e+02,-3.023099e+02,-1.550278e+02,-9.784612e+01,-7.216655e+01,-6.205053e+01,-7.844572e+01,-8.831662e+01,-8.574708e+01,-7.933856e+01,-5.948444e+01,-5.073830e+01,-6.204219e+01,-1.032837e+02,-1.767579e+02,-2.409070e+02,-2.827563e+02,-3.694962e+02,-4.407695e+02,-4.572971e+02
6.564569e+01,8.075093e+01,8.227045e+01,8.451019e+01,8.718091e+01,8.376954e+01,8.748579e+01,8.140277e+01,5.849438e+01,2.227591e+01,1.613246e+00,-9.534780e-01,1.409770e+00,3.293294e+00,-7.273822e+00,-1.400561e+01,-1.339889e+01,3.669125e+00,2.460118e+01,4.563541e+01,7.169011e+01,1.159947e+02,1.297070e+02,1.326609e+02,1.046347e+02,8.741283e+01
1.333485e+01,5.273830e+00,1.177016e+00,1.088984e+00,5.823524e+00,2.397697e+00,-2.734725e+00,3.505624e+00,1.310176e+01,1.817709e+01,1.919799e+01,1.696665e+01,2.278836e+01,2.839549e+01,3.288676e+01,2.789931e+01,2.170108e+01,1.556519e+01,2.030643e+01,3.522936e+01,4.470584e+01,3.303237e+01,3.090309e+01,2.721478e+01,1.259471e+01,4.526195e+00
8.167067e+00,8.032977e+00,7.468896e+00,7.712859e+00,7.418571e+00,5.001615e+00,-2.128552e-01,4.413131e+01,5.037205e+01,4.926226e+01,5.238438e+01,4.997466e+01,4.048637e+01,3.571431e+01,3.980272e+01,4.567054e+01,5.212674e+01,4.940415e+01,4.365000e+01,4.920593e+01,5.451923e+01,5.563932e+01,3.998834e+01,1.931283e+01,4.228129e+00,4.625583e+00
1.123661e+01,9.590223e+00,1.049815e+01,9.747366e+00,8.612446e+00,8.051492e+00,9.321373e+00,-1.364562e+01,-3.742541e+01,-5.511948e+01,-6.180032e+01,-6.143344e+01,-5.623557e+01,-4.637821e+01,-4.522325e+01,-5.702549e+01,-5.832034e+01,-6.335068e+01,-7.249533e+01,-7.038199e+01,-5.952775e+01,-3.790699e+01,-2.707617e+01,-1.252038e+01,3.869617e+00,1.037634e+01
2.328242e+01,2.050064e+01,2.058432e+01,1.386291e+01,1.166582e+01,1.305666e+01,1.137421e+01,1.669160e+01,2.765911e+01,4.447248e+01,5.519090e+01,5.613301e+01,5.217771e+01,5.281165e+01,6.066979e+01,5.897222e+01,5.804328e+01,5.230618e+01,4.841949e+01,5.069815e+01,5.065939e+01,2.859874e+01,1.806974e+01,6.975781e+00,1.306280e+01,1.873203e+01
2.241551e+01,2.234581e+01,2.124574e+01,1.530660e+01,1.291705e+01,1.265583e+01,7.254692e+00,-1.588531e+01,-2.475280e+01,-3.066749e+01,-2.764333e+01,-2.944584e+01,-3.409565e+01,-3.671783e+01,-2.945115e+01,-2.816683e+01,-2.724170e+01,-3.341516e+01,-4.370206e+01,-4.892431e+01,-4.049667e+01,-3.079916e+01,-2.724410e+01,-1.573242e+01,9.236566e+00,1.538581e+01
6.680581e+00,2.760352e+00,8.285919e-01,9.048190e-01,-6.932070e-01,-1.895904e+00,-3.074492e+00,3.949615e+00,1.602971e+01,1.880429e+01,1.518599e+01,1.305911e+01,1.003561e+01,8.418087e+00,1.282363e+01,1.368886e+01,1.657336e+01,1.886731e+01,1.218281e+01,3.025145e+00,-2.524707e+00,-1.010625e+01,-1.761562e+01,-2.375657e+01,-9.462061e+00,-3.354360e+00
4.819115e+00,4.490275e+00,6.988162e+00,6.000477e+00,2.879259e+00,2.624384e+00,5.690200e+00,-2.325771e+01,-3.460217e+01,-3.544074e+01,-3.180240e+01,-3.216442e+01,-3.297603e+01,-2.970212e+01,-3.626740e+01,-4.053007e+01,-3.911098e+01,-2.644542e+01,-1.998413e+01,-2.097826e+01,-1.607371e+01,-1.653720e+01,-1.996965e+01,-1.291911e+01,-5.222287e+00,-4.326124e-01
-1.300450e+00,2.305359e-01,1.902801e+00,-1.629497e+00,-3.768762e-01,-2.384809e-01,3.273955e+00,-8.484075e+00,-3.046699e+00,1.295840e+00,6.724288e+00,8.917019e+00,1.100811e+01,1.213772e+01,7.364470e+00,5.064551e+00,4.895709e+00,6.126562e+00,9.752422e+00,6.528367e+00,-1.349525e+00,-5.730360e+00,-5.817175e+00,-6.899772e+00,-5.965314e+00,-2.113450e+00
