Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.690373e+02,-4.516100e+02,-4.484793e+02,-4.243675e+02,-4.046273e+02,-2.429608e+02,-1.426588e+02,-1.133245e+02,-9.689238e+01,-6.269758e+01,-4.453540e+01,-6.228242e+01,-1.304205e+02,-2.258488e+02,-3.057879e+02,-3.717197e+02,-4.261749e+02,-4.400107e+02,-4.436421e+02,-4.479035e+02,-4.484385e+02,-4.490385e+02,-4.489349e+02,-4.584147e+02
4.300477e+01,5.842830e+01,6.186037e+01,9.306012e+01,1.147829e+02,1.537365e+02,1.492946e+02,1.219437e+02,9.533379e+01,8.705279e+01,9.377312e+01,1.163293e+02,1.441812e+02,1.659698e+02,1.502831e+02,1.160785e+02,7.549778e+01,6.687871e+01,6.346588e+01,5.984904e+01,5.852111e+01,5.701653e+01,5.879119e+01,5.278224e+01
1.710765e+01,1.675643e+01,1.741617e+01,4.220800e+01,5.445238e+01,-2.284357e+01,-4.512826e+01,-4.459539e+01,-4.801374e+01,-6.931024e+01,-8.515928e+01,-8.657101e+01,-7.035349e+01,-4.795387e+01,-2.495298e+01,-9.288345e+00,4.997845e+00,1.327564e+01,1.199138e+01,1.193076e+01,1.157301e+01,8.953871e+00,1.269652e+01,1.849505e+01
3.878630e+00,-2.320064e+00,-4.192563e+00,1.613995e+01,2.613117e+01,2.534232e+01,9.033362e+00,-3.852160e+00,6.813433e-01,6.749445e+00,3.363388e+00,-7.107574e+00,-1.619059e+01,-2.426592e+01,-3.159985e+01,-3.478458e+01,-1.457471e+01,-5.491766e+00,-6.586447e+00,-6.237428e+00,-3.421151e+00,-5.305158e+00,-3.387446e+00,4.313724e+00
6.112310e+00,2.239040e+00,9.295874e-01,2.130477e+01,3.115801e+01,7.436832e+00,-1.665968e+01,-2.423208e+01,-2.157987e+01,-3.368513e+01,-3.520233e+01,-3.076849e+01,-1.915304e+01,4.950079e+00,1.270051e+01,9.720646e+00,9.163570e+00,7.558461e+00,7.812749e+00,6.966259e+00,9.365063e+00,1.087244e+01,8.731644e+00,1.098880e+01
9.696905e+00,6.695356e+00,7.806154e+00,2.727744e+01,3.262767e+01,7.504157e+00,2.129442e+01,3.165786e+01,4.173829e+01,4.521360e+01,5.183386e+01,5.721626e+01,4.782809e+01,3.057125e+01,1.783826e+01,2.224075e+01,2.030791e+01,1.502290e+01,1.782119e+01,1.638213e+01,1.379910e+01,1.756336e+01,1.466248e+01,1.467005e+01
7.898829e+00,4.197627e+00,5.272646e+00,1.630584e+01,1.826230e+01,-6.455777e+00,-2.812506e+01,-3.870988e+01,-3.497186e+01,-3.905002e+01,-4.191808e+01,-4.575347e+01,-3.332248e+01,-1.096476e+01,-1.621661e+00,9.692467e-01,8.555973e+00,9.105494e+00,1.075836e+01,8.630653e+00,3.964120e+00,5.164507e+00,6.007082e+00,7.827168e+00
5.157003e+00,3.544970e+00,2.311871e+00,1.266907e-02,3.783854e+00,-1.415973e+01,-9.799288e+00,7.557974e+00,2.096247e+01,2.330031e+01,2.303131e+01,9.679293e+00,-2.997813e+00,-8.792850e+00,-3.390076e+00,-2.572038e+00,1.875054e+00,6.057425e+00,4.264868e+00,1.607522e+00,2.728409e-02,-2.722645e+00,1.504034e+00,3.815566e+00
3.884771e+00,6.194024e+00,5.159459e+00,-7.101337e+00,-2.971883e+00,1.731514e+01,1.577245e+01,1.154039e+01,9.535474e+00,1.589794e+01,1.723385e+01,1.214426e+01,1.604699e+01,1.190483e+01,7.108112e+00,8.568471e+00,5.476151e+00,7.343137e+00,6.768613e+00,4.902287e+00,5.146646e+00,3.253687e+00,7.131045e+00,8.363870e+00
1.202720e+00,5.852791e+00,8.171450e+00,-7.622873e+00,-8.523500e+00,-1.613703e+01,-1.228079e+01,-2.462189e+00,-7.853655e+00,-1.209938e+01,-1.133180e+01,-9.611801e+00,-1.221420e+01,-1.474425e+01,-2.667022e+00,3.151342e+00,1.831265e+00,2.907617e+00,6.550996e+00,5.780169e+00,4.902355e+00,7.516712e+00,9.452814e+00,1.103645e+01
-3.487383e+00,4.581379e-01,4.285766e+00,-1.118563e+01,-1.598941e+01,-2.740291e+01,-2.475147e+01,-2.452150e+01,-2.662148e+01,-2.099822e+01,-1.497146e+01,-1.711156e+01,-1.729131e+01,-1.103080e+01,-1.290025e+01,-1.305889e+01,-9.903463e+00,-5.854470e+00,-2.895329e+00,-2.966333e+00,-3.060033e+00,1.023361e+00,2.057241e+00,5.218048e+00
