Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-5.475963e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02,-4.481161e+02,-3.442782e+02,-3.038927e+02,-3.027102e+02,-2.691958e+02,-1.962611e+02,-1.630616e+02,-1.500123e+02,-1.378055e+02,-1.536315e+02,-2.131955e+02,-3.047570e+02,-3.936120e+02,-4.525414e+02,-4.912582e+02,-5.211476e+02,-5.440924e+02,-5.473955e+02,-5.475963e+02,-5.475963e+02,-5.475963e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.869648e+01,1.001994e+02,1.153566e+02,1.328756e+02,1.680963e+02,1.748098e+02,1.748466e+02,1.813198e+02,2.018544e+02,2.138330e+02,2.118256e+02,1.917151e+02,1.523735e+02,1.025804e+02,6.295625e+01,3.037343e+01,4.592233e+00,2.791658e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.935290e+01,-1.069785e+02,-1.005174e+02,-6.765195e+01,-5.703946e+01,-8.184698e+01,-1.015168e+02,-1.070886e+02,-9.085367e+01,-7.238752e+01,-4.312595e+01,-2.195150e+00,3.183104e+01,3.426764e+01,2.663828e+01,1.627024e+01,4.061924e+00,2.649365e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.816487e+01,-6.508360e+01,-5.022914e+01,-3.360953e+01,-4.887724e+01,-4.338958e+01,-4.115177e+01,-4.307613e+01,-4.471482e+01,-4.382428e+01,-4.863118e+01,-6.047609e+01,-4.593319e+01,-1.699990e+01,-2.340331e+00,4.080819e+00,3.281196e+00,2.417535e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.773876e+00,7.431940e+00,-4.780081e+00,-6.737101e+00,-3.588980e+01,-5.060833e+01,-6.666074e+01,-8.200134e+01,-9.479212e+01,-9.296793e+01,-8.202881e+01,-6.905560e+01,-5.113755e+01,-2.394548e+01,-1.045666e+01,-2.082095e+00,2.074131e+00,2.104022e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.872491e+01,5.016490e+00,-5.213641e-01,-2.935822e+00,-5.453976e-01,-3.052791e+00,-3.699021e+00,-1.120714e+01,-1.621052e+01,-2.056624e+01,-2.327474e+01,-1.553229e+01,-8.243038e+00,-4.839771e+00,-6.096498e+00,-2.173685e+00,1.142751e+00,1.719428e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.267521e+00,-1.003468e+01,-2.068593e+01,-2.616414e+01,-4.782569e-02,4.966224e+00,9.615629e+00,1.009103e+01,1.070361e+01,1.527574e+01,2.041928e+01,1.118080e+01,9.895846e+00,6.076300e+00,-3.825979e+00,-2.560125e+00,1.486903e-01,1.276734e-01,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.302313e+00,-2.206072e+00,-1.115576e+01,-2.380734e+01,-2.648087e+01,-2.506811e+01,-2.904172e+01,-3.279277e+01,-3.482666e+01,-3.587548e+01,-3.032796e+01,-2.139190e+01,-1.085267e+01,-2.799774e+00,-6.900652e+00,-4.047401e+00,-7.991769e-01,7.908929e-02,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.596767e+00,7.402019e+00,4.243062e+00,-8.855036e+00,-2.169136e+01,-2.918991e+01,-2.573004e+01,-1.977613e+01,-2.212475e+01,-2.356863e+01,-2.388058e+01,-2.545028e+01,-2.496356e+01,-1.593118e+01,-8.409919e+00,-2.923435e+00,-1.258945e+00,2.783322e-02,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.018367e+00,1.259291e+01,9.903174e+00,-1.409942e+00,-6.559666e+00,-5.289891e+00,-4.079725e+00,-5.378222e+00,-1.117975e+01,-1.497289e+01,-1.320583e+01,-1.397219e+01,-1.796404e+01,-1.719611e+01,-4.950759e+00,-1.181348e+00,-1.817954e+00,-2.436334e-02,0.000000e+00,0.000000e+00,0.000000e+00
