Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32
-5.264564e+02,-5.264564e+02,-5.264564e+02,-5.264564e+02,-5.264564e+02,-5.255642e+02,-4.988461e+02,-4.679210e+02,-4.542969e+02,-3.846233e+02,-2.494979e+02,-1.827723e+02,-1.349062e+02,-9.316056e+01,-1.263414e+02,-1.612173e+02,-1.366367e+02,-1.515470e+02,-1.994266e+02,-2.712384e+02,-3.452584e+02,-4.083254e+02,-4.536122e+02,-4.905365e+02,-5.155307e+02,-5.234668e+02,-5.264564e+02,-5.264564e+02,-5.264564e+02,-5.264564e+02,-5.264564e+02,-5.264564e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.239121e+00,3.595181e+01,6.496830e+01,7.398412e+01,9.483095e+01,1.387415e+02,1.687882e+02,1.838721e+02,1.491942e+02,1.280387e+02,1.701147e+02,2.166859e+02,2.326816e+02,2.299088e+02,2.136629e+02,1.698337e+02,1.213553e+02,7.988907e+01,4.244695e+01,1.443114e+01,4.120578e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.172241e+00,3.051395e+01,4.067928e+01,3.795689e+01,5.153467e+00,-4.195268e+01,-7.982162e+01,-9.867845e+01,-7.926540e+01,-7.331271e+01,-9.966705e+01,-9.262703e+01,-6.199638e+01,-3.374587e+01,-4.674481e+00,1.571201e+01,2.894712e+01,3.089039e+01,2.302615e+01,1.168105e+01,3.810306e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.063515e+00,2.565088e+01,3.398089e+01,3.449324e+01,4.727591e+01,5.259917e+01,1.924346e+01,-3.086911e+01,-5.992308e+01,-5.816256e+01,-6.061036e+01,-7.301409e+01,-6.987273e+01,-7.073253e+01,-7.526726e+01,-5.880444e+01,-2.862127e+01,-5.031878e+00,4.312130e+00,7.977273e+00,3.329461e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.169466e-01,1.780299e+01,1.888963e+01,2.063995e+01,3.969450e+01,2.959425e+01,9.640093e+00,-2.155196e+01,-3.320638e+01,-3.581437e+01,-5.780301e+01,-7.918288e+01,-7.748425e+01,-6.851074e+01,-4.972411e+01,-3.700381e+01,-2.292024e+01,-1.021188e+01,-5.687000e+00,4.214016e+00,2.724323e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.379255e-01,7.339726e+00,-8.395777e+00,-1.406984e+01,-2.446243e+01,-2.067921e+01,-1.500834e+01,-1.124720e+01,4.020593e+00,8.712953e+00,4.978154e+00,-6.727084e+00,-4.227007e+00,-6.847402e-01,3.060585e+00,9.062948e+00,4.974704e+00,2.969299e-01,-7.394455e+00,1.091600e+00,2.045785e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.330265e-01,-6.194693e-02,-1.338338e+01,-1.695287e+01,-3.608458e+01,-2.867516e+01,-1.810058e+01,-2.443881e+01,-2.570947e+01,-1.520280e+01,-5.295485e+00,-7.165679e+00,-6.427558e+00,7.397133e-01,-2.445967e+00,6.215353e+00,9.235410e+00,3.824989e+00,-5.764743e+00,-1.019266e+00,1.340115e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.097595e-01,-4.699010e+00,-1.686409e+00,5.303271e+00,2.906983e+00,-5.622391e+00,-1.096484e+01,-2.390039e+01,-2.290065e+01,-1.953156e+01,-4.298079e+01,-6.546695e+01,-6.984419e+01,-6.425735e+01,-4.875028e+01,-2.845094e+01,-8.248806e+00,-3.600221e+00,-3.956139e+00,-2.071774e+00,6.422489e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.628816e-02,-1.042393e+01,-8.148470e+00,-1.018815e+00,-1.850555e+00,-8.906282e+00,-1.611526e+00,-1.384388e+01,-1.968179e+01,-1.383910e+01,-1.135133e+01,-1.562997e+01,-2.133990e+01,-2.611430e+01,-2.986445e+01,-2.956136e+01,-1.775620e+01,-9.805241e+00,-1.832373e+00,-2.296237e+00,-2.678919e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.588779e-01,-1.450129e+01,-2.075031e+01,-1.970771e+01,-1.880761e+01,-2.363543e+01,-1.729153e+01,-7.930352e+00,2.545393e+00,7.249200e+00,1.087386e+01,1.429416e+00,-1.978826e+00,-1.233903e+00,-6.279181e+00,-1.010489e+01,-9.971972e+00,-7.381545e+00,7.619466e-01,-2.133871e+00,-6.579612e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
