Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.983175e+02,-4.791862e+02,-4.736617e+02,-4.177600e+02,-3.193815e+02,-2.562130e+02,-2.374577e+02,-2.277117e+02,-2.079164e+02,-1.440022e+02,-1.235945e+02,-1.257345e+02,-9.572070e+01,-8.789915e+01,-1.173391e+02,-1.687598e+02,-2.296454e+02,-3.132557e+02,-3.916949e+02,-4.354758e+02,-4.657342e+02,-4.756994e+02,-4.778512e+02,-4.747648e+02,-4.769420e+02,-4.939355e+02
4.626427e+01,6.514819e+01,6.934054e+01,5.725745e+01,4.985607e+01,4.698116e+01,3.865998e+01,6.022830e+01,1.021366e+02,1.007590e+02,8.858981e+01,8.045155e+01,8.616175e+01,1.065814e+02,1.154328e+02,1.221170e+02,1.372426e+02,1.490161e+02,1.329238e+02,9.811360e+01,7.288062e+01,6.306149e+01,5.917260e+01,6.438898e+01,6.397252e+01,4.668424e+01
2.351493e+01,2.761547e+01,2.718523e+01,3.536561e+00,-1.429923e+01,-2.004737e+01,-2.305098e+01,-1.402519e+01,-1.927944e+01,-5.272561e+01,-6.292996e+01,-5.920572e+01,-7.461104e+01,-8.378720e+01,-7.069387e+01,-4.632233e+01,-2.257048e+01,4.670949e-01,6.810118e+00,1.113338e+01,1.568048e+01,1.551361e+01,1.185050e+01,1.653308e+01,1.975164e+01,1.619630e+01
8.579932e+00,6.161838e+00,6.262372e+00,2.937576e+01,4.775848e+01,4.588004e+01,4.527973e+01,5.177580e+01,3.663319e+01,4.631545e+01,5.329707e+01,3.593858e+01,1.990368e+01,3.572060e+00,-1.545972e+00,-8.928112e+00,-2.035351e+01,-2.910716e+01,-3.402045e+01,-2.488740e+01,-1.102244e+01,-4.427761e+00,-4.610456e+00,-5.112204e+00,-1.988552e+00,3.238666e+00
8.211679e+00,8.001371e+00,9.362413e+00,-7.632498e-01,-2.590153e+01,-4.180444e+01,-4.626559e+01,-3.928835e+01,-3.347053e+01,-5.348318e+01,-6.875938e+01,-5.835822e+01,-5.446453e+01,-4.838260e+01,-4.481469e+01,-4.032948e+01,-2.973639e+01,-1.717054e+01,-1.889263e+00,-4.562047e+00,7.923886e-01,5.565825e+00,7.594484e+00,1.638274e+00,3.927959e+00,8.280077e+00
1.472415e+01,1.588783e+01,1.522687e+01,1.553206e+01,2.041445e+01,2.205063e+01,2.398285e+01,2.241686e+01,1.748047e+01,3.440407e+01,4.199784e+01,4.407854e+01,5.633049e+01,6.140132e+01,6.826891e+01,6.654456e+01,4.903031e+01,2.987444e+01,1.572584e+01,1.562615e+01,1.553284e+01,1.474135e+01,1.396458e+01,9.730970e+00,1.306233e+01,1.148518e+01
1.864773e+01,1.697638e+01,1.350821e+01,4.660571e+00,-1.092315e-02,3.155241e+00,5.472095e+00,4.069919e+00,6.743368e-01,-1.043065e+01,-1.775583e+01,-2.758427e+01,-2.935990e+01,-2.965387e+01,-3.184009e+01,-2.654966e+01,-2.439092e+01,-1.830619e+01,1.521055e+00,1.112253e+01,1.195942e+01,1.019588e+01,6.801514e+00,1.053131e+01,1.271953e+01,5.995690e+00
1.682823e+01,1.301025e+01,8.661577e+00,1.778560e+01,8.735603e+00,4.917695e+00,9.362299e+00,5.905550e+00,8.188088e+00,1.081999e+01,1.391684e+01,1.336805e+01,1.425038e+01,1.517206e+01,1.354765e+01,1.408812e+01,1.286685e+01,-2.347492e+00,-5.193916e+00,2.114737e+00,2.273040e+00,3.932404e+00,3.837741e+00,1.245007e+01,9.830219e+00,7.464535e-01
1.137449e+01,9.630903e+00,7.152552e+00,7.171020e+00,1.260997e+01,1.205074e+01,9.260110e+00,-5.589951e+00,-3.942953e-01,6.313297e+00,3.239296e+00,6.864581e+00,9.927858e+00,1.712332e+01,1.883506e+01,1.768021e+01,1.371264e+01,7.380818e+00,-4.232948e-01,1.781051e+00,4.489651e-01,4.157238e+00,8.723036e+00,1.442809e+01,9.702703e+00,1.229601e+00
5.327758e+00,7.673932e+00,8.620585e+00,-6.480721e+00,-4.878337e+00,-2.497318e+00,-3.916760e+00,-1.969900e+01,-2.646124e+01,-4.058936e+01,-3.231692e+01,-1.097789e+01,-1.063954e+01,-1.431766e+01,-1.638838e+01,-7.544622e+00,-7.635091e+00,-5.942061e+00,7.202272e-01,2.855409e+00,2.330894e+00,4.420248e+00,7.984666e+00,9.010113e+00,7.985222e+00,2.644773e+00
