Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.667830e+02,-4.493888e+02,-4.504805e+02,-4.355703e+02,-4.098366e+02,-3.795674e+02,-2.544299e+02,-1.917482e+02,-1.682418e+02,-1.729099e+02,-1.683349e+02,-1.433998e+02,-1.263177e+02,-1.283767e+02,-1.510780e+02,-1.946114e+02,-2.619613e+02,-3.388718e+02,-3.880236e+02,-4.326287e+02,-4.599083e+02,-4.605409e+02,-4.598594e+02,-4.624002e+02,-4.671446e+02,-4.692863e+02,-4.740405e+02,-4.723944e+02,-4.814286e+02
5.280692e+01,6.670154e+01,6.859094e+01,8.814807e+01,1.069655e+02,1.262895e+02,1.644540e+02,1.739802e+02,1.691404e+02,1.488962e+02,1.310431e+02,1.333986e+02,1.482479e+02,1.675919e+02,1.890250e+02,1.989316e+02,1.881935e+02,1.558389e+02,1.226887e+02,8.467741e+01,5.985594e+01,5.567019e+01,5.382169e+01,5.204387e+01,4.932317e+01,4.890535e+01,4.561810e+01,4.605566e+01,3.877705e+01
1.311867e+01,1.006664e+01,1.554784e+01,3.259119e+01,2.988633e+01,2.499973e+01,-1.987709e+01,-3.683478e+01,-4.614284e+01,-3.012935e+01,-1.917884e+01,-4.378030e+01,-6.566587e+01,-6.773494e+01,-5.746606e+01,-3.660145e+01,-1.372102e+01,5.803928e+00,1.495811e+01,1.383895e+01,1.382103e+01,5.844037e+00,7.576517e-01,1.934747e+00,5.261407e+00,8.524239e+00,1.038265e+01,8.513540e+00,9.386518e+00
-1.930338e+00,-9.535667e+00,-5.721792e+00,9.997843e+00,1.354912e+01,1.189887e+01,2.069883e+00,-1.577411e+01,-2.797107e+01,-2.428865e+01,-1.940650e+01,-2.026527e+01,-3.019863e+01,-4.668316e+01,-5.143416e+01,-4.559398e+01,-3.099584e+01,-2.268111e+01,-2.011522e+01,-1.601291e+01,-4.198390e+00,-9.145488e+00,-1.268769e+01,-1.078834e+01,-7.285150e+00,-4.890272e+00,-2.129848e+00,-3.633242e+00,-2.652557e+00
3.164132e+00,-4.639002e-01,2.315908e+00,1.513710e+01,3.038186e+01,2.863447e+01,8.102612e+00,-1.369293e+00,-2.983953e+00,-1.009123e+01,-1.798512e+01,-1.635195e+01,-1.319566e+01,-1.761052e+01,-2.306162e+01,-2.049271e+01,-7.695853e+00,4.009833e+00,-6.787505e-01,-3.875737e+00,7.438159e+00,8.128447e+00,6.505410e+00,7.466727e+00,7.456838e+00,6.213196e+00,8.883305e+00,7.292377e+00,4.132376e+00
3.536067e+00,4.269301e+00,7.935066e+00,1.261167e+01,2.303437e+01,1.928920e+01,1.923174e+01,1.695538e+01,1.477886e+01,1.072526e+01,1.508709e+01,1.840612e+01,1.667734e+01,1.025423e+01,9.951494e+00,1.161765e+01,4.196852e-01,-2.557454e+00,2.566099e+00,3.915927e+00,1.562745e+01,1.698434e+01,1.381736e+01,1.411919e+01,1.367305e+01,1.163974e+01,1.721089e+01,1.326418e+01,1.083797e+01
6.549616e-01,5.742371e+00,6.435584e+00,4.524787e-01,2.107753e+00,3.937627e-01,-1.268611e+01,-2.319022e+01,-2.836031e+01,-2.833110e+01,-2.066270e+01,-1.716191e+01,-1.821940e+01,-2.462844e+01,-2.677188e+01,-2.225527e+01,-1.790170e+01,-1.402888e+01,-9.679703e+00,-4.711535e+00,7.975735e+00,7.213679e+00,3.235314e+00,2.587272e+00,4.873150e+00,5.551522e+00,1.265372e+01,8.157250e+00,1.037510e+01
6.699269e+00,1.293534e+01,9.014475e+00,-4.203109e+00,-6.292635e+00,-5.599448e+00,-2.826900e+01,-3.214191e+01,-2.591159e+01,-1.331033e+01,1.118165e+00,-3.344584e+00,-7.742694e+00,-1.101881e+01,-1.162210e+01,-9.288311e+00,-7.904023e+00,-4.248610e+00,-5.806396e+00,-5.252894e+00,1.464700e+00,2.118896e+00,2.351257e-01,-2.553931e+00,7.407672e-01,3.669867e+00,6.855281e+00,5.820372e+00,9.695308e+00
1.184957e+01,1.491619e+01,1.069826e+01,-5.223819e+00,-9.898338e+00,2.766607e-01,1.065522e+01,1.920040e+01,2.428085e+01,2.329087e+01,2.730449e+01,2.894613e+01,2.888302e+01,2.376140e+01,1.841321e+01,1.642298e+01,1.324850e+01,6.699565e+00,7.347750e+00,7.701322e+00,5.524216e+00,9.172784e+00,7.694422e+00,3.265728e+00,4.765768e+00,7.564888e+00,6.340914e+00,8.761067e+00,1.001447e+01
1.712834e+00,4.276241e+00,1.625937e+00,-1.416634e+01,-1.669886e+01,8.627409e-01,1.757024e+00,1.000890e+01,1.214517e+01,8.427240e+00,6.977153e+00,1.480019e+01,1.975183e+01,2.110359e+01,1.830326e+01,1.119477e+01,6.261275e+00,5.229576e+00,8.747563e+00,1.352717e+01,8.892045e+00,1.087907e+01,7.084979e+00,3.492292e+00,3.963840e+00,5.646438e+00,4.848063e+00,6.859558e+00,5.216642e+00
