Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.272440e+02,-5.140970e+02,-5.181873e+02,-5.228279e+02,-5.194044e+02,-5.162865e+02,-5.160118e+02,-4.957900e+02,-4.628379e+02,-4.220863e+02,-2.345755e+02,-1.276433e+02,-1.012324e+02,-1.100503e+02,-1.234758e+02,-1.169092e+02,-8.591143e+01,-5.705679e+01,-4.060101e+01,-6.487654e+01,-1.227773e+02,-2.105062e+02,-2.997506e+02,-3.808879e+02,-4.552261e+02,-5.004343e+02,-5.046138e+02,-4.944424e+02,-4.928652e+02,-4.988350e+02,-5.097027e+02,-5.148971e+02,-5.150450e+02,-5.179216e+02,-5.214772e+02,-5.196016e+02,-5.220210e+02,-5.227698e+02,-5.315709e+02
4.922638e+01,5.653757e+01,5.169094e+01,4.630231e+01,4.825757e+01,5.096563e+01,4.990639e+01,7.431957e+01,1.121051e+02,1.169544e+02,7.396457e+01,6.923969e+01,7.279218e+01,6.376226e+01,4.708978e+01,3.669011e+01,3.124709e+01,4.954449e+01,8.300468e+01,1.088979e+02,1.281805e+02,1.461703e+02,1.540948e+02,1.471607e+02,9.687474e+01,6.435886e+01,6.565533e+01,7.634380e+01,7.632638e+01,7.082324e+01,5.983253e+01,5.242081e+01,5.108107e+01,4.918380e+01,4.531892e+01,4.622872e+01,4.491932e+01,4.647025e+01,3.960463e+01
3.554207e+01,3.818507e+01,3.627422e+01,3.136562e+01,3.282189e+01,3.322138e+01,3.353729e+01,4.830585e+01,6.849030e+01,6.417581e+01,3.377988e+01,-2.186986e+00,-2.408659e+01,-2.831612e+01,-1.661189e+01,-1.162411e+01,-2.768905e+01,-4.924909e+01,-4.976485e+01,-3.939284e+01,-3.177448e+01,-2.451758e+01,-1.332991e+01,-5.378645e+00,8.120281e+00,3.016450e+01,3.947223e+01,4.550080e+01,4.365462e+01,4.170217e+01,3.731179e+01,3.123054e+01,2.878133e+01,3.043637e+01,2.795525e+01,2.774136e+01,2.598896e+01,2.804935e+01,2.735848e+01
2.102016e+01,1.248331e+01,1.191690e+01,1.106421e+01,8.309622e+00,8.049712e+00,1.245648e+01,1.825360e+01,3.217683e+01,4.053338e+01,1.777401e+01,-9.654876e+00,-2.492179e+01,-3.575490e+01,-4.114034e+01,-4.280575e+01,-4.313343e+01,-5.715273e+01,-7.389045e+01,-7.126821e+01,-6.125320e+01,-4.899301e+01,-4.507146e+01,-4.615583e+01,-3.033255e+01,1.283864e+00,9.120983e+00,8.831160e+00,4.560978e+00,5.268855e+00,7.221213e+00,5.343071e+00,3.616320e+00,5.201257e+00,4.897089e+00,1.475131e+00,1.513334e+00,6.615261e+00,1.229979e+01
1.437488e+01,1.307599e+01,1.355341e+01,1.548982e+01,1.291479e+01,1.447517e+01,1.911919e+01,6.949930e+00,1.738589e+01,2.600964e+01,-2.425152e+00,-9.641212e+00,-7.799696e+00,-3.300501e-01,3.947159e+00,1.624970e+00,5.541507e+00,6.904831e+00,-1.089447e+01,-1.926365e+01,-1.444867e+01,-5.442408e+00,1.516998e+00,-1.503573e+00,-2.450958e-01,1.165670e+01,1.104207e+01,1.030294e+01,7.429677e+00,6.560389e+00,8.619445e+00,1.015248e+01,1.134197e+01,1.128050e+01,1.063941e+01,7.563171e+00,7.295192e+00,1.078645e+01,1.404842e+01
9.603981e+00,7.174641e+00,8.726774e+00,1.277119e+01,8.503721e+00,1.088899e+01,1.610587e+01,-1.784699e-01,4.306997e+00,1.691469e+01,1.818348e+01,2.165567e+01,3.059372e+01,3.943002e+01,4.026915e+01,3.971139e+01,4.372543e+01,4.421461e+01,3.850106e+01,3.181251e+01,3.002754e+01,4.025259e+01,3.056416e+01,7.987332e+00,9.597469e+00,8.624769e+00,7.674738e+00,8.691753e+00,7.739919e+00,5.679902e+00,5.715059e+00,7.081561e+00,1.065592e+01,1.048856e+01,8.522709e+00,6.536904e+00,1.004699e+01,1.282400e+01,1.407328e+01
6.081166e+00,1.033964e+01,1.359771e+01,1.650130e+01,1.520591e+01,1.627241e+01,1.917131e+01,8.093243e+00,3.182298e+00,3.727525e+00,-1.372356e+01,-2.512958e+01,-3.429504e+01,-3.080440e+01,-2.264131e+01,-2.851552e+01,-3.056224e+01,-3.019993e+01,-3.207817e+01,-3.457887e+01,-4.147198e+01,-3.920759e+01,-2.862281e+01,-6.196702e+00,9.147688e+00,1.061397e+01,1.343617e+01,1.810025e+01,1.972341e+01,1.728081e+01,1.307478e+01,1.184479e+01,1.619118e+01,1.793239e+01,1.517370e+01,1.592227e+01,1.924586e+01,1.808916e+01,1.667795e+01
-1.697073e-01,-6.669762e-01,2.796643e+00,5.154251e+00,5.419843e+00,4.545598e+00,1.795878e+00,-3.104188e+00,-9.056670e+00,-1.325829e+01,9.774714e+00,1.991102e+01,2.666756e+01,3.361105e+01,3.378242e+01,2.857773e+01,3.342779e+01,3.622202e+01,3.696038e+01,3.392590e+01,3.015399e+01,2.599797e+01,1.493902e+01,2.993468e+00,6.298017e+00,2.722898e+00,3.536351e+00,7.218324e+00,9.903910e+00,9.706848e+00,3.801798e+00,3.282566e+00,6.921780e+00,7.679144e+00,7.153883e+00,7.125010e+00,9.251353e+00,6.773047e+00,7.080797e+00
-2.496469e+00,-2.871358e-01,8.232878e-01,3.374177e+00,7.671371e+00,6.747346e+00,2.290009e+00,3.806027e+00,3.308706e+00,-7.606626e+00,-1.700674e+01,-2.168481e+01,-1.498424e+01,-1.496419e+00,7.362124e-01,-2.286935e+00,-1.187080e+00,1.874659e+00,6.203337e+00,7.454404e+00,1.008214e+01,1.014970e+01,7.694948e+00,1.029832e+01,1.804413e+01,1.218211e+01,5.681653e+00,5.525710e+00,7.960787e+00,1.024044e+01,5.187258e+00,6.482492e+00,8.203197e+00,7.416429e+00,9.725444e+00,8.183743e+00,5.525231e+00,2.123026e+00,2.347230e+00
-2.862157e+00,-6.258635e+00,-8.177521e+00,-5.077062e+00,-2.602452e-01,1.806074e-01,-2.854339e-01,2.929540e+00,4.639113e+00,2.729629e+00,7.480842e+00,2.225620e+00,1.826819e+00,2.554528e-01,1.306324e-01,3.695970e+00,3.955090e+00,5.205196e+00,7.015772e+00,7.632379e+00,6.263646e+00,3.733926e+00,-2.935341e+00,-1.125424e+00,8.047951e+00,6.374753e+00,-1.728695e+00,-5.071200e+00,-2.891075e+00,6.159385e-01,1.581648e-01,2.204690e+00,1.024160e+00,-1.645327e-01,2.477328e+00,-4.198153e-01,-2.026066e+00,-3.340120e+00,-3.207634e+00
