Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.386373e+02,-5.050122e+02,-4.973664e+02,-5.037054e+02,-5.110105e+02,-5.139964e+02,-3.746786e+02,-1.646583e+02,-5.519813e+01,-1.667073e+01,-1.804172e+01,-4.352307e+01,-6.702676e+01,-7.739295e+01,-8.857764e+01,-9.929124e+01,-1.281330e+02,-1.668212e+02,-2.169013e+02,-2.715426e+02,-3.402935e+02,-4.211547e+02,-4.758512e+02,-4.978541e+02,-5.112834e+02,-5.174785e+02,-5.145458e+02,-5.180641e+02,-5.165840e+02,-5.174188e+02,-5.248734e+02
6.394010e+01,8.314597e+01,8.436842e+01,8.210339e+01,8.186371e+01,8.140944e+01,7.756560e+01,7.093337e+01,5.095587e+01,3.736707e+01,3.587262e+01,3.349123e+01,1.914964e+01,5.477149e+00,3.174343e-01,5.790889e+00,2.090082e+01,3.860029e+01,5.536662e+01,7.103520e+01,8.818962e+01,1.172464e+02,1.181711e+02,9.844370e+01,8.174071e+01,7.789294e+01,8.156666e+01,7.704642e+01,7.753410e+01,7.809138e+01,7.223727e+01
5.353898e+00,-2.987913e+00,-6.291690e+00,-1.759298e+00,5.303707e+00,3.722115e+00,-3.094261e+01,-7.004713e+01,-8.012035e+01,-7.942404e+01,-8.382950e+01,-7.916537e+01,-5.304014e+01,-3.143104e+01,-1.252296e+01,-6.368083e+00,7.391427e+00,2.939472e+01,5.317082e+01,6.067147e+01,5.914575e+01,5.416831e+01,3.712525e+01,1.718306e+01,7.428027e-01,2.022188e+00,3.592464e+00,1.381980e+00,-3.796054e-01,1.086365e+00,-1.649631e+00
-3.569143e+00,-4.648053e+00,-4.662131e+00,-3.741105e+00,-2.851838e+00,-5.693602e+00,-3.511831e+01,-3.451519e+01,-2.279876e+01,-1.158628e+01,-2.674192e+00,9.276484e+00,2.214406e+01,3.390559e+01,4.435007e+01,5.341785e+01,5.448370e+01,5.557018e+01,5.633658e+01,5.243721e+01,5.074059e+01,3.585217e+01,2.374666e+01,8.709099e+00,-4.397230e+00,-5.320396e+00,-7.481448e+00,-4.978702e+00,-4.490658e+00,-6.377751e+00,-9.617146e+00
1.332620e+01,1.601615e+01,1.017843e+01,9.490072e+00,9.374331e+00,1.132721e+01,-1.135998e+01,-4.060152e+01,-4.504066e+01,-4.182431e+01,-4.482410e+01,-4.909750e+01,-6.314749e+01,-8.184262e+01,-8.670750e+01,-9.118750e+01,-9.860143e+01,-9.982732e+01,-9.070120e+01,-6.837494e+01,-3.546928e+01,-5.488239e-01,1.562960e+01,1.983131e+01,1.464884e+01,1.116469e+01,8.055211e+00,1.277214e+01,1.594274e+01,1.277510e+01,1.490311e+01
1.420391e+01,1.445793e+01,1.289817e+01,1.822300e+01,1.673107e+01,1.638931e+01,2.633496e+01,3.772982e+01,4.381011e+01,5.491843e+01,5.917147e+01,5.925645e+01,6.165818e+01,6.249322e+01,6.070106e+01,5.537212e+01,4.780125e+01,4.191805e+01,4.693881e+01,4.899497e+01,4.121598e+01,2.705758e+01,1.643563e+01,1.848528e+01,1.371343e+01,9.698734e+00,1.112207e+01,1.274101e+01,1.188096e+01,1.256177e+01,1.764971e+01
5.404963e+00,2.151975e+00,6.320868e+00,1.420367e+01,1.261794e+01,1.234166e+01,-2.716381e+01,-5.530341e+01,-5.899568e+01,-5.160851e+01,-4.602437e+01,-4.347264e+01,-3.315397e+01,-3.670773e+01,-4.250401e+01,-4.991006e+01,-5.501609e+01,-5.648479e+01,-5.180876e+01,-4.677208e+01,-3.456475e+01,-1.644001e+01,7.494879e-02,8.019833e+00,6.749734e+00,2.059718e+00,6.556750e+00,7.145082e+00,3.576806e+00,5.178720e+00,7.163473e+00
2.100877e+00,-1.472965e+00,-5.130507e+00,-3.897480e+00,2.734751e+00,4.605445e+00,3.432410e+01,4.847854e+01,5.242733e+01,5.706733e+01,5.641820e+01,5.370309e+01,5.089449e+01,4.067169e+01,2.702317e+01,2.144878e+01,1.329737e+01,2.198342e+00,-8.402472e+00,-1.809236e+01,-2.494054e+01,-2.415926e+01,-1.401571e+01,-3.535329e+00,1.583246e+00,-8.397785e-01,8.331622e-01,3.222232e+00,2.001981e+00,3.238121e-01,5.390443e-01
-5.005901e-01,1.533219e+00,-2.863301e+00,-7.531151e+00,-3.286939e+00,-1.122442e+00,1.073374e+01,4.368747e+00,-4.798851e+00,-1.028311e+01,-1.775095e+01,-2.105868e+01,-2.438445e+01,-2.344459e+01,-2.531437e+01,-1.982190e+01,-1.481938e+01,-1.258862e+01,-9.621651e+00,-1.258325e+01,-1.585072e+01,-1.213712e+01,-6.461231e+00,-6.537041e+00,-2.437482e+00,1.423893e-01,-3.383709e-01,-2.975105e-01,-3.286634e+00,-4.338293e+00,-3.025314e+00
-5.962420e+00,-7.907803e+00,-8.623217e+00,-9.408175e+00,-1.054218e+01,-4.266987e+00,-2.101183e+01,-2.364570e+01,-2.328000e+01,-2.442133e+01,-2.247322e+01,-1.645098e+01,-6.248218e+00,4.450525e+00,5.880548e+00,8.989836e+00,1.054953e+01,1.266841e+01,1.135198e+01,2.562370e+00,-1.058607e+01,-1.338817e+01,-1.740166e+01,-1.300738e+01,-6.968604e+00,-4.220305e+00,-3.243127e+00,-4.161861e+00,-9.457268e+00,-7.914002e+00,-3.978829e+00
