Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.541439e+02,-4.955603e+02,-4.657830e+02,-4.600175e+02,-3.179603e+02,-2.303622e+02,-1.898122e+02,-1.239275e+02,-1.143377e+02,-1.232329e+02,-1.571328e+02,-1.903166e+02,-2.465625e+02,-3.213131e+02,-3.984396e+02,-4.531461e+02,-5.220658e+02,-5.719459e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02,-5.750377e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.827539e+01,9.623191e+01,1.277625e+02,1.353512e+02,1.972371e+02,2.163600e+02,2.217272e+02,1.754240e+02,1.489091e+02,1.909871e+02,2.274405e+02,2.329889e+02,2.291140e+02,2.139223e+02,1.775706e+02,1.343654e+02,6.298560e+01,4.133411e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.461730e+01,5.860887e+01,6.696395e+01,7.258500e+01,-2.018464e+01,-5.825134e+01,-7.753569e+01,-7.113184e+01,-7.225725e+01,-8.212440e+01,-8.308589e+01,-6.209661e+01,-3.728517e+01,2.366158e+00,4.182119e+01,5.203307e+01,3.607464e+01,3.465126e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.903032e+01,2.223475e+01,1.226056e+01,1.440979e+01,-2.715158e+01,-2.990091e+01,-3.982803e+01,-4.679535e+01,-3.823415e+01,-4.697447e+01,-4.484443e+01,-4.559141e+01,-5.459758e+01,-6.086652e+01,-3.900714e+01,-1.261417e+01,1.227375e+01,2.503451e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.219074e+01,2.144245e+00,-1.100229e+01,-1.256133e+01,1.308521e+01,-6.512070e+00,-3.230082e+01,-4.855415e+01,-4.585460e+01,-6.409490e+01,-7.377274e+01,-6.816039e+01,-5.919001e+01,-5.255563e+01,-4.187668e+01,-2.688312e+01,2.371062e+00,1.439149e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.885859e+00,-3.877097e+00,-9.195473e+00,-1.227145e+01,1.339258e+00,1.633253e+00,-5.912149e+00,3.704292e+00,1.239010e+01,1.305826e+00,-1.418642e+01,-2.169690e+01,-2.511604e+01,-1.822154e+01,-7.940386e+00,-8.535388e+00,2.362328e+00,4.737301e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.108002e+00,-7.231472e+00,-5.011643e+00,-6.044451e+00,-3.221417e+00,-7.842666e-02,-1.521550e+00,-1.023560e+01,-5.664369e+00,-1.092969e+00,8.247328e+00,1.249636e+01,1.455592e+01,1.278705e+01,1.060464e+01,5.190255e+00,1.353304e+00,-2.266515e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.138031e+00,-1.403129e+01,-1.078568e+01,-8.019602e+00,-1.060662e+01,-2.089398e+01,-2.579880e+01,-1.606749e+01,-1.486291e+01,-2.402528e+01,-3.562698e+01,-3.324348e+01,-2.781227e+01,-1.270463e+01,-2.999171e+00,-6.435900e-01,-5.421201e+00,-5.682070e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.275780e+01,-2.042234e+01,-1.990484e+01,-1.554896e+01,-1.636972e+01,-2.007363e+01,-2.569204e+01,-3.186653e+01,-3.085542e+01,-3.569717e+01,-3.006830e+01,-3.185720e+01,-3.613264e+01,-3.092883e+01,-1.787781e+01,-1.232207e+01,-1.271480e+01,-5.486819e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.576725e+01,-2.073285e+01,-2.125520e+01,-1.958049e+01,-7.886256e+00,-3.815644e+00,-7.349154e+00,-6.587921e-01,4.041079e+00,-4.348710e+00,-1.731249e+01,-1.507202e+01,-8.753662e+00,-1.097705e+01,-1.691447e+01,-1.440051e+01,-1.303973e+01,-2.544466e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
