Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.764350e+02,-4.571164e+02,-4.564417e+02,-4.554522e+02,-4.550642e+02,-4.476498e+02,-4.032111e+02,-2.532905e+02,-1.708914e+02,-1.271906e+02,-1.035950e+02,-7.948154e+01,-6.183033e+01,-4.906149e+01,-4.905737e+01,-6.121572e+01,-7.673615e+01,-8.029547e+01,-8.919543e+01,-1.111600e+02,-1.346917e+02,-1.799822e+02,-2.443048e+02,-3.158969e+02,-3.840856e+02,-4.333821e+02,-4.542359e+02,-4.548791e+02,-4.563867e+02,-4.541963e+02,-4.434619e+02,-4.362199e+02,-4.341076e+02,-4.426077e+02
7.690839e+01,8.969147e+01,9.008104e+01,9.096700e+01,9.208036e+01,9.373848e+01,1.097849e+02,1.365860e+02,1.213390e+02,1.036015e+02,9.462948e+01,8.669301e+01,7.892084e+01,7.065791e+01,6.305939e+01,6.473354e+01,7.600306e+01,8.192324e+01,9.136954e+01,1.017679e+02,1.175589e+02,1.360700e+02,1.475185e+02,1.508674e+02,1.377243e+02,1.066348e+02,9.284563e+01,9.112039e+01,9.100279e+01,9.061122e+01,9.343979e+01,9.898468e+01,1.042598e+02,9.752449e+01
3.961832e+00,-1.385354e+00,-1.361385e+00,-5.391166e-01,2.313115e+00,-2.931964e-01,-7.892819e+00,-3.605474e+01,-4.061272e+01,-4.729008e+01,-5.688251e+01,-6.264997e+01,-6.838747e+01,-6.393443e+01,-6.033146e+01,-5.760872e+01,-4.554991e+01,-3.992467e+01,-4.204694e+01,-4.021992e+01,-3.239838e+01,-2.327530e+01,-1.901085e+01,-2.203409e+01,-1.881218e+01,-6.323181e+00,2.222547e+00,5.915374e-01,3.010118e-01,-2.237367e+00,-9.985374e+00,-6.614623e+00,-9.881567e-01,-1.098764e+00
-1.373281e+01,-1.707662e+01,-1.664454e+01,-1.400564e+01,-9.821611e+00,-8.854441e+00,8.750698e+00,4.800900e+01,4.688022e+01,3.743347e+01,3.605540e+01,3.314890e+01,2.709278e+01,1.247495e+01,2.376052e+00,-2.475862e+00,-9.422253e+00,-1.588335e+01,-1.850286e+01,-2.131080e+01,-2.410405e+01,-3.238900e+01,-3.149653e+01,-3.626550e+01,-3.817450e+01,-2.364170e+01,-1.293026e+01,-1.358694e+01,-1.670356e+01,-1.297674e+01,-1.506422e+01,-1.309908e+01,-1.193293e+01,-1.373875e+01
3.044495e+00,4.611125e+00,5.514926e+00,9.787534e+00,1.304443e+01,9.713299e+00,-1.181275e+00,-3.949639e+01,-5.264230e+01,-5.603314e+01,-5.457489e+01,-5.328300e+01,-5.562008e+01,-4.719120e+01,-4.056160e+01,-3.683298e+01,-2.981250e+01,-3.019518e+01,-3.294170e+01,-1.988215e+01,-1.034933e+01,-1.143141e+01,-1.714587e+01,-1.510876e+01,-7.958881e+00,3.193989e+00,8.141491e+00,6.478278e+00,5.214227e+00,1.238730e+01,1.389314e+01,1.337687e+01,1.011355e+01,5.135073e+00
6.952904e+00,5.445539e+00,6.285675e+00,8.634620e+00,9.066694e+00,8.385550e+00,-1.719385e+01,-3.289174e+01,-1.532036e+01,3.944880e+00,1.114635e+01,1.865502e+01,2.184748e+01,2.666988e+01,3.204874e+01,4.085743e+01,5.049194e+01,5.772850e+01,6.346122e+01,6.001967e+01,4.961116e+01,4.279849e+01,3.777501e+01,1.465923e+01,-1.573747e+00,7.078876e+00,1.240836e+01,1.064449e+01,1.073584e+01,1.087439e+01,1.338631e+01,1.683174e+01,1.427449e+01,1.304473e+01
6.106590e+00,3.507603e+00,2.675096e+00,2.051332e-01,-2.366502e+00,1.706549e+00,-3.579194e+00,-5.465075e+00,-1.202098e+01,-1.137200e+01,-1.191800e+01,-1.367356e+01,-2.425692e+01,-3.329113e+01,-3.687772e+01,-4.095766e+01,-3.950294e+01,-3.958687e+01,-3.879938e+01,-3.385286e+01,-3.273421e+01,-3.061236e+01,-2.738490e+01,-1.688020e+01,-1.124027e+00,3.398041e+00,8.640823e+00,1.049581e+01,8.657986e+00,3.243815e+00,5.468357e+00,5.254317e+00,7.667480e+00,1.008216e+01
1.403883e+01,1.229389e+01,1.034490e+01,6.451336e+00,3.416901e+00,5.039021e+00,-2.771054e+00,-3.093740e+00,1.199582e+01,1.628531e+01,1.844798e+01,2.178143e+01,2.871444e+01,3.326848e+01,3.730468e+01,3.755132e+01,3.146742e+01,2.772068e+01,2.704315e+01,2.125873e+01,1.227156e+01,5.412067e+00,4.503438e+00,4.702726e+00,5.007328e+00,4.862220e+00,5.432587e+00,1.162630e+01,1.159130e+01,8.436657e+00,7.573534e+00,2.752826e+00,6.122349e+00,9.349627e+00
1.505273e+01,1.038861e+01,9.816442e+00,1.034634e+01,8.948263e+00,1.017463e+01,5.035070e+00,1.222319e+01,7.607014e+00,3.189417e-01,-1.807921e+00,-1.049325e+00,1.626606e+00,4.322627e+00,6.075397e+00,4.735784e+00,2.966440e+00,3.288306e+00,6.853094e-01,3.033860e+00,5.652722e+00,2.225775e+00,1.366552e+00,7.082403e+00,6.530251e+00,4.047838e+00,1.754820e+00,6.926697e+00,9.179115e+00,8.229626e+00,7.462413e+00,6.224520e+00,7.573253e+00,1.317200e+01
5.102715e+00,-1.821237e+00,-1.245155e+00,7.865088e-01,2.287074e-01,-1.013456e+00,6.149670e-01,-8.749363e+00,-4.646423e+00,-2.795080e+00,-5.205087e+00,-1.315230e-01,-1.676962e+00,1.957013e-01,8.274465e+00,6.108125e+00,8.624463e+00,1.405317e+01,1.587830e+01,1.322030e+01,9.251787e+00,6.042323e+00,1.232463e+01,1.279745e+01,1.021316e+01,2.106699e+00,1.874137e-01,-2.070598e+00,-2.259209e+00,-1.554215e+00,1.241046e+00,8.819245e-01,-9.095924e-01,-3.129542e-01
-2.759480e+00,-6.664345e+00,-5.483386e+00,-8.749160e+00,-7.984449e+00,-7.824232e+00,-5.627462e+00,2.229645e+00,-1.726827e+00,-3.588734e+00,-5.040603e+00,-6.718547e+00,-9.734291e+00,-1.237140e+01,-1.516918e+01,-2.509515e+01,-2.877312e+01,-2.382897e+01,-1.900047e+01,-1.258295e+01,-6.419816e+00,2.274644e+00,6.455767e+00,1.276022e+01,1.217044e+01,1.235586e+00,-1.080404e+00,-6.821158e+00,-8.883062e+00,-5.833634e+00,-3.221514e+00,-5.645965e+00,-6.968858e+00,-1.043759e+01
-8.807110e+00,-7.993044e+00,-4.536078e+00,-9.560577e+00,-7.479798e+00,-4.969372e-01,2.473482e+00,4.356844e+00,-2.136831e+00,-5.764994e+00,-3.565521e+00,9.719254e-01,6.412527e+00,6.914153e+00,1.124655e+01,6.347394e+00,9.641700e-01,-7.322839e+00,-1.148013e+01,-1.341555e+01,-9.491653e+00,-7.115108e+00,-1.256387e+01,-8.571493e+00,2.366460e+00,-1.915517e+00,-3.333272e+00,-4.224969e+00,-5.817617e+00,-5.268333e+00,-6.590572e+00,-9.331841e+00,-4.001154e+00,-1.379281e+00
-1.468371e+01,-1.181053e+01,-5.405826e+00,-6.210832e+00,-6.913367e+00,-2.464923e+00,-1.313861e+01,-2.651687e+01,-2.299542e+01,-2.390761e+01,-2.494275e+01,-2.670864e+01,-2.140047e+01,-1.697709e+01,-1.347068e+01,-1.205371e+01,-1.647985e+01,-2.102764e+01,-2.230780e+01,-1.954196e+01,-1.873608e+01,-2.066996e+01,-8.104422e+00,-2.698757e+00,-4.796537e+00,-6.699436e+00,-4.773842e+00,-3.782733e+00,-5.847788e+00,-7.886700e+00,-7.828836e+00,-7.136744e+00,-1.348284e+00,1.824473e+00
