Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.260677e+02,-5.081356e+02,-4.989912e+02,-4.876794e+02,-4.582096e+02,-3.661925e+02,-2.592514e+02,-1.993143e+02,-1.760836e+02,-1.527298e+02,-1.366632e+02,-1.538734e+02,-1.582509e+02,-1.546544e+02,-1.481292e+02,-1.415947e+02,-1.338378e+02,-1.234510e+02,-1.143309e+02,-1.036092e+02,-9.319353e+01,-7.292180e+01,-7.213117e+01,-8.400974e+01,-9.090379e+01,-8.806721e+01,-8.975582e+01,-1.291911e+02,-1.935825e+02,-2.627220e+02,-3.647947e+02,-4.389232e+02,-4.908440e+02,-5.107988e+02,-5.125924e+02,-5.066404e+02,-5.068879e+02,-5.077800e+02,-5.083910e+02,-5.112647e+02,-5.151112e+02
4.931113e+01,6.460635e+01,7.478986e+01,9.097211e+01,9.571864e+01,5.115032e+01,3.517151e+01,4.720455e+01,7.937202e+01,9.231411e+01,7.632857e+01,5.348839e+01,4.611855e+01,5.304575e+01,5.987431e+01,5.809442e+01,5.478535e+01,5.450946e+01,5.072805e+01,4.682803e+01,4.780152e+01,5.210635e+01,4.943909e+01,4.971101e+01,5.166566e+01,6.377855e+01,8.197183e+01,9.766658e+01,1.176926e+02,1.335154e+02,1.390302e+02,1.061629e+02,7.303383e+01,5.903256e+01,5.675777e+01,5.902982e+01,5.984426e+01,5.920679e+01,5.998075e+01,5.836388e+01,5.585678e+01
2.385945e+01,2.247692e+01,2.847219e+01,4.382601e+01,5.676392e+01,7.048062e+01,5.540443e+01,3.196634e+01,2.437337e+00,-2.214001e+01,-2.040410e+01,-2.324703e-01,1.423679e+00,-4.103106e+00,-1.511110e+01,-1.850927e+01,-2.354911e+01,-2.905383e+01,-2.806923e+01,-2.819323e+01,-3.751808e+01,-5.668003e+01,-6.148185e+01,-5.619732e+01,-6.146365e+01,-6.847012e+01,-7.583304e+01,-7.374538e+01,-7.232331e+01,-5.374413e+01,-2.929403e+01,-1.233949e+01,7.484941e+00,1.686127e+01,1.647601e+01,1.094801e+01,1.349246e+01,1.377176e+01,1.645543e+01,1.838318e+01,1.921485e+01
9.635603e+00,4.689376e+00,9.558136e+00,2.138551e+01,1.264957e+01,1.108334e+00,1.701731e+01,1.690006e+01,2.395597e+00,-1.051116e+01,-1.986652e+01,-2.422242e+01,-2.559522e+01,-2.766035e+01,-3.146926e+01,-3.265584e+01,-2.880048e+01,-3.336259e+01,-3.475339e+01,-3.065827e+01,-3.087131e+01,-3.376801e+01,-3.279861e+01,-3.426582e+01,-3.024372e+01,-2.528304e+01,-2.361630e+01,-2.460301e+01,-3.486169e+01,-3.975085e+01,-3.769389e+01,-3.149390e+01,-1.317758e+01,3.196982e+00,6.646560e+00,3.614868e+00,5.493954e+00,5.489037e+00,6.646947e+00,7.863564e+00,8.738941e+00
1.106848e+01,1.384099e+01,1.830294e+01,2.523073e+01,4.333651e+01,5.255198e+01,3.298877e+01,1.592708e+01,-1.091396e+00,-9.152651e+00,-1.319516e+01,-1.100986e+01,-4.736431e+00,-3.228758e+00,-1.137235e+00,-1.083671e+00,2.216731e+00,1.241550e+00,1.470819e+00,9.377862e-01,6.000948e-01,-5.073220e+00,-6.414895e+00,-4.750572e+00,-7.452669e+00,-8.602128e+00,-8.072713e+00,-5.505668e+00,5.939202e+00,1.328153e+01,1.471441e+01,3.212796e+00,3.373133e+00,1.320527e+01,1.850825e+01,2.090952e+01,2.017930e+01,1.947424e+01,1.868476e+01,1.500224e+01,1.703962e+01
1.466249e+01,2.122938e+01,2.351497e+01,2.734801e+01,2.719605e+01,1.424242e+01,2.807763e+00,1.200183e+00,1.611407e+01,2.693608e+01,2.270081e+01,3.120950e+01,3.988126e+01,4.296347e+01,4.412440e+01,4.550377e+01,5.223838e+01,5.347424e+01,5.507061e+01,5.559368e+01,5.105942e+01,5.214224e+01,5.342393e+01,5.860910e+01,5.692630e+01,5.627827e+01,6.541116e+01,6.470129e+01,5.728063e+01,4.270842e+01,9.011568e+00,1.397115e+01,1.636139e+01,1.902856e+01,2.124773e+01,2.227552e+01,1.999324e+01,2.011651e+01,2.148507e+01,1.369552e+01,1.629073e+01
1.166276e+01,1.377672e+01,1.414382e+01,1.791332e+01,2.479573e+01,2.431425e+01,1.263060e+01,-7.214393e+00,-3.010337e+01,-3.012812e+01,-2.425515e+01,-2.787629e+01,-3.432096e+01,-3.834130e+01,-3.615704e+01,-3.793105e+01,-4.135682e+01,-4.710162e+01,-4.585329e+01,-4.227943e+01,-3.901672e+01,-3.464715e+01,-3.232581e+01,-3.093720e+01,-3.189854e+01,-2.807384e+01,-2.561113e+01,-2.533582e+01,-2.529238e+01,-1.767772e+01,8.227446e+00,1.540545e+01,1.778944e+01,1.584656e+01,1.494623e+01,1.311274e+01,1.030166e+01,1.142881e+01,1.515277e+01,1.012765e+01,8.135134e+00
6.725884e+00,3.432324e+00,2.361292e+00,7.086251e+00,8.372150e+00,1.540844e+01,-8.892680e-01,-3.447585e+00,1.021396e+01,2.491183e+01,2.631270e+01,2.810736e+01,2.582219e+01,2.693284e+01,3.133115e+01,3.125992e+01,3.364753e+01,3.873623e+01,3.929908e+01,4.256696e+01,4.060215e+01,4.020716e+01,4.330744e+01,4.699152e+01,4.482885e+01,3.975986e+01,3.897398e+01,3.722947e+01,2.997494e+01,2.294102e+01,1.667626e+01,1.654693e+01,1.434279e+01,1.161085e+01,1.265891e+01,1.252121e+01,9.074699e+00,9.224115e+00,1.050137e+01,1.400447e+01,8.180288e+00
5.918841e+00,1.637136e-01,-4.550789e+00,-7.402384e-01,8.054101e+00,-7.433507e+00,-2.239909e+01,-2.626870e+01,-2.447003e+01,-1.530919e+01,-3.602122e+00,3.195852e+00,3.172045e+00,-6.175356e-01,-1.216549e+00,-5.927326e+00,-6.494543e+00,-2.169433e+00,-3.158617e+00,-6.501328e+00,-1.163060e+01,-1.426223e+01,-1.279622e+01,-1.147739e+01,-1.542793e+01,-1.937152e+01,-2.367409e+01,-2.570378e+01,-2.632141e+01,-2.450402e+01,-1.050010e+01,3.689549e+00,5.834101e+00,6.387158e+00,9.975183e+00,1.113405e+01,8.932022e+00,8.456741e+00,7.025327e+00,1.424866e+01,1.130515e+01
7.287566e+00,3.634436e-01,-8.526438e+00,-8.170637e+00,-4.108667e+00,1.603769e+01,1.761492e+01,2.163635e+01,1.929678e+01,1.372256e+01,1.826385e+01,1.446577e+01,1.199978e+01,1.321313e+01,1.968164e+01,1.822772e+01,1.824069e+01,2.135600e+01,2.091552e+01,1.580677e+01,1.219911e+01,1.636695e+01,2.008303e+01,1.687880e+01,1.358359e+01,8.644432e+00,-1.725028e+00,-8.272663e+00,-1.391381e+01,-1.622751e+01,-1.361234e+01,-9.609666e+00,-2.875381e+00,-4.840716e-01,2.103734e+00,1.460870e+00,1.947561e+00,2.983008e+00,2.237833e+00,4.243495e+00,6.207865e+00
