Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.061621e+02,-4.968431e+02,-4.941853e+02,-4.915767e+02,-4.907185e+02,-4.899226e+02,-4.792784e+02,-4.277788e+02,-2.536494e+02,-1.379790e+02,-1.033957e+02,-1.209502e+02,-1.565934e+02,-1.699320e+02,-1.682616e+02,-1.668924e+02,-1.619797e+02,-1.559030e+02,-1.448416e+02,-1.314846e+02,-1.245707e+02,-1.138721e+02,-1.126762e+02,-1.149552e+02,-1.143441e+02,-1.070141e+02,-8.654275e+01,-6.039128e+01,-3.314601e+01,-2.309609e+01,-3.173494e+01,-6.709785e+01,-1.268915e+02,-1.925624e+02,-2.872795e+02,-3.765920e+02,-4.382854e+02,-4.780022e+02,-4.895821e+02,-4.940909e+02,-4.947364e+02,-4.939161e+02,-4.957729e+02,-4.970225e+02,-4.982285e+02
2.237942e+01,3.068800e+01,3.160072e+01,3.579289e+01,3.739428e+01,3.754387e+01,4.286935e+01,3.620398e+01,3.948971e+01,4.528207e+01,4.738205e+01,4.966837e+01,4.844235e+01,4.811271e+01,5.443822e+01,5.731590e+01,5.211792e+01,4.685449e+01,4.822216e+01,5.340921e+01,5.172510e+01,4.438536e+01,4.112006e+01,3.744918e+01,3.638215e+01,3.621257e+01,3.500010e+01,2.902346e+01,3.054274e+01,2.381477e+01,3.013170e+01,5.016681e+01,7.007422e+01,8.757582e+01,1.203036e+02,1.128944e+02,7.049834e+01,4.354656e+01,3.688108e+01,3.150045e+01,3.015116e+01,3.115254e+01,3.040843e+01,2.985012e+01,2.998762e+01
1.829723e+01,1.730208e+01,1.385871e+01,1.797796e+01,1.996931e+01,1.875025e+01,2.139980e+01,3.513934e+01,2.280611e+01,-3.610311e-01,-1.619168e+01,-8.900259e+00,-4.449329e+00,-6.188973e+00,-7.850229e+00,-1.010273e+01,-1.235003e+01,-9.857969e+00,-8.753378e+00,-1.814830e+01,-2.568957e+01,-2.960851e+01,-2.841242e+01,-3.169624e+01,-3.380032e+01,-4.050140e+01,-4.308664e+01,-5.824820e+01,-7.780467e+01,-8.566908e+01,-8.924716e+01,-8.838416e+01,-7.234537e+01,-5.389151e+01,-3.698010e+01,-2.051202e+01,-1.095844e+01,6.774360e+00,1.554029e+01,1.232560e+01,1.128052e+01,1.233913e+01,1.399074e+01,1.497757e+01,1.823471e+01
1.457452e+01,9.066471e+00,5.825625e+00,7.745457e+00,9.165127e+00,8.317991e+00,3.585255e+00,-1.825383e+01,-2.099547e+01,-1.811375e+01,-1.518434e+01,-2.013780e+01,-2.128078e+01,-2.517491e+01,-2.658696e+01,-2.517621e+01,-2.697795e+01,-2.619368e+01,-2.969019e+01,-3.517181e+01,-3.236243e+01,-2.975692e+01,-3.291312e+01,-3.485234e+01,-3.304266e+01,-3.182013e+01,-3.396646e+01,-3.320235e+01,-3.594761e+01,-3.148458e+01,-3.820224e+01,-3.598637e+01,-3.583230e+01,-3.929581e+01,-4.755878e+01,-4.448730e+01,-3.012098e+01,-6.950385e+00,3.048106e+00,1.861252e+00,3.597573e+00,5.420927e+00,5.490038e+00,5.482874e+00,9.122782e+00
1.230195e+01,9.429064e+00,9.940193e+00,9.433788e+00,9.950954e+00,1.059881e+01,1.214036e+01,2.268795e+01,-1.308606e+00,-1.721582e+01,-3.121140e+01,-3.031652e+01,-2.054309e+01,-2.045038e+01,-1.810538e+01,-1.353559e+01,-1.072975e+01,-8.114763e+00,-3.511116e+00,-3.204164e+00,-3.040647e+00,-1.876624e+00,-1.929152e+00,-1.471367e+00,-4.118786e+00,-5.261830e+00,-1.181453e+01,-1.540144e+01,-1.493897e+01,-1.317773e+01,-1.540710e+01,-1.584037e+01,-4.790577e+00,2.142901e+00,1.129005e+01,3.447411e+00,8.762884e-01,6.082913e+00,5.326327e+00,5.465277e+00,1.034354e+01,1.284995e+01,8.915987e+00,6.576472e+00,7.363459e+00
1.043880e+01,1.198244e+01,1.424519e+01,1.345383e+01,1.409154e+01,1.527084e+01,1.446612e+01,2.414570e+00,-3.232570e+00,7.314708e+00,1.809499e+01,2.158338e+01,3.194772e+01,3.546826e+01,4.011327e+01,4.028944e+01,3.906173e+01,4.337216e+01,4.472665e+01,4.688837e+01,4.955695e+01,5.254793e+01,5.705303e+01,5.721357e+01,5.796682e+01,5.570549e+01,5.684244e+01,5.379029e+01,5.323096e+01,5.166272e+01,5.253611e+01,5.511065e+01,5.465560e+01,3.904413e+01,2.389769e+01,1.294136e+01,1.987472e+01,2.005042e+01,1.257041e+01,1.290748e+01,1.759049e+01,1.959877e+01,1.458828e+01,1.248227e+01,1.035783e+01
7.709774e+00,1.045693e+01,1.131716e+01,1.139162e+01,1.297122e+01,1.341064e+01,1.359087e+01,1.792957e+01,-9.179430e+00,-2.612137e+01,-3.517182e+01,-3.280309e+01,-3.161875e+01,-2.989334e+01,-2.945849e+01,-3.541807e+01,-3.322515e+01,-3.286716e+01,-3.836863e+01,-4.147628e+01,-3.620273e+01,-3.555627e+01,-3.232035e+01,-3.253064e+01,-3.007202e+01,-3.145379e+01,-3.383195e+01,-3.099261e+01,-2.636821e+01,-2.871958e+01,-2.746029e+01,-2.542802e+01,-2.440869e+01,-2.490944e+01,-1.673486e+01,1.201036e+00,1.816863e+01,2.015862e+01,1.484704e+01,1.402172e+01,1.535235e+01,1.577422e+01,1.375917e+01,1.515810e+01,1.261995e+01
4.300537e+00,5.467484e+00,5.825350e+00,5.846063e+00,7.458441e+00,7.141971e+00,5.529610e+00,-9.212258e-01,2.172126e+01,3.254881e+01,4.109457e+01,4.364454e+01,3.916783e+01,3.492830e+01,3.723012e+01,3.881554e+01,4.571371e+01,4.561485e+01,4.345540e+01,4.402159e+01,4.395728e+01,4.394133e+01,4.658897e+01,4.670537e+01,4.446557e+01,4.493650e+01,4.529158e+01,4.584673e+01,4.763839e+01,4.593150e+01,4.262667e+01,3.936324e+01,3.601641e+01,3.029538e+01,2.241317e+01,1.332097e+01,1.558252e+01,1.287492e+01,1.162934e+01,9.947672e+00,8.897017e+00,7.576942e+00,8.243810e+00,1.241462e+01,1.126482e+01
1.409631e+00,1.093542e+00,3.733132e+00,3.432499e+00,3.429045e+00,2.681940e+00,3.931719e+00,-2.028508e+00,-2.052421e+01,-1.938227e+01,-1.773605e+01,-1.571456e+01,-1.563165e+01,-1.329849e+01,-1.239993e+01,-1.464123e+01,-1.409854e+01,-1.793499e+01,-2.042826e+01,-2.289328e+01,-1.965037e+01,-2.101814e+01,-2.395488e+01,-1.861455e+01,-2.095381e+01,-2.632852e+01,-3.070396e+01,-3.021538e+01,-3.042398e+01,-3.339069e+01,-3.721094e+01,-3.513163e+01,-3.187193e+01,-3.097016e+01,-1.559749e+01,6.650151e+00,6.679565e+00,5.115295e+00,6.640912e+00,7.132348e+00,7.048955e+00,4.540773e+00,4.271700e+00,7.272480e+00,7.055385e+00
-2.294146e-01,-1.255271e+00,3.249063e+00,4.147155e+00,2.341429e+00,9.297469e-01,4.165865e+00,1.708766e+01,1.575841e-01,5.827127e+00,1.338472e+01,8.478174e+00,2.702596e+00,5.302093e+00,6.033376e+00,8.292495e+00,1.152254e+01,1.203558e+01,1.496070e+01,1.583441e+01,1.723918e+01,2.024206e+01,2.130734e+01,2.138549e+01,1.687370e+01,1.743788e+01,2.213729e+01,2.200583e+01,1.588974e+01,7.289799e+00,1.167816e+00,-1.726819e+00,-1.064848e+01,-1.904721e+01,-1.354035e+01,-9.084879e+00,-1.174284e+01,-3.292515e+00,1.602499e+00,6.579991e+00,8.413450e+00,5.815148e+00,2.903767e+00,2.895230e+00,2.112643e+00
