Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-4.752789e+02,-4.641016e+02,-4.664412e+02,-4.678236e+02,-4.695075e+02,-4.589821e+02,-4.527905e+02,-4.523535e+02,-4.371944e+02,-2.965974e+02,-1.756518e+02,-1.202747e+02,-9.664948e+01,-9.012466e+01,-9.732856e+01,-9.929774e+01,-1.003917e+02,-1.084303e+02,-1.144749e+02,-1.194854e+02,-1.104120e+02,-8.832239e+01,-7.147927e+01,-5.742319e+01,-4.081524e+01,-2.979407e+01,-3.407382e+01,-5.245316e+01,-9.339750e+01,-1.511501e+02,-2.236727e+02,-3.083633e+02,-3.827231e+02,-4.337125e+02,-4.552520e+02,-4.566894e+02,-4.601067e+02,-4.638738e+02,-4.680491e+02,-4.674971e+02,-4.683747e+02,-4.665870e+02,-4.678609e+02
7.781273e+01,8.832018e+01,8.709119e+01,8.417465e+01,8.257821e+01,9.441327e+01,1.011064e+02,1.001423e+02,1.149637e+02,1.171388e+02,9.907759e+01,8.951976e+01,8.916434e+01,7.873576e+01,6.976292e+01,5.618526e+01,5.462188e+01,5.947312e+01,6.183343e+01,6.540518e+01,6.455222e+01,6.271020e+01,6.102504e+01,5.940133e+01,5.843657e+01,5.577259e+01,5.691972e+01,7.012177e+01,8.852706e+01,9.503305e+01,1.013992e+02,1.169555e+02,1.193935e+02,9.871223e+01,8.604333e+01,8.715242e+01,8.437135e+01,8.335223e+01,8.128751e+01,8.270181e+01,8.199146e+01,8.209734e+01,8.145515e+01
2.720833e+01,2.731369e+01,2.876304e+01,2.768641e+01,2.717183e+01,3.224911e+01,3.376022e+01,3.182663e+01,4.041587e+01,3.840504e+01,2.371391e+01,1.162898e+01,3.601603e+00,3.752985e+00,1.272271e+01,1.576313e+01,1.712175e+01,1.797967e+01,1.275422e+01,6.622501e+00,7.881503e+00,-1.597007e+00,-1.502880e+01,-2.267597e+01,-3.113850e+01,-3.738967e+01,-3.739892e+01,-3.782703e+01,-2.835397e+01,-1.624045e+01,-1.125698e+01,-1.442576e+01,-1.250342e+01,5.689535e+00,1.461247e+01,1.723355e+01,1.631701e+01,2.086356e+01,2.345805e+01,2.391610e+01,2.339074e+01,2.070798e+01,2.151578e+01
1.250612e+01,7.908437e+00,8.979891e+00,1.310741e+01,1.416511e+01,1.332642e+01,1.007640e+01,9.259111e+00,2.025765e+01,4.221787e+01,1.244294e+01,-1.831020e+01,-1.868198e+01,-9.221432e+00,-3.633310e+00,-3.848686e+00,-4.266097e+00,-3.668832e+00,-7.757044e-01,2.952839e+00,4.206378e+00,1.193696e+00,-2.516955e+00,-8.008644e+00,-1.281522e+01,-1.605043e+01,-1.786342e+01,-1.977010e+01,-1.792074e+01,-1.783326e+01,-1.866345e+01,-1.319567e+01,-9.578529e+00,-2.088212e+00,4.135687e+00,5.504303e+00,4.712100e+00,8.000146e+00,1.262296e+01,1.129594e+01,1.049321e+01,8.235557e+00,8.977764e+00
1.971991e+01,1.961873e+01,1.973507e+01,2.373643e+01,2.778741e+01,2.422740e+01,2.072069e+01,2.109516e+01,3.138265e+01,9.525341e+00,7.590323e+00,3.943594e+00,-2.229376e+00,-1.032575e+01,-7.515079e+00,-7.660585e+00,-8.392363e+00,-3.533710e+00,-3.264927e+00,-3.250590e+00,-4.479988e+00,-8.744278e+00,-6.556956e+00,-4.323532e+00,-4.643831e+00,-3.626529e+00,-7.491305e+00,-5.559420e+00,6.391418e+00,2.150056e+01,2.437413e+01,2.003128e+01,1.879955e+01,1.539420e+01,1.717085e+01,2.083586e+01,2.077211e+01,2.045514e+01,2.602538e+01,2.516074e+01,2.491281e+01,2.377204e+01,2.424584e+01
1.477895e+01,2.104934e+01,2.296196e+01,2.239064e+01,2.697391e+01,2.336703e+01,2.339376e+01,2.634825e+01,3.474968e+01,2.581601e+01,3.953095e+01,4.647394e+01,4.842957e+01,4.943157e+01,4.542477e+01,4.989208e+01,5.320354e+01,5.154375e+01,5.765722e+01,6.094716e+01,6.069617e+01,6.085934e+01,6.366784e+01,6.481978e+01,6.330224e+01,6.146527e+01,6.180993e+01,6.058358e+01,4.845647e+01,3.287685e+01,1.938791e+01,1.755059e+01,1.683729e+01,1.692805e+01,2.085386e+01,2.235418e+01,2.291270e+01,2.297367e+01,2.477242e+01,2.283291e+01,2.212444e+01,2.210586e+01,2.291759e+01
1.694113e+00,8.596728e+00,1.264803e+01,1.118535e+01,1.207778e+01,1.027008e+01,1.318750e+01,1.725502e+01,2.867340e+01,-5.056351e+00,-2.288352e+01,-2.774985e+01,-3.216181e+01,-3.570663e+01,-3.087952e+01,-3.073606e+01,-3.289616e+01,-3.554662e+01,-3.850834e+01,-3.773522e+01,-3.634067e+01,-3.949069e+01,-4.033091e+01,-4.180603e+01,-4.321153e+01,-3.955752e+01,-3.796098e+01,-3.152020e+01,-2.251915e+01,-1.441845e+01,-7.632400e+00,4.099684e+00,1.466803e+01,1.514146e+01,1.452140e+01,1.025145e+01,1.243829e+01,1.442722e+01,1.336968e+01,9.999290e+00,7.662249e+00,8.448045e+00,9.178496e+00
4.915428e-01,2.083044e+00,3.465344e+00,3.422844e+00,1.555167e+00,2.919372e+00,6.810105e+00,8.616699e+00,1.825280e+01,8.601993e-01,7.456610e+00,1.870712e+01,2.519741e+01,3.387672e+01,3.608365e+01,3.344985e+01,3.616994e+01,3.725140e+01,3.690974e+01,3.421271e+01,3.425622e+01,3.852502e+01,4.830280e+01,5.496226e+01,5.525191e+01,5.056425e+01,5.112206e+01,4.840642e+01,4.207711e+01,3.384519e+01,2.525982e+01,1.028819e+01,2.804040e+00,8.310913e+00,4.398731e+00,1.808282e+00,4.283245e+00,4.892178e+00,5.873903e+00,5.653886e+00,3.305182e+00,3.577888e+00,2.422617e+00
8.426509e+00,4.571169e+00,2.242150e+00,2.276818e+00,7.806438e-01,4.328854e+00,7.387444e+00,7.492281e+00,9.706436e+00,1.650670e+01,6.355183e+00,7.825891e+00,9.999277e+00,5.605565e+00,3.407415e+00,-2.040997e+00,-3.377200e+00,-3.483131e+00,-6.430100e+00,-8.678658e+00,-9.668486e+00,-6.478333e+00,-1.738381e+00,-2.509698e+00,-6.691521e+00,-1.053280e+01,-9.537098e+00,-1.055106e+01,-5.180696e+00,-3.708681e+00,-7.139350e-01,-1.717298e+00,2.646131e+00,6.405546e+00,4.252635e+00,5.702414e+00,6.120324e+00,4.348359e+00,5.631163e+00,7.853354e+00,6.029386e+00,6.444451e+00,2.574951e+00
8.391721e+00,4.022017e+00,4.654100e+00,5.960742e+00,5.298995e+00,6.719315e+00,5.390320e+00,3.346803e+00,2.394778e+00,7.320599e+00,1.172283e+01,1.133427e+01,1.162699e+01,1.856756e+01,2.236080e+01,2.209162e+01,2.089675e+01,1.828822e+01,1.929469e+01,2.190891e+01,1.965288e+01,1.762933e+01,1.513930e+01,1.405882e+01,1.080439e+01,8.397469e+00,8.684297e+00,6.388414e+00,-5.108157e+00,-1.322110e+01,-6.427797e+00,5.537343e+00,9.634045e+00,7.467161e+00,5.226881e+00,7.174109e+00,8.026696e+00,7.814694e+00,9.289141e+00,8.522270e+00,7.264987e+00,8.054941e+00,4.212639e+00
