Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36
-5.537100e+02,-5.446138e+02,-5.428735e+02,-5.461969e+02,-5.524073e+02,-5.544066e+02,-5.550532e+02,-5.546693e+02,-4.374205e+02,-2.729989e+02,-1.891754e+02,-1.544128e+02,-1.629224e+02,-1.338270e+02,-1.130859e+02,-1.148570e+02,-1.285742e+02,-1.601037e+02,-2.261756e+02,-3.085504e+02,-3.719751e+02,-4.333369e+02,-4.974625e+02,-5.414574e+02,-5.558458e+02,-5.592328e+02,-5.588239e+02,-5.583322e+02,-5.576993e+02,-5.591156e+02,-5.586921e+02,-5.576464e+02,-5.568333e+02,-5.561185e+02,-5.554653e+02,-5.570450e+02
1.475241e+01,2.714764e+01,2.963482e+01,2.468449e+01,1.623856e+01,1.335881e+01,1.275555e+01,1.285593e+01,8.904541e+01,1.080330e+02,9.543747e+01,7.285316e+01,5.936974e+01,7.580347e+01,1.064288e+02,1.343033e+02,1.344714e+02,1.367137e+02,1.503134e+02,1.666926e+02,1.557025e+02,1.215368e+02,6.513692e+01,2.337615e+01,9.339098e+00,6.144856e+00,7.287411e+00,8.334566e+00,8.774918e+00,7.123953e+00,7.387735e+00,8.470261e+00,8.817657e+00,1.054293e+01,1.160206e+01,9.196190e+00
1.432822e+01,2.634776e+01,2.830674e+01,2.366742e+01,1.622189e+01,1.293607e+01,1.211432e+01,1.236146e+01,-1.578940e+01,-5.779221e+01,-8.232872e+01,-8.861961e+01,-8.397774e+01,-1.007534e+02,-1.024093e+02,-9.645700e+01,-9.122691e+01,-7.285593e+01,-4.822081e+01,-3.091308e+01,-1.344241e+01,1.604229e+00,5.507856e+00,5.277006e+00,4.947348e+00,6.261453e+00,7.419691e+00,8.263329e+00,8.051455e+00,6.800215e+00,7.132962e+00,8.638413e+00,8.992506e+00,1.056675e+01,1.187584e+01,9.112264e+00
1.363509e+01,2.441775e+01,2.616335e+01,2.142011e+01,1.524151e+01,1.180557e+01,1.125941e+01,1.117483e+01,-3.566581e+01,-3.009426e+01,-2.198341e+01,-1.932049e+01,-1.847385e+01,-2.551687e+01,-3.654964e+01,-4.356304e+01,-4.340544e+01,-3.429235e+01,-3.393103e+01,-5.080968e+01,-6.143079e+01,-5.490436e+01,-3.026496e+01,-7.121058e+00,2.067468e+00,5.250627e+00,6.847218e+00,8.145632e+00,7.028277e+00,6.410420e+00,6.352603e+00,7.398651e+00,6.799027e+00,9.089908e+00,1.063806e+01,7.584487e+00
1.269329e+01,2.247140e+01,2.377149e+01,1.961271e+01,1.480033e+01,1.128222e+01,1.037499e+01,1.100155e+01,-1.891867e+00,-3.317856e+01,-4.445573e+01,-5.306396e+01,-5.315336e+01,-4.852363e+01,-4.992458e+01,-5.521152e+01,-6.660149e+01,-5.912059e+01,-4.177837e+01,-1.473695e+01,-1.305737e+01,-2.005998e+01,-1.811233e+01,-3.945265e+00,3.733880e+00,5.890067e+00,6.855431e+00,7.982874e+00,6.662224e+00,6.077536e+00,6.256527e+00,7.562362e+00,7.623852e+00,9.104702e+00,1.063376e+01,7.644350e+00
1.153018e+01,1.962665e+01,2.093771e+01,1.705657e+01,1.348464e+01,1.039579e+01,9.547215e+00,1.048866e+01,3.805572e+01,6.265905e+01,6.954517e+01,6.588304e+01,6.580226e+01,7.184839e+01,7.506139e+01,7.086121e+01,6.225721e+01,6.260138e+01,5.939387e+01,4.479586e+01,3.816057e+01,3.235558e+01,1.770313e+01,8.903216e+00,6.871329e+00,5.178977e+00,6.243104e+00,7.776854e+00,6.594527e+00,5.842848e+00,5.845392e+00,6.512392e+00,6.692675e+00,7.948455e+00,9.255005e+00,6.732512e+00
1.017920e+01,1.703070e+01,1.799247e+01,1.507089e+01,1.279805e+01,1.000789e+01,8.750484e+00,1.063099e+01,5.976477e+00,-7.228401e+00,-6.734273e+00,-6.359726e+00,-4.954931e+00,-3.676182e-01,2.789963e+00,3.873562e+00,-3.731101e+00,-3.158470e+00,5.555697e+00,1.743961e+01,2.630862e+01,4.061248e+01,3.838718e+01,1.883228e+01,8.587448e+00,5.327276e+00,6.266049e+00,7.529812e+00,7.123275e+00,5.652239e+00,5.903012e+00,6.747703e+00,8.316026e+00,8.218267e+00,9.138401e+00,7.334037e+00
8.678764e+00,1.381409e+01,1.462803e+01,1.222174e+01,1.134884e+01,9.022638e+00,7.916315e+00,9.702953e+00,-2.007717e+01,-1.127713e+01,-9.148769e-01,-3.054901e+00,-5.886882e+00,1.801931e+00,4.298712e+00,5.446960e+00,4.382304e+00,3.398357e+00,-1.317330e+00,-1.040287e+01,-1.638111e+00,1.801899e+01,3.100975e+01,1.648131e+01,6.481753e+00,3.821356e+00,5.697807e+00,7.244489e+00,7.318858e+00,5.409513e+00,5.250856e+00,5.526036e+00,7.123594e+00,6.968391e+00,7.626363e+00,6.533647e+00
7.070817e+00,1.111290e+01,1.128080e+01,9.819574e+00,1.061471e+01,8.215870e+00,7.025182e+00,8.950615e+00,-4.610728e+00,-3.553557e+00,-3.437961e+00,-8.654241e+00,-1.028649e+01,-6.009998e+00,-1.032313e+00,3.833850e+00,3.051680e-01,1.697582e-01,1.417320e+00,1.454184e+00,2.635314e+00,6.397596e+00,1.178921e+01,5.506565e+00,3.410837e+00,3.678153e+00,5.740988e+00,6.924138e+00,7.327446e+00,5.057099e+00,4.817331e+00,5.436566e+00,7.500563e+00,6.776060e+00,7.292254e+00,6.695990e+00
5.399490e+00,8.031961e+00,7.898335e+00,6.729075e+00,9.215542e+00,6.958642e+00,6.148818e+00,7.318100e+00,1.892095e+01,1.382320e+01,8.043529e+00,2.819293e+00,2.118991e+00,6.895677e+00,5.590614e+00,6.098683e+00,1.154041e+01,1.187374e+01,1.375747e+01,1.461596e+01,1.303594e+01,9.067440e+00,-4.804895e-01,-4.861990e+00,1.560672e+00,2.723189e+00,5.160043e+00,6.572397e+00,6.584331e+00,4.626111e+00,3.854855e+00,4.044528e+00,5.043914e+00,5.000587e+00,5.572827e+00,5.309836e+00
