Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.263484e+02,-5.035949e+02,-5.005760e+02,-4.808539e+02,-4.483824e+02,-3.608860e+02,-2.507849e+02,-1.805673e+02,-1.533814e+02,-1.307055e+02,-1.408495e+02,-1.519647e+02,-1.461939e+02,-1.464364e+02,-1.533059e+02,-1.474183e+02,-1.490767e+02,-1.412841e+02,-1.241398e+02,-1.024684e+02,-1.073038e+02,-1.196038e+02,-1.079503e+02,-8.451805e+01,-5.553603e+01,-4.896583e+01,-5.586569e+01,-6.722218e+01,-9.343367e+01,-1.494807e+02,-2.188380e+02,-3.063156e+02,-4.028874e+02,-4.527450e+02,-4.758494e+02,-4.847397e+02,-4.970746e+02,-4.977433e+02,-4.974216e+02,-5.048552e+02
4.857299e+01,6.571613e+01,6.847438e+01,9.302372e+01,9.965915e+01,6.889952e+01,6.753513e+01,7.878915e+01,8.888528e+01,8.208139e+01,6.982905e+01,6.069906e+01,5.465634e+01,5.665157e+01,6.036100e+01,6.253236e+01,6.047747e+01,5.903216e+01,5.479299e+01,5.530537e+01,5.998575e+01,5.571744e+01,4.101935e+01,3.906207e+01,4.618378e+01,5.055453e+01,5.324150e+01,5.538388e+01,6.897975e+01,9.004187e+01,1.211603e+02,1.305762e+02,1.226030e+02,9.322646e+01,7.647890e+01,7.439980e+01,7.159904e+01,7.239986e+01,7.227667e+01,6.666262e+01
2.308120e+01,1.961056e+01,2.041114e+01,3.734469e+01,5.050374e+01,5.910526e+01,5.041174e+01,2.909267e+01,1.753365e-01,-1.672603e+01,-3.331628e+00,7.522923e+00,5.263161e+00,4.167072e+00,4.495774e+00,5.267065e+00,7.778255e+00,4.128220e+00,-6.418653e+00,-2.111515e+01,-2.072626e+01,-1.825188e+01,-2.070667e+01,-3.289787e+01,-5.253162e+01,-6.092229e+01,-6.270446e+01,-7.117310e+01,-7.153682e+01,-6.022223e+01,-5.112859e+01,-3.054657e+01,-2.490090e+01,-1.085544e+01,-1.557473e+00,6.019382e+00,1.898636e+01,1.911005e+01,1.788788e+01,1.937827e+01
1.101250e+01,6.841277e+00,4.054567e+00,1.434814e+01,1.411335e+01,-3.140428e-01,1.793410e+00,-1.849630e+00,5.939169e+00,1.344432e+01,4.843663e+00,-5.898247e+00,-7.010156e+00,-6.241279e+00,-9.976590e+00,-1.722771e+01,-1.587629e+01,-1.879026e+01,-2.171745e+01,-2.317885e+01,-2.567268e+01,-1.938551e+01,-1.128301e+01,-1.420759e+01,-1.693614e+01,-1.961443e+01,-2.219158e+01,-1.799391e+01,-2.201202e+01,-1.884458e+01,-2.252675e+01,-2.750891e+01,-3.252831e+01,-2.296005e+01,-3.532003e+00,-2.148875e+00,1.879063e+00,-1.617209e+00,-1.537806e+00,5.047712e-01
1.190051e+01,1.576189e+01,1.041823e+01,1.673056e+01,2.973429e+01,4.792435e+01,3.024700e+01,3.076607e+00,-1.526344e+01,-2.374152e+01,-1.665684e+01,-1.183116e+01,-1.164697e+01,-8.310038e+00,7.220217e-01,-3.578513e+00,-4.921975e+00,-6.038519e+00,-3.082397e+00,-4.468978e+00,-6.532635e+00,-7.570435e+00,-6.096506e+00,-4.633189e+00,-1.306533e+00,-1.502949e+00,-7.826373e+00,-1.285166e+01,-1.450922e+01,-4.790330e+00,2.610158e+00,4.462199e+00,-2.297178e+00,4.368836e-01,1.541818e+01,1.469824e+01,8.604324e+00,5.903146e+00,1.024889e+01,1.012167e+01
1.285819e+01,1.843970e+01,1.836167e+01,2.215815e+01,2.199096e+01,6.879505e+00,-9.948054e+00,-1.339787e+01,5.401303e-01,1.294383e+01,1.839125e+01,2.602313e+01,2.664873e+01,2.956594e+01,3.427006e+01,3.411530e+01,3.646866e+01,3.404282e+01,4.086843e+01,3.877451e+01,3.560998e+01,3.170881e+01,3.595058e+01,3.803123e+01,3.642741e+01,3.807258e+01,4.294715e+01,4.588687e+01,4.938033e+01,4.535918e+01,3.467437e+01,1.927886e+01,-1.838549e-01,4.752995e+00,1.016791e+01,1.468795e+01,1.325866e+01,1.093275e+01,1.626265e+01,1.705908e+01
1.031198e+01,1.238763e+01,1.562740e+01,1.783757e+01,2.768793e+01,3.133332e+01,1.029769e+01,-9.668747e+00,-2.906881e+01,-4.045098e+01,-3.671431e+01,-3.133560e+01,-3.180319e+01,-3.490308e+01,-2.963377e+01,-3.176965e+01,-3.617183e+01,-3.885718e+01,-3.908041e+01,-3.929760e+01,-3.789478e+01,-3.996593e+01,-3.606346e+01,-3.275577e+01,-3.781533e+01,-3.902750e+01,-3.221959e+01,-3.084152e+01,-3.355223e+01,-2.710895e+01,-1.706232e+01,-9.358895e+00,4.564147e+00,9.137425e+00,1.005056e+01,1.302593e+01,1.437201e+01,8.608585e+00,9.563701e+00,1.272157e+01
8.237362e+00,9.869173e+00,1.116522e+01,9.680235e+00,9.858646e+00,1.890949e+01,1.484601e+01,1.618687e+01,2.424709e+01,3.374784e+01,2.916716e+01,2.482079e+01,2.342797e+01,1.868397e+01,1.946336e+01,2.329689e+01,2.592729e+01,3.189959e+01,3.874746e+01,4.327496e+01,4.424179e+01,4.329645e+01,4.088203e+01,3.988786e+01,4.124610e+01,4.437884e+01,4.789344e+01,4.237593e+01,3.596515e+01,3.405570e+01,3.286164e+01,2.820175e+01,8.716904e+00,1.310126e+01,1.644635e+01,1.380854e+01,1.147773e+01,7.010338e+00,5.963008e+00,9.591075e+00
8.274286e+00,1.208561e+01,1.540464e+01,8.414824e+00,5.941464e+00,-1.265878e+01,-3.439963e+01,-2.505735e+01,-1.500487e+01,-1.616382e+01,-7.953015e+00,-1.306709e+00,-5.718707e-01,-2.686944e+00,-4.985532e+00,-5.489111e+00,-2.971669e+00,-5.095792e+00,-1.081576e+01,-8.517081e+00,-1.108913e+01,-1.482676e+01,-2.142148e+01,-1.885450e+01,-2.105676e+01,-1.986134e+01,-1.618786e+01,-1.958478e+01,-2.411169e+01,-2.427814e+01,-2.294213e+01,-1.384979e+01,3.071303e+00,7.205410e+00,1.058157e+01,6.996602e+00,4.390141e+00,5.237623e+00,6.700397e+00,7.939540e+00
8.478325e+00,1.032670e+01,1.340666e+01,3.712977e+00,1.834039e+00,1.353308e+01,1.428204e+01,8.457384e+00,5.708811e+00,1.837831e+01,2.158380e+01,1.925939e+01,2.145707e+01,1.958883e+01,1.383220e+01,1.832694e+01,1.897175e+01,1.603434e+01,1.327579e+01,1.373757e+01,1.189207e+01,1.174476e+01,1.385643e+01,1.454928e+01,1.305958e+01,1.182686e+01,1.406928e+01,1.060517e+01,3.421626e+00,9.143081e-02,-3.305889e+00,-2.238103e+00,-3.276008e+00,-2.392647e+00,1.002326e+00,2.206575e+00,4.621586e-01,1.768937e+00,2.585223e+00,-1.854692e-02
