Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.004660e+02,-4.402913e+02,-3.873102e+02,-3.453625e+02,-3.119341e+02,-1.985015e+02,-1.373713e+02,-1.232036e+02,-1.332239e+02,-9.142881e+01,-7.581223e+01,-1.000259e+02,-1.220271e+02,-1.779713e+02,-2.515076e+02,-3.288665e+02,-3.762053e+02,-4.209897e+02,-4.777090e+02,-5.155459e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02,-5.196791e+02
0.000000e+00,0.000000e+00,0.000000e+00,-1.078657e+01,-4.478451e+01,-6.132278e+01,-6.126531e+01,-5.303406e+01,7.316914e+01,1.374516e+02,1.572599e+02,1.369825e+02,1.192205e+02,1.464166e+02,1.951989e+02,2.141111e+02,2.158182e+02,2.040450e+02,1.761982e+02,1.460074e+02,1.074160e+02,5.152769e+01,5.735847e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-1.716088e+01,-5.086950e+01,-6.890157e+01,-8.546716e+01,-9.233665e+01,-5.574336e+01,-9.373293e+01,-1.152827e+02,-1.055428e+02,-8.846539e+01,-9.973882e+01,-1.110270e+02,-8.668280e+01,-5.657314e+01,-2.571008e+01,1.068036e+01,3.073393e+01,3.872073e+01,3.327227e+01,5.419216e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.193099e+01,6.776499e+01,6.939052e+01,5.575250e+01,5.360246e+01,6.455068e+01,5.709493e+01,4.072272e+01,2.360818e+01,1.195911e+01,-1.611457e+01,-3.017392e+01,-4.113194e+01,-5.499270e+01,-7.116103e+01,-6.660623e+01,-4.212302e+01,-1.257077e+01,1.556346e+01,4.927142e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-1.077497e+00,-1.682447e+01,-2.542685e+01,-3.110399e+01,-3.106519e+01,-3.140575e+01,-2.291742e+01,-1.543074e+01,-1.120968e+01,-1.941452e+01,-3.833463e+01,-5.351933e+01,-6.309847e+01,-6.987589e+01,-6.236218e+01,-4.951157e+01,-3.646822e+01,-1.997550e+01,5.823236e+00,4.305368e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-1.595022e+01,-2.578241e+01,-2.134741e+01,-2.045146e+01,-2.619298e+01,-4.096083e+01,-3.763140e+01,-4.077898e+01,-2.187665e+01,-1.121460e+01,-1.216028e+01,-2.150430e+01,-2.377368e+01,-3.083840e+01,-2.583096e+01,-7.759608e+00,3.424489e-01,-2.248417e+00,3.193192e+00,3.604418e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,9.982387e+00,1.630549e+01,7.379469e+00,3.745642e+00,2.840564e+00,-2.670420e+01,-3.158971e+01,-2.548929e+01,-2.996077e+01,-3.965729e+01,-3.638603e+01,-1.608583e+01,-1.523374e+00,1.287491e+01,1.177308e+01,8.660581e+00,1.330903e+01,8.053711e+00,2.150697e+00,2.870087e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,5.329319e+00,1.204743e+01,1.939098e+01,1.812629e+01,1.488801e+01,-2.182059e+01,-3.984230e+01,-4.682015e+01,-3.303291e+01,-2.606663e+01,-2.538819e+01,-3.636602e+01,-3.501488e+01,-2.749083e+01,-1.983015e+01,-1.083225e+01,-8.019058e-01,1.475947e+00,-6.036375e-01,2.135771e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-8.189184e+00,-9.973814e+00,-5.243733e+00,-5.188234e+00,-6.105191e+00,-1.963317e+01,-1.338355e+01,-1.899298e+01,-2.526447e+01,-2.541504e+01,-2.838278e+01,-2.407774e+01,-3.377783e+01,-4.509729e+01,-4.652113e+01,-2.578265e+01,-1.271423e+01,-7.398404e+00,-3.585235e+00,1.418464e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-6.271281e-01,-9.130142e+00,-4.404891e+00,4.693579e+00,-2.120616e+00,-2.462786e+01,-2.401437e+01,-1.332092e+01,1.853685e+01,2.613614e+01,2.209271e+01,3.020480e+00,-6.913547e+00,-1.542597e+01,-1.475142e+01,-1.159874e+01,-9.182304e+00,-6.240098e+00,-4.006793e+00,7.192551e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,4.519047e+00,4.513247e+00,-5.369803e+00,-2.743718e+00,-8.466040e+00,-3.486312e+01,-2.484395e+01,-1.772142e+01,-1.065666e+01,-1.808706e+00,7.420238e+00,2.035158e+01,2.203476e+01,1.602207e+01,8.156862e+00,-1.211750e+00,-2.879562e+00,-2.169660e-01,-2.109045e+00,2.804995e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,1.109530e+00,4.349635e+00,4.354864e+00,1.288563e+01,1.994476e+01,-1.836594e+00,-1.829752e+01,-2.519844e+01,-2.356171e+01,-1.272279e+01,-9.364365e+00,-1.270644e+01,-7.410684e+00,-8.587371e-01,-5.968063e+00,-8.093916e+00,-5.811531e+00,-7.332994e-01,-1.032162e+00,-6.687906e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-4.265320e+00,1.554145e+00,-2.384156e+00,-1.175617e+01,-1.069159e+01,-2.043655e+01,-9.368149e+00,-6.150957e+00,1.176372e+00,1.471659e+00,-5.106525e+00,-1.512168e+01,-1.723670e+01,-1.559230e+01,-1.075108e+01,-1.233124e+01,-1.323679e+01,-8.625381e+00,-2.925406e+00,-1.379969e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
