Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-5.237098e+02,-5.039875e+02,-4.950648e+02,-4.928955e+02,-4.867183e+02,-3.930142e+02,-2.406794e+02,-1.364170e+02,-1.195097e+02,-1.493150e+02,-1.577157e+02,-1.441491e+02,-1.277945e+02,-1.421988e+02,-1.946856e+02,-2.755725e+02,-3.699939e+02,-4.300166e+02,-4.759207e+02,-5.043477e+02,-5.096835e+02,-5.098830e+02,-5.036288e+02,-4.990145e+02,-5.002593e+02,-4.998893e+02,-5.019159e+02
2.261622e+01,4.296947e+01,5.495859e+01,5.973978e+01,6.329065e+01,5.079719e+01,7.417279e+01,1.065544e+02,1.053866e+02,8.792578e+01,7.588494e+01,6.748913e+01,7.854890e+01,1.023457e+02,1.218542e+02,1.313549e+02,1.302121e+02,1.092282e+02,6.912724e+01,4.062279e+01,3.548268e+01,3.682584e+01,4.299379e+01,4.720084e+01,4.387337e+01,4.400901e+01,4.302108e+01
9.248751e+00,1.602976e+01,2.599218e+01,3.341022e+01,3.461582e+01,1.336508e+01,8.002294e+00,-1.781766e+01,-3.368098e+01,-4.136132e+01,-4.461231e+01,-6.555849e+01,-8.686073e+01,-7.949713e+01,-5.251063e+01,-2.831512e+01,1.176435e-01,1.696632e+01,1.737304e+01,1.194264e+01,1.340936e+01,1.729990e+01,1.621209e+01,1.536972e+01,1.263199e+01,1.125142e+01,1.196094e+01
1.874879e+00,2.343926e+00,9.609229e+00,1.744764e+01,1.923018e+01,6.655330e+00,-1.924738e+01,-4.547765e+01,-4.087131e+01,-2.489618e+01,-1.959563e+01,-2.630752e+01,-4.385514e+01,-5.814983e+01,-5.806665e+01,-5.495680e+01,-3.916359e+01,-1.758632e+01,-6.130406e+00,-8.500994e-01,3.254472e+00,5.369449e+00,2.464888e+00,1.314400e-01,-6.825064e-01,-3.923177e+00,-1.161959e+00
3.027548e+00,4.564073e+00,9.984939e+00,1.671594e+01,2.425441e+01,3.284926e+01,3.969679e+00,-1.013103e+01,-2.216232e+01,-2.801371e+01,-2.418629e+01,-2.508682e+01,-2.878720e+01,-3.708727e+01,-3.572436e+01,-2.429893e+01,-7.429370e+00,4.777902e+00,4.782833e+00,5.240543e+00,6.285774e+00,3.711409e+00,5.500467e+00,5.758295e+00,5.128780e+00,2.998811e+00,7.449130e+00
5.338082e+00,8.290450e+00,1.238843e+01,1.751446e+01,2.310125e+01,1.643842e+01,4.427743e+00,1.875634e+01,4.136503e+01,5.808121e+01,7.030788e+01,8.368005e+01,8.255724e+01,7.185252e+01,6.548344e+01,5.590182e+01,3.392923e+01,2.019871e+01,1.722071e+01,1.392208e+01,1.411578e+01,1.007496e+01,1.232251e+01,1.377581e+01,1.415444e+01,1.557175e+01,1.724831e+01
3.856475e+00,7.313708e+00,8.922587e+00,1.061921e+01,1.478783e+01,1.308314e+01,-2.991151e+00,-1.805561e+01,-3.403667e+01,-4.426647e+01,-5.503699e+01,-4.879332e+01,-4.741300e+01,-4.602496e+01,-3.708568e+01,-2.749706e+01,-7.699102e+00,8.200788e+00,1.380490e+01,1.244145e+01,1.211285e+01,9.239189e+00,1.035192e+01,1.133826e+01,1.053049e+01,1.303240e+01,1.329789e+01
1.443929e+00,6.407160e+00,4.966292e+00,2.133842e+00,5.017520e+00,-1.107666e+01,-8.604862e+00,-1.604441e+00,1.127419e+01,2.699582e+01,2.981801e+01,2.848334e+01,2.621441e+01,2.436189e+01,1.919038e+01,7.911767e+00,-1.763301e+00,-1.024127e+00,7.238366e+00,8.122694e+00,6.740903e+00,5.378055e+00,5.224183e+00,4.956779e+00,4.257962e+00,4.463095e+00,4.282926e+00
1.521345e+00,7.040645e+00,4.481742e+00,3.374948e-01,3.802321e+00,-3.278574e+00,-1.386357e+01,-8.920428e+00,-6.247433e+00,-6.183812e+00,2.652511e+00,2.972978e+00,4.678127e-01,-3.165210e+00,4.483833e-01,8.814638e+00,4.763472e+00,2.854839e+00,7.381804e+00,6.783805e+00,4.226614e+00,3.925588e+00,4.224764e+00,4.523680e+00,5.757303e+00,2.825810e+00,1.601990e+00
1.897252e+00,4.437543e+00,3.116156e+00,2.171795e+00,1.779422e+00,1.280845e+01,7.408579e+00,-3.366365e+00,-1.858720e+00,3.536595e+00,3.936065e+00,5.035062e+00,4.230615e-01,-6.627928e-01,2.296957e+00,4.691503e+00,-7.964472e-01,2.321195e+00,5.839823e+00,1.989031e+00,-1.309359e+00,-4.730100e-01,4.262699e+00,6.618125e+00,6.343186e+00,3.336679e+00,2.659833e+00
