Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.401897e+02,-5.287088e+02,-5.266266e+02,-5.236281e+02,-5.246511e+02,-5.234198e+02,-5.233883e+02,-5.242489e+02,-5.246198e+02,-5.248303e+02,-5.231370e+02,-5.222641e+02,-4.885273e+02,-4.184894e+02,-3.468824e+02,-3.106572e+02,-3.045075e+02,-2.990595e+02,-2.334830e+02,-1.777897e+02,-1.711940e+02,-1.676636e+02,-1.408952e+02,-1.190618e+02,-1.110189e+02,-1.038874e+02,-8.680908e+01,-6.733132e+01,-5.357509e+01,-6.027443e+01,-9.103017e+01,-1.550379e+02,-2.350499e+02,-3.108590e+02,-3.945859e+02,-4.675479e+02,-5.044948e+02,-5.169574e+02,-5.181984e+02,-5.237933e+02,-5.228949e+02,-5.146998e+02,-5.131287e+02,-5.254934e+02
3.876461e+01,4.931489e+01,4.938129e+01,5.027596e+01,4.954316e+01,4.890391e+01,4.924087e+01,5.185666e+01,5.404091e+01,5.302308e+01,5.328104e+01,5.474575e+01,9.504546e+01,1.396722e+02,1.500992e+02,1.375921e+02,1.236764e+02,1.240457e+02,1.544972e+02,1.496145e+02,1.280248e+02,9.582590e+01,5.946656e+01,4.267299e+01,4.368108e+01,4.261470e+01,3.795000e+01,3.199749e+01,3.481756e+01,5.939708e+01,7.453010e+01,8.436066e+01,1.043208e+02,1.289908e+02,1.319299e+02,9.619980e+01,6.927499e+01,5.995830e+01,5.896313e+01,5.312567e+01,5.309692e+01,5.959441e+01,6.087732e+01,5.079034e+01
1.718388e+01,1.842699e+01,1.657820e+01,1.316955e+01,1.343321e+01,9.770666e+00,8.864847e+00,1.567070e+01,2.149788e+01,1.815529e+01,1.581347e+01,1.816704e+01,4.544167e+01,4.817068e+01,2.422049e+01,-2.645732e+00,-2.142303e+01,-2.787520e+01,-4.001735e+01,-5.283805e+01,-6.938672e+01,-7.067270e+01,-5.102842e+01,-4.518934e+01,-3.520400e+01,-3.904174e+01,-4.899577e+01,-5.962439e+01,-7.384323e+01,-8.388593e+01,-8.207740e+01,-5.836604e+01,-3.631005e+01,-2.242640e+01,-1.596245e+01,8.977298e-01,1.281408e+01,1.797906e+01,1.861242e+01,1.613555e+01,1.418599e+01,1.207622e+01,1.121875e+01,1.362318e+01
6.034697e+00,4.416297e+00,3.632293e+00,1.746075e-01,4.238051e+00,8.316333e-01,-1.847336e+00,2.409504e+00,6.660547e+00,1.521148e+00,5.406412e-01,3.108573e+00,1.584136e+01,3.455575e+01,5.599007e+01,6.232031e+01,5.843228e+01,4.985508e+01,3.370795e+01,1.882700e+01,1.109752e+01,-1.045001e+00,-2.104451e+01,-2.651490e+01,-2.426051e+01,-2.842622e+01,-2.404255e+01,-1.737334e+01,-2.311810e+01,-3.921040e+01,-3.680666e+01,-3.167835e+01,-2.929452e+01,-3.197525e+01,-3.648911e+01,-2.742200e+01,-1.101033e+01,-1.073978e+00,4.218932e-01,-9.971327e-01,-2.478107e+00,-6.523805e+00,-9.221903e+00,-3.925094e+00
9.983971e+00,1.025292e+01,1.201066e+01,1.204577e+01,1.635252e+01,1.586894e+01,1.327893e+01,1.125253e+01,1.065468e+01,7.862229e+00,9.859896e+00,9.823882e+00,1.029696e+01,1.063066e+01,3.648151e+00,-2.252656e-01,4.335139e+00,-4.100002e+00,-2.035917e+01,-2.352927e+01,-1.629985e+01,-6.865188e+00,-1.099779e+00,4.131618e+00,8.060392e+00,3.574318e+00,5.540843e-01,-6.060104e+00,-1.190217e+01,-1.638079e+01,-1.691527e+01,-1.750827e+01,-1.022308e+01,-6.676126e+00,3.239479e+00,1.522047e+00,1.882874e+00,6.435920e+00,6.877004e+00,5.352056e+00,6.551706e+00,7.092974e+00,4.152493e+00,3.136882e+00
1.584867e+01,1.715235e+01,1.699133e+01,1.732797e+01,1.843040e+01,2.020192e+01,2.074053e+01,1.648214e+01,1.375616e+01,1.536636e+01,1.852148e+01,1.523214e+01,3.775291e+00,-1.558558e+01,-3.016110e+01,-2.452027e+01,-1.222631e+01,-1.066207e+01,-1.663963e+01,-8.185423e+00,1.929743e+00,2.122963e+01,3.241462e+01,3.877486e+01,3.832954e+01,3.828897e+01,4.238099e+01,4.407803e+01,4.848016e+01,4.716094e+01,4.561556e+01,4.500967e+01,3.447301e+01,2.668934e+01,1.402070e+01,1.779721e+01,1.540405e+01,1.455394e+01,1.306897e+01,1.229833e+01,1.546278e+01,1.931812e+01,1.808369e+01,1.239148e+01
1.309085e+01,1.418217e+01,1.256967e+01,1.104277e+01,8.735275e+00,1.129112e+01,1.299182e+01,1.068401e+01,8.437759e+00,1.045434e+01,1.439209e+01,1.162045e+01,-5.468959e+00,-9.807085e+00,-2.228343e+00,-1.404577e-01,1.182307e+00,4.373135e+00,-1.635151e+01,-3.086116e+01,-3.127633e+01,-2.405812e+01,-2.684609e+01,-2.519569e+01,-2.763622e+01,-2.886771e+01,-2.804963e+01,-2.928281e+01,-2.623393e+01,-2.895967e+01,-2.772987e+01,-2.110625e+01,-1.736560e+01,-1.768713e+01,-7.302970e+00,1.024416e+01,1.387344e+01,1.193672e+01,1.004023e+01,9.414439e+00,1.178835e+01,1.445025e+01,1.584912e+01,1.063897e+01
6.129266e+00,6.117278e+00,5.019022e+00,2.721164e+00,2.888116e+00,4.066690e+00,3.770807e+00,4.814826e+00,1.844984e+00,6.776389e-01,6.173963e+00,6.586061e+00,-1.221930e+01,-1.898104e+01,-1.274969e+01,-1.297135e+01,-1.507125e+01,-1.121389e+01,-1.609445e+01,-6.673323e+00,7.825105e+00,2.690208e+01,3.332252e+01,3.744419e+01,3.697455e+01,3.658335e+01,3.842300e+01,3.912943e+01,4.141524e+01,3.868882e+01,3.610271e+01,3.456532e+01,3.591291e+01,2.148009e+01,7.969008e+00,6.924960e+00,9.582460e+00,8.449533e+00,8.435047e+00,6.212051e+00,5.850389e+00,6.595211e+00,9.445395e+00,4.558524e+00
3.814470e+00,1.553666e+00,1.485053e+00,-1.583202e-01,2.575658e+00,2.293612e+00,-8.174707e-02,2.114411e+00,-9.772363e-01,-2.978241e+00,1.710603e+00,3.126151e+00,-1.448065e+01,-1.541963e+01,-1.402535e+01,-7.104130e+00,-8.953260e+00,-5.126462e+00,-5.006207e+00,-1.127636e+01,-7.028754e+00,-3.898658e+00,-1.181074e+01,-1.764214e+01,-1.851096e+01,-1.569243e+01,-1.178433e+01,-1.001955e+01,-1.344011e+01,-1.246453e+01,-3.681023e+00,-3.160558e+00,1.573550e+00,-2.984486e+00,-3.877362e+00,5.668702e+00,7.915975e+00,8.357189e+00,1.084029e+01,7.935074e+00,5.193626e+00,6.525785e+00,8.478701e+00,1.868061e+00
5.295082e+00,2.131597e+00,3.173875e-01,-1.581567e+00,-1.170259e+00,-3.937933e-01,-2.150122e+00,-2.019724e+00,-9.589578e-01,-9.677932e-01,-7.448386e-01,-7.523267e-01,-1.682785e+01,-8.279061e+00,-6.664889e+00,-4.465047e+00,-7.080650e+00,-1.120616e+01,-1.759801e+01,-1.915755e+01,-1.522476e+01,-1.412310e+01,-7.281737e+00,-4.073158e+00,8.124074e-01,-2.078998e+00,-1.059205e+01,-1.512828e+01,-1.384626e+01,-1.547892e+01,-1.754560e+01,-2.385111e+01,-1.797343e+01,-1.461800e+01,-1.829417e+01,-6.172129e+00,2.121856e+00,4.889650e+00,8.557755e+00,7.783354e+00,3.952440e+00,7.042459e+00,7.616340e+00,1.235406e+00
