Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-4.027417e+02,-3.845217e+02,-4.098033e+02,-4.418637e+02,-4.747866e+02,-4.968282e+02,-5.024552e+02,-5.019569e+02,-4.977533e+02,-4.988639e+02,-4.176257e+02,-3.325843e+02,-2.697760e+02,-2.377919e+02,-2.393287e+02,-2.499423e+02,-2.478967e+02,-2.343103e+02,-2.235023e+02,-2.038735e+02,-1.785112e+02,-1.517097e+02,-1.283754e+02,-1.175575e+02,-1.001911e+02,-9.276686e+01,-1.194926e+02,-1.458474e+02,-1.537388e+02,-1.797014e+02,-2.330162e+02,-2.973543e+02,-3.921905e+02,-4.575115e+02,-4.841540e+02,-4.880803e+02,-4.915426e+02,-4.931371e+02,-4.934763e+02,-4.954094e+02,-4.911910e+02,-4.655020e+02,-4.438074e+02,-4.407253e+02
2.854359e+01,3.698075e+01,4.858815e+01,6.023511e+01,6.604701e+01,5.425739e+01,4.895779e+01,4.994681e+01,5.389162e+01,5.320423e+01,1.310382e+02,1.729499e+02,1.741406e+02,1.656050e+02,1.498224e+02,1.390519e+02,1.386445e+02,1.415648e+02,1.392497e+02,1.320012e+02,1.217825e+02,1.195025e+02,1.206864e+02,1.197229e+02,1.179802e+02,1.172542e+02,1.223064e+02,9.754326e+01,6.048322e+01,6.029178e+01,7.802172e+01,8.966056e+01,9.243011e+01,7.019348e+01,5.619575e+01,5.268696e+01,5.174254e+01,5.012992e+01,5.078942e+01,5.020490e+01,5.027940e+01,6.145538e+01,6.342688e+01,5.908729e+01
2.539789e+01,2.291339e+01,1.465609e+01,8.631641e+00,5.476315e+00,1.401722e+01,1.280417e+01,1.417294e+01,1.456390e+01,1.424902e+01,2.258958e+01,2.126706e+01,2.299971e+01,2.711912e+01,2.860583e+01,2.631453e+01,1.321401e+01,9.928773e+00,4.085690e+00,-3.278019e+00,-1.884724e+01,-3.485963e+01,-4.941436e+01,-5.990762e+01,-7.694041e+01,-8.604964e+01,-8.538849e+01,-6.090812e+01,-4.702997e+01,-4.450261e+01,-4.066623e+01,-4.328652e+01,-3.451174e+01,-6.958240e+00,5.231497e+00,6.483994e+00,8.979628e+00,9.776148e+00,8.886735e+00,9.682602e+00,8.802221e+00,3.577176e+00,2.155500e+00,-1.961411e+00
9.011321e+00,3.013898e+00,-4.268710e+00,-3.735219e+00,-4.257784e+00,1.911113e+00,2.673872e+00,5.136505e+00,2.610235e+00,1.284238e-01,-3.516813e+01,-5.480271e+01,-6.387811e+01,-6.739197e+01,-5.903408e+01,-5.307222e+01,-5.157354e+01,-5.032340e+01,-5.222082e+01,-6.042013e+01,-7.154472e+01,-7.594341e+01,-7.014278e+01,-5.764505e+01,-5.566747e+01,-5.675330e+01,-5.386690e+01,-5.077210e+01,-3.694378e+01,-3.047269e+01,-2.661260e+01,-2.299418e+01,-9.359764e+00,-4.186578e+00,1.984046e+00,6.282144e+00,5.762007e+00,7.990097e+00,4.450938e+00,5.341218e+00,8.055714e+00,1.049639e+01,4.394165e+00,3.014994e+00
2.702916e+01,2.604285e+01,2.592938e+01,2.018291e+01,8.309937e+00,1.033192e+01,1.272959e+01,1.729712e+01,1.335258e+01,8.169391e+00,-2.819579e+01,-5.028182e+01,-5.870677e+01,-5.792627e+01,-4.746470e+01,-3.970169e+01,-4.137581e+01,-4.279567e+01,-4.231517e+01,-3.155980e+01,-2.557639e+01,-2.294110e+01,-2.504208e+01,-3.192178e+01,-3.668196e+01,-3.982754e+01,-2.655471e+01,-4.664302e+00,4.825778e+00,9.568974e+00,1.521427e+01,1.412582e+01,1.327348e+01,1.225607e+01,1.011755e+01,1.255351e+01,1.007981e+01,1.000438e+01,1.017839e+01,1.287639e+01,8.025088e+00,1.031913e+01,1.904746e+01,2.754512e+01
-3.187625e-02,2.743868e-01,6.029722e+00,9.640257e+00,1.246327e+01,1.278675e+01,1.609646e+01,1.983545e+01,1.711752e+01,1.231978e+01,-6.163236e+00,3.331429e+00,1.279637e+01,2.549581e+01,3.093233e+01,3.018144e+01,3.085656e+01,3.206885e+01,3.036698e+01,3.300101e+01,3.599477e+01,4.298856e+01,4.372278e+01,4.553355e+01,5.180486e+01,4.893021e+01,4.657637e+01,3.898277e+01,2.878975e+01,1.844255e+01,1.723674e+01,1.537893e+01,1.093755e+01,1.765059e+01,1.705415e+01,1.614728e+01,1.463063e+01,1.384890e+01,1.659723e+01,1.629934e+01,1.131673e+01,2.653801e+00,-4.474844e+00,-2.358725e+00
3.408185e+00,5.023059e+00,6.849699e+00,1.370187e+01,1.032608e+01,8.080507e+00,9.087425e+00,7.420285e+00,6.095302e+00,6.167856e+00,-6.624188e+00,-1.443055e+01,-2.083484e+01,-2.040659e+01,-1.743040e+01,-1.909716e+01,-2.254350e+01,-1.294344e+01,-7.221230e+00,-1.096486e+01,-1.154764e+01,-1.378122e+01,-1.114318e+01,-1.733491e+01,-2.406330e+01,-3.090009e+01,-3.486325e+01,-2.438942e+01,-1.411116e+01,-1.330092e+01,-1.061642e+01,-3.414759e+00,3.451519e+00,1.197006e+01,1.484926e+01,1.377755e+01,1.326893e+01,1.544225e+01,1.496282e+01,1.097728e+01,1.291770e+01,1.074439e+01,1.324793e+01,1.091382e+01
3.397729e-01,6.976863e-01,-5.091461e-01,3.349341e+00,7.595685e+00,6.221293e+00,2.835926e+00,-2.205615e+00,-2.712019e+00,2.307886e+00,-1.193129e+01,-1.321054e+01,-4.859218e+00,7.447999e+00,1.534438e+01,1.381141e+01,1.094525e+01,8.250647e+00,1.394442e+00,6.916468e+00,5.168034e+00,2.601598e+00,4.755751e+00,3.280175e+00,-1.103420e+00,-2.170864e+00,-1.035970e+01,-9.944078e+00,4.325351e+00,5.975961e+00,2.418416e+00,9.288703e-01,-8.582049e+00,-7.842149e+00,-3.941866e+00,-3.602890e+00,-1.292897e+00,-1.760942e-02,-9.087561e-01,1.291819e-01,-1.627286e+00,-5.376168e+00,-1.179896e+00,-4.891852e-01
-2.705955e+00,-1.331804e+00,-7.221289e+00,-5.268490e-01,9.650900e+00,6.349028e+00,6.607335e-01,-1.310959e+00,9.055932e-01,6.176433e+00,-5.917843e+00,-6.998255e+00,-1.278086e+01,-1.503786e+01,-1.455905e+01,-7.216501e+00,3.788706e+00,9.737413e+00,2.105483e+00,-1.092514e+01,-2.060451e+01,-2.409837e+01,-2.688428e+01,-3.344804e+01,-4.354574e+01,-3.644617e+01,-2.596328e+01,-1.744037e+01,-1.822316e+01,-1.887048e+01,-1.014035e+01,-6.397856e+00,-5.853505e+00,-1.739882e+00,-1.034576e+00,-1.297258e+00,1.901909e+00,-1.259518e+00,-1.177849e-01,3.927590e+00,3.161271e+00,3.631931e+00,1.213523e+01,1.630684e+01
1.968266e+01,1.898995e+01,9.619765e+00,2.444072e+00,5.953282e+00,2.924215e+00,2.783290e-01,2.082238e+00,5.488568e+00,8.144367e+00,6.884962e+00,-1.343413e+00,1.048504e+00,-4.642167e+00,-5.654256e+00,-5.149664e+00,-1.497917e+01,-1.630723e+01,-1.786456e+01,-8.421368e+00,2.994500e+00,1.018282e+01,1.854501e+01,2.209447e+01,1.684533e+01,1.827112e+01,1.884580e+01,1.573127e+01,1.602021e+01,9.495769e+00,7.276861e+00,9.635817e+00,1.256368e+01,1.060448e+01,1.275583e+01,1.175376e+01,1.032330e+01,6.879906e+00,7.644332e+00,7.501273e+00,1.169641e+01,1.489100e+01,8.997574e+00,4.271954e+00
