Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-4.884654e+02,-4.290252e+02,-3.866847e+02,-3.689063e+02,-2.620913e+02,-1.568348e+02,-1.114655e+02,-9.465649e+01,-1.127370e+02,-1.288809e+02,-1.138566e+02,-4.332099e+01,-1.393119e+01,-2.759152e+01,-7.199402e+01,-1.580302e+02,-2.751194e+02,-3.757505e+02,-4.513831e+02,-4.966873e+02,-5.086749e+02,-5.060039e+02,-5.107489e+02,-5.069945e+02,-5.012771e+02,-5.022503e+02,-5.140183e+02,-5.172261e+02
8.671561e+01,7.301212e+01,5.210987e+01,4.546400e+01,6.384715e+01,5.642927e+01,4.965865e+01,4.265631e+01,6.301865e+01,9.557475e+01,9.018727e+01,7.040030e+01,7.410242e+01,8.277557e+01,9.102621e+01,1.131087e+02,1.323784e+02,1.237692e+02,1.101140e+02,9.904974e+01,9.684084e+01,9.859573e+01,9.532175e+01,9.600851e+01,1.015006e+02,9.630267e+01,9.160530e+01,8.874620e+01
-4.091091e+00,1.151280e+01,1.409367e+01,1.536302e+01,1.648921e+01,-1.865844e+00,-2.803920e+01,-3.947649e+01,-4.195971e+01,-5.085566e+01,-5.772173e+01,-8.160205e+01,-8.292561e+01,-7.292241e+01,-6.606639e+01,-6.906490e+01,-6.428124e+01,-5.818084e+01,-4.303662e+01,-1.990996e+01,-1.041371e+01,-1.024238e+01,-7.977060e+00,-1.173861e+01,-7.820829e+00,-1.194184e+01,-5.683512e+00,-6.742191e+00
-1.344545e+01,-1.807049e+01,-1.853672e+01,-1.564794e+01,-1.844505e+01,-1.493116e+01,-7.266566e+00,1.532170e+00,-1.901803e+00,-1.751915e+01,-1.629019e+01,-2.400873e+01,-3.525684e+01,-3.562989e+01,-3.373330e+01,-3.297953e+01,-2.946754e+01,-3.358788e+01,-2.225180e+01,-7.873260e+00,-7.469773e+00,-5.527061e+00,-1.704948e+00,-6.286292e+00,-1.163465e+00,1.475256e+00,1.368492e+00,2.948505e+00
2.568650e+01,3.762695e+01,3.927673e+01,3.640741e+01,3.596086e+00,-1.742824e+01,-3.238922e+01,-2.939774e+01,-2.018076e+01,-8.271123e+00,-1.294623e+01,-2.975281e+01,-3.802824e+01,-3.696851e+01,-3.193292e+01,-2.316069e+01,-1.417011e+01,3.359463e+00,2.185095e+01,1.819291e+01,1.571223e+01,1.598727e+01,1.619818e+01,1.182452e+01,1.490499e+01,1.680129e+01,1.848036e+01,1.615502e+01
-6.294876e-01,-7.581700e+00,-7.477457e+00,-1.479369e+01,-4.964042e+00,2.518106e+01,4.836125e+01,5.897829e+01,6.194982e+01,5.861110e+01,7.004297e+01,8.128621e+01,7.933699e+01,7.563039e+01,7.424940e+01,7.869170e+01,6.492334e+01,5.377967e+01,3.790543e+01,1.390529e+01,1.687821e+01,1.605772e+01,1.052428e+01,8.970413e+00,7.535054e+00,6.043524e+00,1.133937e+01,1.120654e+01
1.323479e+01,1.816658e+01,1.229638e+01,4.104677e-01,-3.696303e+01,-6.142888e+01,-6.128376e+01,-5.410587e+01,-4.937454e+01,-4.078287e+01,-4.245489e+01,-5.124525e+01,-5.454174e+01,-5.695921e+01,-5.628007e+01,-4.696616e+01,-2.434820e+01,-6.533147e+00,1.646407e+00,6.083951e+00,1.106279e+01,1.269713e+01,9.305334e+00,1.224599e+01,1.111936e+01,9.271578e+00,9.516949e+00,1.167788e+01
-1.894561e-01,-1.672981e+00,6.960091e+00,6.244097e+00,7.709370e+00,3.033798e+01,4.944845e+01,4.752504e+01,3.194745e+01,1.971840e+01,1.922973e+01,2.768795e+01,3.367647e+01,3.009140e+01,2.655291e+01,2.033490e+01,8.835584e+00,-2.542750e+00,-9.135086e+00,-1.596938e+00,-5.215588e-01,1.214278e+00,5.031419e+00,8.524809e+00,7.225611e+00,4.492451e+00,2.661915e+00,5.120088e+00
6.271681e+00,5.028494e+00,-7.132408e+00,-1.042169e+01,9.790380e+00,1.134231e+01,2.255201e+00,-3.290869e+00,-8.880774e+00,-1.007709e+01,-7.766749e+00,-1.497448e+01,-1.330739e+01,-1.396588e+01,-8.175279e+00,-4.114089e+00,-1.836015e+00,1.415798e+00,-3.528866e+00,4.253703e-01,-4.252691e-01,-2.097655e+00,2.402812e+00,5.011775e+00,1.179955e+00,-1.330619e+00,2.781415e-02,-3.065454e-01
-8.117347e+00,-3.731129e+00,-7.684990e+00,-6.974586e+00,-1.482022e+01,-1.795010e+01,-1.307678e+01,-1.572197e+01,-1.797009e+01,-1.260120e+01,-1.331135e+01,-1.683741e+01,-1.668164e+01,-2.019179e+01,-1.776639e+01,-1.849231e+01,-1.105498e+01,-6.854460e+00,-4.474117e+00,-4.937857e+00,-3.839655e+00,-6.178834e+00,-3.326526e+00,-8.010621e-01,-3.261955e+00,-5.528482e+00,-6.014197e+00,-6.217497e+00
