Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38
-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.650115e+02,-5.655923e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.617117e+02,-5.120847e+02,-4.269702e+02,-3.706244e+02,-3.309872e+02,-2.298512e+02,-1.187670e+02,-8.677126e+01,-1.162774e+02,-1.509568e+02,-1.966043e+02,-2.532893e+02,-3.209041e+02,-3.709345e+02,-3.980783e+02,-4.405039e+02,-4.821367e+02,-5.025400e+02,-5.507579e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02,-5.656811e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.624934e-01,1.166525e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.362988e+00,-2.630895e+01,9.476561e+00,5.221947e+01,1.016935e+02,1.575524e+02,1.466680e+02,1.545478e+02,1.945315e+02,2.193812e+02,2.259066e+02,2.230495e+02,2.110666e+02,1.913779e+02,1.768769e+02,1.394220e+02,9.701488e+01,7.114603e+01,1.891604e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.254606e-01,9.136797e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.910391e+00,-1.432981e+01,-3.150319e+01,-5.283158e+01,-5.704905e+01,-8.907655e+01,-8.898352e+01,-9.477559e+01,-1.066738e+02,-8.775885e+01,-6.018507e+01,-3.312285e+01,5.066487e+00,3.461295e+01,4.962423e+01,5.462195e+01,4.904183e+01,3.210387e+01,1.388624e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.812677e-01,5.329854e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.105281e+00,2.093198e+01,4.037926e+01,3.384426e+01,2.926990e+01,-5.997865e+00,-3.238746e+01,-4.018478e+01,-3.329160e+01,-4.014292e+01,-5.253724e+01,-6.589994e+01,-6.925162e+01,-5.321109e+01,-4.415207e+01,-1.912557e+01,5.872262e+00,2.243342e+00,9.115040e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.047788e-01,7.910902e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.594842e+00,-2.428982e+01,-2.162892e+01,-2.096073e+01,-1.038284e+01,-1.706716e+01,-1.739741e+01,-3.465974e+01,-6.071647e+01,-6.729015e+01,-7.070412e+01,-6.701427e+01,-5.767626e+01,-5.201161e+01,-5.869674e+01,-4.417351e+01,-1.286701e+01,-3.574548e+00,6.401830e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.607951e-01,-3.831280e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.290366e+00,2.000285e+00,-1.903495e+01,-3.135299e+01,-3.358925e+01,-2.070832e+01,-2.005748e+01,-1.993943e+01,-1.507595e+01,-1.668110e+01,-2.341421e+01,-2.625803e+01,-1.760133e+01,-2.029463e+01,-2.832483e+01,-2.899785e+01,-1.220961e+01,3.889894e+00,5.082468e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.227055e-01,-7.882191e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.342196e+00,6.617825e+00,-1.133805e+01,-1.934249e+01,-2.352535e+01,-3.356797e+01,-3.832877e+01,-2.849078e+01,-1.513167e+01,-1.946454e+00,4.109602e+00,3.579171e+00,-5.118418e-02,-6.733227e+00,-6.579787e+00,-8.255744e+00,-8.905891e+00,5.996430e+00,3.557015e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.466728e-01,-1.079572e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.838741e-01,-8.204690e+00,-1.679819e+01,-1.518423e+01,-2.118170e+01,-2.347067e+01,-1.546631e+01,-2.242838e+01,-3.737620e+01,-4.045776e+01,-3.692027e+01,-2.881748e+01,-2.296398e+01,-1.738802e+01,-9.540733e+00,-4.823230e+00,-1.100222e+01,-1.703491e+00,1.470131e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.170354e-01,-1.217401e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.293237e+00,-1.075650e+00,5.156472e+00,1.408514e+01,7.873055e+00,-3.910878e-01,-1.346368e+01,-1.829608e+01,-2.415129e+01,-2.722142e+01,-2.835644e+01,-2.942101e+01,-2.757785e+01,-2.264965e+01,-1.970267e+01,-1.386503e+01,-1.286828e+01,-8.366390e+00,1.832148e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.481379e-01,-1.184537e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.123393e+00,-2.660996e+00,-2.716034e+00,-4.132723e+00,-1.600697e+01,-1.744545e+01,-4.172319e-01,6.566753e+00,1.718557e+00,-5.133460e+00,-7.548476e+00,-7.856074e+00,-8.178722e+00,-1.274815e+01,-2.032264e+01,-1.843604e+01,-7.414578e+00,-4.948432e+00,2.633450e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
