Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.976953e+02,-3.977923e+02,-1.838579e+02,-9.970383e+01,-6.688266e+01,-6.327398e+01,-7.534629e+01,-7.773725e+01,-7.446210e+01,-7.281185e+01,-6.883064e+01,-8.159096e+01,-1.280253e+02,-1.953403e+02,-2.677274e+02,-3.569171e+02,-4.248943e+02,-4.504049e+02,-4.542514e+02,-4.561457e+02,-4.574228e+02,-4.576327e+02,-4.591263e+02,-4.589691e+02,-4.612147e+02
8.413697e+01,9.567782e+01,6.401981e+01,4.245940e+01,1.973731e+01,5.890787e+00,1.501952e+01,1.279808e+01,7.203622e+00,1.207158e+01,2.689478e+01,3.946270e+01,5.593969e+01,9.257856e+01,1.074663e+02,1.118535e+02,1.157466e+02,1.031457e+02,9.888336e+01,1.006241e+02,1.007979e+02,1.027001e+02,1.015751e+02,1.006109e+02,9.695471e+01
1.540768e+00,-7.849291e+00,1.583186e+01,1.236555e+01,8.205296e+00,6.534576e+00,1.471290e+01,1.610593e+01,7.460124e+00,8.240015e+00,1.321084e+01,2.663737e+01,3.909912e+01,2.969555e+01,1.858898e+01,1.614248e+01,-2.276585e-01,-8.781057e+00,-8.133875e+00,-5.245823e+00,-4.471872e+00,-3.047426e+00,-6.167364e+00,-6.180510e+00,-9.359492e+00
-1.064625e+01,1.656452e+01,5.492201e+01,5.694163e+01,5.657792e+01,4.857381e+01,4.374185e+01,5.335551e+01,6.732532e+01,7.377332e+01,6.133992e+01,5.410110e+01,5.154368e+01,4.492687e+01,4.115801e+01,2.652485e+01,7.611765e+00,-6.160820e-01,2.699531e+00,-8.162960e-03,1.312101e+00,-1.668913e+00,-5.247316e+00,-3.663428e+00,-3.039330e+00
1.246347e+01,-1.207901e+01,-6.311379e+01,-6.968958e+01,-7.383009e+01,-7.929478e+01,-7.597508e+01,-7.392850e+01,-7.770012e+01,-7.901758e+01,-8.771609e+01,-8.384087e+01,-7.258278e+01,-5.386104e+01,-2.818465e+01,-4.786280e+00,1.313685e+01,1.303006e+01,1.434360e+01,1.233323e+01,1.058717e+01,1.318281e+01,1.382712e+01,1.217724e+01,1.395658e+01
1.653730e+01,4.707928e+00,1.296086e+01,2.391911e+01,4.290850e+01,5.436166e+01,6.104829e+01,6.784770e+01,6.900693e+01,6.245729e+01,5.586771e+01,4.855820e+01,4.051869e+01,3.214568e+01,3.243565e+01,2.875369e+01,2.064885e+01,1.057437e+01,8.866903e+00,6.548877e+00,4.253735e+00,1.030729e+01,1.297157e+01,8.830891e+00,1.068934e+01
6.789253e+00,-2.270880e-02,-3.569785e+01,-4.475217e+01,-4.650866e+01,-4.409080e+01,-4.101180e+01,-4.852444e+01,-5.185661e+01,-5.422304e+01,-4.982850e+01,-5.099947e+01,-5.155360e+01,-4.159222e+01,-2.812327e+01,-9.283621e+00,1.599866e+01,1.223036e+01,1.087182e+01,1.449190e+01,1.257232e+01,1.305587e+01,1.797054e+01,1.466445e+01,1.130370e+01
2.835208e+00,-8.152933e+00,-1.222007e+01,-5.952913e+00,2.295841e+00,1.119908e+01,1.321800e+01,1.552946e+01,1.741827e+01,1.493789e+01,1.290986e+01,7.156684e+00,1.714355e+00,-2.094613e+00,-1.096132e+00,-2.142213e+00,-3.310727e+00,-7.550207e-01,-1.494685e+00,2.051544e+00,4.152844e+00,2.371159e+00,5.963421e+00,3.860250e+00,-1.198079e+00
4.487884e+00,-6.794475e-01,-2.105695e+01,-2.332948e+01,-1.816105e+01,-1.431102e+01,-1.653428e+01,-1.795891e+01,-1.254995e+01,-7.681692e+00,-1.346545e+01,-1.082248e+01,-7.564215e+00,-8.830639e+00,-1.015029e+01,-1.055915e+01,-2.487740e+00,1.119133e+00,2.248133e+00,6.584272e-01,2.959451e-01,2.183702e+00,-8.575644e-01,-1.515605e+00,-1.707541e+00
5.812607e-01,-4.286484e+00,1.004570e+01,1.481159e+01,1.435374e+01,1.170526e+01,9.473215e+00,5.295524e+00,7.425519e+00,1.693510e+01,1.028942e+01,7.179790e+00,7.026485e+00,5.787269e+00,3.128819e+00,-1.157219e+00,-4.921943e+00,-2.602991e+00,5.995765e-02,-6.323557e-01,-4.123062e+00,-2.933142e+00,-6.690179e+00,-5.467566e+00,-3.417748e+00
