Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-5.115954e+02,-4.914917e+02,-4.904852e+02,-4.881240e+02,-4.870243e+02,-4.881360e+02,-4.895185e+02,-4.913768e+02,-4.921481e+02,-4.890189e+02,-4.643857e+02,-4.325493e+02,-3.920512e+02,-3.030771e+02,-2.384320e+02,-2.024283e+02,-1.793875e+02,-1.674484e+02,-1.613376e+02,-1.540670e+02,-1.543221e+02,-1.412176e+02,-1.236902e+02,-1.181860e+02,-1.195532e+02,-1.103953e+02,-1.281423e+02,-1.827073e+02,-2.507285e+02,-3.256690e+02,-3.972534e+02,-4.540651e+02,-4.890256e+02,-4.971059e+02,-4.955582e+02,-4.929996e+02,-4.927224e+02,-4.937406e+02,-4.889677e+02,-4.872762e+02,-4.943436e+02
4.742675e+01,6.397033e+01,6.449689e+01,6.631369e+01,6.751805e+01,6.731247e+01,6.795816e+01,6.546425e+01,6.393382e+01,6.906761e+01,9.468089e+01,1.177161e+02,1.401864e+02,1.889948e+02,1.891912e+02,1.648614e+02,1.410190e+02,1.278314e+02,1.204644e+02,1.245371e+02,1.289258e+02,1.300693e+02,1.323555e+02,1.335273e+02,1.352055e+02,1.409322e+02,1.483618e+02,1.545450e+02,1.602150e+02,1.600251e+02,1.307977e+02,8.708275e+01,6.259351e+01,5.694728e+01,5.745784e+01,5.883562e+01,6.210845e+01,6.296820e+01,6.733250e+01,6.975762e+01,6.354928e+01
2.124888e+01,2.064352e+01,1.951032e+01,1.927898e+01,1.909219e+01,2.097648e+01,2.442685e+01,2.154834e+01,2.016270e+01,2.482970e+01,3.263879e+01,2.977240e+01,1.971794e+01,-4.990583e+00,-1.944599e+01,-2.949905e+01,-4.336782e+01,-5.496761e+01,-5.646033e+01,-6.364347e+01,-7.035215e+01,-8.253496e+01,-9.884361e+01,-1.050882e+02,-1.058345e+02,-1.198006e+02,-1.202192e+02,-8.644560e+01,-4.507306e+01,-1.466499e+01,-6.408491e+00,-3.317816e+00,1.184040e+01,1.487703e+01,1.359339e+01,1.231080e+01,1.745090e+01,2.038767e+01,2.010608e+01,2.254557e+01,2.376852e+01
5.859017e+00,4.379419e+00,3.542205e+00,4.329364e+00,2.174672e+00,4.096831e+00,4.964916e+00,1.695689e+00,2.285615e+00,3.246587e+00,2.807275e+00,5.521315e+00,1.039723e+01,-1.875742e+01,-3.348411e+01,-3.249503e+01,-2.508504e+01,-2.688414e+01,-2.084347e+01,-2.714183e+01,-3.149965e+01,-3.217571e+01,-3.418732e+01,-3.085405e+01,-2.279609e+01,-2.267661e+01,-2.559909e+01,-2.875460e+01,-3.022848e+01,-3.645317e+01,-3.262556e+01,-2.318217e+01,-2.202759e+00,6.221431e-01,1.051385e+00,5.337984e-01,1.305322e+00,4.668040e-01,-1.944798e+00,1.196859e-01,5.239513e+00
6.660554e+00,1.230527e+01,1.312265e+01,1.566787e+01,1.328740e+01,1.390820e+01,1.128101e+01,9.125937e+00,1.140787e+01,9.649010e+00,1.546770e+01,2.554584e+01,3.276279e+01,3.983381e+00,-1.610983e+01,-2.062222e+01,-2.099446e+01,-2.047018e+01,-1.844547e+01,-1.372487e+01,-1.126388e+01,-1.372669e+01,-1.624365e+01,-1.632978e+01,-1.142337e+01,-6.776448e+00,-5.928326e+00,-2.809179e+00,-5.167464e-01,6.995228e+00,8.534563e+00,1.239185e+01,1.445370e+01,1.176313e+01,1.491889e+01,1.536470e+01,1.336102e+01,6.539325e+00,6.131581e+00,7.483581e+00,1.046430e+01
1.254839e+01,1.721944e+01,1.740693e+01,1.862517e+01,1.880111e+01,1.917046e+01,1.812959e+01,1.668296e+01,1.819580e+01,1.822113e+01,3.105119e+01,3.503122e+01,3.052007e+01,2.386703e+01,3.428698e+01,3.896114e+01,4.317673e+01,4.714902e+01,4.387953e+01,4.856779e+01,4.813319e+01,4.443854e+01,4.491059e+01,4.222273e+01,4.093919e+01,4.200939e+01,4.015064e+01,4.017468e+01,3.680515e+01,2.638811e+01,1.897750e+01,2.647945e+01,2.119593e+01,1.880720e+01,2.160724e+01,2.100029e+01,2.158973e+01,1.366829e+01,1.594007e+01,1.716000e+01,1.561866e+01
1.388974e+01,1.074932e+01,1.034332e+01,1.010389e+01,1.267125e+01,1.354873e+01,1.489078e+01,1.257394e+01,1.232722e+01,1.412436e+01,2.091139e+01,2.392218e+01,2.078351e+01,2.769740e+00,-1.229076e+01,-1.968683e+01,-2.305197e+01,-2.210242e+01,-2.124911e+01,-1.319079e+01,-1.333138e+01,-1.789383e+01,-1.591579e+01,-1.666800e+01,-1.582103e+01,-1.955726e+01,-1.628908e+01,-1.433141e+01,-1.545023e+01,-8.021458e+00,1.068111e+00,1.083689e+01,1.206533e+01,1.528852e+01,1.488118e+01,1.379408e+01,1.495730e+01,1.178845e+01,1.339681e+01,1.476481e+01,1.065111e+01
9.308712e+00,4.520298e+00,7.414551e+00,8.069349e+00,9.796432e+00,9.927614e+00,8.196225e+00,6.912518e+00,6.353171e+00,5.363500e+00,-1.923658e+00,3.919325e+00,-1.383816e+00,-2.381389e+01,-1.815537e+01,-1.410730e+00,1.106086e+01,1.639319e+01,2.271492e+01,3.056765e+01,3.284827e+01,3.079546e+01,2.445382e+01,2.322270e+01,2.292325e+01,2.103954e+01,1.212827e+01,9.333615e+00,8.972557e+00,9.782822e+00,4.699121e+00,5.348323e+00,7.578418e+00,1.229235e+01,9.042669e+00,8.583532e+00,6.721875e+00,9.714952e+00,8.331473e+00,8.278656e+00,4.442554e+00
1.772335e+00,4.219391e+00,1.077709e+01,1.168675e+01,1.096721e+01,9.645870e+00,3.822668e+00,5.619541e+00,5.555983e+00,1.352809e+00,-1.127281e+01,-8.662991e+00,-1.371217e+01,-9.376993e+00,4.429498e+00,2.245952e+01,2.813169e+01,2.409492e+01,2.177789e+01,1.288173e+01,6.812538e+00,7.133493e+00,8.228796e+00,7.543064e+00,4.027923e+00,6.034257e+00,4.576374e+00,5.891478e+00,8.014044e+00,4.724833e+00,9.491508e+00,1.068641e+01,8.344057e+00,9.474508e+00,6.267943e+00,5.498805e+00,3.864890e+00,9.964239e+00,7.908422e+00,5.615130e+00,3.604018e+00
-4.740648e+00,2.912278e+00,9.324223e+00,8.460810e+00,7.001925e+00,5.811910e+00,2.190363e+00,3.543375e+00,2.623834e+00,-2.164076e-01,-4.678626e+00,-5.154287e+00,6.259882e-02,7.333125e+00,1.548323e+01,1.690394e+01,3.766780e+00,-3.792120e+00,-3.371277e+00,-3.199339e+00,-1.674734e+00,-3.819306e+00,-9.320278e-01,-2.382324e+00,-2.546062e+00,-1.057403e+01,-1.659614e+01,-2.023852e+01,-1.373892e+01,-4.970293e+00,-2.454563e+00,3.094688e+00,1.636501e+00,1.758187e+00,1.065961e+00,-4.016762e-01,1.656278e+00,6.275277e+00,7.053412e+00,5.186450e+00,5.369127e+00
