Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.293747e+02,-5.117404e+02,-5.166023e+02,-5.127709e+02,-4.747882e+02,-3.823036e+02,-2.734852e+02,-2.208360e+02,-2.231666e+02,-2.310118e+02,-2.194970e+02,-2.020386e+02,-2.011970e+02,-2.099754e+02,-2.075326e+02,-2.061718e+02,-1.960521e+02,-1.925142e+02,-1.921548e+02,-1.896347e+02,-1.856844e+02,-1.772155e+02,-1.645766e+02,-1.582669e+02,-1.494367e+02,-1.386060e+02,-1.265486e+02,-1.111987e+02,-1.022870e+02,-1.385636e+02,-1.900032e+02,-2.525394e+02,-3.363487e+02,-3.980514e+02,-4.607496e+02,-4.923252e+02,-5.070038e+02,-5.084190e+02,-5.065125e+02,-5.060188e+02,-5.073602e+02,-5.103309e+02,-5.253670e+02
5.603797e+01,6.885999e+01,6.477024e+01,6.752638e+01,8.467164e+01,1.296510e+02,1.585041e+02,1.537003e+02,1.366451e+02,1.320263e+02,1.347244e+02,1.258647e+02,1.158495e+02,1.147922e+02,1.111927e+02,1.095552e+02,1.054654e+02,1.035630e+02,1.066487e+02,1.067796e+02,1.001106e+02,9.480649e+01,9.793765e+01,1.005361e+02,9.580716e+01,9.032195e+01,8.744109e+01,8.690340e+01,9.142366e+01,1.071762e+02,1.367675e+02,1.492717e+02,1.492846e+02,1.366945e+02,1.023179e+02,8.128455e+01,7.386047e+01,7.355097e+01,7.537059e+01,7.778967e+01,7.426623e+01,7.266136e+01,6.218027e+01
1.778936e+01,1.375419e+01,1.444117e+01,1.250679e+01,6.257188e+00,1.023241e+01,-9.110209e+00,-2.477911e+01,-2.788457e+01,-2.576125e+01,-2.324949e+01,-3.164662e+01,-2.661478e+01,-2.253293e+01,-2.807730e+01,-2.871365e+01,-3.073314e+01,-3.656261e+01,-3.874702e+01,-4.396916e+01,-4.415983e+01,-4.505531e+01,-4.701462e+01,-5.008649e+01,-5.044739e+01,-5.459189e+01,-6.408365e+01,-7.483762e+01,-8.141869e+01,-8.030742e+01,-7.658295e+01,-5.598246e+01,-2.146526e+01,-1.340630e+01,-9.123384e+00,2.352411e+00,1.570410e+01,1.904619e+01,1.823375e+01,2.068692e+01,1.704608e+01,1.800340e+01,2.393784e+01
-5.571122e-01,-3.286859e+00,-2.726104e-01,-3.136175e+00,-2.808120e+00,-1.784831e+01,-2.338266e+01,-1.597238e+01,-1.266296e+01,-1.393522e+01,-1.832041e+01,-1.824956e+01,-1.493978e+01,-1.713839e+01,-1.717696e+01,-1.777377e+01,-1.679628e+01,-1.994340e+01,-1.805465e+01,-1.375803e+01,-9.485418e+00,-1.125264e+01,-1.283331e+01,-1.599095e+01,-1.768592e+01,-1.938116e+01,-1.626422e+01,-1.664638e+01,-1.365255e+01,-1.744798e+01,-2.115828e+01,-2.418028e+01,-3.241378e+01,-3.644171e+01,-3.083307e+01,-1.831420e+01,-2.922915e+00,2.988427e+00,8.202647e-02,-1.485984e+00,-1.821429e+00,-3.427076e+00,4.140579e+00
3.489127e+00,1.008740e+01,1.458546e+01,1.432482e+01,2.022547e+01,5.181550e+00,-9.170185e+00,-1.844171e+01,-1.884684e+01,-1.513577e+01,-1.895807e+01,-2.009161e+01,-2.031384e+01,-1.680133e+01,-1.587661e+01,-1.457323e+01,-1.674068e+01,-1.775448e+01,-2.125668e+01,-2.014418e+01,-1.867026e+01,-1.735692e+01,-9.601849e+00,-7.146568e+00,-1.031805e+01,-1.162453e+01,-1.819536e+01,-1.797871e+01,-1.584726e+01,-1.193743e+01,-1.034959e+01,-3.666840e+00,-4.859518e+00,-3.510282e+00,1.376399e+00,5.594615e+00,9.856457e+00,1.518200e+01,1.452870e+01,1.278877e+01,1.229604e+01,7.585619e+00,7.686657e+00
6.758672e+00,1.431061e+01,2.169003e+01,2.118067e+01,2.629334e+01,2.699775e+01,3.660633e+01,4.152115e+01,3.989853e+01,3.304712e+01,2.949233e+01,3.225790e+01,3.762747e+01,4.490072e+01,4.395135e+01,4.733628e+01,5.003928e+01,5.026797e+01,4.586983e+01,4.259590e+01,4.476386e+01,4.816146e+01,4.767458e+01,5.133691e+01,5.350016e+01,5.421659e+01,5.155532e+01,5.355838e+01,6.012196e+01,5.867988e+01,4.790076e+01,4.090056e+01,2.426235e+01,1.063091e+01,7.394494e+00,1.484109e+01,1.434101e+01,1.625269e+01,1.935142e+01,2.242575e+01,1.884510e+01,1.546908e+01,1.291385e+01
8.843603e-01,5.166323e+00,1.349539e+01,8.807615e+00,-4.164327e+00,-2.562442e+01,-3.227390e+01,-3.129978e+01,-2.548253e+01,-2.484246e+01,-1.854060e+01,-1.932412e+01,-2.657586e+01,-3.117670e+01,-3.195645e+01,-2.787014e+01,-3.436220e+01,-3.572531e+01,-3.654107e+01,-3.808308e+01,-3.525776e+01,-3.647131e+01,-3.929564e+01,-3.412827e+01,-3.257231e+01,-2.980790e+01,-2.932825e+01,-3.274077e+01,-3.287762e+01,-3.307207e+01,-3.326931e+01,-3.062215e+01,-2.067827e+01,-7.478305e+00,1.773937e+00,9.073540e+00,9.892811e+00,7.556973e+00,8.322428e+00,1.187320e+01,9.609488e+00,9.827332e+00,8.135423e+00
-2.721980e+00,1.212858e+00,5.759431e+00,-2.578484e-01,2.854250e+00,1.056165e+01,1.274357e+01,1.343511e+01,1.470306e+01,1.144385e+01,9.118641e+00,8.314335e+00,1.041973e+01,8.171246e+00,1.217641e+01,1.585006e+01,1.732191e+01,1.252342e+01,1.134258e+01,1.420990e+01,1.907789e+01,2.110490e+01,2.429269e+01,2.985586e+01,3.714813e+01,3.740934e+01,3.397722e+01,3.307976e+01,3.540588e+01,3.326778e+01,2.527035e+01,1.991165e+01,1.456720e+01,9.052330e+00,1.675061e+01,1.583679e+01,1.316988e+01,8.187896e+00,3.022459e+00,1.192088e+00,2.562812e+00,4.259546e+00,1.644115e+00
1.003386e+00,4.948974e+00,4.915020e+00,2.615575e+00,1.054687e+01,5.606871e+00,7.718273e+00,1.077881e+01,7.950632e+00,4.926631e+00,4.572701e+00,9.118084e+00,1.554910e+01,1.447384e+01,1.091128e+01,9.859062e+00,1.125931e+01,1.041384e+01,8.258013e+00,1.192074e+01,9.350464e+00,1.198561e+00,8.198956e-01,6.998124e+00,9.601899e+00,1.110949e+01,1.297472e+01,9.116758e+00,4.830273e+00,5.878058e+00,7.375203e+00,6.161568e+00,4.945862e+00,1.004200e+01,2.803119e+01,2.325714e+01,1.539175e+01,1.119961e+01,6.735923e+00,2.878589e+00,3.835922e+00,3.795830e+00,1.390177e+00
3.640738e+00,6.716594e+00,5.770363e+00,6.534935e+00,5.752276e+00,-5.730702e+00,-1.171814e+01,-9.000409e+00,-2.772773e+00,6.604677e+00,8.195270e+00,4.690778e+00,9.587169e-02,-5.856760e-01,-2.389007e+00,-1.334674e+00,-1.415224e+00,-5.241740e-01,1.265940e+00,2.907328e+00,3.401218e+00,7.858824e+00,7.922525e+00,7.196286e+00,8.760066e+00,9.233742e+00,7.585866e+00,5.145309e+00,-2.133176e+00,-8.129067e+00,-1.339401e+01,-1.482209e+01,-5.568895e+00,4.651170e+00,1.309036e+01,1.027145e+01,4.927327e+00,4.513789e+00,6.691879e+00,6.178048e+00,5.167368e+00,3.101827e+00,3.369960e+00
