Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-5.079022e+02,-5.062640e+02,-5.054696e+02,-5.070996e+02,-5.062914e+02,-5.042117e+02,-5.053749e+02,-5.050510e+02,-5.066737e+02,-5.090415e+02,-5.082361e+02,-4.766525e+02,-4.315186e+02,-4.052177e+02,-3.574905e+02,-2.942027e+02,-2.037409e+02,-1.508105e+02,-9.460326e+01,-7.955933e+01,-1.049236e+02,-1.518394e+02,-1.989592e+02,-2.453109e+02,-2.959214e+02,-3.441865e+02,-3.731688e+02,-4.122491e+02,-4.685952e+02,-5.061218e+02,-5.101478e+02,-5.101478e+02,-5.101478e+02,-5.101478e+02,-5.101478e+02
2.845718e+00,4.353255e+00,4.660952e+00,3.220048e+00,4.818251e+00,7.669120e+00,6.241249e+00,6.632666e+00,4.561205e+00,1.328702e+00,2.128510e+00,4.260876e+01,8.300606e+01,9.825697e+01,1.015347e+02,9.235794e+01,1.091897e+02,1.107362e+02,1.026611e+02,1.282580e+02,1.622327e+02,2.023716e+02,2.100366e+02,2.052516e+02,1.881292e+02,1.602509e+02,1.387017e+02,1.015879e+02,4.486937e+01,5.130303e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.952461e+00,1.653985e+00,4.195800e-01,7.086323e-01,3.081726e+00,5.666617e+00,4.832515e+00,5.040308e+00,3.583312e+00,7.489448e-01,7.309842e-01,3.028917e+01,4.491408e+01,4.479411e+01,1.231629e+01,-2.346230e+01,-5.629147e+01,-7.809651e+01,-8.093045e+01,-8.462399e+01,-9.179282e+01,-8.944608e+01,-5.965681e+01,-2.866008e+01,-1.705567e+00,1.886387e+01,2.639927e+01,2.558887e+01,1.651651e+01,3.966919e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.545912e-01,-9.571768e-01,-2.754720e+00,-1.581732e+00,7.078612e-01,2.865531e+00,2.843894e+00,2.796695e+00,2.192576e+00,1.328034e-01,-6.998444e-01,1.512634e+01,1.882979e+01,1.991235e+01,2.607588e+01,4.485387e+01,5.520059e+01,6.578630e+01,3.543896e+01,-3.638315e+00,-3.372382e+01,-4.922025e+01,-6.306601e+01,-6.886555e+01,-7.557214e+01,-6.115981e+01,-4.497329e+01,-2.437237e+01,-1.713013e+00,3.070939e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-4.145174e-01,-2.054918e+00,-2.798334e+00,-2.448269e+00,-1.675624e+00,-8.285217e-02,7.117814e-01,4.025344e-01,6.814855e-01,-2.155718e-01,-1.380650e+00,1.905935e+00,-1.667886e+01,-3.320565e+01,-3.444170e+01,-3.757756e+01,-5.214349e+01,-4.680498e+01,-2.151855e+01,-2.457023e+01,-4.170789e+01,-5.025965e+01,-4.797652e+01,-4.464416e+01,-5.149244e+01,-4.991003e+01,-3.743999e+01,-2.149159e+01,-9.574103e-01,2.551065e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.256892e+00,-1.391981e+00,-5.091431e-01,-1.923288e+00,-3.451105e+00,-2.528955e+00,-1.127939e+00,-1.638059e+00,-6.539448e-01,-1.746897e-01,-9.956890e-01,-6.864167e+00,-2.287668e+01,-3.343798e+01,-3.235640e+01,-1.778730e+01,-2.379405e+01,-3.375440e+01,-3.321098e+01,-2.436299e+01,-1.775412e+01,-2.704963e+01,-3.361150e+01,-2.400961e+01,-6.817960e+00,-3.896218e+00,1.272797e+00,3.958276e+00,6.073745e+00,1.850365e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.605376e+00,2.619278e-02,1.611854e+00,-9.429996e-01,-4.181446e+00,-3.996393e+00,-2.353800e+00,-2.947578e+00,-1.589049e+00,1.264460e-01,1.214703e-01,-1.151617e+01,-5.175148e+00,4.137329e+00,2.004353e+01,2.385180e+01,1.182226e+01,-3.173274e+00,-2.422021e+01,-2.817401e+01,-1.695694e+01,2.728610e+00,6.413902e+00,4.722628e+00,8.973434e+00,8.778224e+00,1.042187e+01,1.052763e+01,4.707431e+00,8.158565e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.471324e+00,7.717212e-01,1.755618e+00,-3.782525e-01,-3.728691e+00,-4.302137e+00,-2.837860e+00,-3.368001e+00,-2.023992e+00,3.925542e-01,1.193771e+00,-1.396613e+01,-1.509033e+01,-1.309198e+01,-9.325174e+00,-1.594082e+01,-3.077538e+01,-3.304548e+01,-2.333067e+01,-2.131594e+01,-2.862060e+01,-3.777107e+01,-3.020991e+01,-1.952878e+01,-1.921993e+01,-1.849617e+01,-1.395704e+01,-6.731739e+00,-3.849877e+00,8.218843e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.028755e+00,8.683251e-02,5.327660e-02,-3.814006e-01,-2.287922e+00,-3.592377e+00,-2.668158e+00,-2.991520e+00,-2.001506e+00,3.471748e-01,1.470597e+00,-1.587285e+01,-2.444005e+01,-1.907747e+01,-1.852382e+01,-1.875679e+01,-2.765181e+01,-2.756318e+01,-2.594488e+01,-3.056633e+01,-3.776980e+01,-3.788673e+01,-4.929882e+01,-4.112978e+01,-3.365027e+01,-3.272326e+01,-3.224492e+01,-2.151227e+01,-7.903422e+00,1.597438e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-5.417316e-01,-1.580709e+00,-2.088151e+00,-5.006540e-01,-3.272420e-01,-2.285157e+00,-2.109042e+00,-2.121551e+00,-1.684588e+00,-9.346789e-02,6.812239e-01,-1.761098e+01,-2.062458e+01,-7.759423e+00,-5.694588e+00,-1.491047e+01,-1.574286e+01,-1.156936e+01,8.711622e+00,1.184038e+01,9.443757e+00,-1.547404e+00,-2.970379e+00,-5.643721e+00,-8.583818e+00,-1.595269e+01,-2.202841e+01,-1.650330e+01,-3.149131e+00,5.902432e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
