Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-5.198309e+02,-5.050782e+02,-5.025472e+02,-5.036271e+02,-5.127191e+02,-5.147325e+02,-3.898591e+02,-2.508132e+02,-1.899030e+02,-1.176223e+02,-8.013988e+01,-8.511658e+01,-1.130906e+02,-1.200003e+02,-9.100653e+01,-6.454369e+01,-7.604211e+01,-1.127248e+02,-1.807646e+02,-2.693848e+02,-3.658894e+02,-4.377812e+02,-4.813857e+02,-4.970812e+02,-4.989056e+02,-5.002835e+02,-5.024151e+02,-5.032775e+02,-5.043371e+02,-5.121116e+02
3.108412e+01,4.481950e+01,4.984821e+01,4.847338e+01,3.833404e+01,3.589547e+01,-1.298252e+01,-4.050095e+01,-3.554000e+01,2.581528e+01,3.553816e+01,3.073412e+01,3.692303e+01,4.383170e+01,4.790813e+01,6.946324e+01,9.183461e+01,1.080254e+02,1.271434e+02,1.433006e+02,1.366998e+02,1.005401e+02,6.386672e+01,5.110802e+01,4.932441e+01,4.895387e+01,4.785227e+01,4.728070e+01,4.647247e+01,4.043858e+01
1.705011e+01,1.860235e+01,2.144260e+01,2.005637e+01,1.561903e+01,1.542844e+01,4.508218e+01,3.034989e+01,1.341377e+01,-3.034283e+01,-4.842567e+01,-4.411730e+01,-3.825937e+01,-4.124776e+01,-5.674604e+01,-7.002991e+01,-5.770585e+01,-3.783400e+01,-2.343273e+01,-8.506195e+00,-3.315117e+00,4.401750e+00,9.010509e+00,1.267405e+01,1.328328e+01,1.618331e+01,1.802327e+01,1.823441e+01,1.826260e+01,2.019538e+01
1.005355e+01,6.546247e+00,5.706223e+00,3.657558e+00,3.533196e+00,6.834007e+00,-4.407201e+00,-3.354212e+00,5.515265e+00,-1.076917e+01,-1.210282e+01,-1.814972e+01,-2.208770e+01,-2.444418e+01,-2.830106e+01,-4.634702e+01,-5.017432e+01,-4.537351e+01,-4.471949e+01,-4.759069e+01,-4.287041e+01,-2.765417e+01,-1.279285e+01,-4.851416e+00,-1.194974e+00,4.270109e+00,6.688717e+00,6.806744e+00,6.304460e+00,9.514320e+00
9.032574e+00,8.228861e+00,8.379328e+00,5.369235e+00,6.517629e+00,1.080587e+01,1.760838e+01,3.796906e+00,-9.455137e+00,-1.941628e+01,-2.477656e+01,-2.537204e+01,-2.486890e+01,-2.276807e+01,-3.147948e+01,-4.040102e+01,-5.181060e+01,-5.143169e+01,-3.528814e+01,-2.305442e+01,-4.883033e+00,1.122360e+00,1.552250e+00,1.158225e+00,6.110384e+00,1.179906e+01,1.368789e+01,1.366409e+01,1.245983e+01,1.223850e+01
1.092813e+01,1.454369e+01,1.389277e+01,1.017795e+01,1.089124e+01,1.324951e+01,1.536220e+01,9.298931e+00,7.119409e-01,1.937089e+01,5.198880e+01,7.034497e+01,7.586000e+01,7.873003e+01,7.793359e+01,7.608747e+01,6.947549e+01,6.287662e+01,6.365646e+01,5.515391e+01,3.343536e+01,1.969226e+01,1.428635e+01,8.835028e+00,1.148255e+01,1.410589e+01,1.642132e+01,1.604231e+01,1.642421e+01,1.637198e+01
6.698403e+00,1.076721e+01,1.027891e+01,6.537446e+00,6.520404e+00,8.209587e+00,-3.364905e+00,2.363240e+00,2.795045e+00,-1.023414e+01,-3.335221e+01,-3.822147e+01,-4.243925e+01,-4.916110e+01,-5.405467e+01,-5.388478e+01,-5.522074e+01,-5.268109e+01,-4.479610e+01,-2.715508e+01,-5.227521e+00,8.138671e+00,9.272650e+00,8.612229e+00,6.357817e+00,4.651203e+00,7.200379e+00,5.075920e+00,8.757588e+00,1.322035e+01
-1.917661e-01,1.342119e+00,2.302437e+00,-3.879832e-01,-1.058429e+00,2.258472e+00,4.151287e+00,-1.613106e-01,4.781418e-01,1.986433e+00,1.971036e+01,2.702682e+01,3.023908e+01,3.064411e+01,2.804022e+01,2.957703e+01,3.402348e+01,3.647374e+01,3.308611e+01,2.337532e+01,5.780458e+00,-5.071319e-01,2.714938e+00,6.204981e+00,1.955326e-01,-2.511486e+00,-1.187568e+00,-4.782874e+00,-2.877653e-02,6.983662e+00
2.031928e+00,1.897609e+00,-3.903997e-02,-1.189770e+00,-2.062745e+00,1.584428e+00,-6.632060e+00,-1.029765e+01,-1.530136e+01,-1.536486e+01,-1.804718e+01,-1.336446e+01,-1.289004e+01,-7.834635e+00,-2.489456e+00,-5.725232e+00,-9.744813e+00,-5.042536e+00,7.808743e+00,1.382764e+01,8.969825e+00,5.721998e+00,4.889054e+00,5.178734e+00,6.844461e-02,-6.184578e-04,-1.136637e-01,-1.951740e+00,-3.455029e-01,4.585540e+00
6.126784e+00,5.723887e+00,3.721969e+00,2.930985e+00,2.702027e+00,4.235572e+00,2.331309e+01,2.408829e+01,1.871356e+01,1.663958e+00,-1.959772e-01,8.509594e-01,-9.077571e-01,2.821189e+00,1.362611e+01,4.344987e+00,-1.369334e+00,-2.531921e+00,1.671070e+00,3.480007e-01,8.996683e-01,7.326636e+00,5.365379e+00,3.458327e+00,3.239716e+00,4.509280e+00,3.903709e+00,5.632557e+00,3.375775e+00,4.798929e+00
5.135170e+00,6.475487e+00,5.830694e+00,4.055874e+00,4.569244e+00,3.952134e+00,-7.614182e+00,-6.819176e-03,8.975163e+00,-1.710808e+01,-4.016919e+01,-4.841633e+01,-3.705121e+01,-3.231828e+01,-2.568640e+01,-2.072469e+01,-2.087416e+01,-1.779634e+01,-5.148416e+00,2.488727e+00,-4.420744e+00,-4.290377e+00,-4.083210e+00,-8.122762e-01,2.975621e+00,3.002974e+00,2.201960e+00,5.179025e+00,2.931412e+00,2.071464e+00
9.997473e-01,4.254005e+00,2.336769e+00,5.471261e-01,4.880014e-01,-1.505288e+00,-4.321269e+00,7.284499e-01,5.277415e+00,-1.366290e+01,-1.837279e+01,-1.152475e+01,-8.898052e+00,-1.901469e+01,-2.523701e+01,-2.356969e+01,-2.283863e+01,-2.517223e+01,-2.068188e+01,-2.284894e+01,-2.325819e+01,-1.598093e+01,-1.429062e+01,-6.318181e+00,-2.927811e+00,-2.665909e+00,-3.878287e+00,-2.183342e+00,-1.632823e+00,-3.880461e+00
-5.021897e+00,-2.931622e+00,-1.786421e+00,-1.430417e+00,-3.226768e+00,-6.309967e+00,-2.227600e+00,-2.925057e+00,-1.233455e+01,-2.257459e+01,-2.214028e+01,-1.745516e+01,-1.448536e+01,-1.539512e+01,-1.772888e+01,-2.060809e+01,-1.868059e+01,-1.298717e+01,-1.370870e+01,-9.904472e+00,-1.146154e+01,-1.553011e+01,-1.252493e+01,-8.026899e+00,-7.592866e+00,-5.019268e+00,-6.019978e+00,-5.292841e+00,-4.495274e+00,-7.692826e+00
