Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36
-5.115991e+02,-5.100855e+02,-5.095080e+02,-5.071731e+02,-5.068073e+02,-5.107072e+02,-5.092896e+02,-5.104697e+02,-5.116431e+02,-5.091010e+02,-5.052500e+02,-3.207332e+02,-1.936274e+02,-1.489250e+02,-1.606878e+02,-1.734497e+02,-1.390950e+02,-1.185753e+02,-1.188672e+02,-1.375589e+02,-1.739143e+02,-2.309277e+02,-2.947298e+02,-3.644382e+02,-4.250820e+02,-4.872860e+02,-5.066223e+02,-5.131865e+02,-5.139467e+02,-5.125561e+02,-5.138704e+02,-5.147561e+02,-5.155206e+02,-5.148276e+02,-5.142723e+02,-5.154202e+02
6.692371e+00,8.816307e+00,9.621538e+00,1.288398e+01,1.339113e+01,7.929631e+00,9.924864e+00,8.268682e+00,6.628773e+00,1.019587e+01,1.556315e+01,1.246043e+02,1.083882e+02,6.738876e+01,4.167265e+01,4.430816e+01,5.560051e+01,8.590364e+01,1.096454e+02,1.200776e+02,1.297029e+02,1.368309e+02,1.369946e+02,1.306633e+02,9.971471e+01,3.457624e+01,1.350462e+01,4.384917e+00,3.376014e+00,5.336674e+00,3.492576e+00,2.244691e+00,1.163864e+00,2.142009e+00,2.925466e+00,1.305817e+00
6.636230e+00,8.710699e+00,9.481667e+00,1.262645e+01,1.310372e+01,7.801768e+00,9.768709e+00,8.150192e+00,6.568372e+00,1.005212e+01,1.520062e+01,-9.207572e+00,-3.016428e+01,-3.248737e+01,-4.252681e+01,-4.741782e+01,-6.638810e+01,-6.912067e+01,-4.586514e+01,-2.172987e+01,-6.281863e+00,7.568892e+00,2.854591e+01,4.695255e+01,3.933776e+01,2.103439e+01,1.281960e+01,4.162778e+00,3.330360e+00,5.273451e+00,3.472982e+00,2.239130e+00,1.159045e+00,2.131503e+00,2.909827e+00,1.300878e+00
6.543718e+00,8.536869e+00,9.251590e+00,1.220465e+01,1.263326e+01,7.591482e+00,9.512236e+00,7.955170e+00,6.468785e+00,9.815842e+00,1.464506e+01,-3.066191e+01,-1.639293e+01,-1.210747e+01,-1.240807e+01,-1.667834e+01,-2.670494e+01,-3.990043e+01,-3.476332e+01,-2.256774e+01,-1.997561e+01,-2.103126e+01,-2.606786e+01,-1.444505e+01,-2.631977e-01,1.176533e+01,1.182659e+01,3.856401e+00,3.255045e+00,5.169049e+00,3.440492e+00,2.229879e+00,1.151045e+00,2.114052e+00,2.883889e+00,1.292661e+00
6.416360e+00,8.298010e+00,8.935768e+00,1.162952e+01,1.199230e+01,7.302928e+00,9.161005e+00,7.687215e+00,6.331587e+00,9.491951e+00,1.393436e+01,-1.896754e+01,-3.644918e+01,-3.529549e+01,-3.304465e+01,-4.102911e+01,-5.035720e+01,-6.245709e+01,-7.499396e+01,-6.991514e+01,-5.880807e+01,-5.583646e+01,-4.969569e+01,-2.300784e+01,1.163760e+00,1.115664e+01,1.069682e+01,3.535210e+00,3.151228e+00,5.024895e+00,3.395354e+00,2.216958e+00,1.139902e+00,2.089733e+00,2.847828e+00,1.281197e+00
6.256256e+00,7.998477e+00,8.540295e+00,1.091580e+01,1.119772e+01,6.941757e+00,8.722548e+00,7.351226e+00,6.158955e+00,9.087118e+00,1.308163e+01,3.069910e+01,4.695635e+01,5.583105e+01,6.141979e+01,5.737025e+01,5.728268e+01,5.825412e+01,5.290720e+01,5.008483e+01,5.606182e+01,6.360930e+01,6.029894e+01,3.547553e+01,1.789437e+01,1.327614e+01,9.586824e+00,3.255196e+00,3.020482e+00,4.842946e+00,3.337909e+00,2.200413e+00,1.125676e+00,2.058670e+00,2.801895e+00,1.266512e+00
6.065973e+00,7.643629e+00,8.072682e+00,1.008168e+01,1.027023e+01,6.515007e+00,8.206166e+00,6.953258e+00,5.953572e+00,8.609643e+00,1.208001e+01,-1.371358e+01,-2.449166e+01,-2.236273e+01,-1.735205e+01,-2.209188e+01,-2.391082e+01,-1.827254e+01,-1.318626e+01,-2.041663e+01,-2.516945e+01,-2.016621e+01,-8.236999e+00,8.880475e+00,1.688407e+01,1.038879e+01,8.594120e+00,3.039403e+00,2.864789e+00,4.625681e+00,3.268595e+00,2.180277e+00,1.108440e+00,2.021001e+00,2.746409e+00,1.248661e+00
5.848514e+00,7.239700e+00,7.541707e+00,9.148127e+00,9.233543e+00,6.030884e+00,7.622626e+00,6.500353e+00,5.718606e+00,8.069220e+00,1.092773e+01,-8.907667e+00,-8.473867e+00,-6.935901e+00,-6.858681e+00,-1.547378e+01,-1.977492e+01,-2.008425e+01,-1.902839e+01,-2.407557e+01,-3.320201e+01,-3.342239e+01,-2.193356e+01,-2.292562e+00,-2.740699e+00,2.425435e+00,7.738423e+00,2.873158e+00,2.686469e+00,4.376035e+00,3.187935e+00,2.156610e+00,1.088287e+00,1.976912e+00,2.681749e+00,1.227693e+00
5.607187e+00,6.793610e+00,6.957123e+00,8.138309e+00,8.113674e+00,5.498580e+00,6.983854e+00,6.000339e+00,5.457595e+00,7.476715e+00,9.651638e+00,1.944204e+01,2.163102e+01,2.155428e+01,2.348628e+01,2.217870e+01,1.924924e+01,1.775070e+01,1.707393e+01,1.236676e+01,2.653730e+00,-4.920028e+00,-1.082953e+01,-1.922300e+01,-1.578975e+01,-3.615865e+00,6.973115e+00,2.715404e+00,2.488156e+00,4.097354e+00,3.096542e+00,2.129468e+00,1.065309e+00,1.926601e+00,2.608353e+00,1.203682e+00
5.345556e+00,6.312748e+00,6.329458e+00,7.076785e+00,6.938017e+00,4.928024e+00,6.302603e+00,5.461599e+00,5.174420e+00,6.843869e+00,8.308558e+00,2.363216e+01,1.444698e+01,1.041882e+01,8.698282e+00,-1.987183e+00,-8.818147e+00,-1.429871e+01,-1.056860e+01,-9.394716e+00,-1.255491e+01,-1.612403e+01,-1.108456e+01,-1.304306e+01,-7.560359e+00,-2.482479e+00,6.220357e+00,2.520669e+00,2.272763e+00,3.793334e+00,2.995074e+00,2.098942e+00,1.039653e+00,1.870321e+00,2.526707e+00,1.176683e+00
