Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.107273e+02,-5.074006e+02,-5.071114e+02,-5.063733e+02,-5.067694e+02,-5.073030e+02,-5.066404e+02,-5.072552e+02,-5.057465e+02,-3.869806e+02,-2.810768e+02,-1.917312e+02,-1.600079e+02,-1.457945e+02,-1.528545e+02,-1.861287e+02,-1.873864e+02,-1.662555e+02,-1.457546e+02,-1.196268e+02,-1.301043e+02,-1.740557e+02,-2.381342e+02,-3.067700e+02,-3.586879e+02,-3.785443e+02,-3.858983e+02,-4.125299e+02,-4.459102e+02,-4.743779e+02,-5.011906e+02,-5.102675e+02,-5.103011e+02,-5.094244e+02,-5.097083e+02,-5.082954e+02,-5.079246e+02,-5.049242e+02,-5.032222e+02,-5.020828e+02,-4.946995e+02,-4.949359e+02,-4.944813e+02,-4.827130e+02,-4.700490e+02,-4.720719e+02
4.688157e+00,9.303722e+00,9.719254e+00,1.076991e+01,1.020885e+01,9.467279e+00,1.041075e+01,9.540297e+00,1.159077e+01,1.016669e+02,1.346626e+02,1.194429e+02,9.132649e+01,7.050331e+01,6.511838e+01,6.493269e+01,6.569319e+01,5.503328e+01,6.598068e+01,9.476152e+01,1.169560e+02,1.312550e+02,1.442442e+02,1.490249e+02,1.480499e+02,1.372278e+02,1.156465e+02,8.176207e+01,4.588379e+01,2.353284e+01,8.933874e+00,5.340004e+00,5.284738e+00,6.513613e+00,6.131689e+00,8.072104e+00,8.498984e+00,1.039812e+01,1.043892e+01,9.259268e+00,1.347387e+01,1.461707e+01,1.581083e+01,2.452353e+01,2.948542e+01,2.707859e+01
4.546679e+00,8.899647e+00,9.334090e+00,1.040432e+01,9.840968e+00,9.137812e+00,1.009932e+01,9.226049e+00,1.103349e+01,4.784901e+00,4.369801e+00,-7.369901e+00,-1.299575e+01,-1.641508e+01,-1.165260e+01,5.661696e+00,9.249446e+00,1.046627e+00,-1.498351e+01,-2.075562e+01,-2.228434e+00,1.289362e+01,2.784122e+01,3.756720e+01,4.173909e+01,2.954002e+01,-1.364895e+00,-2.122927e+01,-3.176659e+01,-2.227952e+01,-2.572814e+00,5.202921e+00,5.124968e+00,6.321081e+00,5.996800e+00,7.780006e+00,7.958517e+00,8.401581e+00,6.057705e+00,2.302142e+00,-4.038128e-01,1.951667e+00,2.295572e+00,9.113836e-01,6.144719e-01,-4.476794e+00
4.316436e+00,8.247574e+00,8.711437e+00,9.811145e+00,9.244673e+00,8.603829e+00,9.591125e+00,8.714644e+00,1.013792e+01,-5.826083e+01,-9.986420e+01,-1.053316e+02,-9.211996e+01,-7.155160e+01,-6.821553e+01,-6.959078e+01,-6.810050e+01,-5.772186e+01,-7.188101e+01,-9.303371e+01,-9.685907e+01,-8.825926e+01,-7.809621e+01,-5.827134e+01,-3.392297e+01,-3.232974e+01,-4.385650e+01,-4.340354e+01,-3.258071e+01,-1.252723e+01,3.275718e+00,4.979662e+00,4.865213e+00,6.006893e+00,5.775426e+00,7.338540e+00,7.223353e+00,9.898077e+00,1.073686e+01,9.939648e+00,1.214214e+01,1.264460e+01,8.533009e+00,8.674264e+00,8.420017e+00,6.363369e+00
4.005484e+00,7.378239e+00,7.879014e+00,9.013638e+00,8.444317e+00,7.887176e+00,8.901983e+00,8.023984e+00,8.951136e+00,-3.837368e+01,-5.202491e+01,-6.287855e+01,-6.424498e+01,-6.202187e+01,-5.928226e+01,-5.380502e+01,-5.212016e+01,-5.781464e+01,-6.417189e+01,-7.887791e+01,-8.308752e+01,-7.603485e+01,-6.175913e+01,-5.239315e+01,-3.340155e+01,-1.895338e+01,-5.964376e+00,4.449950e+00,2.204186e+01,2.787834e+01,1.460711e+01,4.677776e+00,4.514929e+00,5.580827e+00,5.472612e+00,6.786224e+00,6.432153e+00,9.461861e+00,1.296058e+01,1.443593e+01,2.295346e+01,2.199942e+01,1.426229e+01,1.735120e+01,2.086548e+01,2.038295e+01
3.624543e+00,6.332096e+00,6.873331e+00,8.042632e+00,7.472172e+00,7.016761e+00,8.053160e+00,7.177965e+00,7.534122e+00,1.897947e+01,4.662734e+01,6.463167e+01,7.324257e+01,7.574796e+01,7.764662e+01,8.180269e+01,8.754571e+01,8.984993e+01,8.273408e+01,6.963715e+01,5.494656e+01,4.327987e+01,3.660677e+01,2.545858e+01,1.237278e+01,1.495892e+01,2.196245e+01,2.601207e+01,4.071168e+01,3.163194e+01,1.058233e+01,4.307281e+00,4.086713e+00,5.056068e+00,5.095241e+00,6.141262e+00,5.637958e+00,6.647370e+00,6.292900e+00,5.091029e+00,8.818981e+00,9.148752e+00,4.336023e+00,3.366297e+00,4.748968e+00,6.338526e+00
3.186505e+00,5.156895e+00,5.737520e+00,6.934849e+00,6.366774e+00,6.027024e+00,7.070512e+00,6.205380e+00,5.957796e+00,1.484389e+01,-1.084924e+01,-3.676685e+01,-4.320343e+01,-4.559836e+01,-4.478284e+01,-3.952226e+01,-3.794335e+01,-3.861593e+01,-3.670741e+01,-3.853107e+01,-4.672652e+01,-4.359589e+01,-3.017962e+01,-1.510010e+01,8.700310e+00,1.610277e+01,1.049771e+00,-1.076204e+00,1.101612e+01,1.120185e+00,-1.527252e+00,3.880190e+00,3.595685e+00,4.448680e+00,4.651789e+00,5.401730e+00,4.793848e+00,4.889765e+00,2.998189e+00,9.683836e-01,-2.387011e+00,-1.220521e+00,7.295707e-01,-1.519971e+00,-5.251199e+00,-6.296248e+00
2.705812e+00,3.904934e+00,4.518896e+00,5.731035e+00,5.170947e+00,4.956126e+00,5.983490e+00,5.138627e+00,4.298786e+00,5.172496e+00,7.468114e+00,1.824134e+01,2.543807e+01,2.328086e+01,2.406437e+01,2.740542e+01,2.858785e+01,2.876163e+01,2.967382e+01,2.876353e+01,2.146951e+01,1.812286e+01,2.204291e+01,1.575099e+01,3.842496e+00,-6.974098e+00,-2.060285e+01,-1.668680e+01,-6.436913e+00,-9.693200e+00,-1.255993e+00,3.409911e+00,3.058796e+00,3.777039e+00,4.152130e+00,4.564159e+00,3.811283e+00,5.276065e+00,7.757936e+00,9.332890e+00,8.310626e+00,8.392506e+00,1.309661e+01,1.586973e+01,1.667066e+01,1.489434e+01
2.197787e+00,2.630039e+00,3.266258e+00,4.473869e+00,3.929662e+00,3.843976e+00,4.823995e+00,4.012265e+00,2.634927e+00,-4.709251e+00,-4.998594e+00,-1.723525e+01,-2.098089e+01,-2.718126e+01,-3.224939e+01,-3.569956e+01,-4.038067e+01,-3.843990e+01,-3.331594e+01,-2.409191e+01,-2.213063e+01,-2.670286e+01,-2.503667e+01,-1.659437e+01,-1.794396e+01,-1.633066e+01,-7.466074e+00,2.941490e+00,6.522473e+00,7.833376e+00,8.274736e+00,2.910623e+00,2.494039e+00,3.061131e+00,3.607230e+00,3.645252e+00,2.648352e+00,4.882620e+00,7.815433e+00,1.026572e+01,1.387735e+01,1.363375e+01,1.612741e+01,1.839162e+01,2.040849e+01,2.463298e+01
1.677949e+00,1.384552e+00,2.027226e+00,3.205894e+00,2.687830e+00,2.730241e+00,3.625160e+00,2.861531e+00,1.040602e+00,1.010320e+00,9.826385e+00,1.485660e+01,1.962761e+01,1.797773e+01,1.731298e+01,1.599169e+01,1.554347e+01,1.395235e+01,1.233906e+01,1.476382e+01,1.450681e+01,4.261407e+00,-8.566459e+00,-1.108721e+01,-1.295506e+01,-3.457317e+00,1.213382e+01,1.706894e+01,1.166461e+01,1.467080e+01,8.303575e+00,2.396598e+00,1.919649e+00,2.321846e+00,3.028860e+00,2.689060e+00,1.365268e+00,9.578553e-01,3.304019e-01,2.383685e-02,6.166691e-01,1.028847e+00,2.032818e+00,-2.866269e+00,-1.359446e+00,2.877108e+00
1.161310e+00,2.164639e-01,8.456867e-01,1.967523e+00,1.488183e+00,1.652388e+00,2.420152e+00,1.720851e+00,-4.179282e-01,2.109050e+01,2.730236e+01,2.035354e+01,1.397925e+01,1.031853e+01,1.029412e+01,1.110728e+01,1.003439e+01,1.033998e+01,7.328645e+00,6.022698e+00,5.285141e+00,8.241073e+00,1.085614e+01,7.490824e+00,5.890144e+00,8.649521e+00,7.683265e+00,4.513439e+00,-3.082832e+00,9.129250e-02,-1.259944e+00,1.881627e+00,1.353307e+00,1.580170e+00,2.429247e+00,1.753150e+00,1.083026e-01,-1.279691e+00,-1.301838e+00,-1.220462e+00,-5.339264e+00,-5.516050e+00,-4.144216e+00,-9.756523e+00,-1.291617e+01,-1.162771e+01
