Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.509879e+02,-5.236531e+02,-5.258353e+02,-5.216016e+02,-5.134990e+02,-4.655614e+02,-4.589064e+02,-4.948530e+02,-5.137208e+02,-4.891476e+02,-2.584931e+02,-1.574566e+02,-1.497749e+02,-1.173910e+02,-7.747518e+01,-9.401222e+00,2.649368e+01,1.072508e+01,-6.986208e+01,-2.084421e+02,-3.408314e+02,-4.232981e+02,-4.898203e+02,-5.187568e+02,-5.186771e+02,-5.170475e+02,-5.180783e+02,-5.135782e+02,-5.139719e+02,-5.178123e+02,-5.146204e+02,-5.177498e+02,-5.351149e+02
7.575026e+01,9.147536e+01,9.181609e+01,9.604602e+01,9.500809e+01,7.016152e+01,7.836652e+01,1.042433e+02,9.984663e+01,7.665007e+01,-2.352341e+01,-6.498241e+01,-8.639846e+01,-4.903054e+01,-1.024417e+01,2.868439e+01,6.955262e+01,8.923889e+01,1.046402e+02,1.247317e+02,1.349754e+02,1.348445e+02,1.142013e+02,9.464932e+01,9.231063e+01,9.254774e+01,9.331185e+01,9.728614e+01,9.730711e+01,9.312304e+01,9.785229e+01,9.605112e+01,8.626979e+01
1.254233e+01,3.405350e+00,4.381099e+00,8.113485e+00,8.601126e+00,1.824877e+01,1.568001e+01,4.009472e+00,4.231584e+00,-1.890127e+01,1.819909e+00,3.236756e+01,5.408519e+01,5.859070e+01,2.040444e+01,-5.483484e+01,-8.256906e+01,-7.199344e+01,-5.310043e+01,-2.581156e+01,-1.479350e+01,-1.624062e+01,-3.193397e+00,2.758142e+00,8.498311e-01,2.587256e+00,7.925593e+00,8.256861e+00,8.396653e+00,5.781332e+00,6.619613e+00,5.216891e+00,9.474051e+00
-2.322503e+00,-5.992992e+00,-6.707807e+00,-2.656801e+00,-4.228213e+00,1.330998e+00,2.112251e+00,-5.350763e-01,-4.437212e+00,2.689212e+01,2.812049e+01,1.951702e+01,1.928597e+01,1.518365e+01,1.682623e+01,1.316364e+00,-1.162440e+01,-2.935179e+01,-3.673598e+01,-2.689693e+01,-1.009157e+01,-1.703166e+01,-1.370685e+01,-3.765441e+00,-2.040641e+00,1.121162e+00,3.605158e+00,3.439660e+00,8.189463e-01,5.438442e-01,1.266717e+00,-1.869329e+00,-2.904843e+00
3.930117e+00,7.002203e+00,1.069046e+01,1.166413e+01,1.428689e+01,1.006692e+01,1.043461e+01,1.311292e+01,1.154757e+01,9.509853e+00,-3.431731e+00,-9.932621e+00,-1.294712e+01,-2.124487e+01,-2.535244e+01,-3.892870e+01,-6.098259e+01,-5.511767e+01,-4.441159e+01,-2.477635e+01,-1.571308e+01,-2.407685e+00,6.446350e+00,1.310477e+01,1.485139e+01,1.280494e+01,9.681714e+00,1.051728e+01,7.211018e+00,1.014059e+01,1.569569e+01,1.641456e+01,1.166165e+01
3.621567e+00,5.168555e+00,8.312119e+00,1.041363e+01,1.566556e+01,1.802053e+01,1.379777e+01,9.993369e+00,9.134273e+00,-9.730230e+00,5.368508e+00,1.403237e+01,1.826563e+01,-2.730844e+00,-8.979350e+00,2.477595e+01,4.167554e+01,4.668984e+01,4.933329e+01,4.693588e+01,2.989246e+01,1.920484e+01,1.219690e+01,8.910774e+00,1.187394e+01,1.166475e+01,1.277160e+01,1.320194e+01,1.323859e+01,1.343865e+01,1.477555e+01,1.781560e+01,1.567754e+01
4.947442e+00,3.418588e+00,3.656539e+00,7.919658e+00,1.339229e+01,1.879534e+01,1.765670e+01,1.190102e+01,7.253956e+00,1.042370e+01,1.120061e+01,8.029430e+00,7.170791e+00,-1.355747e+01,-1.315929e+01,-2.549479e+01,-4.354768e+01,-4.546618e+01,-3.738176e+01,-2.698700e+01,-1.222176e+01,2.548941e+00,9.879694e+00,1.930294e+00,5.659492e+00,8.884972e+00,1.206558e+01,1.267923e+01,1.208813e+01,8.742630e+00,6.724770e+00,5.452368e+00,9.326288e+00
6.602764e+00,4.662485e+00,6.654325e+00,7.030383e+00,2.778144e-01,-8.226157e+00,-4.752092e+00,5.171034e+00,8.309481e+00,1.279382e+01,7.654599e+00,5.802614e+00,1.065907e+01,-3.909538e+00,-5.054475e+00,1.945207e+01,3.478592e+01,3.215208e+01,2.808908e+01,2.540187e+01,2.146892e+01,7.902794e+00,8.403385e+00,3.383284e+00,4.914876e+00,4.119991e+00,3.811198e+00,6.993720e+00,4.344908e+00,3.008555e+00,1.211261e+00,-1.599592e+00,4.726361e+00
2.899658e+00,5.471116e+00,9.066574e+00,6.323347e+00,5.506007e+00,1.730153e+01,2.235455e+01,1.329814e+01,7.012060e+00,-4.438784e+00,-8.637661e+00,-1.111697e+01,-1.012075e+01,-3.148549e+01,-2.891912e+01,-2.179737e+01,-3.099013e+01,-2.024324e+01,-6.193648e+00,4.884751e+00,1.408892e+01,1.090437e+01,1.055965e+01,5.332641e+00,6.361279e+00,8.188168e+00,7.600748e+00,1.150149e+01,1.106944e+01,7.508605e+00,3.896304e+00,7.036466e+00,9.529543e+00
-1.970531e+00,-8.806140e-01,4.311409e+00,4.280039e+00,1.523775e+00,-4.907667e+00,-3.243017e-01,3.075702e+00,1.432660e+00,1.360952e+00,1.373582e+01,1.771940e+01,1.568282e+01,-4.440381e+00,-1.100550e+01,2.185794e+00,1.353472e+01,1.581067e+01,1.995956e+01,1.732870e+01,6.793407e+00,-2.158868e+00,-7.865767e-01,-2.254974e+00,-1.547467e+00,3.216029e+00,2.559105e+00,3.225308e+00,4.202601e+00,7.706266e-01,7.987254e-01,4.453926e+00,7.175006e+00
-3.644610e+00,-6.719286e+00,-2.230708e+00,-1.476346e-01,-5.041587e+00,-3.469183e+00,-5.688449e-01,-4.414452e+00,-3.822103e+00,7.294082e+00,1.405491e+01,1.302383e+01,7.477129e+00,5.064309e+00,-3.341100e+00,-1.812925e+01,-2.991200e+01,-3.415125e+01,-3.283297e+01,-2.430947e+01,-1.543131e+01,-1.200214e+01,-9.414700e+00,-4.548088e+00,-2.844733e+00,-4.964311e+00,-4.544554e+00,-4.646436e+00,-4.424982e+00,-1.791056e+00,-5.534033e-01,-2.972505e+00,-4.214607e-01
-5.496926e+00,-6.037016e+00,-6.234964e+00,-4.641193e+00,-6.105997e+00,-6.803584e+00,-5.765786e+00,-5.538929e+00,-5.202468e+00,-1.420294e+01,-4.415743e+00,-2.329444e+00,-4.742479e+00,-2.917421e-02,3.104442e+00,7.314279e-01,1.059455e+01,1.256035e+01,8.468002e+00,1.546416e+00,-1.201692e+00,-3.853795e+00,-3.245566e+00,-1.197425e+00,3.110278e+00,-8.350405e-01,-1.747226e+00,1.892653e+00,2.689472e+00,3.021454e+00,4.950787e-01,-1.320843e+00,-1.172813e+00
-9.523272e+00,-8.681410e+00,-8.786157e+00,-7.942168e+00,-9.493098e+00,-9.455305e+00,-8.921456e+00,-8.607200e+00,-6.934503e+00,-3.274787e+00,-1.385247e+01,-1.137782e+01,-7.712322e+00,1.115513e+01,1.478079e+01,2.017193e+00,-1.458530e+01,-1.678515e+01,-1.677727e+01,-1.648378e+01,3.331814e+00,2.273554e+00,-3.156809e+00,-6.169788e+00,-3.263465e+00,-4.231461e+00,-1.042165e+01,-5.674890e+00,-2.032295e+00,-2.369882e+00,-5.751355e+00,-7.495715e+00,-4.443864e+00
