Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-4.974698e+02,-4.798460e+02,-4.831940e+02,-4.834120e+02,-4.850954e+02,-4.041234e+02,-2.881898e+02,-2.260437e+02,-2.088569e+02,-1.786752e+02,-1.604644e+02,-1.652579e+02,-1.637045e+02,-1.497054e+02,-1.400035e+02,-1.261883e+02,-1.305275e+02,-1.425165e+02,-1.368557e+02,-1.285346e+02,-1.212861e+02,-1.078931e+02,-9.992872e+01,-1.057564e+02,-1.038193e+02,-1.038611e+02,-1.049507e+02,-1.192859e+02,-1.667068e+02,-2.331602e+02,-3.138283e+02,-3.987917e+02,-4.532000e+02,-4.707606e+02,-4.722656e+02,-4.731641e+02,-4.736309e+02,-4.770341e+02,-4.792530e+02,-4.754267e+02,-4.861549e+02
4.570873e+01,6.087745e+01,5.765461e+01,5.723017e+01,5.648725e+01,1.205260e+02,1.758765e+02,1.865204e+02,1.775719e+02,1.720637e+02,1.592263e+02,1.362188e+02,1.245903e+02,1.219969e+02,1.218701e+02,1.311999e+02,1.325708e+02,1.258500e+02,1.169346e+02,1.170517e+02,1.194128e+02,1.259288e+02,1.308409e+02,1.352581e+02,1.345763e+02,1.369829e+02,1.539480e+02,1.574428e+02,1.527906e+02,1.560970e+02,1.484507e+02,1.134761e+02,8.228271e+01,7.002833e+01,6.865047e+01,6.703194e+01,6.807268e+01,6.480014e+01,6.295073e+01,6.435006e+01,5.379643e+01
1.421537e+01,1.386620e+01,1.369095e+01,1.286941e+01,1.421904e+01,1.068666e+01,-1.713675e+01,-2.175319e+01,-3.023867e+01,-5.356390e+01,-6.334690e+01,-6.192957e+01,-5.749013e+01,-6.031599e+01,-6.940768e+01,-7.296831e+01,-6.632481e+01,-6.211729e+01,-6.890430e+01,-6.760432e+01,-7.270766e+01,-8.772107e+01,-9.589225e+01,-9.946455e+01,-1.083322e+02,-1.120571e+02,-1.074713e+02,-1.062183e+02,-8.849016e+01,-4.940446e+01,-2.320638e+01,-1.509170e+01,7.160381e+00,1.435857e+01,1.539726e+01,1.435364e+01,1.675859e+01,1.569956e+01,1.610979e+01,1.189774e+01,9.859449e+00
7.512663e-01,-2.980446e+00,-1.698034e+00,-1.967600e+00,-4.453778e-01,-1.375721e+01,-1.066990e+01,9.991983e+00,3.310631e+01,3.422358e+01,2.942795e+01,1.384060e+01,-5.301280e-02,-7.193372e+00,-1.642023e+01,-1.849342e+01,-1.531309e+01,-1.212149e+01,-1.167965e+01,-1.351632e+01,-1.338869e+01,-1.546351e+01,-1.615375e+01,-2.139931e+01,-2.047111e+01,-1.681998e+01,-2.159229e+01,-3.117114e+01,-3.805812e+01,-3.592427e+01,-3.546135e+01,-3.306787e+01,-1.857245e+01,-9.102085e+00,-5.860470e+00,-5.390390e+00,-4.763088e+00,-5.158189e+00,-4.058280e+00,-7.021669e+00,-4.620504e+00
8.335348e+00,9.094061e+00,8.922617e+00,1.095197e+01,1.274779e+01,-1.450789e+01,-1.219818e+01,-1.582739e+01,-1.916779e+01,-1.870045e+01,-3.182211e+01,-3.632170e+01,-2.695911e+01,-2.434100e+01,-2.934970e+01,-2.631351e+01,-2.234389e+01,-2.461084e+01,-2.718260e+01,-2.741675e+01,-2.501123e+01,-3.033113e+01,-2.877428e+01,-2.525548e+01,-2.382386e+01,-2.353997e+01,-2.002587e+01,-1.931533e+01,-1.163621e+01,-1.360871e+00,3.897969e+00,4.304806e+00,2.440712e+00,3.219890e+00,5.474310e+00,5.790718e+00,5.631674e+00,5.376826e+00,5.000235e+00,7.597796e+00,1.020330e+01
1.647084e+01,1.806498e+01,1.587246e+01,1.848298e+01,2.044952e+01,-3.918778e+01,-5.078707e+01,-4.127979e+01,-3.608305e+01,-2.141709e+01,-1.001904e+01,-4.167108e+00,6.714006e+00,1.658823e+01,2.211396e+01,2.678371e+01,2.669930e+01,2.632466e+01,2.575410e+01,3.215733e+01,4.180387e+01,4.216446e+01,3.892159e+01,3.705966e+01,3.835277e+01,3.329018e+01,3.588757e+01,3.594399e+01,4.048076e+01,3.857430e+01,2.368085e+01,1.310430e+01,1.593732e+01,1.467682e+01,1.443918e+01,1.442484e+01,1.571886e+01,1.458693e+01,1.239542e+01,1.772150e+01,2.030567e+01
1.334642e+01,1.338824e+01,1.157508e+01,1.060162e+01,1.027594e+01,-3.043236e+01,-4.249497e+01,-4.636172e+01,-4.260696e+01,-3.300153e+01,-2.684642e+01,-1.890193e+01,-6.857316e+00,-9.925423e+00,-1.395338e+01,-1.373953e+01,-1.639011e+01,-1.690595e+01,-2.143548e+01,-2.362212e+01,-2.765141e+01,-3.040126e+01,-2.997460e+01,-2.408937e+01,-2.222559e+01,-2.316853e+01,-2.047306e+01,-2.351727e+01,-2.587661e+01,-2.236769e+01,-1.193308e+01,2.206986e+00,7.058699e+00,9.660812e+00,8.838622e+00,1.015096e+01,1.096587e+01,7.787293e+00,6.395251e+00,1.130760e+01,1.331407e+01
4.773510e+00,5.473390e+00,6.110106e+00,2.260127e+00,-4.978584e-01,3.416104e+00,1.493699e+01,1.401801e+01,3.226390e+00,-1.697052e-02,4.162387e+00,7.344058e+00,8.166323e+00,7.313790e+00,1.067036e+01,1.588929e+01,1.552525e+01,9.115080e+00,9.410153e+00,1.965498e+01,2.494722e+01,2.449564e+01,2.039268e+01,2.026761e+01,1.954082e+01,1.643782e+01,1.609387e+01,1.893168e+01,2.100137e+01,1.427902e+01,3.654785e+00,2.820844e+00,-4.575381e-01,2.903831e+00,1.648088e+00,2.265222e+00,1.739638e+00,-7.020884e-01,1.596855e+00,6.295196e+00,4.986867e+00
-7.569295e-02,6.070584e-01,2.701744e+00,1.208374e+00,-1.307457e+00,2.913124e+00,6.530777e+00,1.148687e+01,7.834788e+00,-9.421856e+00,-1.752821e+00,1.499396e+01,1.584484e+01,1.803295e+01,2.128753e+01,1.953146e+01,1.745687e+01,1.362216e+01,8.381698e+00,8.430840e+00,7.462294e+00,8.052999e+00,5.254617e+00,1.023242e+00,-1.507221e+00,-8.046760e-01,-2.796294e-01,-2.587063e+00,-6.719198e+00,-1.371962e+01,-1.394576e+01,2.846423e+00,1.557467e+00,3.168869e+00,-3.937068e-01,-2.649588e+00,-6.691498e-01,4.585103e-02,5.216015e+00,9.231653e+00,4.576211e+00
1.150229e+00,-7.684710e-01,-3.652305e-01,1.582471e+00,-1.123526e+00,-2.675599e+00,-1.851157e+01,-2.138621e+01,-3.273664e+01,-4.795029e+01,-3.702740e+01,-1.470253e+01,-8.371941e+00,-1.048504e+01,-9.426710e+00,-9.913082e+00,-9.433670e+00,-1.356520e+01,-1.308991e+01,-1.019184e+01,-9.310842e+00,-1.123552e+01,-1.085830e+01,-1.049971e+01,-1.445839e+01,-1.448021e+01,-1.783744e+01,-2.201276e+01,-2.668814e+01,-2.462822e+01,-1.556553e+01,-4.842069e+00,2.447745e+00,2.908352e+00,-1.180275e+00,-2.137705e+00,3.035007e+00,2.780306e+00,7.528731e+00,8.500931e+00,4.758003e+00
