Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.288526e+02,-3.962928e+02,-3.785725e+02,-3.735176e+02,-3.784306e+02,-3.905466e+02,-2.494579e+02,-9.358744e+01,-1.048163e+01,1.395283e+01,2.047049e+00,-1.916980e+01,-1.767575e+01,-1.855173e+01,-2.895688e+01,-3.638286e+01,-1.974203e+01,-7.587152e+00,-2.454029e+01,-8.808562e+01,-1.610750e+02,-2.295469e+02,-3.175998e+02,-3.630131e+02,-3.858841e+02,-3.974205e+02,-4.063850e+02,-4.113892e+02,-4.109499e+02,-4.079081e+02,-4.056110e+02,-4.008764e+02,-4.175689e+02
7.619931e+01,8.740230e+01,9.103452e+01,8.984357e+01,8.853046e+01,8.837480e+01,1.438557e+02,1.353540e+02,1.118335e+02,9.244232e+01,8.507683e+01,8.934320e+01,9.289240e+01,9.347602e+01,8.964375e+01,8.292080e+01,7.037453e+01,6.889540e+01,8.419169e+01,1.027085e+02,9.639525e+01,9.222679e+01,9.447389e+01,1.051967e+02,1.011998e+02,9.306417e+01,8.822807e+01,8.602026e+01,8.544516e+01,8.383522e+01,8.426597e+01,8.929567e+01,8.308792e+01
1.048080e+01,-4.534266e+00,-1.095144e+01,-1.208894e+01,-8.070662e+00,1.950390e+00,-4.171239e+01,-4.999975e+01,-4.555645e+01,-4.429543e+01,-3.708710e+01,-3.275177e+01,-3.798701e+01,-3.827568e+01,-4.128984e+01,-4.046310e+01,-4.372876e+01,-4.659672e+01,-5.062678e+01,-3.774472e+01,-2.102143e+01,-2.328334e+01,-1.552161e+01,-4.712831e+00,-2.397722e+00,-1.622475e+00,2.724396e+00,6.801106e+00,3.379178e+00,-2.890136e+00,-6.066578e+00,-3.809187e+00,5.916990e+00
8.180346e+00,1.234145e+01,1.541282e+01,1.395824e+01,8.503973e+00,8.195277e+00,-1.587162e+01,-1.921422e+01,-3.020940e+01,-2.982538e+01,-2.101966e+01,-1.296688e+01,-5.255799e+00,5.007353e-01,1.048280e+01,1.308215e+01,1.963790e+01,1.602953e+01,3.254448e+00,-1.507121e+01,-1.257744e+01,-8.278124e+00,-2.343267e+00,3.966020e+00,1.083521e+00,1.239281e+00,2.373219e+00,5.303063e+00,7.510282e-01,-1.879380e+00,-4.510950e+00,-3.358699e+00,6.841369e-01
2.479242e+01,2.799775e+01,2.774901e+01,1.714702e+01,4.222043e+00,4.326174e+00,-3.682528e+00,-7.043307e+00,-3.970879e+00,1.346539e+00,4.212729e+00,-1.159377e+00,5.160679e+00,1.112026e+01,1.550792e+01,1.438820e+01,1.813438e+01,4.851457e+00,-1.021095e+01,-7.177772e+00,1.010206e+01,1.887023e+01,2.229448e+01,2.026178e+01,2.112251e+01,1.675939e+01,1.319606e+01,1.466845e+01,1.407815e+01,1.303447e+01,1.302546e+01,1.415853e+01,1.728950e+01
1.546359e+01,1.141865e+01,6.512436e+00,9.912066e+00,1.329357e+01,1.347252e+01,1.253050e+01,8.056257e+00,1.050666e+01,1.544540e+01,1.407640e+01,1.423602e+01,1.078948e+01,4.913320e+00,-4.923314e+00,-5.839663e+00,1.973006e+00,6.530297e+00,6.127235e+00,8.053455e+00,8.842586e+00,7.200526e+00,6.483443e+00,9.188766e+00,9.096614e+00,3.475342e+00,2.194042e+00,4.788789e+00,8.685547e+00,7.580341e+00,8.818756e+00,1.080021e+01,1.468280e+01
3.090681e+00,6.348701e+00,2.676930e+00,7.008742e+00,1.323421e+01,1.022883e+01,-2.073646e+01,-3.047437e+01,-2.405892e+01,-1.820917e+01,-1.942203e+01,-1.516935e+01,-1.703953e+01,-1.851267e+01,-1.963657e+01,-1.838388e+01,-2.209982e+01,-2.721379e+01,-3.281067e+01,-3.112758e+01,-2.094170e+01,-1.564758e+01,-5.951319e+00,5.430628e+00,4.479584e+00,4.302508e+00,5.017900e+00,3.294632e+00,6.426039e+00,5.862836e+00,3.583072e+00,7.374915e+00,9.507452e+00
2.378240e+00,6.661226e+00,7.961896e+00,2.008579e+00,-1.299843e-01,-5.902653e-01,-1.851524e+00,7.537454e+00,1.260755e+01,9.665039e+00,-3.909100e+00,-7.654450e+00,-4.541867e+00,-8.401350e-01,-3.158473e+00,-1.606659e+00,-1.944108e+00,-3.040873e+00,-1.027735e+00,-4.332800e+00,-1.618617e+00,-2.689327e+00,2.336686e+00,3.414173e+00,6.805266e+00,1.088794e+01,1.020379e+01,5.218028e+00,6.581379e+00,4.995406e+00,-1.191733e+00,2.487073e+00,6.333632e+00
3.690989e+00,6.696456e+00,5.464847e+00,3.937281e+00,1.021921e+01,1.236649e+01,9.422562e+00,3.916196e+00,2.496916e+00,-3.374912e-01,-9.980667e+00,-1.194841e+01,-1.091446e+01,-9.077303e+00,-7.416367e+00,-9.765215e+00,-1.626145e+01,-1.602988e+01,-5.967693e+00,-1.637998e+00,-1.040641e+01,-5.580966e+00,2.524852e+00,5.716058e+00,5.345994e+00,4.123918e+00,4.426022e+00,3.222726e+00,3.132781e+00,-3.659720e-01,-4.687691e-01,2.412741e+00,4.341098e+00
3.305987e+00,2.171741e+00,-3.780441e+00,-1.104306e+01,-5.964777e+00,3.422627e-01,-1.755564e+01,-1.381559e+01,-1.168718e+01,-1.387860e+01,-1.683663e+01,-1.284584e+01,-1.620628e+01,-1.991759e+01,-1.945458e+01,-2.263395e+01,-2.760194e+01,-1.695658e+01,2.162340e+00,4.042195e+00,-5.849602e+00,-1.129269e+01,-6.780232e+00,4.126947e+00,-1.577098e+00,-5.410495e+00,5.699759e-01,7.469732e-01,-3.876474e+00,-1.066286e+01,-4.070907e+00,1.664906e+00,3.949320e+00
-1.885215e-01,-1.819685e+00,2.161715e+00,-1.038263e+00,-6.495629e+00,-2.499023e+00,3.431709e+00,-2.075685e-01,-1.003504e+01,-1.984702e+01,-2.714970e+01,-2.796028e+01,-3.603928e+01,-3.849197e+01,-3.940071e+01,-3.086594e+01,-1.944141e+01,-6.909545e+00,1.805908e-01,6.166182e-01,-3.912136e+00,1.952541e-02,1.960022e+00,-1.992713e+00,-7.871522e+00,-1.001174e+01,-9.211531e-01,-8.631178e-01,-6.355540e+00,-1.320454e+01,-1.210462e+01,-4.698647e+00,-9.192200e-01
-5.268647e+00,-1.529484e+00,-2.152444e-01,8.343189e-01,-3.696464e+00,-3.074652e+00,6.755571e+00,8.555003e+00,1.590207e+01,1.699525e+01,2.160839e+01,2.593030e+01,2.619553e+01,2.735407e+01,2.940553e+01,4.084157e+01,4.904782e+01,5.813226e+01,5.219516e+01,2.610124e+01,3.624660e+00,7.249735e-02,-5.816308e+00,-4.201213e+00,-8.032521e+00,-7.950691e+00,-4.631765e+00,-3.377517e+00,-3.969379e+00,-5.739474e+00,-9.054971e+00,-7.540872e+00,-9.527084e+00
