Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.059118e+02,-5.025158e+02,-5.027700e+02,-5.036276e+02,-5.036002e+02,-5.044281e+02,-5.040037e+02,-5.043297e+02,-4.781154e+02,-3.018072e+02,-1.837323e+02,-1.245076e+02,-1.036994e+02,-1.420922e+02,-1.849344e+02,-1.637134e+02,-1.312043e+02,-1.046911e+02,-1.019955e+02,-1.277667e+02,-1.778902e+02,-2.457612e+02,-2.886791e+02,-3.271467e+02,-3.618250e+02,-3.820467e+02,-4.271836e+02,-4.890966e+02,-5.020418e+02,-5.040683e+02,-5.039215e+02,-5.018005e+02,-5.013799e+02,-5.026361e+02,-5.045308e+02,-5.035988e+02,-5.025083e+02,-5.034088e+02,-5.038969e+02,-5.034069e+02,-5.030098e+02,-5.022027e+02,-5.031391e+02
4.787951e+00,9.540672e+00,9.175480e+00,7.884257e+00,7.927237e+00,6.857433e+00,7.474792e+00,6.966174e+00,3.226860e+01,1.280126e+02,1.014882e+02,6.866266e+01,6.054426e+01,6.093899e+01,5.997620e+01,5.490913e+01,6.863882e+01,9.113809e+01,1.076627e+02,1.210269e+02,1.296855e+02,1.342587e+02,1.433682e+02,1.521411e+02,1.463055e+02,1.254490e+02,8.352544e+01,2.308633e+01,9.830959e+00,7.212263e+00,7.338220e+00,1.046745e+01,1.102389e+01,9.151478e+00,6.687344e+00,7.961795e+00,9.496800e+00,8.244047e+00,7.441749e+00,8.240314e+00,8.822845e+00,9.907668e+00,8.645245e+00
4.690231e+00,9.295440e+00,8.913315e+00,7.448236e+00,7.507141e+00,6.694930e+00,7.342551e+00,6.706614e+00,6.321622e+00,3.390525e+00,-2.372659e+00,-1.409112e+01,-2.278065e+01,-1.022003e+01,1.035814e+01,6.931922e+00,-1.649436e+01,-2.198054e+01,-1.401921e+01,-2.741931e+00,1.512963e+01,3.330926e+01,4.656538e+01,4.668999e+01,3.668169e+01,2.688913e+01,1.808834e+01,1.185559e+01,8.718658e+00,6.656023e+00,6.603613e+00,9.989082e+00,1.044582e+01,8.390488e+00,6.431883e+00,7.577767e+00,9.091036e+00,7.899654e+00,6.855187e+00,7.878312e+00,8.520647e+00,9.467965e+00,8.358795e+00
4.530454e+00,8.897073e+00,8.488110e+00,6.895716e+00,6.988052e+00,6.482450e+00,7.126328e+00,6.319391e+00,-1.378199e+01,-8.419873e+01,-8.005994e+01,-6.818124e+01,-6.146753e+01,-5.937289e+01,-5.216945e+01,-5.099629e+01,-6.442336e+01,-7.679765e+01,-7.998772e+01,-7.924052e+01,-7.090448e+01,-6.383948e+01,-5.109565e+01,-4.161362e+01,-3.844620e+01,-3.391934e+01,-2.037923e+01,4.665764e+00,7.556148e+00,5.965796e+00,5.786464e+00,9.264322e+00,9.593767e+00,7.491127e+00,6.019805e+00,6.959083e+00,8.434884e+00,7.343857e+00,6.140679e+00,7.297562e+00,8.029535e+00,8.833783e+00,7.894544e+00
4.313139e+00,8.360390e+00,7.916757e+00,6.370622e+00,6.512522e+00,6.260192e+00,6.832191e+00,5.845819e+00,-1.565533e+01,-5.509290e+01,-7.083257e+01,-7.018073e+01,-6.153378e+01,-5.989083e+01,-5.998121e+01,-6.619296e+01,-6.730267e+01,-7.963332e+01,-9.027361e+01,-8.968505e+01,-8.071889e+01,-6.962480e+01,-6.350726e+01,-5.598517e+01,-2.842712e+01,-1.641119e+01,-1.068273e+01,5.032032e+00,6.772717e+00,5.317307e+00,5.176995e+00,8.372896e+00,8.569761e+00,6.703058e+00,5.470774e+00,6.136428e+00,7.557360e+00,6.602790e+00,5.504564e+00,6.530094e+00,7.367690e+00,8.089540e+00,7.271467e+00
4.044399e+00,7.704802e+00,7.221542e+00,5.921240e+00,6.115749e+00,6.028450e+00,6.468282e+00,5.311105e+00,-3.524042e+00,3.163067e+01,5.430280e+01,6.576141e+01,7.567490e+01,7.914621e+01,7.581979e+01,7.883215e+01,7.735150e+01,6.815866e+01,5.792591e+01,5.516685e+01,5.230452e+01,4.252583e+01,2.969887e+01,1.404174e+01,1.026153e+01,1.967374e+01,1.520972e+01,8.099308e+00,6.292931e+00,4.739820e+00,4.798303e+00,7.382781e+00,7.432929e+00,6.027457e+00,4.810610e+00,5.150131e+00,6.496749e+00,5.710782e+00,4.997273e+00,5.617245e+00,6.559273e+00,7.272519e+00,6.514649e+00
3.731718e+00,6.953117e+00,6.428889e+00,5.480819e+00,5.712233e+00,5.750604e+00,6.044458e+00,4.723753e+00,8.961730e+00,-9.101397e+00,-3.776660e+01,-4.547200e+01,-4.679649e+01,-4.265260e+01,-4.052105e+01,-3.763511e+01,-3.946827e+01,-4.125188e+01,-4.703117e+01,-4.735617e+01,-4.395477e+01,-3.930602e+01,-3.019889e+01,-5.279135e+00,1.862804e+01,2.370364e+01,1.955585e+01,8.260492e+00,5.642177e+00,4.118879e+00,4.416924e+00,6.332889e+00,6.190824e+00,5.252790e+00,4.069774e+00,4.047734e+00,5.298532e+00,4.708333e+00,4.496607e+00,4.606470e+00,5.633282e+00,6.366271e+00,5.653892e+00
3.383700e+00,6.130244e+00,5.567898e+00,4.927949e+00,5.169112e+00,5.386002e+00,5.571903e+00,4.090754e+00,1.276824e+01,1.822926e+01,3.004453e+01,3.143569e+01,2.890644e+01,2.735964e+01,2.654745e+01,2.453076e+01,2.458474e+01,2.929216e+01,2.592364e+01,2.100532e+01,2.030490e+01,1.808900e+01,1.174848e+01,6.830553e+00,-4.259944e-04,-4.410195e-01,2.597277e+00,5.479125e+00,4.395512e+00,3.312291e+00,3.752148e+00,5.233318e+00,4.832853e+00,4.169503e+00,3.281529e+00,2.881184e+00,4.012845e+00,3.639693e+00,3.817154e+00,3.547847e+00,4.622119e+00,5.335974e+00,4.722112e+00
3.009781e+00,5.261838e+00,4.668771e+00,4.184821e+00,4.413601e+00,4.926666e+00,5.062657e+00,3.434992e+00,9.606528e+00,-6.744893e+00,-1.478869e+01,-2.304974e+01,-2.749584e+01,-2.633363e+01,-2.563766e+01,-2.851355e+01,-2.790676e+01,-2.702324e+01,-2.628481e+01,-3.149667e+01,-2.524413e+01,-1.287514e+01,-8.019390e+00,-9.265999e+00,-1.634548e+01,-1.502095e+01,-8.816658e+00,2.859195e+00,2.580291e+00,2.287395e+00,2.715281e+00,4.081780e+00,3.379745e+00,2.782192e+00,2.480011e+00,1.703791e+00,2.691814e+00,2.550304e+00,2.866339e+00,2.490425e+00,3.560077e+00,4.179325e+00,3.753592e+00
2.619894e+00,4.373123e+00,3.761253e+00,3.286005e+00,3.498224e+00,4.408716e+00,4.529158e+00,2.799422e+00,6.005506e+00,-3.724307e+00,6.511472e-01,2.918773e+00,4.103178e+00,2.255246e+00,3.211660e+00,3.141664e+00,1.649763e+00,6.923799e+00,8.262634e+00,-8.263355e-01,-1.166897e+01,-2.177772e+01,-2.112418e+01,-2.029586e+01,-6.118151e+00,-1.409398e+00,-2.468576e+00,9.393167e-01,6.881430e-01,1.172107e+00,1.491300e+00,2.886740e+00,1.911302e+00,1.342565e+00,1.698305e+00,5.671676e-01,1.386770e+00,1.484205e+00,1.734416e+00,1.478830e+00,2.481762e+00,2.955224e+00,2.782220e+00
