Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.498034e+02,-4.159465e+02,-4.170840e+02,-4.180856e+02,-3.955589e+02,-3.110022e+02,-2.228966e+02,-2.324221e+02,-2.525974e+02,-1.737868e+02,-1.360262e+02,-1.228431e+02,-1.077279e+02,-8.883947e+01,-6.609989e+01,-4.183205e+01,-3.717942e+01,-6.869277e+01,-1.181308e+02,-1.688237e+02,-2.302406e+02,-3.129114e+02,-3.761913e+02,-4.085449e+02,-4.153790e+02,-4.099297e+02,-4.072742e+02,-4.090368e+02,-4.225765e+02
9.715052e+01,1.061982e+02,1.034686e+02,1.021658e+02,1.178715e+02,1.516997e+02,1.372099e+02,1.267568e+02,1.459698e+02,1.542606e+02,1.476308e+02,1.323401e+02,1.188181e+02,1.123201e+02,1.196809e+02,1.214250e+02,1.238807e+02,1.292504e+02,1.478181e+02,1.666741e+02,1.638772e+02,1.409681e+02,1.215313e+02,1.050926e+02,9.884376e+01,1.014467e+02,1.084506e+02,1.080944e+02,1.073543e+02
-3.830917e+00,-1.266341e+01,-1.302158e+01,-1.455936e+01,-1.094794e+01,-4.369066e+00,-4.210522e+00,-8.492789e+00,-1.128984e+01,-1.863999e+01,-2.550484e+01,-2.434377e+01,-2.515425e+01,-2.498584e+01,-2.948723e+01,-4.439313e+01,-5.878626e+01,-6.481180e+01,-6.392222e+01,-5.824956e+01,-5.296712e+01,-4.458846e+01,-2.443506e+01,-1.632403e+01,-1.848804e+01,-2.162719e+01,-1.460084e+01,-1.139500e+01,-5.441288e+00
-6.597259e+00,-6.506715e-01,5.198447e+00,4.826349e+00,1.919683e+00,-8.577936e+00,-2.212135e+01,-2.344313e+01,-1.371106e+01,-1.041945e+01,-5.024899e+00,-8.485731e+00,-8.836173e+00,-9.754740e+00,-2.163592e+01,-2.637135e+01,-1.727079e+01,-4.780616e+00,-8.377140e-01,-1.142738e+01,-2.165874e+01,-1.500696e+01,-8.761715e+00,3.684215e-01,1.403133e+00,-7.899160e-01,1.524238e+00,7.087517e+00,8.968760e+00
1.374799e+01,2.034694e+01,2.003303e+01,1.913298e+01,6.676089e+00,-3.195900e+01,-4.001991e+01,-3.686743e+01,-3.155765e+01,-3.329790e+01,-3.534753e+01,-3.637144e+01,-2.681539e+01,-2.340854e+01,-2.284440e+01,-2.448608e+01,-2.490910e+01,-2.867371e+01,-2.559761e+01,-2.623382e+01,-1.905208e+01,1.116035e+00,9.512237e+00,1.776961e+01,1.802423e+01,2.004120e+01,2.178138e+01,2.282373e+01,2.182391e+01
8.699994e+00,4.630260e+00,1.418279e+00,1.662339e+00,-1.051200e+01,-2.430453e+01,-1.291872e+01,-6.441984e+00,-3.055743e+00,9.468474e+00,2.197888e+01,3.034611e+01,3.296096e+01,2.707718e+01,2.765185e+01,2.813925e+01,3.204174e+01,3.502292e+01,3.117929e+01,1.798218e+01,1.141358e+01,1.984245e+00,-3.751127e+00,-1.564935e+00,2.336494e+00,1.151882e+01,1.349609e+01,1.417942e+01,8.925485e+00
4.526295e+00,7.889440e+00,9.577412e+00,1.089085e+01,2.229202e+00,-2.421589e+01,-2.363251e+01,-1.548878e+01,-3.353865e+01,-4.516520e+01,-4.753586e+01,-5.339075e+01,-5.629923e+01,-5.656133e+01,-5.005133e+01,-4.663474e+01,-4.794388e+01,-4.360688e+01,-3.978067e+01,-3.795424e+01,-2.540178e+01,-1.522267e+00,7.187803e+00,1.186616e+01,1.282081e+01,1.419187e+01,1.543514e+01,1.361475e+01,6.838511e+00
-2.618224e+00,-5.290768e+00,-3.427271e+00,-2.196678e+00,-3.076829e+00,-1.205075e+01,-4.042256e+00,5.359159e-01,2.430494e-01,1.159348e+01,1.504495e+01,1.692104e+01,2.400986e+01,3.294319e+01,3.139621e+01,3.178332e+01,3.779409e+01,3.668542e+01,2.259453e+01,4.472723e+00,-6.386704e+00,-2.546661e+00,-3.189096e-03,-1.261691e-01,2.643199e+00,9.508473e-01,-1.818316e+00,-5.284224e+00,-5.870767e+00
-1.516938e+00,-2.258762e+00,-5.770482e-01,-1.024597e+00,7.997251e+00,1.462055e+01,1.047709e+01,1.111056e+01,5.170874e+00,8.506825e+00,5.868521e+00,-1.246469e+00,-1.474688e+00,-1.462832e+00,-5.483795e+00,-7.736887e+00,-5.696580e+00,-3.340561e+00,-4.504165e+00,6.672976e+00,1.583506e+01,1.929938e+01,1.774859e+01,9.069646e+00,7.011962e+00,1.003569e+01,8.404288e+00,3.301323e+00,2.184538e+00
-3.718635e+00,-5.727942e+00,-4.527798e+00,-4.744551e+00,6.171106e+00,5.470161e+00,7.758602e+00,9.642490e+00,9.720543e+00,1.226461e+01,1.023388e+01,1.044541e+01,9.426782e+00,5.301969e+00,5.408378e+00,3.863197e+00,3.862875e+00,2.200352e-01,-7.766811e+00,-1.070266e+01,-6.900775e+00,5.439703e-01,9.194859e+00,8.177156e+00,3.812434e+00,-6.880785e-01,1.933917e+00,-6.304032e-02,4.432758e+00
-8.568071e+00,-6.921102e+00,-7.322817e+00,-8.003492e+00,7.694801e+00,1.160753e+01,3.606977e+00,3.041435e+00,-1.020068e+01,-1.451271e+01,-1.370354e+01,-1.085791e+01,-7.257642e+00,-1.192848e+01,-1.019468e+01,-9.105250e+00,-4.266067e+00,-2.129033e+00,2.165557e+00,2.678753e+00,2.031499e+00,-2.413383e+00,1.070278e-01,-2.114137e+00,-1.351215e+00,-4.001810e+00,-3.891206e+00,-3.912131e+00,6.334540e-02
-6.839186e+00,-7.738554e+00,-6.953833e+00,-6.493348e+00,-2.355669e+00,-6.134342e+00,-1.437376e+01,-1.536748e+01,-1.274557e+00,4.167639e+00,2.045686e+00,1.826484e+00,7.675532e+00,7.086068e+00,4.578187e+00,-8.722407e-01,-4.710413e-01,-6.140356e+00,-1.580287e+01,-1.679203e+01,-7.399058e+00,-5.855015e+00,-7.458993e+00,-9.194126e+00,-8.202411e+00,-6.301239e+00,-9.932839e+00,-8.185774e+00,7.274721e-01
-1.497153e-01,-1.355447e+00,-2.216531e-01,1.403455e+00,-7.982869e+00,-4.907508e+00,-7.791657e+00,-9.133545e+00,-1.195203e+01,-1.488560e+01,-1.515852e+01,-2.118168e+01,-1.823908e+01,-1.101023e+01,-1.690035e+01,-1.855587e+01,-1.576139e+01,-1.130817e+01,-9.043103e+00,-5.107381e+00,1.106703e+00,-4.628655e-01,-4.183726e+00,1.311101e+00,-4.460370e+00,-5.530650e+00,-5.544173e+00,-4.721892e+00,1.507710e+00
