Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.169952e+02,-5.035997e+02,-4.975688e+02,-4.919294e+02,-4.969665e+02,-4.992506e+02,-4.982267e+02,-4.974822e+02,-5.024396e+02,-5.052254e+02,-5.053274e+02,-5.049536e+02,-5.079757e+02,-5.081335e+02,-5.075567e+02,-5.081677e+02,-5.043218e+02,-3.705757e+02,-2.404269e+02,-1.647710e+02,-1.167260e+02,-8.921032e+01,-6.720007e+01,-5.406618e+01,-7.180630e+01,-8.730031e+01,-8.638793e+01,-9.145924e+01,-1.262301e+02,-1.829168e+02,-2.618393e+02,-3.445736e+02,-4.297927e+02,-4.769097e+02,-4.977663e+02,-5.029830e+02,-4.991852e+02,-4.987406e+02,-5.080526e+02
2.347143e+01,3.538063e+01,4.028953e+01,4.544118e+01,4.000612e+01,3.749509e+01,4.135476e+01,4.336269e+01,3.770235e+01,3.416288e+01,3.460698e+01,3.465755e+01,3.252249e+01,3.334007e+01,3.447002e+01,3.247335e+01,3.407145e+01,1.071251e+02,9.573173e+01,7.892458e+01,8.358878e+01,6.595979e+01,3.028705e+01,2.199144e+01,2.931539e+01,3.664175e+01,4.500408e+01,4.319526e+01,4.972956e+01,7.071072e+01,9.810429e+01,1.003302e+02,9.435324e+01,5.819373e+01,4.053316e+01,3.584923e+01,4.102613e+01,4.259756e+01,3.304032e+01
1.548290e+01,1.508642e+01,1.265805e+01,1.372396e+01,1.219119e+01,1.042454e+01,1.661973e+01,2.023102e+01,1.735324e+01,1.541284e+01,1.668431e+01,1.629331e+01,1.737874e+01,2.001884e+01,2.153333e+01,1.815316e+01,1.429878e+01,-9.194725e+00,-2.814951e+01,-4.518277e+01,-6.421767e+01,-5.471178e+01,-3.797675e+01,-3.925370e+01,-3.022847e+01,-2.305488e+01,-2.494781e+01,-3.174110e+01,-2.257933e+01,-6.897586e+00,4.474539e+00,1.068906e+01,6.198549e+00,9.532549e+00,1.292977e+01,1.454789e+01,1.880804e+01,2.175838e+01,1.917785e+01
9.169654e+00,3.103497e+00,-2.546940e+00,-8.051943e-01,5.970683e-01,-1.677628e+00,1.399893e+00,5.144899e+00,3.853014e+00,4.113377e+00,5.661182e+00,5.943940e+00,6.941069e+00,1.004036e+01,1.101460e+01,8.784334e+00,6.857274e+00,8.218716e+00,3.755942e+01,5.061839e+01,3.773081e+01,2.512325e+01,7.086205e+00,-1.336078e+01,-3.004482e+01,-3.553352e+01,-3.539871e+01,-4.200206e+01,-4.124330e+01,-3.585574e+01,-3.916524e+01,-3.631047e+01,-2.562001e+01,-1.480246e+01,-3.446424e+00,3.578075e+00,5.800304e+00,8.696271e+00,9.941889e+00
7.298900e+00,3.235375e+00,3.378961e-01,5.046124e+00,5.701908e+00,3.159584e+00,2.335228e+00,4.481804e+00,2.355097e+00,3.130705e+00,5.445357e+00,6.511503e+00,4.982831e+00,6.811968e+00,6.282055e+00,6.756848e+00,1.242461e+01,6.853521e-01,-1.377663e+01,-2.547635e+01,-4.074915e+01,-6.566205e+01,-6.818088e+01,-5.974761e+01,-4.777818e+01,-4.242762e+01,-4.361999e+01,-5.172950e+01,-4.822226e+01,-4.125842e+01,-3.262977e+01,-1.937998e+01,-2.177877e+00,-5.429853e+00,-6.740237e-01,6.651304e+00,6.298529e+00,8.402180e+00,9.195408e+00
8.065084e+00,7.895905e+00,7.177584e+00,1.123182e+01,8.765320e+00,7.323304e+00,8.593796e+00,9.123639e+00,5.426558e+00,4.612575e+00,8.535315e+00,8.928208e+00,6.025127e+00,6.105891e+00,4.322797e+00,5.716803e+00,1.477608e+01,-1.050333e+01,1.853241e+00,7.687865e-01,-8.424207e+00,8.477579e-01,2.020059e+01,3.546767e+01,4.452977e+01,5.218652e+01,6.631644e+01,7.322781e+01,7.358286e+01,6.944339e+01,5.913246e+01,4.548355e+01,1.756613e+01,1.071361e+01,8.022399e+00,1.068766e+01,8.784678e+00,1.083578e+01,1.116355e+01
8.732940e+00,8.358612e+00,6.484753e+00,8.089881e+00,4.360277e+00,3.866267e+00,1.008017e+01,1.026490e+01,6.669764e+00,4.817333e+00,9.188730e+00,7.832669e+00,5.620482e+00,4.351198e+00,2.487205e+00,2.247962e+00,6.859734e+00,-2.685091e+01,-3.524002e+01,-3.216747e+01,-3.400559e+01,-4.235076e+01,-4.758423e+01,-4.929303e+01,-4.977874e+01,-4.925495e+01,-4.951182e+01,-4.488516e+01,-4.197244e+01,-4.335294e+01,-4.026287e+01,-2.567744e+01,3.910686e+00,1.303234e+01,8.940346e+00,7.027604e+00,5.691869e+00,7.635562e+00,9.990477e+00
8.533666e+00,5.507608e+00,1.879218e+00,4.051462e+00,2.728014e+00,1.740670e+00,7.792379e+00,8.295275e+00,6.448750e+00,5.835418e+00,8.176241e+00,5.734163e+00,4.824054e+00,2.667582e+00,1.517656e+00,-4.257843e-01,-1.243391e+00,-2.155005e+01,-9.322364e+00,8.610663e+00,1.755643e+01,3.087022e+01,4.547655e+01,5.336436e+01,5.132891e+01,4.570764e+01,4.169420e+01,3.550755e+01,2.791737e+01,2.389457e+01,1.533579e+01,-1.128399e+00,-4.007181e+00,5.352788e+00,2.880619e+00,1.228360e+00,1.871462e+00,2.157377e+00,6.253842e+00
7.662204e+00,4.799332e+00,6.671922e-01,5.074885e+00,7.243124e+00,5.070440e+00,5.792652e+00,6.047754e+00,5.685809e+00,7.351922e+00,6.920538e+00,4.802067e+00,4.791390e+00,2.579681e+00,2.462563e+00,3.311262e-01,-6.936712e-01,1.344336e+01,6.254065e+00,-1.057305e+01,-1.747083e+01,-1.401419e+01,-7.534896e+00,-9.006815e+00,-9.863656e+00,-1.067142e+01,-9.374596e+00,-5.908185e+00,-8.803748e+00,-7.395712e+00,-7.618763e+00,-9.906862e+00,-5.936840e+00,-9.057745e-01,-2.053992e+00,3.762392e-01,2.486507e+00,8.606994e-01,3.054918e+00
5.547151e+00,3.312614e+00,7.115502e-01,5.474704e+00,8.742089e+00,5.657438e+00,2.820349e+00,2.274981e+00,2.329650e+00,5.770934e+00,4.162920e+00,2.878091e+00,3.317836e+00,2.416253e+00,3.737484e+00,1.707905e+00,3.056395e+00,9.318998e+00,1.794901e+01,2.183324e+01,2.548958e+01,2.890847e+01,1.313067e+01,3.604538e+00,4.573200e-02,-8.999466e-01,2.570132e+00,9.955467e+00,8.140212e+00,3.502012e-01,-8.842827e+00,-9.120195e+00,-4.548336e+00,-2.366571e+00,-3.647941e+00,1.316470e+00,3.219569e+00,2.131002e+00,1.712878e-01
