Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.222481e+02,-5.127845e+02,-5.085878e+02,-5.030319e+02,-5.063541e+02,-4.974421e+02,-3.704844e+02,-2.465290e+02,-1.996607e+02,-1.808711e+02,-1.717875e+02,-1.700528e+02,-1.622057e+02,-1.580928e+02,-1.638465e+02,-1.694957e+02,-1.674145e+02,-1.634821e+02,-1.580333e+02,-1.600061e+02,-1.693330e+02,-1.720914e+02,-1.645502e+02,-1.608253e+02,-1.542294e+02,-1.342549e+02,-1.113894e+02,-1.000523e+02,-7.957338e+01,-5.953536e+01,-5.238341e+01,-6.845521e+01,-1.162067e+02,-1.983521e+02,-2.956880e+02,-3.916317e+02,-4.450632e+02,-4.858648e+02,-5.020146e+02,-5.072798e+02,-5.055027e+02,-5.057863e+02,-5.085737e+02,-5.025200e+02,-5.019024e+02
5.053429e+01,5.663840e+01,6.111662e+01,6.773460e+01,6.352920e+01,6.444910e+01,1.006321e+02,1.129371e+02,9.940288e+01,7.886150e+01,7.064520e+01,6.545127e+01,5.827516e+01,5.455993e+01,5.389669e+01,5.467137e+01,6.165421e+01,6.437717e+01,6.369153e+01,5.744686e+01,5.465441e+01,5.636534e+01,5.841388e+01,5.091967e+01,4.414787e+01,4.013342e+01,4.265922e+01,4.459845e+01,4.196066e+01,3.268659e+01,3.153781e+01,4.486276e+01,6.831046e+01,8.728482e+01,1.042673e+02,1.184095e+02,9.850137e+01,7.436217e+01,6.407359e+01,5.942483e+01,6.091407e+01,6.279530e+01,6.237275e+01,6.742876e+01,6.723375e+01
2.097638e+01,1.652885e+01,1.803014e+01,2.127185e+01,1.885191e+01,1.590534e+01,1.522132e+01,1.044151e+00,-2.394038e-01,-3.956582e+00,4.736603e-01,7.055240e+00,6.605542e+00,-7.997130e-01,-6.519353e+00,-5.048643e+00,-3.131387e+00,-5.783058e+00,-8.052279e+00,-1.141342e+01,-1.210642e+01,-6.188475e+00,-4.674073e+00,-5.962637e+00,-1.312553e+01,-2.451258e+01,-2.547407e+01,-2.689182e+01,-4.375510e+01,-5.802121e+01,-5.820226e+01,-5.255180e+01,-4.897739e+01,-3.399552e+01,-1.759589e+01,-1.792416e+01,-1.282166e+01,3.701356e+00,1.198748e+01,1.251218e+01,1.236919e+01,1.508674e+01,1.982463e+01,2.051754e+01,1.770392e+01
6.052568e+00,2.282164e+00,2.592342e+00,1.578559e+00,1.319371e+00,-9.531957e-01,-2.720943e+01,-3.180328e+01,-2.729586e+01,-2.556741e+01,-2.691824e+01,-2.700886e+01,-2.850312e+01,-3.103538e+01,-3.156932e+01,-2.379047e+01,-2.010433e+01,-2.098534e+01,-2.205734e+01,-2.251612e+01,-2.146309e+01,-1.958082e+01,-2.223192e+01,-2.217492e+01,-2.332750e+01,-2.273927e+01,-2.395605e+01,-3.328165e+01,-4.093260e+01,-4.176274e+01,-4.370567e+01,-4.364175e+01,-3.429906e+01,-2.760580e+01,-2.504927e+01,-2.843312e+01,-2.748694e+01,-1.305315e+01,-3.687406e+00,-1.065369e+00,-1.640637e+00,-3.557399e+00,3.362694e-01,9.718670e-01,-3.365229e+00
8.583487e+00,1.162423e+01,1.421719e+01,1.052733e+01,9.973722e+00,1.275147e+01,-1.494230e+00,-1.541619e+01,-1.518300e+01,-1.927847e+01,-1.784829e+01,-1.495175e+01,-1.659711e+01,-1.542659e+01,-1.619132e+01,-1.391969e+01,-1.597206e+01,-1.299092e+01,-7.637425e+00,-5.816105e+00,-1.221810e+01,-6.502491e+00,-4.309724e+00,-9.500164e+00,-9.068870e+00,-1.238877e+01,-1.220696e+01,-1.175703e+01,-1.341336e+01,-1.637074e+01,-1.248896e+01,-4.820160e+00,1.770790e+00,1.101628e+01,1.197282e+01,1.256724e+01,1.027271e+01,1.030901e+01,1.045953e+01,1.137980e+01,1.142667e+01,7.878483e+00,6.752923e+00,6.823466e+00,4.398757e+00
1.194975e+01,1.564555e+01,2.087515e+01,1.815298e+01,1.465426e+01,2.075927e+01,3.451498e+01,4.400193e+01,5.098895e+01,5.351790e+01,5.305271e+01,5.278508e+01,5.352706e+01,6.039513e+01,6.521660e+01,6.187230e+01,5.598429e+01,5.142300e+01,5.276221e+01,5.334015e+01,5.123495e+01,5.045154e+01,4.701210e+01,4.374977e+01,4.512265e+01,5.314713e+01,5.199395e+01,5.342110e+01,5.005576e+01,4.491737e+01,4.282307e+01,4.517345e+01,3.951255e+01,3.636600e+01,2.594588e+01,2.341531e+01,1.718249e+01,1.909483e+01,1.527103e+01,1.430525e+01,1.542968e+01,1.704466e+01,1.410613e+01,1.159582e+01,1.224709e+01
8.931455e+00,8.254519e+00,1.229444e+01,1.288131e+01,8.089304e+00,8.239595e+00,-3.214181e+01,-4.372285e+01,-4.092464e+01,-3.456912e+01,-3.494284e+01,-3.915129e+01,-4.044164e+01,-4.321355e+01,-4.642110e+01,-4.839228e+01,-5.139780e+01,-5.289676e+01,-5.611118e+01,-5.354259e+01,-4.759765e+01,-4.180419e+01,-4.332034e+01,-4.918514e+01,-4.746857e+01,-4.673648e+01,-4.495090e+01,-4.250697e+01,-3.627170e+01,-3.240417e+01,-3.078283e+01,-2.723955e+01,-2.228582e+01,-1.328574e+01,-5.729484e+00,3.812776e-01,3.209141e+00,9.214855e+00,6.976263e+00,5.455141e+00,7.300679e+00,1.188426e+01,1.116545e+01,8.235680e+00,9.736223e+00
5.874646e+00,4.067544e+00,4.590199e+00,7.238194e+00,4.798478e+00,4.924322e+00,8.411709e+00,1.264359e+01,1.744411e+01,2.067873e+01,2.320517e+01,2.044793e+01,2.188744e+01,2.842088e+01,3.441789e+01,3.532097e+01,3.371349e+01,3.242700e+01,3.738473e+01,3.989336e+01,3.846937e+01,4.150207e+01,4.048202e+01,3.678405e+01,3.829008e+01,3.528413e+01,3.502325e+01,4.251795e+01,4.930915e+01,4.694147e+01,4.640053e+01,4.057074e+01,3.544106e+01,2.992469e+01,2.261762e+01,1.223126e+01,6.312387e+00,4.253155e+00,5.131056e+00,3.468776e+00,3.798122e+00,5.204619e+00,5.324142e+00,4.203452e+00,5.135262e+00
5.802992e+00,6.424518e+00,6.255592e+00,8.785603e+00,8.074957e+00,6.122627e+00,-5.939145e+00,-6.940476e+00,-1.738846e+00,4.213156e+00,4.143347e+00,-3.110482e+00,-5.784899e+00,-1.825402e+00,-3.108502e+00,-5.898001e+00,-8.301375e+00,-1.025472e+01,-8.082050e+00,-1.184349e+01,-1.239366e+01,-1.149860e+01,-1.742429e+01,-2.217155e+01,-1.504707e+01,-1.375902e+01,-9.852036e+00,-1.173378e+01,-1.342368e+01,-1.709036e+01,-1.659192e+01,-1.925542e+01,-1.598491e+01,-8.171014e+00,-4.097540e+00,5.693719e+00,9.096947e+00,4.206173e+00,8.224510e+00,8.196320e+00,4.820354e+00,3.976449e+00,2.573969e+00,3.515435e+00,4.341368e+00
4.228821e+00,5.797292e+00,8.307354e+00,1.071748e+01,8.096684e+00,2.320504e+00,7.972167e+00,3.328802e+00,3.957123e+00,1.433896e+01,1.813187e+01,1.820897e+01,1.673398e+01,1.691633e+01,1.463488e+01,1.352824e+01,1.635732e+01,1.871465e+01,1.776461e+01,1.301392e+01,1.312928e+01,1.422028e+01,1.655175e+01,1.508407e+01,1.668368e+01,2.484229e+01,2.694923e+01,1.804294e+01,1.163065e+01,7.466214e+00,8.288277e+00,7.967982e+00,3.690325e+00,1.613715e+00,1.934639e+00,9.471163e-01,3.067445e+00,-1.025039e+00,3.280125e+00,7.294572e+00,1.901826e+00,2.187003e+00,1.522660e+00,4.526346e+00,4.754041e+00
-3.586835e-01,-4.248953e-01,3.672508e+00,6.545507e+00,1.793481e+00,-2.034332e-01,4.679711e+00,4.433904e+00,2.382208e+00,-4.043411e+00,-1.455870e+01,-1.499431e+01,-1.308763e+01,-1.335246e+01,-1.670529e+01,-2.006993e+01,-1.716047e+01,-1.500745e+01,-1.612044e+01,-1.386548e+01,-9.639969e+00,-6.241684e+00,-6.045189e+00,-7.809892e+00,-1.612225e+01,-1.367281e+01,-1.103708e+01,-1.645767e+01,-1.647165e+01,-1.581334e+01,-1.894242e+01,-2.608435e+01,-2.169506e+01,-2.111128e+01,-1.758577e+01,-9.732948e+00,-5.996614e+00,-8.067467e+00,-5.526269e+00,1.337905e-01,-3.215011e+00,-3.594663e+00,-3.986244e-01,3.172525e+00,1.248593e+00
