Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.083903e+02,-5.063305e+02,-5.071261e+02,-5.096674e+02,-5.099389e+02,-4.934373e+02,-4.762900e+02,-4.591977e+02,-4.354829e+02,-4.095332e+02,-3.583089e+02,-3.012580e+02,-2.209404e+02,-1.052044e+02,-6.430932e+01,-1.015907e+02,-1.323755e+02,-1.287456e+02,-1.389353e+02,-1.627177e+02,-2.145189e+02,-2.698123e+02,-3.279732e+02,-3.652160e+02,-3.876137e+02,-4.025182e+02,-4.183799e+02,-4.548488e+02,-4.912462e+02,-5.080319e+02,-5.093040e+02,-5.081073e+02,-5.080727e+02,-5.091783e+02,-5.104371e+02,-5.104505e+02,-5.104505e+02,-5.104505e+02,-5.104505e+02
2.182906e+00,3.737865e+00,2.955179e+00,9.624621e-01,5.905578e-01,1.017325e+01,1.726367e+01,8.368338e+00,5.237081e+01,1.017788e+02,1.235685e+02,1.316841e+02,1.468060e+02,1.585800e+02,1.542250e+02,1.502997e+02,1.464778e+02,1.676201e+02,1.968747e+02,2.118611e+02,2.113794e+02,1.995938e+02,1.737848e+02,1.455935e+02,1.190470e+02,9.274304e+01,6.987540e+01,3.745876e+01,1.115812e+01,1.335284e+00,1.349007e+00,2.150801e+00,1.878550e+00,1.213359e+00,1.586077e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.941868e-01,-2.698119e-01,-1.427114e-01,5.861520e-01,3.084534e-01,-1.210467e+01,-2.398533e+01,-3.433076e+01,1.046516e+01,4.595219e+01,2.964096e+01,5.717187e+00,-3.190216e+01,-5.007211e+01,-6.157571e+01,-8.258624e+01,-9.491634e+01,-8.800162e+01,-8.052866e+01,-5.105019e+01,-2.633247e+01,-3.702091e-01,2.615068e+01,3.419755e+01,2.892332e+01,1.124928e+01,-3.395159e+00,-1.040846e+01,-5.602168e+00,-4.481168e-01,6.236597e-01,-2.456958e-01,-9.456854e-01,-7.489841e-02,7.668293e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.471086e+00,-2.620619e+00,-1.460876e+00,1.254262e-01,9.630179e-02,-1.498113e+01,-2.081937e+01,-5.235925e+00,2.330133e+01,3.280883e+01,3.943344e+01,5.267505e+01,4.365099e+01,3.162060e+01,1.744752e+01,-4.024743e+00,-3.074109e+01,-4.088929e+01,-5.289771e+01,-6.023988e+01,-6.666867e+01,-6.754323e+01,-5.305978e+01,-3.856566e+01,-1.711590e+01,-6.161776e+00,-7.548854e+00,-9.877847e+00,-3.699256e+00,4.083086e-01,-3.103741e-01,-1.885834e+00,-2.334298e+00,-1.123173e+00,-3.005873e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.409184e+00,-2.847806e+00,-1.238208e+00,-2.579854e-01,3.453168e-02,-2.216393e+00,5.280421e-01,-6.403726e+00,1.101219e+01,1.694496e+01,1.701482e+01,1.566582e+01,-4.594033e+00,-2.368756e+01,-2.487656e+01,-2.417626e+01,-4.996679e+01,-6.637941e+01,-7.856183e+01,-8.272159e+01,-7.518576e+01,-6.176108e+01,-5.490348e+01,-5.221938e+01,-2.900270e+01,-1.126767e+01,-1.383609e+01,-1.669571e+01,-9.477802e+00,-9.244621e-01,-1.138795e+00,-1.999642e+00,-1.665574e+00,-1.353481e+00,-1.270914e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.959152e+00,-2.531533e+00,-1.486457e+00,-4.645459e-01,-6.685741e-03,4.524051e+00,3.566486e+00,-1.928280e+00,-1.029802e+00,-1.783288e+01,-2.172727e+01,-1.473802e+01,-7.062209e+00,-1.140670e+01,-1.217459e+01,-4.981803e+00,-5.807431e-01,-5.144300e+00,-1.144288e+01,-1.326881e+01,-1.854617e+01,-1.211162e+01,-1.435692e+01,-1.882256e+01,-1.414846e+01,-1.181398e+01,-1.811879e+01,-2.249857e+01,-1.386067e+01,-3.086612e+00,-1.583342e+00,-1.300405e+00,-4.683074e-01,-8.560115e-01,-1.829698e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-4.549578e-01,-1.644144e+00,-1.854268e+00,-4.969277e-01,-1.890064e-01,1.640107e+00,-6.290780e+00,-5.640197e+00,-1.689282e+01,-3.177619e+01,-2.027226e+01,-8.851796e+00,-9.015327e+00,-3.865414e+01,-4.647020e+01,-3.692720e+01,-1.153131e+01,8.629414e-01,5.200781e+00,1.027736e+01,1.474469e+01,1.154771e+01,1.057178e+01,1.426074e+01,1.388015e+01,1.345034e+01,1.492473e+01,8.897973e+00,2.856240e+00,-1.423084e+00,-1.495551e+00,-5.433324e-01,2.287357e-01,-5.711260e-02,-1.796772e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.177418e+00,8.392527e-01,-4.903989e-01,-4.429253e-01,-4.893264e-01,6.750689e-01,-3.132217e+00,-7.319160e+00,-1.975902e+01,-1.520071e+01,-7.525496e+00,-8.010513e+00,-2.682175e+01,-2.846251e+01,-2.411081e+01,-3.000223e+01,-3.198334e+01,-3.344852e+01,-3.666920e+01,-3.062929e+01,-2.388374e+01,-2.069818e+01,-1.051937e+01,5.631216e+00,1.320594e+01,1.693899e+01,2.130409e+01,2.001871e+01,1.046831e+01,3.100732e-01,-9.064234e-01,2.434073e-01,8.665074e-01,6.320881e-01,-1.182353e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.959470e+00,3.488369e+00,1.786171e+00,-4.127810e-01,-7.015422e-01,2.564237e+00,9.520451e+00,2.153942e+01,2.712881e+00,-2.489159e+00,7.459908e+00,1.462124e+01,3.962754e+00,-8.249878e+00,-9.049316e+00,-1.437213e+01,-2.342447e+01,-2.840126e+01,-3.209422e+01,-3.246620e+01,-3.304633e+01,-3.370526e+01,-3.047697e+01,-2.158259e+01,-1.622274e+01,-1.280286e+01,-1.047924e+01,-9.103295e+00,-2.403803e+00,-7.045360e-01,-1.547810e-02,1.019328e+00,1.585866e+00,8.785434e-01,-1.854712e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.425543e+00,3.126327e+00,1.856726e+00,-4.676200e-01,-6.579952e-01,-1.669980e-01,3.370043e+00,5.329677e+00,-1.567253e+01,-2.066610e+01,-1.535526e+01,-7.733579e+00,6.527290e-01,7.124225e+00,1.214300e+01,1.575930e+01,7.058595e+00,-5.290275e-01,-1.598820e+01,-2.300785e+01,-2.280938e+01,-2.231475e+01,-2.209701e+01,-2.880172e+01,-2.826888e+01,-2.009940e+01,-1.400223e+01,-1.453482e+01,-4.662512e+00,1.259102e-01,8.770396e-01,1.191460e+00,1.267690e+00,5.093511e-01,8.714202e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
