Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.397717e+02,-4.261656e+02,-4.229970e+02,-3.885402e+02,-3.288883e+02,-2.219890e+02,-1.528934e+02,-1.353432e+02,-1.490713e+02,-1.663449e+02,-1.391495e+02,-1.059628e+02,-9.211240e+01,-1.010708e+02,-1.430426e+02,-2.132436e+02,-2.923403e+02,-3.593159e+02,-4.150500e+02,-4.434144e+02,-4.495817e+02,-4.461893e+02,-4.489236e+02,-4.512824e+02,-4.437213e+02,-4.428482e+02,-4.455821e+02,-4.476056e+02,-4.559100e+02
3.005612e+01,3.582474e+01,5.222998e+01,5.475752e+01,3.352193e+01,2.887582e+01,3.123168e+01,3.188286e+01,4.401229e+01,4.407588e+01,2.458683e+01,1.683392e+01,2.096624e+01,2.322534e+01,3.254521e+01,6.103274e+01,8.755716e+01,8.546877e+01,6.796143e+01,4.475246e+01,3.870167e+01,4.217034e+01,3.985623e+01,3.864149e+01,4.498770e+01,4.488083e+01,4.160466e+01,3.987462e+01,3.261850e+01
1.292441e+01,1.313827e+01,2.426001e+01,3.652517e+01,3.033329e+01,1.667065e+01,1.354235e+01,1.468402e+01,1.328492e+01,1.107861e+01,1.149356e+01,4.466393e+00,6.730812e+00,1.450068e+01,2.771049e+01,3.191360e+01,3.329974e+01,3.235412e+01,2.638970e+01,2.162475e+01,2.009029e+01,2.052047e+01,2.156176e+01,2.452646e+01,2.364766e+01,2.161073e+01,1.888652e+01,1.871319e+01,1.923033e+01
9.769961e+00,9.861961e+00,1.120386e+01,2.349141e+01,4.391129e+01,5.690406e+01,6.042126e+01,6.132657e+01,5.735560e+01,5.599413e+01,6.341317e+01,7.327920e+01,6.739308e+01,5.766027e+01,5.963310e+01,5.086023e+01,3.621998e+01,2.081588e+01,8.467163e+00,9.055083e+00,8.824924e+00,7.119651e+00,1.077814e+01,1.552096e+01,1.313448e+01,1.137985e+01,8.229156e+00,7.740614e+00,1.075696e+01
-6.929064e-02,-2.832382e+00,-3.677581e+00,-2.306630e+01,-4.179279e+01,-5.264341e+01,-6.134343e+01,-6.008065e+01,-5.887653e+01,-5.818524e+01,-6.190535e+01,-6.666183e+01,-6.437442e+01,-6.017276e+01,-5.580819e+01,-4.361295e+01,-2.159267e+01,-5.586666e+00,5.371479e+00,9.969816e+00,8.496922e+00,7.809347e+00,1.220260e+01,1.452604e+01,1.498531e+01,1.476475e+01,1.208438e+01,1.076055e+01,1.134079e+01
1.937644e+01,2.303861e+01,1.210159e+01,1.260784e+01,1.591260e+01,4.200066e+01,5.152325e+01,5.624932e+01,5.571791e+01,5.684602e+01,6.112084e+01,5.381153e+01,4.353796e+01,4.132141e+01,4.488615e+01,4.608112e+01,3.851521e+01,2.867804e+01,9.539972e+00,1.201974e+01,1.069249e+01,1.291185e+01,1.702031e+01,1.556181e+01,1.593317e+01,1.576623e+01,1.586706e+01,1.586290e+01,1.542971e+01
7.783395e+00,7.350221e+00,2.731419e+00,-1.099202e+01,-2.597332e+01,-2.716988e+01,-3.322290e+01,-3.697865e+01,-3.586678e+01,-3.140184e+01,-3.313188e+01,-3.819794e+01,-3.852123e+01,-3.867737e+01,-3.794841e+01,-2.921933e+01,-1.696646e+01,-3.815972e+00,3.809061e+00,9.481981e+00,9.901427e+00,1.292598e+01,1.652469e+01,1.341587e+01,1.079461e+01,9.311135e+00,1.223691e+01,1.464577e+01,1.636055e+01
-3.535550e+00,-3.581389e+00,-9.810934e+00,-1.862420e+01,-2.154997e+01,-1.036301e+01,-8.114454e+00,-8.865705e+00,-7.571156e+00,-3.523493e+00,-2.763879e+00,-6.029688e+00,-2.449117e+00,-3.518843e+00,-3.665188e+00,-4.678948e+00,-4.505848e+00,-2.933411e+00,3.393220e+00,7.488305e+00,8.216059e+00,8.581060e+00,1.103818e+01,9.154042e+00,6.303061e+00,4.501375e+00,7.631271e+00,1.002262e+01,1.308553e+01
1.027103e+01,1.643729e+01,6.297782e+00,8.544647e-01,-1.418255e+01,-2.628996e+01,-2.894956e+01,-2.732871e+01,-2.058317e+01,-1.747280e+01,-2.684700e+01,-2.664117e+01,-2.162570e+01,-1.123505e+01,-6.685661e+00,1.040762e+00,1.225060e+01,2.417171e+01,1.214575e+01,8.080132e+00,7.456971e+00,5.307186e+00,5.797974e+00,6.340086e+00,5.749451e+00,5.091729e+00,7.033725e+00,7.021728e+00,8.593552e+00
2.015649e+00,7.401104e+00,3.906207e+00,-8.339670e-01,-1.533172e+00,-6.726830e+00,-1.907971e+00,5.953959e+00,6.421807e+00,4.554032e+00,1.482649e+00,3.035742e+00,3.550910e+00,3.467534e+00,1.145574e+00,-7.427882e+00,-1.447558e+01,-7.145100e+00,3.665352e+00,6.262221e+00,5.689716e+00,4.797670e+00,3.587943e+00,4.874706e+00,4.137966e+00,4.129092e+00,6.369213e+00,5.455952e+00,5.329529e+00
1.655231e+00,2.330779e+00,4.016126e+00,2.861599e+00,-3.418680e+00,-2.046482e+01,-2.356797e+01,-1.999467e+01,-1.222859e+01,-1.046258e+01,-1.918449e+01,-2.064786e+01,-1.762419e+01,-1.147364e+01,-3.226657e+00,-1.461716e+00,1.699321e+00,8.820629e-02,-4.836665e+00,9.125610e-01,2.534983e+00,4.988630e+00,3.637563e+00,2.847240e+00,-6.051190e-01,-1.480625e+00,2.305053e+00,3.344101e+00,3.776107e+00
7.151581e+00,7.344513e+00,9.841434e+00,1.487370e+01,9.423592e+00,1.274871e+01,1.530227e+01,1.510840e+01,1.055078e+01,7.987494e+00,1.189893e+01,1.450234e+01,1.215005e+01,8.616557e+00,6.569056e+00,3.963440e+00,1.131814e+00,6.008360e+00,-3.263576e+00,-1.749208e+00,1.237960e+00,4.320773e+00,4.184017e+00,1.549144e+00,-3.057232e+00,-5.067000e+00,-1.127840e+00,1.549571e+00,3.617077e+00
-3.543751e+00,-5.932491e+00,-2.586331e+00,-1.641283e+00,-4.858561e+00,8.807982e-01,2.265000e-01,-2.175549e+00,-3.932170e-01,4.203124e+00,-6.156530e+00,-1.344760e+01,-2.318996e+01,-3.096080e+01,-3.702028e+01,-2.440336e+01,-7.454142e+00,-8.591763e+00,-1.519903e+00,1.210919e+00,3.143356e+00,2.831528e+00,3.579995e+00,2.615522e+00,9.730190e-02,-2.017471e+00,3.423440e-02,1.983793e+00,4.201470e+00
