Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.852279e+02,-4.540170e+02,-4.318555e+02,-4.334697e+02,-4.463121e+02,-3.923698e+02,-2.872381e+02,-2.211749e+02,-2.018695e+02,-1.970924e+02,-1.896782e+02,-1.670537e+02,-1.482773e+02,-1.357025e+02,-1.209399e+02,-9.366704e+01,-8.888636e+01,-1.098146e+02,-1.157639e+02,-1.188727e+02,-1.461104e+02,-1.768778e+02,-2.172307e+02,-2.675583e+02,-3.217554e+02,-3.641609e+02,-3.923029e+02,-4.153051e+02,-4.373939e+02
5.079713e+01,7.741875e+01,8.813104e+01,8.698656e+01,7.890041e+01,9.557802e+01,1.069268e+02,9.598486e+01,7.642786e+01,6.030153e+01,5.306685e+01,4.868121e+01,4.464099e+01,4.551087e+01,5.148623e+01,5.166345e+01,5.379346e+01,5.888489e+01,3.378088e+01,1.398067e+01,1.269952e+01,2.668402e+01,3.838932e+01,5.514712e+01,7.084702e+01,7.592876e+01,8.058418e+01,8.263460e+01,7.825592e+01
8.171537e+00,9.563561e+00,4.434826e+00,1.406718e+00,2.479729e-01,1.243875e+01,4.828518e+01,6.421915e+01,6.648193e+01,5.883593e+01,5.388120e+01,4.624200e+01,3.985905e+01,3.699470e+01,3.902678e+01,3.511756e+01,3.416826e+01,4.004114e+01,4.042951e+01,2.353473e+01,2.441819e+00,-7.913981e+00,-1.373753e+01,-1.385637e+01,-1.212265e+01,-5.711554e+00,-2.488792e+00,-1.949418e+00,-4.143627e+00
-2.900415e+00,-3.957277e+00,-8.269035e+00,-8.073664e+00,-1.168437e+01,1.535257e+00,3.007643e+01,4.279694e+01,3.861821e+01,2.873377e+01,2.566511e+01,2.198505e+01,2.658659e+01,3.112667e+01,3.053622e+01,2.654862e+01,2.834072e+01,2.138560e+01,2.525339e+01,3.291074e+01,3.769101e+01,3.615785e+01,2.710340e+01,2.054005e+01,2.277415e+01,1.297475e+01,6.025165e+00,1.631839e+00,-5.642879e+00
1.149487e+01,1.745432e+01,1.978710e+01,1.842255e+01,1.425840e+01,-1.319242e+01,-4.825968e+01,-6.234445e+01,-5.857965e+01,-5.477174e+01,-4.804797e+01,-4.127741e+01,-4.035711e+01,-4.247691e+01,-4.378502e+01,-5.027084e+01,-5.147513e+01,-4.557192e+01,-3.686584e+01,-1.900966e+01,-2.770540e+00,3.090191e+00,-2.047066e+00,3.299168e+00,1.190616e+01,9.821270e+00,1.287097e+01,9.422180e+00,1.132998e+01
1.586340e+01,2.164648e+01,2.038570e+01,2.093609e+01,2.458659e+01,1.664964e+01,1.648095e+01,2.903533e+01,4.401886e+01,5.590456e+01,5.572059e+01,5.559016e+01,5.514284e+01,4.547717e+01,4.477180e+01,4.620443e+01,4.313509e+01,2.988308e+01,1.964864e+01,2.275529e+01,1.948481e+01,2.061026e+01,1.079607e+01,-1.201467e+00,-2.251261e+00,4.924849e+00,4.711795e+00,4.097515e+00,1.084801e+01
5.554483e+00,9.525030e+00,1.299381e+01,1.583131e+01,1.794030e+01,-2.613447e+00,-3.022851e+01,-4.531016e+01,-5.061637e+01,-4.526255e+01,-4.076964e+01,-4.551801e+01,-4.639491e+01,-4.796243e+01,-5.274296e+01,-6.073651e+01,-5.995396e+01,-5.009680e+01,-4.505056e+01,-4.019286e+01,-4.060469e+01,-3.656042e+01,-2.155067e+01,-1.169092e+01,-5.704207e+00,7.087424e+00,8.567381e+00,7.708378e+00,7.988740e+00
4.506866e-01,2.600345e+00,6.728861e+00,9.340265e+00,7.209179e+00,-1.458771e+01,-8.463928e+00,-5.182323e+00,-2.399705e+00,5.707565e+00,1.184225e+01,6.311162e+00,8.121484e+00,6.007267e+00,-4.918630e-01,-3.696508e+00,-8.025970e+00,-7.299328e+00,-1.681776e+00,2.714893e+00,-7.288073e-01,-1.886219e+00,8.334047e+00,1.191524e+01,1.000261e+01,5.209848e+00,9.820752e+00,1.209702e+01,1.221796e+01
3.805655e+00,2.490109e-01,9.850957e-01,8.160689e-01,2.047985e-01,-4.726445e+00,-2.658796e+00,-5.349195e-01,-2.338386e+00,-3.284642e+00,-5.648325e+00,-2.563331e+00,1.747212e+00,-3.671560e+00,-1.266353e+01,-1.922256e+01,-2.223553e+01,-1.093466e+01,7.256342e-01,1.352740e+00,-5.925647e-01,2.375040e+00,1.075404e+01,1.060342e+01,3.719836e+00,-2.461626e+00,1.170664e+00,8.983354e+00,1.536683e+01
3.772352e+00,-3.629507e+00,-6.185678e+00,-5.912786e+00,-3.130515e-01,-1.217726e+01,-7.634616e+00,4.833039e+00,8.214247e+00,7.554643e+00,8.999071e+00,7.835757e+00,9.847044e+00,4.003448e+00,-2.575961e+00,-9.921032e+00,-1.003299e+01,-4.567451e+00,-7.917258e+00,-1.608560e+01,-1.757397e+01,-1.579626e+01,-1.430229e+01,-7.709130e+00,-3.316296e+00,3.214122e-01,5.477799e+00,1.114569e+00,1.254597e+00
-4.688052e-01,-5.633271e+00,-9.487948e+00,-6.296867e+00,-1.033573e-01,-3.233536e+00,-1.327569e+01,-1.492572e+01,-1.560911e+01,-2.099583e+01,-2.233922e+01,-2.947805e+01,-3.541133e+01,-3.890228e+01,-3.394693e+01,-2.658873e+01,-1.332163e+01,-1.155878e+00,1.854555e+00,-9.402773e+00,-1.550814e+01,-1.452940e+01,-1.732646e+01,-1.666762e+01,-1.565601e+01,-7.774140e+00,-4.046326e+00,-8.897013e+00,-8.293851e+00
