Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-4.784118e+02,-3.274277e+02,-2.965517e+02,-3.538618e+02,-3.970633e+02,-4.055963e+02,-4.227849e+02,-3.066400e+02,-1.964025e+02,-1.070937e+02,-7.451373e+01,-9.145702e+01,-1.427870e+02,-2.239341e+02,-3.227637e+02,-4.070132e+02,-4.735083e+02,-5.241140e+02,-5.597141e+02,-5.797906e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02,-5.833772e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.721249e+01,2.877455e+01,6.000332e+00,-4.122538e+01,-6.946931e+01,-5.860324e+01,-4.477327e+01,6.718607e+01,1.248879e+02,1.687057e+02,1.934653e+02,2.109372e+02,2.188975e+02,2.127819e+02,1.927367e+02,1.601310e+02,1.121181e+02,6.453896e+01,2.951836e+01,4.969128e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.128988e+01,-1.061902e+02,-1.008370e+02,-7.661699e+01,-6.961038e+01,-7.197422e+01,-7.289176e+01,-6.315639e+01,-1.109724e+02,-1.401816e+02,-1.389724e+02,-1.198875e+02,-9.150244e+01,-6.094569e+01,-1.898156e+01,2.062547e+01,2.901402e+01,2.550106e+01,1.997553e+01,4.666059e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.064999e+01,-1.572668e+01,4.610568e+00,3.157652e+01,4.623547e+01,5.242666e+01,5.166758e+01,6.018938e+01,5.818376e+01,2.522469e+01,3.796877e+00,-1.852041e+01,-3.619616e+01,-5.574600e+01,-6.129340e+01,-4.374427e+01,-2.179285e+01,-1.825849e-01,9.806757e+00,4.180833e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.690471e+00,-1.440046e+01,-1.673443e+01,-1.732040e+01,-2.065282e+01,-1.658274e+01,-1.551691e+01,-2.812177e+01,-2.836467e+01,-4.668980e+01,-6.517348e+01,-7.431300e+01,-7.685822e+01,-7.563312e+01,-6.095095e+01,-4.473331e+01,-2.123970e+01,-2.457723e+00,2.792561e+00,3.541653e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.899050e+00,1.173426e+00,2.955998e+00,3.266459e+00,1.156749e+00,-2.621005e+00,-7.707488e+00,-4.384856e+01,-4.412579e+01,-3.055399e+01,-2.036083e+01,-1.146834e+01,-1.183636e+01,-1.856595e+01,-1.463599e+01,-9.739679e+00,-7.132329e-01,2.670409e+00,-6.435657e-01,2.784894e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.734747e+00,-7.588059e+00,-6.764941e+00,-4.981540e+00,-7.909207e-01,3.892323e+00,8.113692e+00,-2.420992e+01,-3.364245e+01,-3.614877e+01,-3.726416e+01,-2.587106e+01,-7.013909e+00,3.185968e+00,8.111700e+00,7.539280e+00,5.755871e+00,7.900268e-01,-2.306480e+00,1.952356e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.166045e+00,7.702716e-01,5.011717e+00,7.421118e+00,8.232416e+00,5.557692e+00,1.464431e+00,-2.096854e+01,-3.176389e+01,-3.372338e+01,-3.717530e+01,-3.716046e+01,-2.900090e+01,-2.199280e+01,-1.343506e+01,-4.475773e+00,4.854618e-01,-4.982714e+00,-3.619470e+00,1.088141e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.610363e+00,8.043000e+00,9.201526e+00,7.134532e+00,5.923635e+00,5.648472e+00,-2.674590e-01,-1.584148e+01,-9.284061e+00,-2.602975e+00,9.267670e-01,-1.044894e+01,-2.171314e+01,-2.485655e+01,-2.320195e+01,-1.586088e+01,-4.151477e+00,-5.654470e+00,-4.427458e+00,2.354684e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.589040e+00,9.264091e+00,9.177726e+00,1.421208e+00,-3.952801e-01,-3.248227e+00,-9.109295e+00,-4.142154e+01,-3.451156e+01,-1.798732e+01,-9.704615e+00,-1.247434e+01,-1.960101e+01,-2.165811e+01,-1.773254e+01,-1.041841e+01,-5.695320e+00,-1.056207e+00,-4.044037e+00,-5.662766e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
