Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.803403e+02,-4.563622e+02,-4.414268e+02,-4.391997e+02,-4.431783e+02,-3.993884e+02,-2.962256e+02,-2.177809e+02,-1.696496e+02,-1.653101e+02,-2.025740e+02,-1.799421e+02,-1.476411e+02,-1.486362e+02,-1.717882e+02,-2.208804e+02,-2.837734e+02,-3.309945e+02,-3.726593e+02,-4.137546e+02,-4.453419e+02,-4.767194e+02,-4.864796e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02,-4.904239e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.380920e+01,4.582941e+01,6.465996e+01,6.632472e+01,6.025439e+01,7.950163e+01,1.350325e+02,1.447866e+02,1.416194e+02,1.291784e+02,1.309045e+02,1.535614e+02,1.913999e+02,2.069668e+02,2.024751e+02,1.924139e+02,1.798815e+02,1.608547e+02,1.261968e+02,8.671594e+01,5.148756e+01,1.821782e+01,5.494973e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.249203e+01,3.913977e+01,5.198595e+01,5.037780e+01,4.365619e+01,7.535763e-01,-3.914386e+01,-6.758366e+01,-8.908736e+01,-8.732586e+01,-7.532145e+01,-8.408992e+01,-7.969070e+01,-6.465940e+01,-5.526005e+01,-3.614875e+01,2.212887e+00,3.302141e+01,3.961997e+01,3.854211e+01,2.498361e+01,1.532966e+01,5.248760e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.041320e+01,2.904294e+01,3.446251e+01,3.041884e+01,2.425411e+01,-1.220129e+01,-4.492596e+01,-3.490396e+01,-3.521815e+01,-3.913154e+01,-3.901808e+01,-6.275474e+01,-7.752220e+01,-7.545369e+01,-7.051009e+01,-7.328708e+01,-6.925184e+01,-5.075199e+01,-2.557568e+01,-1.825800e+00,4.471989e+00,1.195923e+01,4.847486e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.734724e+00,1.692390e+01,1.604879e+01,1.246768e+01,8.897418e+00,2.061203e+01,8.978757e+00,-2.311784e+01,-3.829889e+01,-4.203770e+01,-4.929871e+01,-7.147304e+01,-8.438533e+01,-7.767652e+01,-6.605677e+01,-5.789683e+01,-5.389343e+01,-5.376029e+01,-3.511585e+01,-1.456213e+01,1.392341e-01,8.917494e+00,4.304420e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.659894e+00,4.373253e+00,1.136624e-01,-1.056464e-01,3.436956e-01,2.248693e+01,8.443369e+00,-4.916561e+00,-3.010704e-01,-3.125122e+00,-5.221781e+00,-5.598283e+00,-9.905024e+00,-1.233876e+01,-1.083369e+01,-1.085463e+01,-8.791232e+00,-1.473013e+01,-1.198029e+01,-7.828256e+00,4.763602e+00,6.135138e+00,3.637447e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.413419e+00,-7.077902e+00,-1.147724e+01,-7.349438e+00,-3.149536e+00,-9.110001e+00,-3.786969e+01,-3.284011e+01,-2.507753e+01,-1.915586e+01,-1.331458e+01,-3.123772e+00,-8.646235e+00,-1.495912e+01,-1.407434e+01,-1.131668e+01,-7.308280e+00,1.458184e+00,1.658414e+00,-2.033815e+00,5.320369e+00,3.219299e+00,2.868398e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.779386e+00,-1.619973e+01,-1.850654e+01,-1.134347e+01,-5.178559e+00,-2.108242e+01,-3.328930e+01,-3.903460e+01,-4.076336e+01,-4.175384e+01,-4.462189e+01,-4.387946e+01,-4.641705e+01,-4.776081e+01,-5.158176e+01,-4.986494e+01,-4.056394e+01,-1.719971e+01,-7.137522e+00,-6.146060e+00,-1.699307e+00,2.616689e-01,2.022266e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.711957e+00,-2.223783e+01,-2.187444e+01,-1.407488e+01,-7.995791e+00,-4.557634e+00,-6.904449e+00,-1.209473e+01,-9.014448e+00,-9.372076e+00,-6.900223e+00,-1.395658e+01,-1.582979e+01,-1.410863e+01,-2.040433e+01,-2.544049e+01,-2.673244e+01,-2.579530e+01,-1.814345e+01,-1.249950e+01,-8.723891e+00,-2.069372e+00,1.126283e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.212300e+00,-2.499048e+01,-2.280014e+01,-1.620946e+01,-1.128073e+01,4.503592e+00,-2.065850e-01,3.510429e+00,4.940733e+00,2.339945e+00,-1.057321e+00,-4.820141e+00,-4.716192e+00,-2.455664e+00,5.252734e-01,4.037148e-02,-1.342582e+00,-9.706219e+00,-1.297058e+01,-1.157089e+01,-8.684555e+00,-3.226323e+00,2.089565e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
