Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.740267e+02,-4.686125e+02,-4.708308e+02,-4.709643e+02,-4.617006e+02,-4.079310e+02,-3.372776e+02,-2.676810e+02,-1.939670e+02,-1.511831e+02,-1.247875e+02,-1.321211e+02,-1.475791e+02,-1.662750e+02,-1.715528e+02,-1.419510e+02,-1.261692e+02,-1.405266e+02,-1.832098e+02,-2.446581e+02,-3.035282e+02,-3.500240e+02,-4.045122e+02,-4.501353e+02,-4.650105e+02,-4.675290e+02,-4.689715e+02,-4.710620e+02,-4.710797e+02,-4.716917e+02
1.284986e+01,1.922536e+01,1.777534e+01,1.784495e+01,3.063762e+01,7.854954e+01,1.347639e+02,1.482663e+02,1.193728e+02,9.291273e+01,7.675714e+01,6.235823e+01,5.518697e+01,4.928519e+01,3.588551e+01,4.320309e+01,6.886278e+01,1.004148e+02,1.248680e+02,1.360243e+02,1.323779e+02,1.088017e+02,6.664649e+01,3.361045e+01,1.983235e+01,1.802396e+01,1.866427e+01,1.680968e+01,1.644756e+01,1.554332e+01
7.955832e+00,1.165476e+01,1.313593e+01,1.355571e+01,2.499103e+01,2.801408e+01,1.665119e+01,2.818189e+00,-1.099065e+01,-2.300782e+01,-2.624134e+01,-1.915785e+01,-1.316228e+01,-1.697264e+01,-1.837114e+01,-3.892590e+01,-5.759578e+01,-5.384202e+01,-2.917251e+01,-5.049001e+00,6.975187e+00,6.606567e+00,5.104617e+00,1.497037e+01,1.351961e+01,1.278288e+01,1.427899e+01,1.423114e+01,1.431693e+01,1.279558e+01
5.795018e+00,7.670249e+00,9.872244e+00,1.005598e+01,1.849387e+01,1.562563e+01,-1.597074e+01,-2.997219e+01,-3.251731e+01,-3.252302e+01,-3.269036e+01,-3.481996e+01,-2.913448e+01,-2.487447e+01,-2.569046e+01,-2.730331e+01,-3.931663e+01,-5.699245e+01,-5.974396e+01,-4.724674e+01,-2.798909e+01,-1.795119e+01,-9.976206e+00,7.074304e+00,1.284723e+01,1.185999e+01,1.200694e+01,1.267514e+01,1.373808e+01,1.175103e+01
7.006433e+00,8.857296e+00,9.232233e+00,8.646312e+00,1.282600e+01,3.080066e+01,2.196912e+01,7.118860e+00,-5.145526e+00,-7.340838e+00,-1.718254e+01,-2.600279e+01,-2.468744e+01,-2.611781e+01,-3.119397e+01,-2.724475e+01,-2.175307e+01,-1.965093e+01,-1.997169e+01,-7.104332e+00,2.706462e+00,-4.047728e+00,-4.844296e+00,5.730324e-01,7.951695e+00,7.776741e+00,9.176999e+00,9.095993e+00,1.004321e+01,8.652870e+00
8.195492e+00,1.059461e+01,9.091236e+00,8.017492e+00,7.989329e+00,2.311685e+01,2.522152e+01,2.157478e+01,3.156402e+01,3.934406e+01,4.676162e+01,4.929747e+01,4.060849e+01,4.066290e+01,4.978503e+01,5.136706e+01,4.733483e+01,4.041092e+01,3.267625e+01,2.515047e+01,2.067907e+01,1.685030e+01,1.371042e+01,6.703690e+00,1.095177e+01,1.011190e+01,1.016451e+01,8.370317e+00,9.006309e+00,8.268852e+00
7.212136e+00,8.923550e+00,7.125140e+00,6.437075e+00,3.302243e+00,-1.053557e+01,-1.915353e+01,-3.386448e+01,-4.394862e+01,-3.501774e+01,-3.185606e+01,-3.479270e+01,-3.472651e+01,-3.461403e+01,-2.555180e+01,-2.497160e+01,-3.047929e+01,-2.403158e+01,-1.901750e+01,-8.073513e+00,4.042361e-01,7.397036e+00,9.335955e+00,8.259240e+00,9.348984e+00,8.918173e+00,9.208753e+00,6.729980e+00,6.582945e+00,6.188914e+00
5.070341e+00,4.639566e+00,3.641008e+00,3.854722e+00,-1.307920e+00,-2.635918e+01,-3.245967e+01,-2.421677e+01,-6.778480e+00,5.725980e-01,1.469826e+00,3.972795e+00,8.022819e+00,6.821354e+00,1.288182e+01,9.016872e+00,2.061563e+00,-1.178825e+00,-6.868926e+00,-1.625332e+01,-2.218269e+01,-1.979184e+01,-9.603361e+00,5.001181e-01,-6.892158e-01,5.042948e-01,3.914671e+00,2.608631e+00,1.612131e+00,9.425785e-01
2.907521e+00,4.458666e-01,7.375865e-01,1.508862e+00,-5.216719e+00,-1.020954e+01,-8.225286e+00,7.876496e+00,6.663253e+00,7.608907e-01,4.061623e+00,9.836514e+00,1.547812e+01,2.122201e+01,1.889393e+01,1.261311e+01,1.001006e+01,1.149724e+01,1.056128e+01,4.834075e+00,3.281933e+00,5.404672e+00,9.594995e+00,6.341982e+00,5.869687e-01,2.655594e-01,1.662794e+00,1.727783e+00,1.408929e+00,2.542823e-01
2.682043e-01,-2.682787e+00,-4.535091e-01,1.582165e-01,-7.925577e+00,3.608991e+00,7.537483e+00,1.095517e+01,2.248301e+00,8.635626e+00,1.151043e+01,1.067772e+01,1.258734e+01,1.899222e+01,2.594214e+01,2.960365e+01,2.481760e+01,2.210101e+01,1.847591e+01,2.103604e+01,2.183958e+01,1.745015e+01,1.820282e+01,7.249878e+00,-3.081765e-02,-1.228303e+00,-1.174557e+00,-4.648948e-01,-4.931560e-01,-4.446490e-01
-2.633171e+00,-4.812922e+00,-6.445352e-01,-5.044094e-01,-9.485613e+00,-5.927340e+00,-1.266731e+01,-2.717645e+01,-2.140689e+01,-1.469152e+01,-2.068773e+01,-2.919825e+01,-3.085242e+01,-3.305885e+01,-3.620885e+01,-2.940660e+01,-1.757285e+01,-1.296463e+01,-1.616164e+01,-2.097896e+01,-1.544013e+01,-7.618714e+00,-4.841727e+00,-1.236301e+00,-4.805337e+00,-5.093160e+00,-3.939099e+00,-3.413778e+00,-4.151788e+00,-2.188641e+00
-3.693293e+00,-5.182850e+00,-8.082340e-01,-8.763512e-01,-1.011065e+01,-1.667627e+01,-2.441643e+01,-1.541229e+01,-7.335289e+00,-1.091730e+01,-1.735292e+01,-1.589758e+01,-1.361049e+01,-2.049280e+01,-2.563397e+01,-2.677996e+01,-1.891062e+01,-1.143168e+01,-8.738131e+00,-5.875840e+00,-5.631178e+00,-8.699682e+00,-1.083585e+01,-2.142856e+00,-1.739945e+00,-1.758914e+00,-2.251318e+00,-2.546564e+00,-3.247280e+00,-7.647360e-01
-1.891294e+00,-3.395027e+00,-9.284931e-01,-7.526838e-01,-9.814241e+00,-9.091837e+00,-7.068720e+00,-6.868659e+00,-1.367775e+01,-2.789811e+01,-3.400431e+01,-2.893438e+01,-2.790502e+01,-2.699087e+01,-2.856110e+01,-3.140689e+01,-3.244905e+01,-3.027485e+01,-2.437639e+01,-2.250995e+01,-2.062584e+01,-1.576822e+01,-1.224430e+01,-8.592751e+00,-4.791854e+00,-3.035946e+00,-2.677733e+00,-3.265692e+00,-3.836681e+00,-2.152439e+00
