Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-5.009725e+02,-4.875273e+02,-4.809295e+02,-4.626498e+02,-4.482342e+02,-4.410248e+02,-3.348348e+02,-1.752817e+02,-9.968275e+01,-7.237820e+01,-8.140149e+01,-1.159546e+02,-1.355702e+02,-1.199401e+02,-1.183995e+02,-1.394239e+02,-1.766075e+02,-2.244982e+02,-2.928775e+02,-3.680788e+02,-4.201517e+02,-4.639427e+02,-4.865637e+02,-4.885188e+02,-4.928246e+02,-4.921920e+02,-4.960300e+02
1.992151e+01,3.236393e+01,3.540778e+01,5.845368e+01,7.910765e+01,8.969711e+01,1.143644e+02,8.011008e+01,5.461555e+01,3.658802e+01,3.064098e+01,3.492744e+01,4.968006e+01,5.963785e+01,7.359903e+01,9.251837e+01,1.216403e+02,1.512175e+02,1.500202e+02,1.286543e+02,9.068764e+01,5.170776e+01,3.434401e+01,3.223978e+01,2.749224e+01,2.764709e+01,2.440589e+01
1.642751e+01,1.695242e+01,1.795907e+01,3.912593e+01,5.925887e+01,6.369023e+01,3.084758e+01,7.900125e+00,-1.722773e+01,-3.762809e+01,-3.330125e+01,-1.521159e+01,-8.342235e+00,-2.275802e+01,-3.468287e+01,-3.061613e+01,-1.406909e+01,1.471789e+00,1.728657e+01,2.248152e+01,1.558706e+01,1.167375e+01,1.977248e+01,1.868782e+01,1.676067e+01,1.565528e+01,1.632681e+01
1.305115e+01,8.819563e+00,1.302109e+01,2.968826e+01,4.410798e+01,4.478025e+01,4.032220e+01,3.380991e+01,7.501410e+00,-1.163845e+01,-2.164512e+01,-2.711396e+01,-2.717309e+01,-2.970706e+01,-3.866707e+01,-5.485368e+01,-5.501070e+01,-5.535914e+01,-4.186152e+01,-2.417330e+01,-1.500176e+01,-4.439217e+00,1.157061e+01,1.046463e+01,1.075427e+01,9.283997e+00,1.104466e+01
1.098771e+01,1.187320e+01,1.162560e+01,1.639319e+01,2.323562e+01,3.136602e+01,-3.730193e-01,-2.764758e+01,-2.148365e+01,-1.885119e+01,-1.762579e+01,-1.827781e+01,-1.978268e+01,-2.345266e+01,-2.389918e+01,-2.508548e+01,-2.281422e+01,-2.235487e+01,-1.616862e+01,-9.544497e+00,1.291898e+00,8.489178e+00,1.257609e+01,1.071847e+01,1.214219e+01,1.108737e+01,1.015013e+01
9.804668e+00,1.774463e+01,1.915496e+01,1.547404e+01,1.752712e+01,2.756282e+01,3.328699e+00,5.787089e+00,1.976064e+01,3.427702e+01,4.755550e+01,4.953064e+01,5.707098e+01,7.103716e+01,6.718147e+01,7.025136e+01,6.970187e+01,5.966161e+01,3.382463e+01,1.809263e+01,2.590553e+01,2.047476e+01,1.417619e+01,1.233642e+01,1.501814e+01,1.413234e+01,9.738571e+00
8.421644e+00,1.665516e+01,1.953529e+01,9.711556e+00,7.316630e+00,1.573692e+01,7.790014e-01,-2.729771e+01,-3.516401e+01,-3.659083e+01,-4.251151e+01,-4.718330e+01,-3.886561e+01,-3.362155e+01,-3.729103e+01,-3.216248e+01,-3.292443e+01,-2.583324e+01,-1.378382e+01,3.464888e+00,1.458638e+01,1.024891e+01,1.005572e+01,9.344579e+00,1.406863e+01,1.307452e+01,7.206528e+00
6.357267e+00,9.556726e+00,4.931868e+00,-7.594187e+00,-8.048801e+00,-1.921891e+00,9.923206e+00,1.497002e+01,1.269422e+01,1.285137e+01,1.800891e+01,1.933970e+01,1.394935e+01,9.699921e+00,2.136888e+00,-4.930405e+00,-1.344435e+01,-2.415497e+01,-3.072570e+01,-2.304708e+01,-1.305621e+01,-6.324159e+00,4.060392e+00,4.239758e+00,1.059345e+01,1.006503e+01,4.574154e+00
3.930652e+00,4.009486e+00,8.484627e-01,-7.102656e+00,-3.984131e+00,-5.730583e+00,-4.182758e+00,-5.459254e+00,8.770845e+00,1.626130e+01,1.860321e+01,1.428013e+01,3.734326e+00,2.087271e+00,4.949764e-01,-5.140195e+00,-8.344206e+00,-7.016623e+00,-1.207792e+01,-8.567154e+00,-7.702974e+00,-4.529360e+00,2.499037e+00,2.302660e+00,8.237969e+00,8.769542e+00,4.201438e+00
1.687416e+00,1.992924e+00,2.668125e+00,-5.297132e+00,-6.439469e+00,-8.327098e+00,-1.020930e+01,3.291778e-01,1.098681e+01,2.249796e+01,2.666353e+01,3.195964e+01,3.330301e+01,3.266176e+01,3.258069e+01,3.053362e+01,1.980309e+01,1.867581e+01,2.086994e+01,1.623620e+01,1.327398e+01,1.040921e+01,4.332312e+00,3.138437e+00,6.715428e+00,7.986820e+00,4.533790e+00
