Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.186772e+02,-5.046427e+02,-5.005482e+02,-5.036077e+02,-5.066097e+02,-2.926315e+02,-1.507051e+02,-1.179328e+02,-1.347942e+02,-1.398607e+02,-1.388419e+02,-1.420862e+02,-1.437403e+02,-1.486028e+02,-1.498366e+02,-1.416875e+02,-1.344106e+02,-1.206575e+02,-1.234098e+02,-1.143224e+02,-9.628326e+01,-7.636310e+01,-8.477006e+01,-1.180171e+02,-1.081744e+02,-7.624064e+01,-4.322504e+01,-3.695391e+01,-5.325638e+01,-9.462520e+01,-1.556615e+02,-2.339534e+02,-3.432938e+02,-4.334200e+02,-4.863018e+02,-4.965249e+02,-4.962407e+02,-5.003114e+02,-5.144286e+02
1.505292e+01,3.009915e+01,3.517641e+01,3.239314e+01,2.817304e+01,8.834480e+01,7.929889e+01,6.010576e+01,3.786238e+01,3.136910e+01,3.141121e+01,3.704179e+01,4.098989e+01,4.289280e+01,4.173987e+01,4.181658e+01,3.670623e+01,2.674904e+01,3.042299e+01,3.307175e+01,3.512971e+01,3.854821e+01,3.863135e+01,3.499258e+01,3.127357e+01,4.785316e+01,6.165621e+01,6.059599e+01,6.525580e+01,7.083826e+01,7.377113e+01,1.029683e+02,1.172577e+02,8.114030e+01,4.610275e+01,3.811588e+01,3.816618e+01,3.418370e+01,2.107254e+01
8.798163e+00,1.357301e+01,1.752226e+01,1.795571e+01,1.459965e+01,-4.915367e+00,-1.833952e+01,-2.168608e+01,-2.407647e+01,-2.328639e+01,-2.410141e+01,-2.396280e+01,-2.517188e+01,-2.647976e+01,-2.457279e+01,-2.098785e+01,-2.756745e+01,-3.391742e+01,-3.971254e+01,-4.164610e+01,-5.604831e+01,-6.781012e+01,-6.559117e+01,-5.418757e+01,-6.747986e+01,-8.915361e+01,-1.057141e+02,-1.069247e+02,-1.044517e+02,-9.196504e+01,-6.867926e+01,-5.821847e+01,-4.167214e+01,-1.414161e+01,1.160352e+01,1.525099e+01,1.485064e+01,1.478350e+01,1.437990e+01
4.712226e+00,1.631875e+00,5.343040e+00,7.935910e+00,6.939958e+00,-1.509701e+01,-1.255976e+01,-2.277028e+01,-2.764106e+01,-2.536345e+01,-3.111116e+01,-3.394804e+01,-3.002444e+01,-3.008187e+01,-3.241062e+01,-3.335407e+01,-3.464852e+01,-3.586422e+01,-4.205471e+01,-4.638695e+01,-5.170141e+01,-4.700056e+01,-4.249945e+01,-3.778741e+01,-3.346691e+01,-4.010799e+01,-5.081854e+01,-5.544424e+01,-5.258002e+01,-4.412432e+01,-3.391346e+01,-4.718147e+01,-5.788960e+01,-3.774801e+01,-6.438051e+00,1.210296e+00,1.322805e+00,4.079101e+00,8.755950e+00
4.950155e+00,2.118235e-01,3.818283e+00,6.098069e+00,7.590446e+00,-3.579808e+01,-4.181393e+01,-3.589658e+01,-1.861992e+01,-7.162899e+00,-3.249268e-01,-3.598195e+00,-2.608907e+00,8.255137e-01,-1.102150e+00,6.316358e-02,-3.992872e-01,-4.316381e+00,-3.205110e+00,-1.176368e+00,-2.804474e+00,-7.442579e+00,-5.057037e+00,4.746539e-01,2.755268e+00,3.436037e+00,-2.319309e+00,-1.315789e+01,-1.627412e+01,-1.135248e+01,-9.909856e+00,-2.389116e+00,6.147906e+00,-8.480659e-01,9.242049e-01,3.385705e+00,5.053031e+00,7.066722e+00,6.626851e+00
7.073818e+00,4.539795e+00,6.374554e+00,6.553292e+00,8.945787e+00,-1.172669e+01,-4.621013e+00,2.627550e+00,2.621209e+01,3.775507e+01,3.846765e+01,3.834697e+01,4.209265e+01,4.675726e+01,4.514308e+01,4.805772e+01,5.183455e+01,5.284414e+01,5.540706e+01,5.740336e+01,5.490894e+01,5.656119e+01,5.644299e+01,5.790151e+01,6.220248e+01,6.213030e+01,6.051974e+01,6.378919e+01,6.642339e+01,6.451409e+01,6.215332e+01,4.971219e+01,2.682967e+01,2.266917e+01,1.414965e+01,1.133824e+01,1.424660e+01,1.264212e+01,6.490164e+00
7.912924e+00,7.521063e+00,6.141718e+00,4.027265e+00,6.179992e+00,-2.556111e+01,-3.236673e+01,-2.882166e+01,-2.440519e+01,-3.385017e+01,-3.875677e+01,-4.559349e+01,-4.451206e+01,-4.422040e+01,-4.501408e+01,-3.947443e+01,-4.060485e+01,-4.222166e+01,-3.526300e+01,-3.783232e+01,-3.508559e+01,-3.433621e+01,-3.207845e+01,-2.837381e+01,-3.032704e+01,-2.933195e+01,-3.263972e+01,-3.166290e+01,-3.432336e+01,-3.672924e+01,-3.538995e+01,-2.966102e+01,-6.387316e+00,1.747739e+01,1.486054e+01,1.244689e+01,1.482943e+01,1.019502e+01,5.615501e+00
7.117167e+00,7.350901e+00,3.891476e+00,6.111155e-01,2.861807e+00,9.307438e+00,2.504726e+01,3.573141e+01,4.266953e+01,3.937632e+01,3.227998e+01,3.064027e+01,3.479274e+01,3.446889e+01,3.550846e+01,3.775672e+01,3.522862e+01,3.938293e+01,4.258392e+01,3.823479e+01,4.281846e+01,4.398587e+01,4.315707e+01,4.289127e+01,3.576025e+01,3.340154e+01,3.328591e+01,3.552644e+01,3.382956e+01,2.907187e+01,2.385231e+01,2.100826e+01,1.257501e+01,1.016476e+01,5.871602e+00,6.033979e+00,6.396670e+00,2.139449e+00,3.405392e+00
6.239599e+00,6.138941e+00,3.421282e+00,7.188185e-01,3.053154e+00,-1.189590e+01,-1.575544e+01,-8.366028e+00,-1.096890e+00,-6.164008e+00,-1.011664e+01,-1.042917e+01,-1.382271e+01,-1.667064e+01,-1.731676e+01,-1.418282e+01,-1.360630e+01,-1.610092e+01,-1.874202e+01,-2.130677e+01,-1.946072e+01,-2.185188e+01,-2.249883e+01,-2.305914e+01,-2.648156e+01,-2.436572e+01,-2.154061e+01,-2.120929e+01,-2.199032e+01,-1.864019e+01,-2.256110e+01,-1.715320e+01,-6.781273e+00,4.359080e+00,-5.786887e-01,-3.284109e-02,-1.144187e+00,-2.275219e+00,1.538250e+00
5.650907e+00,4.830394e+00,4.286623e+00,3.462311e+00,4.277405e+00,8.644212e+00,1.367014e+01,1.067257e+01,1.247737e+00,3.843975e-02,2.116718e+00,-6.826912e-01,-1.219212e+00,2.830559e+00,6.167187e+00,9.117540e+00,9.971761e+00,8.883657e+00,9.155001e+00,1.024142e+01,7.880111e+00,6.180440e+00,6.558425e+00,3.530866e+00,2.732889e+00,3.464295e+00,6.486407e+00,6.716403e+00,3.141926e+00,-6.080158e+00,-1.320837e+01,-1.904746e+01,-1.613646e+01,-6.582077e+00,-2.070405e+00,-1.422407e+00,-1.824221e+00,-1.094023e-01,1.336769e+00
