Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.756066e+02,-4.365533e+02,-4.123700e+02,-3.804999e+02,-2.721475e+02,-1.971844e+02,-1.554300e+02,-1.519876e+02,-1.642839e+02,-1.448451e+02,-1.323071e+02,-1.373318e+02,-1.542219e+02,-1.869984e+02,-2.292835e+02,-2.881857e+02,-3.415562e+02,-4.012675e+02,-4.509476e+02,-4.593573e+02,-4.564751e+02,-4.546622e+02,-4.541297e+02,-4.663865e+02
2.814708e+01,6.945728e+01,9.363457e+01,1.225724e+02,1.663543e+02,1.838028e+02,1.814703e+02,1.614273e+02,1.452644e+02,1.411396e+02,1.453875e+02,1.523063e+02,1.738663e+02,1.966245e+02,1.967511e+02,1.799457e+02,1.487587e+02,9.789760e+01,5.098212e+01,4.342111e+01,4.406693e+01,4.394006e+01,4.464615e+01,3.561469e+01
1.112486e+01,2.601440e+01,3.168272e+01,3.402518e+01,-2.217400e+01,-6.067596e+01,-7.441263e+01,-6.726903e+01,-6.357347e+01,-7.712259e+01,-7.716565e+01,-7.350233e+01,-6.207896e+01,-3.973541e+01,-1.911216e+01,5.625305e+00,1.949982e+01,1.773543e+01,1.255847e+01,1.299716e+01,9.067756e+00,5.017471e+00,6.277861e+00,1.045165e+01
8.381298e-01,1.371807e+00,-1.362060e+00,-7.624979e+00,-2.794257e+01,-3.547929e+01,-2.982187e+01,-2.491310e+01,-2.183833e+01,-1.874628e+01,-2.210282e+01,-3.098053e+01,-3.774520e+01,-4.683218e+01,-4.710255e+01,-3.016940e+01,-2.332326e+01,-1.846311e+01,-5.498625e+00,-1.845670e+00,-4.252939e+00,-7.689477e+00,-5.603772e+00,-2.355027e-01
1.060519e+00,2.473607e+00,3.579142e+00,-1.869422e-01,5.971201e+00,-3.370643e-04,-4.769430e+00,-8.931358e+00,-1.244739e+01,-1.429732e+01,-1.982048e+01,-2.690714e+01,-2.609682e+01,-2.638392e+01,-1.793524e+01,-3.019570e+00,-2.262742e+00,-6.949352e+00,1.037444e+00,1.979273e+00,4.283528e+00,4.738186e+00,5.540425e+00,2.843866e+00
4.498635e+00,7.954746e+00,1.316210e+01,6.212810e+00,3.518848e+00,-1.063064e+00,2.395016e+00,9.933475e+00,1.535852e+01,2.104798e+01,1.954139e+01,1.972933e+01,1.771750e+01,9.690451e+00,4.222736e+00,1.160547e+00,1.585396e+00,2.437295e+00,7.872986e+00,6.686351e+00,1.047523e+01,1.316867e+01,1.087575e+01,5.678772e+00
5.569422e+00,4.767706e+00,6.973659e+00,-1.114685e+00,-1.019731e+01,-1.511150e+01,-1.806439e+01,-2.158772e+01,-1.934167e+01,-1.196462e+01,-1.953673e+01,-2.646529e+01,-2.716666e+01,-1.922189e+01,-1.824776e+01,-1.443671e+01,-9.113031e+00,-6.132596e+00,3.614985e+00,4.903750e+00,7.633981e+00,1.036883e+01,7.446106e+00,7.850651e+00
4.792522e+00,-2.504456e+00,-7.089374e+00,-3.360460e+00,5.597798e+00,3.622953e+00,-1.203882e+00,3.302217e-01,-7.537359e-01,6.157087e-01,-8.105279e-01,-5.140388e+00,-1.295921e+01,-1.482206e+01,-1.409303e+01,-1.006679e+01,-2.652481e+00,-7.672663e+00,2.018415e-01,4.643939e+00,7.093093e+00,1.030039e+01,1.082846e+01,1.449331e+01
2.966244e+00,-9.267792e+00,-1.860031e+01,-2.133152e+00,2.028938e+01,2.337377e+01,2.616780e+01,2.551472e+01,2.713128e+01,2.921125e+01,2.444146e+01,2.565080e+01,2.515411e+01,2.459539e+01,1.736209e+01,1.005691e+01,9.026649e+00,5.630566e+00,5.065432e+00,8.506004e+00,9.705149e+00,1.336834e+01,1.721272e+01,1.783916e+01
-8.280695e-01,-1.623357e+01,-2.528295e+01,-8.729682e+00,-4.195284e+00,-5.540778e+00,-5.442362e-01,8.107555e+00,1.307342e+01,1.693867e+01,1.683142e+01,1.464512e+01,1.266238e+01,1.250972e+01,1.037131e+01,6.462252e+00,7.678437e+00,1.274676e+01,7.729991e+00,8.099737e+00,5.374391e+00,7.208834e+00,1.068772e+01,8.871781e+00
