Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.187094e+02,-4.343577e+02,-3.697350e+02,-3.103743e+02,-2.575548e+02,-2.058468e+02,-1.054371e+02,-9.384357e+01,-1.629715e+02,-1.627269e+02,-1.454546e+02,-1.676896e+02,-2.083400e+02,-2.682988e+02,-3.545239e+02,-4.130691e+02,-4.393024e+02,-4.720529e+02,-5.131558e+02,-5.248203e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02,-5.252509e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.022282e+00,9.517711e+01,1.288447e+02,1.434505e+02,1.597257e+02,1.770618e+02,1.669400e+02,1.588913e+02,1.505523e+02,1.868457e+02,2.116411e+02,2.203015e+02,2.125452e+02,1.915392e+02,1.543377e+02,1.189738e+02,9.700505e+01,6.360873e+01,1.635201e+01,5.999196e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.348892e+00,3.435787e+01,1.240152e+01,-3.269844e+01,-5.913768e+01,-6.016523e+01,-4.808167e+01,-5.220591e+01,-6.587126e+01,-8.426904e+01,-7.801608e+01,-6.107358e+01,-5.172838e+01,-2.942399e+01,9.201097e+00,3.757968e+01,4.480246e+01,3.689058e+01,1.432207e+01,5.730671e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.268633e+00,8.941313e-01,-2.114135e+00,-8.060678e+00,-7.992877e+00,-4.939021e+00,-9.231241e+00,-2.069076e+01,-5.148395e+01,-7.147924e+01,-6.744215e+01,-5.683968e+01,-5.937370e+01,-6.007597e+01,-5.118835e+01,-2.005241e+01,2.818440e+00,1.232417e+01,1.157419e+01,5.292151e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.841696e+00,1.615762e+00,9.072571e-01,5.693976e+00,-1.892347e+00,-2.992433e+01,-4.598221e+01,-4.525776e+01,-4.858887e+01,-6.552065e+01,-7.971759e+01,-7.432873e+01,-5.969259e+01,-4.902809e+01,-4.097478e+01,-3.019709e+01,-1.252437e+01,1.638335e+00,8.708695e+00,4.696944e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.146823e+00,1.330804e+01,9.904631e+00,1.834021e+00,-1.075790e+01,-2.013923e+01,-9.389004e+00,-8.353991e+00,-5.417610e+00,-6.052527e+00,-1.618830e+01,-3.296130e+01,-3.556984e+01,-2.710197e+01,-1.161215e+01,-1.274376e+01,-7.824961e+00,2.933050e+00,6.115666e+00,3.963028e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.276303e+00,6.042377e+00,2.050179e+01,3.098015e+01,3.391776e+01,2.235931e+01,6.036744e+00,1.821212e-01,-4.405090e+00,-6.934961e+00,-2.204598e+00,4.081674e+00,1.039463e+01,1.217543e+01,1.144624e+01,6.076305e+00,2.981928e+00,5.706382e+00,3.912050e+00,3.112619e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.302297e-01,-2.363468e+01,-2.686375e+01,-1.773053e+01,-1.712122e+01,-2.267060e+01,-1.280039e+01,-1.028887e+01,-4.204252e+00,-9.047764e+00,-1.569882e+01,-1.561620e+01,-6.243840e+00,1.051057e+00,8.939271e+00,1.120910e+01,6.143812e+00,2.447595e+00,2.057518e+00,2.171370e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.589544e+00,-4.182492e+01,-5.880656e+01,-5.868398e+01,-5.416612e+01,-4.646859e+01,-2.524478e+01,-1.768043e+01,-1.619231e+01,-1.656746e+01,-1.248124e+01,-1.366321e+01,-1.745948e+01,-1.737125e+01,-3.357622e+00,1.237239e+00,-2.746254e+00,-5.182590e+00,5.056860e-01,1.167676e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.385360e+00,-3.523821e+01,-2.566233e+01,-1.617698e+01,-9.018435e+00,-8.672925e+00,-1.045201e+01,-9.672239e+00,-5.627313e+00,-1.418679e+01,-1.770450e+01,-1.841190e+01,-1.690323e+01,-1.421365e+01,-9.093712e+00,-1.264413e+01,-1.307279e+01,-1.046251e+01,-7.503447e-01,1.317806e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
