Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.740136e+02,-5.317972e+02,-4.994414e+02,-4.688539e+02,-3.852433e+02,-3.122031e+02,-2.362423e+02,-1.943975e+02,-1.832848e+02,-1.869946e+02,-1.555734e+02,-1.168620e+02,-1.294459e+02,-1.590150e+02,-2.102065e+02,-3.014930e+02,-4.046044e+02,-4.677241e+02,-5.149760e+02,-5.577773e+02,-5.801721e+02,-5.896043e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02,-5.903206e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.227187e+01,7.637248e+01,1.049733e+02,1.126919e+02,1.096518e+02,1.139329e+02,1.364766e+02,1.575761e+02,1.909399e+02,2.139082e+02,1.927774e+02,1.940681e+02,2.058060e+02,2.206847e+02,2.246478e+02,2.107084e+02,1.766194e+02,1.335042e+02,8.686090e+01,4.172124e+01,1.380105e+01,1.001040e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.998991e+01,5.908329e+01,6.105453e+01,2.729267e+01,-2.522987e+01,-3.033151e+01,-5.260878e+01,-6.947614e+01,-8.767728e+01,-1.029337e+02,-9.425485e+01,-9.112367e+01,-9.544112e+01,-8.604860e+01,-6.049799e+01,-1.887321e+01,3.126029e+01,4.944769e+01,4.334034e+01,3.129195e+01,1.222970e+01,9.651916e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.646520e+01,3.581189e+01,2.990837e+01,1.160337e+01,1.642845e+01,2.180237e+01,6.633192e+00,-1.697538e+00,-1.104136e+01,-3.707436e+01,-6.198366e+01,-6.458149e+01,-4.442835e+01,-3.329102e+01,-3.569794e+01,-4.677679e+01,-3.361107e+01,-1.183558e+01,6.828570e+00,1.999766e+01,9.868705e+00,9.064505e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.207420e+01,1.260030e+01,8.995646e+00,1.486063e+01,1.301453e+01,1.251904e+00,-1.566029e+01,-2.455488e+01,-3.021008e+01,-2.984222e+01,-3.854095e+01,-5.542925e+01,-6.376414e+01,-6.667282e+01,-5.840467e+01,-4.885907e+01,-2.834755e+01,-2.166586e+01,-5.883121e+00,1.161135e+01,7.051976e+00,8.262938e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.267855e+00,-5.576743e+00,-9.780169e+00,-8.209148e+00,-1.106083e+01,-8.249273e+00,-1.527589e+01,-2.237495e+01,-2.232318e+01,-1.641869e+01,-1.000834e+01,-1.579633e+01,-1.894545e+01,-1.593029e+01,-2.133797e+01,-1.811903e+01,-4.529704e+00,-6.637295e+00,-2.769776e+00,6.253541e+00,4.152986e+00,7.267416e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.510045e+00,-1.634845e+01,-2.187024e+01,-2.087794e+01,-1.203309e+01,-9.874472e+00,-1.808871e+01,-3.032628e+01,-2.985373e+01,-1.995862e+01,-2.210667e+01,-2.134989e+01,-2.193122e+01,-1.189709e+01,-2.987798e+00,3.051250e+00,1.861984e+00,-3.127237e+00,-8.184285e-01,1.999309e+00,1.515982e+00,6.102856e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.783492e+00,-2.023741e+01,-2.225917e+01,-9.694588e+00,-9.214273e+00,-1.374926e+01,-1.386893e+01,-1.711266e+01,-2.955386e+01,-3.498439e+01,-2.328521e+01,-2.146031e+01,-3.391174e+01,-3.869837e+01,-3.933487e+01,-3.214635e+01,-2.544591e+01,-1.487534e+01,-6.014181e+00,-2.117403e+00,-6.032716e-01,4.798393e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.296536e+00,-1.973331e+01,-1.345824e+01,-2.715095e+00,-6.633929e+00,-1.759896e+01,-1.439038e+01,-9.304507e+00,-8.065938e+00,-1.277099e+01,-2.621821e+01,-3.295654e+01,-3.408908e+01,-3.446960e+01,-3.475636e+01,-4.270815e+01,-3.865352e+01,-2.140470e+01,-1.124545e+01,-5.089257e+00,-2.075154e+00,3.386503e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.846467e+00,-1.774262e+01,-8.578928e+00,-1.039971e+01,-1.579916e+01,-1.883406e+01,-1.188375e+01,-9.567346e+00,-1.464889e+01,-1.201123e+01,4.936243e+00,3.871292e+00,-4.523676e+00,-1.452666e+01,-1.388932e+01,-8.193848e+00,-9.111965e+00,-1.262747e+01,-9.354698e+00,-5.565709e+00,-2.905546e+00,1.902203e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
