Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-5.147308e+02,-5.035953e+02,-5.049896e+02,-5.019257e+02,-4.508434e+02,-3.688572e+02,-3.070079e+02,-2.087108e+02,-1.171520e+02,-6.617313e+01,-4.186877e+01,-4.869298e+01,-8.889329e+01,-9.338155e+01,-6.514748e+01,-5.325949e+01,-6.573245e+01,-1.067413e+02,-1.827871e+02,-2.767875e+02,-3.545619e+02,-4.299096e+02,-4.873907e+02,-5.009075e+02,-5.028406e+02,-4.996982e+02,-4.991739e+02,-5.026596e+02,-5.076633e+02,-5.239720e+02
4.081293e+01,5.049730e+01,4.917759e+01,5.262869e+01,1.014027e+02,1.286777e+02,1.272365e+02,1.018287e+02,6.726083e+01,4.100015e+01,3.199556e+01,2.486484e+01,2.891664e+01,2.444739e+01,3.439425e+01,5.788190e+01,8.144351e+01,1.080931e+02,1.417377e+02,1.569174e+02,1.441224e+02,1.054216e+02,5.947332e+01,5.063172e+01,4.868401e+01,5.293721e+01,5.425982e+01,4.894093e+01,4.544579e+01,3.067607e+01
1.699067e+01,1.585002e+01,1.586580e+01,1.889113e+01,4.669991e+01,2.817629e+01,-7.954877e+00,-2.781255e+01,-3.672285e+01,-5.768966e+01,-7.538707e+01,-6.689291e+01,-5.406109e+01,-6.006826e+01,-7.841149e+01,-8.651879e+01,-8.939307e+01,-8.467751e+01,-6.442792e+01,-3.552464e+01,-1.871358e+01,-4.201991e+00,3.707424e+00,1.094188e+01,1.051245e+01,1.402852e+01,1.689645e+01,1.309914e+01,1.457640e+01,1.309491e+01
3.590991e+00,-1.303044e+00,-6.143508e-01,4.073037e+00,2.964209e+01,4.281196e+01,4.150851e+01,2.437092e+01,1.200627e+01,6.360359e+00,9.698200e+00,1.046429e+01,-3.427203e-01,3.279473e+00,7.153936e+00,1.407778e-01,-1.396858e+01,-1.670930e+01,-1.669206e+01,-2.623787e+01,-3.661604e+01,-2.935343e+01,-1.393004e+01,-5.818224e+00,-5.018227e+00,-3.096598e+00,1.206736e+00,2.992143e+00,2.999701e+00,4.001670e+00
6.197681e+00,5.565277e+00,5.724841e+00,1.069378e+01,2.014034e+01,1.246966e-01,-9.734079e-02,-6.626231e+00,-1.630570e+01,-2.462928e+01,-2.475795e+01,-2.266083e+01,-1.934681e+01,-2.553815e+01,-3.177566e+01,-3.008780e+01,-3.088670e+01,-2.992953e+01,-2.307848e+01,-3.067333e+00,3.573109e+00,7.074172e+00,5.230066e+00,3.285395e+00,4.624313e+00,4.464191e+00,8.449711e+00,1.556512e+01,1.073211e+01,6.802613e+00
1.242784e+01,1.558532e+01,1.519985e+01,1.637327e+01,1.758329e+01,-1.109291e+00,-1.017056e+01,4.183427e+00,1.078541e+01,2.016852e+01,2.991070e+01,3.696033e+01,4.253616e+01,4.876543e+01,4.538296e+01,4.529183e+01,4.570162e+01,4.025724e+01,3.256941e+01,2.608572e+01,1.729095e+01,1.481499e+01,1.654073e+01,1.253164e+01,1.269240e+01,1.152475e+01,1.333991e+01,2.055871e+01,1.651064e+01,1.248093e+01
1.175172e+01,1.379825e+01,1.408940e+01,1.049194e+01,7.985044e+00,1.490025e+01,8.144188e+00,-1.955410e+01,-3.533025e+01,-3.359982e+01,-3.045166e+01,-3.736087e+01,-4.520016e+01,-4.603951e+01,-4.126129e+01,-3.502351e+01,-3.292845e+01,-3.028478e+01,-2.122260e+01,-1.809009e+01,-1.531696e+01,-1.053330e+01,6.187285e+00,9.689840e+00,6.995877e+00,7.009276e+00,6.873082e+00,1.010371e+01,1.250834e+01,1.354377e+01
6.385434e+00,6.491465e+00,8.035154e+00,2.216555e+00,-8.567239e+00,-1.066069e+01,-8.327156e+00,6.254738e+00,1.144667e+01,1.743474e+01,2.216272e+01,2.071470e+01,2.263884e+01,1.928751e+01,1.541981e+01,1.921110e+01,1.890357e+01,1.399272e+01,4.368784e+00,-7.580518e+00,-1.448601e+01,-1.629167e+01,-1.439670e+00,3.891913e+00,-1.914816e-01,1.827873e+00,1.441819e+00,8.348404e-01,6.452424e+00,9.460726e+00
2.510184e+00,3.758826e+00,5.853511e+00,-6.893948e-01,-9.116809e+00,-2.255723e+00,1.327836e+00,-9.331831e+00,-1.759614e+01,-1.550807e+01,-1.302252e+01,-1.151542e+01,-8.671209e+00,-1.132327e+01,-1.177226e+01,-5.959571e+00,-5.239260e+00,-3.359787e+00,-2.480748e+00,4.797657e+00,3.126021e+00,3.005335e+00,5.106494e+00,3.031456e+00,9.916133e-01,3.335512e+00,3.288611e+00,1.172985e+00,3.399750e+00,3.297546e+00
4.414870e-01,3.577999e+00,5.626120e+00,-1.748797e+00,-1.320352e+01,-9.929619e+00,-7.754284e+00,3.806843e-01,6.445028e+00,1.319485e+01,1.474859e+01,1.385518e+01,1.082991e+01,1.592263e+01,2.202304e+01,2.287780e+01,2.280041e+01,2.075961e+01,1.231592e+01,6.145065e+00,4.365246e+00,1.175025e+01,9.093914e+00,4.008854e+00,4.280122e+00,4.982783e+00,4.458263e+00,3.101078e+00,1.863467e+00,-1.074583e+00
