Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35
-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-4.851722e+02,-4.511415e+02,-4.330944e+02,-4.332245e+02,-4.239645e+02,-3.733680e+02,-1.467849e+02,-8.193513e+01,-1.023896e+02,-1.341497e+02,-1.409278e+02,-1.354819e+02,-1.538450e+02,-1.830650e+02,-2.285440e+02,-2.862474e+02,-3.567077e+02,-3.997655e+02,-4.475584e+02,-4.839823e+02,-5.031063e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02,-5.057972e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.829623e+01,6.364497e+01,7.723449e+01,7.307494e+01,7.865831e+01,1.039421e+02,1.442096e+02,1.372276e+02,1.231176e+02,1.193561e+02,1.454619e+02,1.784655e+02,2.055269e+02,2.084366e+02,2.006988e+02,1.849267e+02,1.479637e+02,1.147266e+02,6.804864e+01,2.862723e+01,3.681242e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.576698e+01,4.715115e+01,4.767668e+01,3.849942e+01,3.388450e+01,2.234479e+01,-3.623254e+01,-5.389786e+01,-7.955261e+01,-8.663803e+01,-8.211956e+01,-6.937364e+01,-5.700984e+01,-4.022917e+01,-2.363336e+01,-2.429724e+00,2.314455e+01,3.839261e+01,3.552893e+01,2.271305e+01,3.327375e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.182755e+01,4.659274e+01,5.122586e+01,4.217648e+01,3.720410e+01,2.893783e+01,2.492988e+01,1.476086e+01,-6.440658e+00,-2.878608e+01,-3.409000e+01,-5.805688e+01,-6.132246e+01,-6.055110e+01,-6.635078e+01,-7.513622e+01,-5.341135e+01,-2.040951e+01,6.560213e+00,1.495568e+01,2.796639e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.685302e+01,3.598824e+01,3.920119e+01,3.130619e+01,2.806490e+01,2.052905e+01,-1.858236e+01,-2.123827e+01,-1.986236e+01,-3.488321e+01,-6.655362e+01,-8.670854e+01,-8.789298e+01,-8.044406e+01,-7.538196e+01,-6.459037e+01,-4.498606e+01,-2.962617e+01,-4.758926e+00,7.345078e+00,2.163601e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.129695e+01,9.004407e+00,-1.322928e+00,-6.648445e+00,-1.058574e+01,-2.400100e+01,-3.725491e+01,-3.590888e+01,-2.522391e+01,-9.615529e+00,-8.053151e+00,-4.464609e+00,-7.533693e+00,-9.393272e+00,-1.265314e+01,-6.811883e+00,-1.880072e+00,-6.911273e+00,-1.934171e+00,1.217036e+00,1.508338e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.633566e+00,-2.494923e+00,-1.179487e+01,-9.145450e+00,-8.048583e+00,-3.553819e+01,-5.352124e+01,-5.314823e+01,-4.119010e+01,-1.560686e+01,-9.524343e-01,3.399157e+00,9.196548e+00,1.511510e+01,1.577003e+01,8.859118e+00,1.107491e+01,9.201186e+00,1.421226e+00,-2.933076e+00,8.997856e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.003169e-01,1.459114e+00,6.453626e+00,1.544082e+01,2.435507e+01,2.076035e+01,-4.515105e+00,-8.591085e+00,-1.718605e+01,-1.663167e+01,-1.988445e+01,-2.872326e+01,-4.525661e+01,-4.663496e+01,-4.162839e+01,-2.941404e+01,-1.193445e+01,1.910636e+00,-3.014782e+00,-5.128573e+00,3.828236e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.350686e+00,-9.225540e+00,-4.317966e+00,2.510289e+00,9.874208e+00,1.010825e+01,-6.710903e+00,-9.859634e+00,-1.002155e+01,-1.050322e+01,-2.365841e+01,-3.547495e+01,-3.234229e+01,-3.507159e+01,-3.441951e+01,-3.162785e+01,-2.818237e+01,-1.405092e+01,-1.122297e+01,-5.560186e+00,-2.783006e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.085558e+00,-2.589407e+01,-2.990887e+01,-2.661582e+01,-2.652773e+01,-3.325587e+01,-1.710942e+01,-6.225172e+00,5.028678e+00,1.024964e+01,6.351818e+00,4.621035e+00,-4.634461e+00,-5.381592e+00,-9.897303e+00,-1.457456e+01,-1.877564e+01,-1.817493e+01,-1.389103e+01,-4.557467e+00,-3.458412e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
