Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.163739e+02,-5.163739e+02,-5.163739e+02,-5.163739e+02,-5.163739e+02,-5.158856e+02,-5.159728e+02,-5.162898e+02,-5.162531e+02,-5.160276e+02,-5.163529e+02,-4.703305e+02,-3.016888e+02,-2.237039e+02,-2.075536e+02,-1.418285e+02,-1.037121e+02,-1.046381e+02,-1.141911e+02,-1.233884e+02,-1.695621e+02,-2.406010e+02,-3.215944e+02,-3.853170e+02,-4.374728e+02,-4.777166e+02,-5.034283e+02,-5.151119e+02,-5.163739e+02,-5.163739e+02,-5.163739e+02,-5.163739e+02,-5.163739e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.456427e-01,-3.651565e-01,-7.661010e-02,-1.100869e-01,-3.153883e-01,-1.913487e-02,3.343008e+01,1.284872e+02,1.593696e+02,1.579190e+02,1.269210e+02,1.184881e+02,1.553197e+02,1.968054e+02,2.066194e+02,2.125864e+02,2.053356e+02,1.789760e+02,1.384013e+02,8.872948e+01,4.646053e+01,1.695673e+01,1.747130e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.153367e-01,-9.696300e-02,-2.034271e-02,-2.923248e-02,-8.374780e-02,-5.081040e-03,-1.161668e+01,-4.587157e+01,-6.736987e+01,-7.430531e+01,-8.404825e+01,-8.147642e+01,-9.515898e+01,-9.700511e+01,-8.347475e+01,-5.878967e+01,-1.737907e+01,1.972734e+01,3.876649e+01,3.702889e+01,2.680072e+01,1.337914e+01,1.636404e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.944124e-01,4.900122e-01,1.028049e-01,1.477282e-01,4.232270e-01,2.567753e-02,-1.544469e+01,-1.574880e+01,-8.548094e+00,-5.903385e+00,2.947890e+00,-7.917910e+00,-3.982115e+01,-5.280044e+01,-5.484904e+01,-5.690324e+01,-6.540233e+01,-6.440425e+01,-3.468235e+01,-8.184599e+00,6.759871e+00,8.754027e+00,1.459184e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.517892e-01,-5.340076e-01,-1.120361e-01,-1.609910e-01,-4.612288e-01,-2.798298e-02,-7.521251e+00,-4.265059e+00,-2.958565e+00,-7.090973e+00,-1.656957e+01,-2.842382e+01,-4.826564e+01,-6.425367e+01,-7.370713e+01,-7.498535e+01,-7.455789e+01,-6.624364e+01,-4.419521e+01,-2.361257e+01,-4.647087e+00,4.374515e+00,1.225784e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.468878e-01,1.976097e-01,4.145867e-02,5.957508e-02,1.706769e-01,1.035511e-02,-1.753108e+01,-2.988466e+01,-2.703333e+01,-2.349421e+01,-1.210572e+01,-1.391712e+01,-1.308200e+01,-1.939957e+01,-2.185626e+01,-2.562988e+01,-2.483547e+01,-1.574474e+01,-1.636334e+01,-1.421430e+01,-6.049043e+00,1.075522e+00,9.493804e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.329170e-01,2.795529e-01,5.864984e-02,8.427981e-02,2.414524e-01,1.464909e-02,-1.741978e+01,-3.138049e+01,-3.461705e+01,-4.052391e+01,-4.827667e+01,-3.925397e+01,-2.523210e+01,-1.123757e+01,-2.241536e+00,7.951324e+00,1.373068e+01,8.863061e+00,2.438115e+00,-1.874639e+00,-2.624423e+00,-1.002237e+00,6.449337e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.763222e-01,-5.575796e-01,-1.169806e-01,-1.680984e-01,-4.815855e-01,-2.921820e-02,2.707888e+00,-1.679532e+01,-3.223294e+01,-4.229996e+01,-3.220519e+01,-2.017431e+01,-1.594244e+01,-2.523414e+01,-3.108812e+01,-2.484703e+01,-1.221003e+01,-1.009108e+01,-4.329266e+00,-1.477115e+00,-3.677233e-01,-2.233775e+00,3.279917e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.399218e-01,4.384218e-01,9.198459e-02,1.321715e-01,3.786674e-01,2.297142e-02,6.301099e+00,-1.175581e+01,-1.646780e+01,-1.295261e+01,-1.244841e+01,-1.454471e+01,-2.103199e+01,-2.320845e+01,-2.924992e+01,-3.172730e+01,-3.091668e+01,-2.618014e+01,-1.977771e+01,-9.405660e+00,-1.364497e+00,-3.105989e+00,1.356383e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.073976e-02,-6.959915e-03,-1.460254e-03,-2.098218e-03,-6.011367e-03,-3.647143e-04,-1.534673e+01,-1.890015e+01,-1.147449e+01,-4.669651e+00,1.263551e+01,1.450540e+01,8.551847e+00,-7.358504e+00,-1.668987e+01,-1.856443e+01,-2.026185e+01,-2.201649e+01,-2.393839e+01,-1.301649e+01,-3.759490e+00,-3.886859e+00,-2.848966e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
