Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.403536e+02,-5.268032e+02,-5.276685e+02,-5.165121e+02,-5.032231e+02,-5.006853e+02,-5.092614e+02,-5.096349e+02,-3.968634e+02,-2.753002e+02,-2.091046e+02,-1.812820e+02,-1.748377e+02,-1.834447e+02,-1.703064e+02,-1.764564e+02,-1.947181e+02,-2.014855e+02,-1.899445e+02,-1.671614e+02,-1.452572e+02,-1.242779e+02,-1.124880e+02,-1.058755e+02,-9.115353e+01,-5.826941e+01,-2.858636e+01,-3.728876e+01,-7.925932e+01,-1.340541e+02,-2.072149e+02,-2.659938e+02,-3.491121e+02,-4.213739e+02,-4.669869e+02,-5.028450e+02,-5.149653e+02,-5.193712e+02,-5.227336e+02,-5.203618e+02,-5.217172e+02,-5.217382e+02,-5.240189e+02
3.576546e+01,4.859697e+01,4.828036e+01,6.276228e+01,7.892516e+01,8.105901e+01,7.068527e+01,6.997672e+01,9.224961e+01,1.217507e+02,1.116082e+02,9.036344e+01,7.323143e+01,6.609264e+01,5.778238e+01,6.165881e+01,7.118291e+01,7.334083e+01,5.683937e+01,4.517065e+01,4.196741e+01,4.096024e+01,4.590871e+01,5.049459e+01,4.837613e+01,4.356477e+01,4.309150e+01,4.228134e+01,4.898222e+01,7.574504e+01,1.138768e+02,1.380429e+02,1.460747e+02,1.187875e+02,8.926128e+01,6.891211e+01,5.894191e+01,5.545972e+01,5.262307e+01,5.516274e+01,5.389483e+01,5.325280e+01,5.278725e+01
1.711999e+01,1.879030e+01,2.032826e+01,3.259132e+01,4.356108e+01,4.199532e+01,3.520082e+01,3.598139e+01,-3.533383e+01,-3.401311e+01,-1.070527e+01,1.781946e-01,-2.533247e+00,5.180249e+00,1.227922e+01,6.257428e+00,-3.719008e+00,1.381329e+00,9.100513e+00,2.411516e+00,-1.700505e+01,-2.403683e+01,-2.376639e+01,-3.181387e+01,-4.452227e+01,-6.339236e+01,-8.217564e+01,-7.980676e+01,-7.342709e+01,-6.463068e+01,-6.019578e+01,-5.290973e+01,-3.372731e+01,-2.045706e+01,-3.978713e+00,1.779583e+01,1.902694e+01,2.056507e+01,2.145723e+01,2.171439e+01,2.080489e+01,1.934214e+01,2.365058e+01
4.685689e+00,2.408838e+00,5.313776e+00,1.586491e+01,2.328947e+01,1.827423e+01,1.438660e+01,1.881649e+01,9.025724e+00,-9.697873e+00,-2.547734e+01,-3.245587e+01,-3.022378e+01,-3.661887e+01,-4.006417e+01,-3.586440e+01,-2.845655e+01,-2.454384e+01,-2.456401e+01,-2.267705e+01,-1.890436e+01,-2.123571e+01,-2.635208e+01,-3.038407e+01,-3.279593e+01,-4.179407e+01,-4.547469e+01,-4.107375e+01,-3.783138e+01,-2.504030e+01,-1.602135e+01,-2.206506e+01,-3.021420e+01,-3.208662e+01,-1.987094e+01,-1.210950e+00,1.942493e+00,4.980094e+00,8.083181e+00,5.899281e+00,3.369823e+00,2.227189e+00,7.650180e+00
4.407697e+00,5.785455e+00,9.126556e+00,1.648170e+01,2.203237e+01,1.702938e+01,1.522804e+01,2.023163e+01,7.020139e+01,3.993741e+01,1.027336e+01,4.437999e-01,7.412658e+00,7.571878e+00,2.854511e+00,4.546045e+00,3.305329e+00,3.561128e+00,9.499318e+00,1.063165e+01,1.348232e+01,1.882155e+01,1.615625e+01,8.379517e+00,3.267309e+00,5.601102e+00,1.056313e+01,9.973010e+00,5.786605e+00,2.995883e+00,1.275619e+01,1.271110e+01,1.506810e+01,1.873026e+01,1.511391e+01,1.251785e+01,1.177762e+01,1.153098e+01,1.463432e+01,1.183655e+01,7.567249e+00,7.702043e+00,9.901445e+00
9.281276e+00,1.382226e+01,1.706080e+01,1.837117e+01,2.072531e+01,1.943404e+01,2.000382e+01,2.013917e+01,1.045105e+01,9.165339e+00,2.261789e+01,2.905227e+01,3.081424e+01,3.165451e+01,3.176785e+01,3.277814e+01,3.532853e+01,3.541327e+01,4.320467e+01,4.136548e+01,3.823954e+01,3.324365e+01,3.233764e+01,3.674042e+01,4.225456e+01,4.184963e+01,3.758437e+01,3.523045e+01,3.720456e+01,4.459562e+01,4.370777e+01,3.502290e+01,1.996796e+01,1.958963e+01,2.511322e+01,2.330235e+01,2.155124e+01,1.773736e+01,2.006881e+01,1.839715e+01,1.508746e+01,1.637616e+01,1.504375e+01
1.093780e+01,1.447252e+01,1.756469e+01,1.276106e+01,1.020407e+01,1.272193e+01,1.611946e+01,1.256831e+01,-1.413591e+01,-3.144962e+01,-4.275484e+01,-4.139974e+01,-3.544129e+01,-2.601766e+01,-2.891286e+01,-3.079839e+01,-3.133716e+01,-3.018135e+01,-2.907023e+01,-3.202827e+01,-3.353982e+01,-2.969514e+01,-3.088309e+01,-2.653425e+01,-2.407877e+01,-2.229020e+01,-1.820039e+01,-1.879783e+01,-1.306784e+01,-1.309766e+01,-1.028804e+01,-8.642213e+00,-7.394997e+00,1.575808e+00,1.322892e+01,1.787232e+01,1.687470e+01,1.301339e+01,1.453008e+01,1.379047e+01,1.323047e+01,1.443241e+01,1.267039e+01
8.566847e+00,9.540630e+00,1.289109e+01,5.274646e+00,-9.691814e-01,2.178448e+00,8.273924e+00,8.207311e+00,1.494158e+01,2.695891e+01,3.106773e+01,2.678006e+01,2.505325e+01,2.700778e+01,2.592344e+01,2.193843e+01,2.324811e+01,1.924250e+01,1.628170e+01,2.340714e+01,2.765113e+01,3.124825e+01,3.273003e+01,2.955470e+01,3.275384e+01,3.829438e+01,3.878094e+01,3.135092e+01,2.608000e+01,1.821594e+01,1.354170e+01,9.946348e+00,4.462329e+00,7.769481e+00,1.083995e+01,9.586590e+00,8.162189e+00,6.469405e+00,7.015505e+00,6.483702e+00,6.931423e+00,6.473040e+00,7.326253e+00
5.505541e+00,4.630447e+00,8.646267e+00,1.156825e+00,-5.650970e+00,-4.623396e+00,3.070952e+00,9.458319e+00,-3.388707e+00,-3.446334e+00,5.850097e+00,9.741138e+00,9.293898e+00,1.016334e+01,8.933220e+00,3.943152e+00,-3.500565e-01,-7.184166e-01,2.483898e+00,1.029962e+00,2.264074e+00,5.818933e+00,3.906363e+00,1.757828e+00,6.255630e+00,1.468295e-01,-5.206359e+00,-9.692487e+00,-1.556756e+01,-1.458807e+01,-9.753845e+00,-3.434728e+00,-2.105247e+00,4.892308e+00,7.595636e+00,5.292164e+00,5.437493e+00,5.628838e+00,5.616903e+00,5.327053e+00,3.958633e+00,2.129061e+00,5.879396e+00
2.413981e+00,5.974203e-01,4.847777e+00,-2.377719e+00,-7.394521e+00,-8.465896e+00,-1.714291e+00,6.580798e+00,-8.803300e-01,1.773104e+00,1.070181e+01,2.102314e+01,2.193271e+01,2.058914e+01,1.767706e+01,1.344174e+01,1.643274e+01,2.082246e+01,1.934832e+01,1.777315e+01,1.174357e+01,6.858245e+00,6.249850e+00,1.043704e+01,1.433564e+01,4.275496e+00,-1.026816e+01,-1.841338e+01,-1.920995e+01,-1.692451e+01,-2.116230e+01,-2.551925e+01,-2.857673e+01,-1.395043e+01,-6.691962e+00,2.796248e-01,4.873286e+00,6.759921e+00,7.105729e+00,6.541673e+00,3.095952e+00,2.600875e+00,6.357042e+00
