Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-4.940172e+02,-4.271165e+02,-3.702883e+02,-3.250291e+02,-2.464269e+02,-1.852572e+02,-1.782589e+02,-1.798649e+02,-1.758042e+02,-1.987202e+02,-2.399193e+02,-2.820446e+02,-3.346096e+02,-3.848079e+02,-4.218416e+02,-4.499754e+02,-4.862699e+02,-5.172994e+02,-5.380899e+02,-5.468500e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02,-5.472679e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.746291e+01,1.080901e+02,1.314089e+02,1.478483e+02,1.620402e+02,1.711901e+02,1.676512e+02,1.780625e+02,2.100396e+02,2.309640e+02,2.331406e+02,2.202647e+02,1.944887e+02,1.678834e+02,1.356772e+02,1.067257e+02,7.003932e+01,3.773348e+01,1.262312e+01,5.826026e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.732191e+01,3.906207e+01,8.933287e+00,-1.502281e+01,-4.852089e+01,-7.380246e+01,-8.832109e+01,-9.534784e+01,-8.686595e+01,-5.888064e+01,-2.614190e+01,-7.988152e+00,1.158787e+01,4.079139e+01,4.596117e+01,4.088215e+01,3.490036e+01,2.659541e+01,1.159073e+01,5.573820e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.263026e+01,2.638483e+01,1.708069e+01,9.509189e+00,5.702147e+00,2.222266e+00,-8.154132e+00,-3.598981e+01,-6.404199e+01,-7.316748e+01,-7.226321e+01,-7.206796e+01,-6.849234e+01,-4.424792e+01,-2.212982e+01,-8.331747e+00,6.996125e+00,1.509243e+01,9.988670e+00,5.161720e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.623830e-01,-1.281279e+01,-1.713611e+01,-1.845550e+01,-1.633801e+01,-2.534252e+01,-3.113870e+01,-4.604445e+01,-5.495359e+01,-5.747051e+01,-6.112592e+01,-5.837649e+01,-5.234464e+01,-4.563015e+01,-3.217479e+01,-1.534248e+01,-5.285069e-01,7.916326e+00,7.975904e+00,4.601766e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.351908e+01,-3.450613e+01,-3.753275e+01,-3.627190e+01,-3.032645e+01,-2.535959e+01,-1.350072e+01,-4.739823e+00,-9.990870e+00,-1.660672e+01,-2.482001e+01,-2.689995e+01,-1.447255e+01,-8.675348e+00,-5.493175e+00,3.412605e+00,4.739545e+00,5.391957e+00,5.740729e+00,3.910379e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.955296e+01,-1.244051e+01,4.790282e+00,8.043864e+00,-2.946896e+01,-4.924934e+01,-3.966286e+01,-8.419985e+00,-1.601447e+00,5.118335e+00,1.261508e+01,1.165798e+01,6.486221e+00,8.385569e+00,1.474979e+01,1.627852e+01,8.321277e+00,4.567566e+00,3.473917e+00,3.107758e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.950414e+01,-2.431739e+01,-1.831005e+01,-2.161073e+01,-2.746542e+01,-3.270149e+01,-3.887475e+01,-2.801332e+01,-2.374043e+01,-1.989381e+01,-1.378508e+01,-7.790667e+00,-8.249443e+00,-3.916399e+00,9.511513e+00,8.303101e+00,4.002207e+00,2.623734e+00,1.343213e+00,2.217374e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.745541e+01,-3.401366e+01,-3.881897e+01,-3.973825e+01,-2.754079e+01,-1.237520e+01,-1.140718e+01,-1.971293e+01,-2.802452e+01,-3.155007e+01,-3.678263e+01,-3.926577e+01,-3.104374e+01,-1.873748e+01,-8.642917e+00,-1.128772e+01,-4.449747e+00,-8.589952e-01,-5.265713e-01,1.265206e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.638851e+01,-1.066838e+01,-2.871512e+00,3.333968e+00,3.068203e+00,-1.455225e+00,-5.394347e+00,-1.129212e+01,-1.617070e+01,-1.660855e+01,-1.325847e+01,-1.810784e+01,-2.286062e+01,-1.951353e+01,-2.046682e+01,-2.408192e+01,-1.089436e+01,-4.426266e+00,-2.064862e+00,2.789490e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
