Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.888425e+02,-4.788153e+02,-4.520342e+02,-3.434753e+02,-2.566582e+02,-2.066003e+02,-1.649856e+02,-1.229989e+02,-8.935468e+01,-7.024345e+01,-7.386028e+01,-9.522890e+01,-9.149705e+01,-5.507156e+01,-4.247445e+01,-7.393704e+01,-1.412268e+02,-2.251411e+02,-3.187079e+02,-3.839983e+02,-4.432411e+02,-4.653735e+02,-4.658580e+02,-4.729619e+02,-4.778206e+02
2.355796e+01,3.289009e+01,6.633131e+01,1.016400e+02,1.020377e+02,9.066585e+01,8.033093e+01,7.554844e+01,5.306755e+01,4.005647e+01,3.759180e+01,5.161758e+01,4.625388e+01,4.783611e+01,7.661530e+01,1.104157e+02,1.454586e+02,1.651893e+02,1.582294e+02,1.181490e+02,6.497462e+01,4.475208e+01,4.425987e+01,3.784756e+01,3.385732e+01
7.737369e+00,8.714607e+00,3.422776e+01,3.321746e+01,1.244594e+01,-1.195539e+01,-3.317300e+01,-5.006870e+01,-5.370879e+01,-5.055542e+01,-5.016998e+01,-4.274976e+01,-4.139431e+01,-6.543011e+01,-7.580473e+01,-6.402695e+01,-4.621660e+01,-2.055387e+01,6.905975e+00,8.966906e+00,7.702498e+00,7.539164e+00,8.059521e+00,7.051347e+00,7.812472e+00
-1.420095e+00,-2.843862e+00,1.432838e+01,2.581426e+01,2.935862e+01,2.680192e+01,2.248885e+01,1.333776e+01,4.453012e+00,-1.930872e+00,-6.866004e+00,-1.431332e+01,-1.746074e+01,-2.768469e+01,-4.471405e+01,-5.038165e+01,-5.011174e+01,-5.145531e+01,-4.503788e+01,-3.434582e+01,-1.871185e+01,-1.013433e+01,-8.438251e+00,-8.657446e+00,-7.012307e+00
5.473944e-01,2.324017e+00,6.677220e+00,3.574050e+00,-8.912894e+00,-2.075666e+01,-2.979130e+01,-3.880061e+01,-4.314252e+01,-4.755091e+01,-4.512391e+01,-3.902919e+01,-3.696579e+01,-4.317528e+01,-4.428933e+01,-4.426643e+01,-3.785829e+01,-2.146115e+01,-1.254597e+01,-1.304005e+01,-8.526157e+00,-2.935590e+00,-1.892309e+00,-3.026737e+00,-3.764383e+00
6.151305e+00,9.148212e+00,1.770504e+00,-1.992311e+00,-4.198255e+00,-1.942529e+00,5.104911e+00,6.899590e+00,1.779402e+01,2.667650e+01,3.734259e+01,4.160374e+01,5.160702e+01,5.806378e+01,5.929359e+01,5.438715e+01,3.796765e+01,2.554038e+01,8.328438e+00,5.628697e-01,3.623051e+00,7.874352e+00,7.228363e+00,7.316640e+00,5.638628e+00
7.989776e+00,7.809489e+00,-1.330073e+00,-1.756390e+01,-1.997595e+01,-2.793315e+01,-2.971593e+01,-2.664123e+01,-3.659684e+01,-4.078483e+01,-3.869220e+01,-4.050594e+01,-3.959596e+01,-3.842373e+01,-4.168621e+01,-4.121258e+01,-3.893378e+01,-3.263338e+01,-1.784059e+01,-9.526838e+00,1.817579e+00,9.199783e+00,9.021467e+00,9.768553e+00,9.720945e+00
6.493556e+00,3.822563e+00,-4.848191e+00,8.655954e+00,1.164011e+01,1.443301e+01,1.288045e+01,2.064152e+01,3.442914e+01,3.498941e+01,3.758959e+01,3.745028e+01,3.284416e+01,2.914125e+01,2.280748e+01,1.857118e+01,1.160825e+01,-3.963673e-02,-6.244689e+00,-7.944691e+00,-8.187865e-01,5.157558e+00,7.526220e+00,6.550215e+00,7.813124e+00
5.177867e+00,3.979977e+00,-1.139153e+01,-2.028619e+01,-1.609031e+01,-6.210360e+00,2.194152e-01,1.236065e+01,1.213693e+01,2.805803e+00,-8.060268e-01,-4.441917e-02,-3.014376e+00,-5.559747e+00,-7.050969e+00,-2.563507e+00,7.068645e-01,2.318749e+00,6.495312e+00,7.748988e+00,2.728435e+00,1.222717e+00,4.918530e+00,2.837106e+00,3.846482e+00
4.167755e+00,5.275594e+00,-1.523178e+01,-2.050665e+01,-1.251400e+01,-1.733684e+01,-1.943732e+01,-1.160047e+01,-4.168182e+00,-1.075495e+00,-4.070842e-01,1.532253e-01,7.042430e+00,9.102052e+00,1.058380e+01,1.100711e+01,7.435294e+00,8.133547e+00,8.625692e+00,9.473471e+00,3.564126e+00,-2.070291e+00,8.605993e-01,-1.041307e+00,-3.506199e-01
1.881742e+00,2.649354e+00,-1.430624e+01,-1.042760e+01,-1.319304e+01,-1.253735e+01,-1.495248e+01,-2.392686e+01,-2.549324e+01,-2.926227e+01,-3.543825e+01,-3.664150e+01,-3.188369e+01,-2.889641e+01,-2.105541e+01,-1.792608e+01,-1.196580e+01,-6.093246e+00,-1.101083e+01,-3.201552e+00,-1.413827e+00,-3.894176e+00,-2.064929e+00,-4.730870e+00,-4.023320e+00
