Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-5.176334e+02,-4.935291e+02,-4.886475e+02,-4.931150e+02,-4.917260e+02,-4.958456e+02,-4.531696e+02,-3.473675e+02,-2.966941e+02,-2.770595e+02,-2.518009e+02,-2.314851e+02,-1.929112e+02,-1.346691e+02,-1.018096e+02,-1.107603e+02,-1.232440e+02,-1.203455e+02,-1.149071e+02,-1.047015e+02,-9.641340e+01,-9.540859e+01,-1.012577e+02,-9.897076e+01,-9.486874e+01,-9.616118e+01,-8.921629e+01,-7.631683e+01,-5.956020e+01,-4.626376e+01,-3.575606e+01,-3.706705e+01,-6.562945e+01,-1.107311e+02,-1.890603e+02,-2.979339e+02,-3.971512e+02,-4.607039e+02,-4.817695e+02,-4.867812e+02,-4.889406e+02,-4.898603e+02,-4.922454e+02,-4.870850e+02,-4.857393e+02,-4.885154e+02,-4.922477e+02
6.580077e+01,8.594099e+01,9.065321e+01,8.704022e+01,8.769672e+01,8.562498e+01,5.583060e+01,1.916432e+01,8.415099e+00,-4.594130e+00,-2.138345e+01,-2.781550e+01,9.840754e+00,5.152013e+01,6.114852e+01,6.417967e+01,6.049724e+01,6.179234e+01,6.087058e+01,5.745057e+01,5.846502e+01,5.296247e+01,4.517152e+01,4.270897e+01,4.112997e+01,3.807809e+01,3.174730e+01,2.632988e+01,2.218024e+01,2.838964e+01,5.564087e+01,7.988919e+01,7.995592e+01,8.826869e+01,1.049371e+02,1.306761e+02,1.285582e+02,1.035141e+02,9.281586e+01,8.924319e+01,8.851521e+01,8.556514e+01,8.354294e+01,8.766983e+01,8.923827e+01,8.755445e+01,8.562756e+01
1.444414e+01,1.419934e+01,1.388696e+01,1.417710e+01,1.372555e+01,1.630717e+01,3.756207e+01,4.744596e+01,5.092968e+01,5.427358e+01,5.316380e+01,4.455929e+01,4.042294e+01,1.814067e+01,2.006753e+00,-4.676648e+00,-4.652783e-01,-3.480532e+00,-1.169549e+01,-1.368692e+01,-1.584287e+01,-1.699655e+01,-1.630217e+01,-1.571551e+01,-1.670552e+01,-1.386868e+01,-1.610340e+01,-1.999497e+01,-3.019169e+01,-4.478445e+01,-5.818372e+01,-7.590638e+01,-6.447665e+01,-4.717013e+01,-2.925608e+01,-2.886905e+01,-2.555701e+01,-6.222262e+00,6.923595e+00,1.009564e+01,1.266296e+01,1.054059e+01,8.399282e+00,7.369922e+00,6.921537e+00,9.700344e+00,1.041262e+01
8.061345e-01,-1.765662e+00,-3.328895e+00,-1.283748e+00,-2.020133e+00,-1.191742e+00,-1.503319e+01,-2.015294e+01,-1.287996e+01,-7.258332e+00,-3.724529e+00,2.641575e+00,-2.743198e+00,-1.812721e+01,-1.929682e+01,-1.443858e+01,-1.682100e+01,-2.246709e+01,-2.151157e+01,-1.564122e+01,-1.824912e+01,-2.313913e+01,-2.001295e+01,-1.932907e+01,-1.786754e+01,-1.730510e+01,-1.621077e+01,-1.495177e+01,-1.759270e+01,-2.236261e+01,-3.100185e+01,-3.654860e+01,-3.077283e+01,-2.735043e+01,-2.387981e+01,-2.667581e+01,-2.381099e+01,-1.888869e+01,-9.021261e+00,-4.791760e+00,-1.271370e+00,9.511490e-01,-3.858232e+00,-6.216694e+00,-8.127495e+00,-4.788118e+00,-6.179974e+00
1.156633e+01,1.449657e+01,1.849922e+01,2.233191e+01,1.909427e+01,1.608119e+01,2.674814e+01,3.537518e+01,3.217194e+01,2.525046e+01,1.842449e+01,1.694490e+01,6.102128e+00,-2.344524e+00,-1.477516e+01,-1.879319e+01,-9.384743e+00,-4.081462e+00,6.147760e-01,-3.036303e+00,-3.555349e+00,-1.819524e-02,7.359040e-01,4.207170e+00,3.514732e+00,4.166267e+00,2.464618e+00,1.108682e-02,-2.598127e+00,-7.067748e+00,-1.903559e+01,-2.284491e+01,-1.454007e+01,-2.501161e+00,1.283326e+01,2.293705e+01,1.881375e+01,1.301917e+01,1.471956e+01,1.509794e+01,1.625026e+01,1.853487e+01,1.554415e+01,1.526130e+01,1.370271e+01,1.368327e+01,1.170673e+01
1.531796e+01,1.710799e+01,2.306884e+01,2.847217e+01,2.322456e+01,1.974680e+01,2.776460e+01,3.181500e+01,3.184206e+01,2.295106e+01,2.291273e+01,2.061349e+01,7.093844e+00,1.397418e+01,3.488082e+01,4.987247e+01,5.288627e+01,6.001698e+01,6.043674e+01,5.615134e+01,5.589619e+01,5.538955e+01,5.602333e+01,5.597563e+01,5.338169e+01,5.279666e+01,5.169080e+01,5.559871e+01,5.538063e+01,5.673208e+01,5.493483e+01,5.148771e+01,5.287516e+01,5.128592e+01,3.684454e+01,1.978274e+01,1.584174e+01,1.620228e+01,1.962539e+01,1.946860e+01,1.502210e+01,1.417270e+01,1.785334e+01,1.928316e+01,1.589981e+01,1.542851e+01,1.460027e+01
1.296262e+01,1.134193e+01,1.121910e+01,1.687687e+01,1.345516e+01,1.016778e+01,-2.101864e+00,-6.853477e+00,-7.589227e+00,4.609613e-01,4.508669e+00,3.967082e+00,-8.106174e+00,-3.162603e+01,-4.334723e+01,-4.607674e+01,-4.326604e+01,-4.392128e+01,-5.020031e+01,-5.301067e+01,-4.932976e+01,-4.859095e+01,-4.684643e+01,-4.435306e+01,-4.632507e+01,-5.117647e+01,-4.652921e+01,-4.509143e+01,-5.100814e+01,-4.812234e+01,-4.446807e+01,-4.163885e+01,-3.761495e+01,-3.769373e+01,-3.570167e+01,-2.161612e+01,1.573853e+00,1.453391e+01,1.434280e+01,1.181656e+01,6.023735e+00,3.635775e+00,1.081195e+01,1.168638e+01,7.207144e+00,7.052901e+00,8.244882e+00
1.056285e+01,8.146239e+00,6.780894e+00,1.134114e+01,1.005526e+01,5.742645e+00,2.528979e+01,3.539806e+01,3.082498e+01,2.485528e+01,2.468017e+01,2.712490e+01,2.195769e+01,3.155179e+01,4.791374e+01,5.173814e+01,4.319687e+01,4.355970e+01,4.378688e+01,4.732792e+01,4.983212e+01,4.921717e+01,4.958705e+01,5.101984e+01,4.917305e+01,4.409492e+01,4.727291e+01,4.922681e+01,4.922320e+01,5.659806e+01,5.792666e+01,5.275198e+01,5.353038e+01,5.075838e+01,4.635970e+01,3.196506e+01,2.078541e+01,2.261415e+01,1.330324e+01,4.786552e+00,4.662030e+00,3.169800e+00,7.581210e+00,7.246768e+00,5.888024e+00,2.602667e+00,6.245565e+00
7.461138e+00,5.748567e+00,9.939601e+00,1.004597e+01,8.038738e+00,6.111687e+00,-1.706469e+01,-2.657022e+01,-2.319432e+01,-2.100929e+01,-1.912937e+01,-1.833073e+01,-1.814016e+01,-1.290782e+01,-1.292931e+01,-1.114081e+01,-1.017220e+01,-9.747943e+00,-1.339377e+01,-1.621707e+01,-1.199874e+01,-1.128985e+01,-1.688554e+01,-1.550913e+01,-1.628636e+01,-2.142409e+01,-2.151754e+01,-2.115970e+01,-2.139830e+01,-1.782324e+01,-1.361099e+01,-1.179004e+01,-1.275550e+01,-1.520996e+01,-9.996682e+00,-2.739825e+00,1.111264e+01,1.532194e+01,6.643044e+00,7.895657e-01,4.691362e+00,5.744792e+00,6.988942e+00,6.654426e+00,6.411505e+00,1.613250e+00,2.578331e+00
6.918222e+00,7.559073e+00,1.109752e+01,5.277857e+00,3.560796e+00,7.803922e+00,1.644881e+01,2.409443e+01,2.246388e+01,2.329027e+01,1.991917e+01,1.756573e+01,1.730930e+01,5.002985e+00,1.037504e+01,1.329219e+01,9.231956e+00,7.662150e+00,5.980525e+00,9.142251e+00,1.297205e+01,1.592330e+01,1.748555e+01,1.394483e+01,9.914817e+00,8.133733e+00,8.165462e+00,7.023971e+00,5.967132e+00,5.966600e+00,7.847119e+00,2.453173e+00,-2.489436e-01,-1.061140e+00,-3.889005e+00,-2.280366e+00,-2.861626e+00,-7.234803e-01,-8.374969e-01,1.352316e+00,4.704254e+00,6.644341e+00,8.398760e+00,8.167538e+00,5.419215e+00,2.655706e+00,-1.372460e+00
