Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.218162e+02,-5.037250e+02,-5.004940e+02,-5.073273e+02,-5.073189e+02,-4.290074e+02,-2.595888e+02,-1.558659e+02,-1.327458e+02,-1.170579e+02,-1.381469e+02,-1.890263e+02,-2.091227e+02,-2.234604e+02,-2.287856e+02,-2.305804e+02,-2.299811e+02,-2.358202e+02,-2.491573e+02,-2.634959e+02,-2.638619e+02,-2.556309e+02,-2.148442e+02,-1.673390e+02,-1.357161e+02,-1.129572e+02,-1.056369e+02,-1.057085e+02,-9.483447e+01,-7.378947e+01,-6.755988e+01,-6.403871e+01,-6.835188e+01,-7.365017e+01,-7.585859e+01,-8.608792e+01,-1.145509e+02,-1.706050e+02,-2.317437e+02,-3.213669e+02,-4.001558e+02,-4.517135e+02,-4.811192e+02,-4.914833e+02,-4.962514e+02
3.683703e+01,5.522169e+01,6.061873e+01,5.421655e+01,5.152270e+01,4.851925e+01,5.884124e+01,9.980530e+01,1.242570e+02,1.290271e+02,1.163469e+02,1.136974e+02,1.161549e+02,1.173816e+02,1.204437e+02,1.218996e+02,1.278092e+02,1.350140e+02,1.389466e+02,1.364881e+02,1.353770e+02,1.309647e+02,9.290417e+01,6.211327e+01,4.635493e+01,4.625438e+01,4.595139e+01,5.016692e+01,5.570634e+01,5.597401e+01,5.291482e+01,5.007910e+01,4.347052e+01,4.496381e+01,4.981365e+01,5.676495e+01,6.842023e+01,9.386745e+01,1.215455e+02,1.319795e+02,1.109346e+02,7.842354e+01,6.341531e+01,6.110210e+01,5.962821e+01
1.075077e+01,1.601154e+01,2.234766e+01,2.161108e+01,1.572217e+01,1.149414e+00,-1.227877e+01,-2.379862e+01,-4.125825e+01,-6.409019e+01,-5.854155e+01,-3.120788e+01,-1.740617e+01,-1.129060e+01,-1.764828e+01,-2.744729e+01,-3.172434e+01,-2.399143e+01,-2.033870e+01,-1.532649e+01,-2.159485e+01,-2.982971e+01,-1.943966e+01,-1.332361e+01,-1.718556e+01,-2.279242e+01,-2.618493e+01,-3.047105e+01,-3.884050e+01,-5.477943e+01,-5.945286e+01,-6.082129e+01,-6.074715e+01,-6.357124e+01,-7.181267e+01,-6.767365e+01,-6.331408e+01,-5.490163e+01,-4.738664e+01,-3.635962e+01,-2.460910e+01,-7.053498e+00,4.296318e+00,1.165513e+01,1.495440e+01
-4.038731e+00,-5.323214e+00,-6.574535e-01,1.910691e+00,-1.334932e+00,8.662686e+00,1.139881e+01,-8.814028e+00,-2.750964e+01,-4.092656e+01,-3.489512e+01,-2.880249e+01,-2.582848e+01,-2.100746e+01,-2.105162e+01,-1.484384e+01,-1.377392e+01,-1.246581e+01,-1.648631e+01,-2.013671e+01,-2.089261e+01,-1.519686e+01,-2.462211e+01,-3.072359e+01,-3.425321e+01,-3.783927e+01,-3.502420e+01,-3.623873e+01,-4.381208e+01,-4.665165e+01,-4.203285e+01,-3.594765e+01,-3.061983e+01,-2.518648e+01,-2.302221e+01,-2.093566e+01,-1.795060e+01,-2.473808e+01,-4.025994e+01,-4.026281e+01,-3.351215e+01,-1.669743e+01,-5.835389e+00,-2.442230e+00,-4.002449e+00
-2.105310e-01,-9.106553e-01,4.464641e-02,4.016374e+00,6.281424e+00,-7.695863e+00,-2.659170e+01,-3.512213e+01,-3.181414e+01,-3.126308e+01,-2.742255e+01,-1.594164e+01,-1.271938e+01,-9.933399e+00,-5.002765e+00,3.596476e+00,1.427128e+00,-2.362216e+00,-5.420758e+00,-6.909618e+00,-5.393158e+00,-6.095775e+00,-1.464396e+01,-1.061147e+01,-1.044571e+01,-8.479070e+00,-6.106417e-01,4.592968e+00,-1.775892e+00,-6.928076e+00,-9.662108e+00,-1.427742e+01,-1.707249e+01,-1.710501e+01,-1.742360e+01,-2.177208e+01,-2.307665e+01,-1.689882e+01,-1.345765e+01,-9.694963e+00,-1.145776e+01,-7.771936e+00,5.327977e+00,8.237120e+00,9.069330e-01
9.435331e+00,9.307720e+00,8.484862e+00,1.278473e+01,1.622372e+01,1.324850e+01,1.059154e+01,1.466338e+01,3.022438e+01,3.977411e+01,3.997277e+01,3.900827e+01,3.486419e+01,3.305269e+01,3.275966e+01,4.044294e+01,4.103520e+01,3.226026e+01,2.410681e+01,1.951707e+01,2.215268e+01,2.388118e+01,3.977103e+01,4.758383e+01,4.974728e+01,4.896946e+01,4.954306e+01,4.947770e+01,4.705622e+01,4.644369e+01,4.788740e+01,4.811168e+01,5.213350e+01,5.565635e+01,5.642204e+01,5.864886e+01,5.530754e+01,4.148361e+01,2.319797e+01,1.062457e+01,1.104074e+01,1.382546e+01,1.875054e+01,1.656026e+01,1.050024e+01
1.196298e+01,9.846738e+00,1.058869e+01,1.358611e+01,1.375592e+01,1.339768e+01,-9.697008e+00,-2.649434e+01,-3.291556e+01,-2.916640e+01,-3.003132e+01,-2.878947e+01,-2.386034e+01,-2.135311e+01,-1.406585e+01,-5.597445e+00,1.188748e+00,-7.339854e-01,-4.466233e+00,-7.134550e+00,-3.043202e+00,-1.300476e+00,-2.029536e+01,-2.352394e+01,-2.524471e+01,-2.720683e+01,-2.784846e+01,-2.477941e+01,-2.800517e+01,-3.160071e+01,-2.744594e+01,-2.895277e+01,-2.968553e+01,-2.985270e+01,-2.868542e+01,-2.683409e+01,-2.551723e+01,-2.182152e+01,-1.569493e+01,-1.925057e+00,1.535334e+01,2.239340e+01,1.667160e+01,1.258420e+01,1.381714e+01
7.642143e+00,5.389473e+00,8.260438e+00,8.343000e+00,6.492939e+00,7.142438e+00,1.239944e+01,1.874890e+01,2.316640e+01,2.472026e+01,2.321501e+01,1.826327e+01,1.443114e+01,1.474726e+01,1.915284e+01,1.645867e+01,1.357674e+01,1.873525e+01,2.366887e+01,1.862259e+01,1.233479e+01,1.495768e+01,2.594913e+01,3.235784e+01,3.460575e+01,3.189603e+01,3.189199e+01,3.295850e+01,3.184130e+01,3.035349e+01,2.973534e+01,3.057920e+01,3.444356e+01,3.390623e+01,3.517245e+01,3.431763e+01,2.659613e+01,2.031546e+01,1.611548e+01,8.307238e+00,1.032359e+01,1.418382e+01,5.871161e+00,8.109999e+00,1.494630e+01
3.029549e+00,4.534723e+00,7.683506e+00,5.757631e+00,4.821397e+00,-3.647115e+00,-2.564379e+01,-2.980698e+01,-2.363999e+01,-1.187621e+01,-4.805058e+00,-5.019250e+00,-3.590430e+00,-1.437540e+00,-5.950315e+00,-1.575567e+00,1.378175e+00,2.801257e+00,1.067895e+00,-9.082527e+00,-1.215367e+01,-1.066228e+01,-1.509230e+01,-1.508918e+01,-1.542437e+01,-1.165902e+01,-8.331878e+00,-6.077495e+00,-7.964893e+00,-1.253813e+01,-1.272859e+01,-1.374484e+01,-1.371778e+01,-1.577546e+01,-1.865260e+01,-1.888652e+01,-1.422296e+01,-6.203436e+00,-2.379426e+00,1.266879e+01,2.558834e+01,2.289150e+01,9.067386e+00,9.183029e+00,1.509185e+01
1.862065e-01,4.017731e+00,6.356594e+00,6.647335e+00,6.019922e+00,1.258723e+01,1.043869e+00,-3.567049e+00,-2.325073e+00,-1.733810e+00,2.664183e-01,2.385403e+00,6.752966e+00,3.963729e+00,1.487485e+00,6.910016e+00,6.996650e+00,9.064786e+00,1.027054e+01,4.839818e+00,3.836716e+00,4.779112e+00,8.956907e+00,1.325899e+01,1.771077e+01,1.571908e+01,8.946507e+00,8.344944e+00,6.904746e+00,1.203477e+00,1.026263e+00,1.842923e+00,1.356622e+00,-3.875427e+00,-7.716045e+00,-7.610651e+00,-1.168993e+01,-1.332420e+01,-1.116398e+01,-7.309160e+00,3.341831e+00,4.903651e+00,1.753473e+00,1.490026e+00,5.337129e+00
