Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32
-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.243510e+02,-5.239728e+02,-5.229490e+02,-5.242607e+02,-3.999001e+02,-2.672801e+02,-2.312682e+02,-1.926303e+02,-1.325663e+02,-1.196238e+02,-1.176048e+02,-1.406273e+02,-1.767171e+02,-2.235034e+02,-2.818050e+02,-3.324545e+02,-3.770006e+02,-4.288518e+02,-4.763050e+02,-5.097827e+02,-5.208732e+02,-5.239966e+02,-5.243510e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.218281e-01,1.931774e+00,1.242918e-01,1.050422e+02,1.775866e+02,1.950501e+02,1.699468e+02,1.298119e+02,1.376780e+02,1.732681e+02,2.145045e+02,2.379878e+02,2.326460e+02,2.135303e+02,1.867943e+02,1.518303e+02,1.049296e+02,5.534351e+01,1.870962e+01,4.857824e+00,4.959271e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.835100e-01,1.781785e+00,1.141199e-01,-2.730399e+00,-4.895764e+01,-6.541799e+01,-7.733162e+01,-6.844524e+01,-7.883763e+01,-9.190918e+01,-8.457420e+01,-6.940302e+01,-3.551220e+01,1.485059e+00,2.618773e+01,3.640477e+01,3.916903e+01,2.710071e+01,1.427249e+01,4.678150e+00,4.804824e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.217402e-01,1.540559e+00,9.777898e-02,-3.390173e+01,-4.009938e+01,-4.139774e+01,-4.045695e+01,-3.387339e+01,-4.540498e+01,-6.574628e+01,-7.421321e+01,-7.885300e+01,-8.244403e+01,-7.842477e+01,-6.163398e+01,-3.901177e+01,-1.286533e+01,3.119808e+00,9.962238e+00,4.385108e+00,4.551064e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.395550e-01,1.220742e+00,7.615122e-02,-1.604374e+01,-2.102399e+00,-8.540727e-01,-1.114814e+01,-1.199537e+01,-2.589667e+01,-4.505518e+01,-5.225086e+01,-4.736341e+01,-5.219717e+01,-5.648013e+01,-4.822268e+01,-3.783825e+01,-2.356507e+01,-3.920521e+00,7.662493e+00,3.987879e+00,4.203399e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.409910e-01,8.390749e-01,5.041005e-02,-1.677007e+01,-3.419749e+01,-3.786134e+01,-2.217348e+01,-1.679102e+01,-2.043026e+01,-1.712727e+01,-2.798454e+01,-3.832558e+01,-3.211684e+01,-1.513868e+01,-4.747330e+00,-3.945426e+00,-6.320068e+00,2.269574e+00,7.066900e+00,3.498456e+00,3.769163e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.308806e-01,4.155022e-01,2.194325e-02,-3.240110e+01,-4.408363e+01,-3.962111e+01,-4.105878e+01,-4.058312e+01,-2.934220e+01,-2.308305e+01,-1.448936e+01,-3.588211e+00,3.286515e+00,1.114683e+01,1.017652e+01,1.006241e+01,7.836167e+00,8.426145e+00,6.272869e+00,2.931000e+00,3.257619e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.461919e-02,-2.789719e-02,-7.708650e-03,-2.403205e+01,-3.012015e+01,-3.510281e+01,-3.962604e+01,-2.806110e+01,-2.241251e+01,-1.441810e+01,-2.018570e+01,-1.773154e+01,-8.250782e+00,-7.691472e+00,-5.170184e+00,-1.649461e+00,4.555296e+00,5.872524e+00,3.723177e+00,2.301056e+00,2.679592e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.021060e-01,-4.680856e-01,-3.694105e-02,-1.881879e+01,-2.413902e+01,-2.354427e+01,-1.323439e+01,-1.143339e+01,-2.398405e+01,-4.000655e+01,-4.937025e+01,-4.668404e+01,-4.018380e+01,-3.009277e+01,-1.915612e+01,-1.394422e+01,-5.824942e+00,-2.534057e+00,-3.179397e-01,1.624904e+00,2.047325e-01,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.135959e-01,-8.822830e-01,-6.417781e-02,-2.022170e+01,-1.330648e+01,-6.386209e+00,6.183497e+00,1.498783e+01,1.224880e+01,1.039495e+01,-3.459033e+00,-1.481547e+01,-1.051176e+01,-9.629759e+00,-1.347624e+01,-1.200746e+01,-8.068940e+00,-7.894835e+00,-4.035642e+00,9.190014e-01,1.374158e-01,0.000000e+00
