Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.828329e+02,-4.593812e+02,-4.695331e+02,-4.824590e+02,-4.858491e+02,-4.863267e+02,-4.698383e+02,-4.587015e+02,-4.645012e+02,-3.853059e+02,-2.258371e+02,-1.412061e+02,-8.589613e+01,-8.452499e+01,-1.186927e+02,-8.891389e+01,-8.811795e+01,-1.339346e+02,-1.905526e+02,-2.423039e+02,-3.074723e+02,-3.699071e+02,-4.334891e+02,-4.795289e+02,-4.993790e+02,-5.031973e+02,-4.993699e+02,-4.932436e+02,-4.802043e+02,-4.705311e+02,-4.738977e+02,-4.878055e+02,-5.030810e+02
5.964211e+01,7.207230e+01,6.672969e+01,5.944164e+01,6.028142e+01,6.391027e+01,8.559793e+01,9.972441e+01,9.457803e+01,1.042040e+02,1.091628e+02,1.164832e+02,1.242573e+02,1.053662e+02,8.523096e+01,9.220911e+01,1.058912e+02,1.229158e+02,1.510653e+02,1.723415e+02,1.736562e+02,1.524686e+02,1.074730e+02,6.596837e+01,5.115516e+01,4.780106e+01,4.996187e+01,5.316270e+01,6.296262e+01,7.058408e+01,6.726070e+01,5.711689e+01,4.629971e+01
6.804132e+00,3.288937e+00,6.229241e+00,7.281081e+00,1.123303e+01,2.020390e+01,4.201527e+01,5.527760e+01,5.372646e+01,2.568895e+01,-1.406339e+01,-4.456775e+01,-6.955995e+01,-7.009182e+01,-5.047192e+01,-6.969164e+01,-7.552398e+01,-5.822723e+01,-3.460124e+01,-1.760375e+01,4.804188e+00,1.406973e+01,1.153607e+01,1.081069e+01,1.702006e+01,1.668877e+01,1.376332e+01,1.006204e+01,8.399937e+00,7.769548e+00,6.939965e+00,8.732029e+00,1.413936e+01
-9.064223e+00,-2.857141e+00,5.223448e-01,-2.310456e+00,-5.494965e+00,4.075445e-01,2.323979e+01,3.446483e+01,3.416724e+01,3.886935e+01,3.813846e+01,5.969644e+00,-1.967841e+01,-1.816025e+01,-9.337391e+00,-2.116083e+01,-3.425773e+01,-3.603722e+01,-3.286210e+01,-4.183483e+01,-3.869627e+01,-3.006273e+01,-2.391227e+01,-9.888900e+00,8.251299e-01,1.117037e+00,-2.552888e+00,-4.185061e+00,-5.154346e+00,-6.576315e+00,-6.622999e+00,-5.427506e+00,2.348255e+00
4.667115e+00,1.003235e+01,9.595682e+00,1.199501e+01,6.402034e+00,5.384687e+00,2.023005e+01,2.326769e+01,2.720207e+01,4.668015e+00,-3.099416e+01,-3.551730e+01,-4.019823e+01,-4.218792e+01,-3.938683e+01,-4.073159e+01,-4.153525e+01,-4.237894e+01,-3.337738e+01,-2.196299e+01,-7.482116e+00,-3.125994e+00,-4.309091e-01,4.159345e+00,6.049838e+00,6.402099e+00,4.928724e+00,8.710562e+00,1.276475e+01,1.042431e+01,9.323946e+00,9.027712e+00,1.231221e+01
1.482640e+01,1.242224e+01,6.238463e+00,1.368204e+01,1.124977e+01,9.045822e+00,1.207362e+01,1.199494e+01,1.954042e+01,1.525935e+01,1.020072e+01,1.673154e+01,2.528434e+01,3.580325e+01,4.723974e+01,5.878288e+01,5.861388e+01,5.240865e+01,3.698140e+01,2.809145e+01,2.086897e+01,1.154783e+01,1.693719e+01,1.724242e+01,1.285268e+01,1.433601e+01,1.383351e+01,1.789615e+01,2.206851e+01,1.484316e+01,1.288228e+01,1.668045e+01,1.984702e+01
8.899210e+00,8.208771e+00,6.704699e+00,7.437433e+00,3.587708e+00,4.519303e+00,3.398103e+00,8.458739e+00,1.303400e+01,3.937152e+00,-9.405872e+00,-8.592637e+00,-2.363485e+01,-3.294361e+01,-4.407455e+01,-4.235665e+01,-3.867873e+01,-3.270725e+01,-2.946470e+01,-2.533295e+01,-1.626993e+01,-8.130564e+00,1.747715e+00,1.175899e+01,1.134081e+01,1.297670e+01,1.251675e+01,1.313531e+01,1.360235e+01,6.337528e+00,5.582420e+00,1.107740e+01,1.398226e+01
3.358329e+00,9.740397e+00,1.152508e+01,7.915373e+00,2.748997e+00,3.280480e+00,1.071756e-01,1.762074e+00,4.738817e+00,8.599358e+00,1.341566e+01,1.717266e+01,1.312044e+01,1.787489e+01,1.407604e+01,7.559226e+00,9.537759e+00,9.320410e+00,7.976043e-01,-1.057961e+01,-1.434331e+01,-1.699165e+01,-1.348946e+01,8.776904e-01,7.651771e+00,7.973800e+00,8.479544e+00,7.902892e+00,5.141084e+00,2.868377e+00,4.192419e+00,6.563600e+00,6.050498e+00
4.352856e+00,8.495091e+00,9.769685e+00,1.142066e+01,1.015781e+01,6.507141e+00,-2.379997e+00,-9.771605e+00,-2.844246e+00,1.234248e+00,-1.205887e+01,-8.598089e+00,7.450701e+00,1.226985e+01,1.393800e+01,7.581069e+00,1.075362e+01,9.585222e+00,6.048641e+00,8.677743e+00,-1.665313e+00,-6.019841e+00,-6.353929e-01,1.491887e+00,6.101641e+00,6.303539e+00,7.762865e+00,8.802424e+00,6.929890e+00,7.078597e+00,7.201980e+00,6.198037e+00,5.839593e+00
6.367702e+00,4.733482e+00,3.828094e+00,8.183014e+00,1.008928e+01,4.556503e+00,-5.689222e+00,-9.227568e+00,-3.371004e+00,-1.139811e+01,-1.651126e+01,-1.721260e+01,-1.080022e+01,-4.507121e+00,1.672931e+01,2.747469e+01,2.904795e+01,2.617688e+01,1.999885e+01,2.074367e+01,2.174365e+01,1.891983e+01,1.854895e+01,8.385587e+00,2.907424e+00,4.792975e+00,5.917240e+00,6.911509e+00,8.064854e+00,8.854809e+00,6.024127e+00,4.297254e+00,7.325220e+00
5.053614e+00,3.372911e+00,-1.150452e+00,-1.067470e+00,2.621934e-02,-4.103303e+00,-1.002965e+01,-4.864055e+00,-6.117147e+00,5.880621e+00,1.106486e+01,7.360478e+00,3.418835e-01,-8.641371e+00,-1.363675e+01,-8.242998e+00,-6.609531e+00,-1.517593e+00,1.612111e+00,1.183913e+00,-6.621695e-01,5.229247e+00,1.566318e+01,6.512326e+00,-3.910924e+00,-9.445387e-01,-6.930479e-01,-1.399253e+00,2.127339e-01,1.450690e+00,7.750802e-01,-2.951134e-01,1.187237e+00
-3.813608e+00,-7.514566e+00,-6.854358e+00,-6.529024e+00,-6.651919e+00,-1.098264e+01,-1.454861e+01,-1.036390e+01,-1.364801e+01,-1.723619e+01,-1.080436e+01,2.638496e+00,-5.507938e-01,-7.316719e-01,-9.694492e+00,-1.613090e+01,-1.241323e+01,-1.113791e+01,-9.445705e+00,-7.939030e+00,-3.613602e+00,-3.655027e+00,-4.482744e-01,-4.055709e+00,-9.088125e+00,-6.932695e+00,-7.121540e+00,-7.339345e+00,-6.650756e+00,-7.252533e+00,-4.133855e+00,-5.275777e+00,-8.632100e+00
-6.442851e+00,-7.584091e+00,-7.631368e+00,-3.114600e+00,-2.536918e+00,-1.018284e+01,-1.284694e+01,-1.074296e+01,-1.149293e+01,-2.123609e+01,-2.491209e+01,-1.939619e+01,-1.293877e+01,-1.401480e+01,-1.946562e+01,-3.033403e+01,-2.691834e+01,-2.385452e+01,-2.003383e+01,-2.017716e+01,-1.351064e+01,-5.913365e+00,-9.349588e+00,-9.771935e+00,-7.160772e+00,-6.635010e+00,-6.688104e+00,-4.728107e+00,-3.171867e+00,-5.309124e+00,-5.433237e+00,-6.620774e+00,-9.064157e+00
