Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.420677e+02,-5.229857e+02,-5.167390e+02,-5.214026e+02,-5.234753e+02,-5.226371e+02,-5.237397e+02,-5.234141e+02,-5.230125e+02,-4.751658e+02,-2.021535e+02,-1.106457e+02,-1.018807e+02,-1.308925e+02,-1.557767e+02,-1.641486e+02,-1.513172e+02,-1.415130e+02,-1.444376e+02,-1.404381e+02,-1.314924e+02,-1.229209e+02,-1.161706e+02,-1.037380e+02,-9.491741e+01,-8.053696e+01,-7.904016e+01,-8.518110e+01,-9.361821e+01,-1.156598e+02,-1.407560e+02,-1.837209e+02,-2.556122e+02,-3.387637e+02,-4.135828e+02,-4.643364e+02,-5.002401e+02,-5.126231e+02,-5.089489e+02,-5.067130e+02,-5.078397e+02,-5.082302e+02,-5.148867e+02,-5.191107e+02,-5.142853e+02,-5.218579e+02
3.800325e+01,5.484745e+01,5.962848e+01,5.599121e+01,5.458259e+01,5.337215e+01,5.070428e+01,5.165368e+01,5.125525e+01,8.164990e+01,1.091679e+02,9.739195e+01,7.173018e+01,5.769152e+01,5.823211e+01,6.128843e+01,6.015087e+01,5.848131e+01,5.789433e+01,6.349487e+01,6.263274e+01,6.139565e+01,6.308643e+01,5.590742e+01,4.522132e+01,4.058985e+01,4.059313e+01,4.577098e+01,4.556193e+01,4.964737e+01,7.094394e+01,9.195094e+01,1.134175e+02,1.267402e+02,1.215592e+02,9.063304e+01,6.771484e+01,5.895530e+01,6.101546e+01,5.841467e+01,5.537150e+01,5.991008e+01,5.729498e+01,5.448271e+01,5.856084e+01,5.144023e+01
2.249226e+01,2.164822e+01,1.982995e+01,2.133608e+01,2.211533e+01,1.764154e+01,1.370111e+01,1.546781e+01,1.357853e+01,1.640585e+01,-2.510902e+01,-3.828206e+01,-3.486793e+01,-2.878481e+01,-2.097395e+01,-2.149865e+01,-2.822125e+01,-2.644964e+01,-2.577507e+01,-3.224604e+01,-3.321507e+01,-3.663804e+01,-4.141477e+01,-4.707564e+01,-5.128938e+01,-6.087197e+01,-6.521143e+01,-7.082095e+01,-7.106377e+01,-7.212807e+01,-7.852554e+01,-7.268951e+01,-6.037872e+01,-5.036293e+01,-2.974191e+01,-1.336328e+01,6.606240e+00,1.268559e+01,1.287173e+01,6.781678e+00,2.997706e+00,1.063920e+01,1.413140e+01,1.451702e+01,1.363397e+01,1.232699e+01
1.050074e+01,3.175594e+00,8.696265e-01,4.563228e+00,5.096218e+00,1.429558e+00,-8.992096e-01,8.233960e-01,-1.364520e+00,-2.432134e-01,1.550244e+01,1.059138e+01,-7.937325e+00,-1.755650e+01,-1.671719e+01,-1.757600e+01,-2.273240e+01,-2.664928e+01,-2.849127e+01,-3.322802e+01,-3.266946e+01,-3.140272e+01,-3.021119e+01,-3.305217e+01,-3.220998e+01,-2.795706e+01,-2.448451e+01,-2.532477e+01,-2.299830e+01,-1.959373e+01,-2.309329e+01,-1.931298e+01,-2.093771e+01,-2.777702e+01,-4.099403e+01,-3.367410e+01,-8.834080e+00,-8.838068e-01,2.204319e+00,8.750042e-01,-1.249178e+00,2.290119e+00,3.244480e+00,2.078289e+00,-5.460334e-01,-1.639372e-01
7.269870e+00,5.445476e+00,7.848610e+00,1.050259e+01,9.545288e+00,8.790512e+00,1.006777e+01,1.066167e+01,8.776171e+00,4.232363e+00,-3.603107e+01,-3.952882e+01,-2.999174e+01,-1.214751e+01,-8.976702e+00,-7.199082e+00,-3.442828e+00,-4.386176e+00,-2.481186e+00,-5.142398e+00,-7.302700e+00,-7.990575e+00,-6.211254e+00,-1.022259e+01,-1.581180e+01,-1.799545e+01,-1.541399e+01,-1.443868e+01,-1.768279e+01,-1.466780e+01,-1.160932e+01,-2.245052e+00,1.568953e+01,2.054366e+01,1.258143e+01,8.328749e+00,1.437219e+01,1.125608e+01,1.346988e+01,1.696208e+01,1.658797e+01,1.481981e+01,1.620720e+01,1.490431e+01,1.428231e+01,1.434010e+01
8.901308e+00,1.294823e+01,1.774784e+01,1.817350e+01,1.743984e+01,1.761114e+01,2.017268e+01,1.962200e+01,1.787374e+01,1.128878e+01,5.383505e+00,1.113803e+01,1.697271e+01,3.388174e+01,3.852209e+01,4.352016e+01,4.938282e+01,5.005842e+01,5.220238e+01,5.452036e+01,5.721090e+01,5.991461e+01,6.016470e+01,6.092579e+01,5.771503e+01,5.854530e+01,6.002613e+01,5.843848e+01,5.952927e+01,6.220290e+01,5.823953e+01,5.131605e+01,3.501160e+01,2.215343e+01,1.681390e+01,2.557051e+01,2.642229e+01,1.727456e+01,1.661927e+01,2.320198e+01,2.457870e+01,1.758776e+01,1.989782e+01,2.111630e+01,2.212387e+01,2.441853e+01
9.297954e+00,1.321285e+01,1.614264e+01,1.501848e+01,1.587882e+01,1.592893e+01,1.542967e+01,1.449844e+01,1.383953e+01,-1.060430e+01,-4.330048e+01,-5.083607e+01,-4.457655e+01,-3.430276e+01,-3.429306e+01,-3.665096e+01,-3.604164e+01,-3.362469e+01,-3.769249e+01,-4.244122e+01,-4.107275e+01,-3.979004e+01,-3.973792e+01,-3.774792e+01,-3.994126e+01,-4.130772e+01,-3.948566e+01,-3.520320e+01,-3.537705e+01,-3.532795e+01,-2.848637e+01,-2.468166e+01,-1.896844e+01,-8.285280e+00,1.333578e+00,1.248775e+01,1.638252e+01,1.226528e+01,1.445487e+01,1.854731e+01,2.033342e+01,1.470585e+01,1.254809e+01,1.250926e+01,1.289273e+01,1.795753e+01
6.275597e+00,8.047409e+00,8.187431e+00,7.654974e+00,8.959375e+00,1.026321e+01,5.511622e+00,4.450464e+00,6.306860e+00,-9.099852e+00,2.357129e+00,1.779848e+01,3.018204e+01,3.273459e+01,2.695017e+01,2.698777e+01,2.716478e+01,3.072538e+01,2.872389e+01,2.494512e+01,2.566413e+01,2.428506e+01,2.656230e+01,2.980899e+01,2.582574e+01,2.281448e+01,2.189764e+01,2.157180e+01,2.440866e+01,2.566113e+01,2.528363e+01,2.002244e+01,1.568162e+01,9.591651e+00,1.173285e+01,1.029751e+01,7.527782e+00,7.232173e+00,1.154444e+01,1.233462e+01,1.233469e+01,1.144890e+01,9.301589e+00,5.790278e+00,6.013747e+00,1.024209e+01
1.761887e+00,3.126486e+00,1.947073e+00,3.524548e+00,3.990814e+00,6.227550e+00,2.741340e-01,-9.565033e-01,2.644249e+00,-4.730037e+00,-1.576493e+01,-1.875847e+01,-1.054808e+01,-6.437590e-01,-1.932334e+00,-4.005652e+00,-8.442550e+00,-1.022159e+01,-9.247885e+00,-8.031361e+00,-9.537522e+00,-1.183322e+01,-1.172135e+01,-1.433426e+01,-1.771705e+01,-1.448232e+01,-1.153170e+01,-8.258010e+00,-1.453490e+01,-1.811630e+01,-1.330732e+01,-1.393500e+01,-5.580992e+00,7.774206e+00,1.563943e+01,1.531063e+01,7.998801e+00,6.614350e+00,4.866565e+00,3.163608e+00,1.107694e+00,3.819025e+00,9.417332e+00,6.669276e+00,8.754710e+00,1.017386e+01
-9.620431e-01,-7.609941e-01,-1.867291e+00,6.509176e-01,1.186293e+00,1.908979e+00,-1.792876e+00,-2.237321e+00,5.114092e-01,-9.132555e-01,7.188644e+00,1.173644e+01,1.332577e+01,1.129961e+01,1.132764e+01,1.096496e+01,1.255010e+01,1.389119e+01,1.589174e+01,1.946907e+01,2.114495e+01,1.938469e+01,1.887954e+01,2.062658e+01,2.041148e+01,2.192259e+01,1.895290e+01,1.210865e+01,6.366138e+00,3.260120e+00,2.823858e-01,-4.717950e+00,-6.962420e+00,-3.807005e+00,1.182243e+00,5.599326e+00,7.459084e+00,8.787813e+00,2.345030e+00,-2.124986e+00,-4.565451e+00,-5.905043e-01,5.302193e+00,5.231807e+00,8.266784e+00,8.823776e+00
