Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.289774e+02,-4.020584e+02,-4.013218e+02,-3.941434e+02,-3.911847e+02,-3.863654e+02,-3.625552e+02,-2.625232e+02,-1.635756e+02,-8.854488e+01,-4.827068e+01,-4.611530e+01,-5.381816e+01,-5.043005e+01,-4.753252e+01,-4.448801e+01,-4.006590e+01,-5.846105e+01,-8.325959e+01,-1.104786e+02,-1.382387e+02,-1.740941e+02,-2.254343e+02,-3.026761e+02,-3.667926e+02,-3.887973e+02,-3.940173e+02,-3.921175e+02,-3.949510e+02,-3.965100e+02,-3.985125e+02,-3.993350e+02,-4.020488e+02
8.582724e+01,1.015660e+02,1.042275e+02,1.088286e+02,1.104549e+02,1.101854e+02,1.192514e+02,1.184668e+02,9.201720e+01,6.201569e+01,4.889371e+01,4.468515e+01,3.915294e+01,2.862735e+01,2.405206e+01,2.493297e+01,3.028093e+01,4.016910e+01,5.492690e+01,6.555603e+01,7.833626e+01,8.996286e+01,9.583960e+01,1.158901e+02,1.217580e+02,1.123375e+02,1.070762e+02,1.052440e+02,1.021235e+02,1.041874e+02,1.025977e+02,1.046269e+02,1.074028e+02
-6.887341e-01,-5.285318e+00,-3.334770e+00,-3.380676e+00,-5.222252e+00,-4.285964e+00,3.442405e+00,1.649007e+01,5.376083e+00,6.553631e+00,9.787634e+00,1.633230e+01,3.132611e+01,3.598949e+01,3.691263e+01,3.580503e+01,4.068546e+01,5.139388e+01,6.104305e+01,6.504498e+01,6.099007e+01,5.508662e+01,4.213580e+01,1.755486e+01,-4.038797e+00,-5.297483e+00,-3.530461e+00,-8.563934e+00,-7.619874e+00,-5.142272e+00,-6.297783e+00,-2.526742e+00,4.563451e+00
-1.175053e+00,-1.629205e+00,-1.084289e+00,-6.372696e-01,-3.549783e+00,-3.778655e-01,1.523773e+01,5.475195e+01,7.136620e+01,7.889029e+01,7.573370e+01,6.057095e+01,4.609066e+01,3.922370e+01,3.433433e+01,4.326273e+01,5.245899e+01,5.542214e+01,5.790939e+01,5.671852e+01,5.344331e+01,3.877940e+01,2.426834e+01,2.204277e+01,8.149940e+00,-1.905008e+00,3.660151e+00,2.140630e+00,5.249410e+00,7.833917e+00,4.772810e+00,3.411981e+00,4.394217e+00
1.801783e+01,2.115615e+01,2.126810e+01,1.945386e+01,2.017373e+01,2.409776e+01,2.475432e+01,-8.727636e+00,-2.997768e+01,-4.656647e+01,-5.329351e+01,-4.549914e+01,-3.802426e+01,-3.859891e+01,-3.794880e+01,-3.357646e+01,-3.955193e+01,-3.655519e+01,-2.714532e+01,-2.057663e+01,-1.567356e+01,-2.742402e+00,8.160218e+00,1.754515e+01,2.710384e+01,2.385995e+01,2.428961e+01,2.646688e+01,2.539188e+01,2.914558e+01,2.904918e+01,2.530038e+01,2.341516e+01
8.638594e+00,1.242475e+01,1.255428e+01,1.189354e+01,1.266513e+01,1.577212e+01,1.534064e+01,2.575097e+01,2.687493e+01,2.504963e+01,2.761014e+01,3.114073e+01,2.482012e+01,2.329225e+01,2.630060e+01,2.981170e+01,2.586946e+01,1.806547e+01,2.013342e+01,3.439603e+01,3.919420e+01,4.097247e+01,3.762057e+01,2.846732e+01,2.199616e+01,1.914064e+01,1.427516e+01,1.206399e+01,6.606400e+00,1.007404e+01,1.395335e+01,1.267592e+01,1.429020e+01
1.438609e+00,3.833431e+00,2.613206e+00,5.454669e+00,7.374178e+00,9.114512e+00,8.724024e+00,1.246058e+01,1.150397e+01,5.146965e+00,7.277024e+00,6.060215e+00,2.240127e+00,5.718149e-01,1.395601e+00,-3.697626e-01,-6.317476e+00,-1.318416e+01,-1.754839e+01,-1.595083e+01,-1.470883e+01,-1.613025e+01,-1.821398e+01,-7.504925e+00,4.769581e+00,1.003564e+01,8.498015e+00,5.911669e+00,4.664785e+00,4.989230e+00,6.368041e+00,5.301358e+00,7.678231e+00
4.817505e+00,1.926336e+00,2.768894e+00,2.350619e+00,2.611551e+00,2.556291e+00,-1.688940e+00,-2.101860e+01,-2.161976e+01,-2.522664e+01,-2.613722e+01,-2.838284e+01,-3.093406e+01,-2.840102e+01,-2.342461e+01,-1.902423e+01,-2.288398e+01,-2.973040e+01,-3.803828e+01,-3.249452e+01,-2.802055e+01,-1.603214e+01,-1.602531e+00,1.882336e+00,-1.448344e+00,6.857664e+00,6.855736e+00,6.880760e+00,8.092724e+00,9.871703e+00,7.074750e+00,3.823147e+00,5.023275e+00
7.197690e+00,6.405082e+00,7.801260e+00,5.231585e+00,2.546496e+00,4.683475e+00,1.270876e+00,3.638233e+00,1.075055e+01,2.012591e+01,1.939693e+01,2.227254e+01,2.713989e+01,2.681621e+01,2.040576e+01,1.823558e+01,1.826887e+01,1.555931e+01,7.990448e+00,1.069520e+01,8.021426e+00,-2.665925e+00,2.456255e-01,3.382437e+00,1.008231e+01,1.164887e+01,1.056510e+01,9.567929e+00,6.710872e+00,4.215189e+00,4.405482e+00,5.839817e+00,4.794349e+00
5.941546e+00,2.259818e+00,2.961204e+00,1.707199e+00,1.912884e+00,7.332580e+00,9.279311e-01,-1.192304e+01,-2.605983e+01,-2.462614e+01,-1.845852e+01,-1.707322e+01,-1.698415e+01,-1.369068e+01,-1.268222e+01,-1.083889e+01,-1.052213e+01,-1.142188e+01,-1.564847e+01,-1.858341e+01,-1.763337e+01,-1.254656e+01,-2.789181e+00,6.160764e+00,8.323557e+00,8.958843e+00,8.610304e+00,4.854527e+00,2.008672e-01,-3.188770e+00,-1.618520e+00,4.270799e+00,1.678566e+00
