Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.243577e+02,-5.020829e+02,-5.008423e+02,-4.905997e+02,-4.660557e+02,-2.895871e+02,-1.722444e+02,-1.060276e+02,-6.747464e+01,-6.005898e+01,-7.075787e+01,-8.894272e+01,-7.611436e+01,-6.567884e+01,-8.353568e+01,-1.079137e+02,-1.300928e+02,-1.838155e+02,-2.868236e+02,-3.760965e+02,-4.438156e+02,-4.752461e+02,-4.836740e+02,-4.859329e+02,-4.903447e+02,-5.184058e+02
4.889460e+01,6.636476e+01,6.888205e+01,8.196344e+01,1.084471e+02,1.355750e+02,1.289602e+02,1.161545e+02,8.225632e+01,3.916039e+01,2.265050e+01,2.889420e+01,2.614225e+01,2.411086e+01,3.428375e+01,5.115671e+01,7.506032e+01,1.010584e+02,1.211131e+02,1.220321e+02,1.064248e+02,7.735355e+01,6.710350e+01,6.509435e+01,6.362943e+01,4.920896e+01
1.372819e+01,1.167560e+01,1.486667e+01,2.354097e+01,3.809608e+01,-1.211809e+01,-4.285396e+01,-8.709253e+01,-9.217941e+01,-5.397013e+01,-2.022372e+01,-9.244614e+00,-2.081652e+01,-3.427147e+01,-2.992566e+01,-2.638071e+01,-2.987768e+01,-2.441040e+01,-9.979691e+00,-9.473738e+00,-3.043307e+00,2.963400e+00,6.062719e+00,6.978992e+00,8.004975e+00,1.324413e+01
-1.642073e+00,-4.197412e+00,-1.891127e+00,1.346959e+00,1.155363e+01,2.678564e+01,2.701578e+01,2.624128e+01,1.248109e+01,-1.660602e+01,-2.715060e+01,-2.728807e+01,-3.036267e+01,-3.477681e+01,-4.030319e+01,-4.074594e+01,-3.825515e+01,-4.205619e+01,-3.913527e+01,-3.164934e+01,-2.275534e+01,-6.621593e+00,1.225716e+00,2.109197e+00,1.072329e+00,4.787270e-01
6.099051e+00,8.906397e+00,1.009159e+01,1.071999e+01,1.564594e+01,-2.727996e+01,-5.164415e+01,-4.074166e+01,-2.825041e+01,-2.024697e+01,-1.451106e+01,-8.736903e+00,-8.529873e+00,-1.396355e+01,-1.963958e+01,-2.251739e+01,-1.813971e+01,-8.203695e+00,-1.673885e+00,1.092439e+00,4.258389e+00,8.293111e-01,-1.686734e+00,-3.781421e+00,-3.898700e+00,-2.117698e+00
1.457876e+01,1.450666e+01,1.530013e+01,1.555222e+01,1.281011e+01,-2.390888e+00,2.260421e+00,1.495875e+01,3.077956e+01,3.592171e+01,4.520953e+01,4.888766e+01,6.191539e+01,6.413124e+01,6.055733e+01,5.739613e+01,5.327122e+01,5.121795e+01,3.628942e+01,1.804370e+01,1.156438e+01,1.519653e+01,1.867704e+01,1.649385e+01,1.275508e+01,7.141867e+00
1.157689e+01,9.539207e+00,9.988895e+00,7.943185e+00,3.630907e+00,-1.570811e+01,-2.807451e+01,-2.921674e+01,-3.114669e+01,-4.402209e+01,-5.493065e+01,-5.172257e+01,-4.787537e+01,-4.886151e+01,-5.164504e+01,-4.646910e+01,-4.023053e+01,-3.591220e+01,-2.944659e+01,-9.487703e+00,6.670899e+00,1.479622e+01,2.033292e+01,1.841858e+01,1.202395e+01,5.397039e+00
3.678238e+00,4.896448e+00,5.204856e+00,-4.388586e-01,-3.704514e+00,-8.231381e+00,-2.408542e+00,9.796527e+00,3.123278e+01,4.266465e+01,4.605359e+01,4.407536e+01,3.484190e+01,2.599632e+01,2.718178e+01,2.896179e+01,2.776732e+01,2.483962e+01,1.760354e+01,1.495295e+01,7.764018e+00,5.203113e-01,-1.998837e+00,-3.974779e+00,-5.452987e+00,-2.421029e+00
-1.150508e+00,1.709431e+00,3.286761e+00,-2.976320e+00,-8.452919e+00,-1.621697e+01,-1.622841e+01,-7.460993e+00,-9.892068e+00,-1.445240e+01,-2.021907e+01,-1.783183e+01,-1.336955e+01,-1.562702e+01,-1.294846e+01,-1.441029e+01,-1.273436e+01,-1.067244e+01,-8.479353e+00,-2.721896e-01,5.862090e+00,8.186699e+00,9.476244e+00,1.028152e+01,1.193939e+01,9.010626e+00
-2.790195e+00,8.577695e-01,4.831134e+00,-7.525566e-02,-5.981822e+00,-1.846082e+00,5.220528e+00,-1.562439e-01,-7.616760e-01,-2.703797e-01,-9.750951e-01,5.569384e+00,9.761227e+00,1.039123e+01,1.244057e+01,1.502274e+01,1.527192e+01,1.083653e+01,4.452374e+00,2.580101e+00,2.435925e+00,6.248324e+00,4.644022e+00,5.365614e+00,7.972862e+00,8.772633e+00
-3.716588e+00,1.252857e+00,6.014539e+00,-1.338047e-01,-2.327534e+00,1.740256e+01,1.217941e+01,3.315633e+00,-1.405463e+01,-2.006130e+01,-2.107612e+01,-1.736999e+01,-1.910677e+01,-2.030524e+01,-2.323369e+01,-1.837651e+01,-1.014463e+01,-1.105421e+01,-1.279326e+01,-5.082355e+00,-3.583966e+00,-5.238550e+00,-1.082360e+01,-1.256763e+01,-1.071312e+01,-4.831169e+00
-4.194155e+00,-2.446645e+00,-4.933636e-01,-9.337488e+00,-8.050693e+00,-4.936182e+00,-1.135536e+00,1.083995e+01,6.824396e+00,4.494237e+00,-1.658566e+00,-7.058740e+00,-1.174141e+01,-8.031403e+00,-9.005049e+00,-1.011600e+01,-9.435732e+00,-8.770621e+00,-1.114853e+01,-9.245796e+00,-5.046838e+00,-1.430581e+00,-1.734629e+00,2.062303e-01,-6.060438e-01,-6.656063e+00
-3.068225e+00,-5.625769e+00,-7.400060e+00,-1.541172e+01,-1.301930e+01,-5.424780e+00,-3.981259e+00,-7.088171e+00,-1.897281e+01,-2.188804e+01,-1.708513e+01,-1.120206e+01,-3.729385e+00,3.515140e-01,1.958621e+00,-5.571448e-01,6.885908e-01,-1.817595e+00,-7.247001e-01,1.674504e+00,-3.481314e+00,-7.349690e+00,-1.018854e+01,-4.835661e+00,-4.505557e+00,-8.078311e+00
