Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-5.380151e+02,-5.380151e+02,-5.380151e+02,-5.380151e+02,-5.377708e+02,-5.209431e+02,-4.947694e+02,-4.624743e+02,-4.392986e+02,-4.260751e+02,-4.289702e+02,-4.472170e+02,-4.711291e+02,-2.823537e+02,-1.480041e+02,-8.592758e+01,-1.026984e+02,-1.557003e+02,-2.131542e+02,-2.364030e+02,-2.000359e+02,-2.093056e+02,-2.622611e+02,-3.503961e+02,-4.414754e+02,-5.200207e+02,-5.366659e+02,-5.380151e+02,-5.380151e+02,-5.380151e+02,-5.380151e+02,-5.380151e+02,-5.380151e+02,-5.380151e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.091498e-01,-1.450622e+01,-3.611456e+01,-6.139898e+01,-7.382049e+01,-8.064001e+01,-7.904463e+01,-6.904495e+01,-4.365249e+01,1.084493e+02,1.372129e+02,1.408116e+02,1.607085e+02,1.819051e+02,1.818223e+02,1.835226e+02,2.137333e+02,2.247368e+02,2.229648e+02,1.803795e+02,1.020169e+02,2.269345e+01,1.847760e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.212557e-02,-6.507672e+00,-1.572515e+01,-2.409594e+01,-3.740158e+01,-4.195532e+01,-4.007095e+01,-3.181929e+01,-3.357423e+01,-5.613835e+01,-8.976582e+01,-1.034671e+02,-1.138208e+02,-9.806966e+01,-6.657751e+01,-4.565285e+01,-3.558238e+01,-2.930214e+01,-1.305304e+01,1.188866e+01,2.510203e+01,1.553121e+01,1.671062e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.207156e-01,2.184739e+01,4.801025e+01,6.549252e+01,7.762016e+01,7.662302e+01,7.114694e+01,6.494699e+01,5.781330e+01,5.079165e+01,3.684772e+01,1.385295e+01,-5.813840e+00,-2.109826e+01,-3.646949e+01,-5.236465e+01,-6.465368e+01,-7.439002e+01,-9.778224e+01,-9.329810e+01,-3.877135e+01,6.582371e+00,1.389672e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.962676e-01,-1.950583e+01,-3.632285e+01,-3.768584e+01,-3.490784e+01,-3.303933e+01,-3.284772e+01,-3.117970e+01,-3.178589e+01,-1.176313e+01,-1.555005e+01,-1.791031e+01,-3.585957e+01,-4.645925e+01,-4.775248e+01,-6.538154e+01,-9.266270e+01,-9.594632e+01,-9.113997e+01,-8.593285e+01,-5.416821e+01,-1.512273e+00,1.022286e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.807192e-02,2.146917e+00,-2.370612e+00,-1.220289e+01,-1.647678e+01,-1.275480e+01,-6.684588e+00,-6.820720e+00,-5.382697e+00,-5.042805e+01,-3.940969e+01,-2.530252e+01,-2.123676e+01,-8.109505e+00,-4.172235e+00,-4.037821e-01,-1.103753e+01,-2.409986e+01,-2.767628e+01,-2.633981e+01,-3.143562e+01,-7.267462e+00,5.932252e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.501631e-01,1.574300e+01,3.167778e+01,3.342622e+01,2.755662e+01,2.350766e+01,2.188194e+01,1.891052e+01,2.095452e+01,-2.834106e+01,-3.479773e+01,-3.403073e+01,-2.409301e+01,-4.322673e+00,2.720843e+00,5.449903e+00,-9.705913e-01,-5.603874e+00,-5.457852e+00,4.202568e-01,-7.761277e+00,-1.047411e+01,1.307159e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.410241e-01,-2.022003e+01,-3.104844e+01,-2.409150e+01,-1.830558e+01,-1.562147e+01,-1.664071e+01,-1.491541e+01,-1.573216e+01,-3.148172e+01,-3.187772e+01,-3.524115e+01,-3.987864e+01,-4.197086e+01,-4.155844e+01,-3.417002e+01,-3.675027e+01,-4.120576e+01,-3.536016e+01,-2.377830e+01,-7.525194e+00,-1.151974e+01,-3.350379e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.628235e-01,8.974962e+00,8.802246e+00,4.921424e+00,3.450464e+00,3.112482e+00,5.055290e+00,8.800884e+00,1.276882e+01,-8.220337e+00,-1.712743e+01,-2.140841e+01,-1.948031e+01,-2.298670e+01,-2.971742e+01,-2.257533e+01,-2.557911e+01,-3.268999e+01,-4.016670e+01,-4.540750e+01,-2.309188e+01,-1.076861e+01,-7.739524e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.438390e-01,7.849085e+00,1.288770e+01,7.718469e+00,5.193400e+00,3.461943e+00,1.512256e+00,-3.227483e+00,-5.185958e+00,-3.161494e+01,-2.009991e+01,-8.049650e+00,-9.214439e+00,-1.624552e+01,-1.565458e+01,-1.524780e+01,-1.791261e+01,-2.189490e+01,-2.450026e+01,-3.440448e+01,-3.098725e+01,-8.567726e+00,-1.158105e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.370185e-01,-1.687974e+01,-1.951718e+01,-1.398015e+01,-1.277140e+01,-1.176475e+01,-8.654207e+00,-5.437911e+00,-4.647558e+00,-2.990308e+01,-1.789698e+01,-8.176937e+00,2.487423e+00,9.903464e+00,6.714434e+00,2.951663e+00,6.012141e+00,-1.967901e+00,-1.468308e+01,-1.556518e+01,-2.062764e+01,-5.636301e+00,-1.463611e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.642967e-01,1.230910e+01,1.226539e+01,1.533242e+01,1.804927e+01,2.015792e+01,2.129857e+01,1.829953e+01,1.116199e+01,-1.164705e+01,-8.354671e+00,-1.313473e+00,6.928438e-01,-2.886000e+00,-3.464107e+00,-4.065375e+00,-8.691229e+00,-1.590857e+01,-1.795566e+01,-7.030586e+00,-3.809442e+00,-3.142778e+00,-1.672178e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.694822e-02,5.822890e-01,-1.338151e+00,-1.079884e+01,-1.513313e+01,-2.020608e+01,-2.457526e+01,-2.516322e+01,-2.090096e+01,-1.888376e+01,-1.215956e+01,-1.336552e+01,-1.118456e+01,-8.937830e+00,-1.802282e+00,9.504181e+00,1.932938e+00,-1.124392e+01,-8.334224e+00,-7.193101e+00,1.647504e+00,-2.132518e+00,-1.772264e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
