Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.347417e+02,-5.118100e+02,-5.097536e+02,-5.078769e+02,-5.037917e+02,-5.021982e+02,-4.993944e+02,-5.007788e+02,-4.806715e+02,-4.018507e+02,-2.632043e+02,-1.799031e+02,-1.440088e+02,-1.353922e+02,-1.339437e+02,-1.192391e+02,-1.227358e+02,-1.313724e+02,-1.361945e+02,-1.224322e+02,-1.025374e+02,-9.055239e+01,-7.420181e+01,-7.261634e+01,-8.163152e+01,-1.124157e+02,-1.741726e+02,-2.521725e+02,-3.558308e+02,-4.225515e+02,-4.667588e+02,-4.934642e+02,-5.031315e+02,-5.048681e+02,-5.015119e+02,-4.979577e+02,-5.010243e+02,-5.017617e+02,-5.008787e+02,-5.072802e+02
3.764978e+01,5.939182e+01,6.229166e+01,6.291939e+01,6.654761e+01,6.937253e+01,7.323371e+01,7.226121e+01,9.211981e+01,1.396043e+02,1.486516e+02,1.214874e+02,7.862786e+01,4.879285e+01,4.001896e+01,4.093719e+01,3.992354e+01,4.199406e+01,3.890393e+01,3.563840e+01,3.580048e+01,3.515554e+01,4.193271e+01,4.721080e+01,6.368252e+01,7.765897e+01,8.979498e+01,1.100153e+02,1.216827e+02,1.160566e+02,8.903034e+01,7.069711e+01,6.512595e+01,6.218318e+01,6.779570e+01,7.100418e+01,6.907450e+01,6.904271e+01,7.030302e+01,6.710887e+01
1.227111e+01,1.544003e+01,1.822330e+01,1.639641e+01,1.717304e+01,2.053778e+01,2.335675e+01,2.304654e+01,2.932426e+01,2.844464e+01,1.969190e+01,8.511237e+00,6.449924e+00,1.488387e+01,1.678421e+01,6.746996e+00,1.337435e+00,1.402475e+00,1.643006e+00,-4.006939e+00,-1.668127e+01,-2.715318e+01,-3.871912e+01,-4.440112e+01,-5.138923e+01,-4.922539e+01,-3.891668e+01,-2.890517e+01,-2.435874e+01,-1.963573e+01,-5.841943e+00,7.722676e+00,1.453281e+01,1.128695e+01,1.446782e+01,1.522914e+01,1.688633e+01,1.686229e+01,1.861239e+01,2.551641e+01
2.566206e+00,-5.145250e-01,1.472105e+00,2.517775e-01,6.529493e-01,2.805202e+00,3.730155e+00,1.957244e+00,4.398272e+00,-1.744497e+01,-5.526559e+01,-5.720122e+01,-5.225116e+01,-5.201696e+01,-5.484211e+01,-5.315765e+01,-4.406672e+01,-4.061053e+01,-3.598437e+01,-3.312964e+01,-3.799493e+01,-3.565855e+01,-3.548579e+01,-3.710049e+01,-3.427459e+01,-3.191012e+01,-2.695355e+01,-2.880375e+01,-2.387611e+01,-3.098761e+01,-2.588482e+01,-5.579107e+00,2.432945e+00,2.052138e-01,-3.735642e+00,-2.928620e+00,-1.423804e+00,-4.232977e+00,-1.398314e+00,8.470329e+00
1.202327e+01,1.406545e+01,1.424387e+01,1.369415e+01,1.322174e+01,1.301518e+01,1.276540e+01,9.906734e+00,1.498061e+01,1.421140e+01,-1.264307e+01,-2.120183e+01,-1.468961e+01,-3.519860e+00,-9.013287e-01,-9.119976e-01,4.257467e+00,1.351485e+00,-2.351782e+00,-2.941918e+00,-7.474141e+00,-9.353645e+00,-1.562633e+01,-1.885427e+01,-1.822534e+01,-1.444366e+01,-5.657595e+00,3.508500e-01,1.102197e+01,1.555862e+01,1.102257e+01,1.564911e+01,1.778331e+01,1.622879e+01,1.070392e+01,1.274553e+01,1.131188e+01,7.539677e+00,1.057450e+01,1.546758e+01
2.171059e+01,2.530091e+01,2.361240e+01,2.216176e+01,1.995961e+01,1.820848e+01,1.691061e+01,1.495621e+01,2.084206e+01,2.294551e+01,4.613047e+01,6.240297e+01,5.797823e+01,5.140095e+01,4.521246e+01,4.954786e+01,5.733479e+01,6.051514e+01,5.656644e+01,5.968033e+01,6.250215e+01,6.465173e+01,6.701591e+01,6.729082e+01,6.732169e+01,6.825809e+01,6.676101e+01,5.127279e+01,2.915450e+01,2.234260e+01,2.794350e+01,2.121360e+01,2.133117e+01,1.823557e+01,1.857487e+01,2.162457e+01,1.875334e+01,1.778262e+01,1.881631e+01,1.749728e+01
1.905028e+01,1.696872e+01,1.402911e+01,1.400893e+01,1.385605e+01,1.101758e+01,7.429038e+00,7.255382e+00,9.812700e+00,1.933392e+01,-8.487803e+00,-4.022461e+01,-4.854300e+01,-4.606085e+01,-3.721070e+01,-3.742440e+01,-3.867989e+01,-3.520168e+01,-3.561583e+01,-3.250347e+01,-3.517754e+01,-3.869762e+01,-3.950016e+01,-3.671207e+01,-3.334106e+01,-2.788891e+01,-1.843470e+01,-1.233216e+01,-1.035610e+00,8.166124e+00,1.544234e+01,1.104596e+01,1.226188e+01,7.650085e+00,1.020738e+01,1.319120e+01,1.171180e+01,1.292781e+01,1.101169e+01,6.996457e+00
1.028256e+01,4.872365e+00,8.644533e-01,4.785254e+00,8.788657e+00,3.859559e+00,-2.863662e-01,1.802117e+00,-1.466427e+00,-6.294893e+00,8.717758e-01,1.237339e+01,1.435746e+01,1.679504e+01,2.972815e+01,3.429455e+01,3.357121e+01,3.248780e+01,3.436198e+01,3.581061e+01,3.696847e+01,3.700718e+01,3.599799e+01,3.973714e+01,3.725722e+01,3.519781e+01,2.794073e+01,2.144419e+01,1.079818e+01,6.269512e+00,8.458776e+00,7.525490e+00,7.102742e+00,4.434169e+00,4.179517e+00,4.648752e+00,4.381343e+00,5.396446e+00,2.070412e+00,-6.525874e-02
5.313782e+00,3.330662e+00,-7.469181e-01,3.567550e+00,6.117986e+00,1.528296e-01,4.331114e-01,3.987782e+00,-4.102746e+00,-1.359980e+01,-9.920259e+00,-8.104353e+00,9.008546e-02,6.665280e+00,7.371329e+00,-6.709353e-01,-5.630125e+00,-7.697512e+00,-1.208265e+01,-1.279461e+01,-1.050250e+01,-1.106244e+01,-1.326847e+01,-1.115584e+01,-1.031131e+01,-1.095923e+01,-1.295414e+01,-1.159013e+01,-2.931940e+00,8.472074e+00,1.115300e+01,7.479315e+00,3.387264e+00,3.881955e+00,5.034569e+00,2.545400e+00,1.671311e+00,2.792296e+00,-3.074920e-02,2.120691e+00
4.093971e+00,6.028734e+00,4.159804e+00,4.184207e+00,7.038711e-01,-2.107684e+00,3.112837e+00,4.102550e+00,-6.095050e+00,-6.921785e+00,1.366404e+01,2.827748e+01,3.250846e+01,2.906657e+01,1.682063e+01,8.972285e+00,6.381958e+00,5.624746e+00,7.345900e+00,9.879827e+00,8.968672e+00,6.423048e+00,5.441987e+00,3.773182e+00,-1.042042e+00,-5.498744e+00,-9.118441e+00,-1.116380e+01,-4.500454e+00,3.578912e+00,6.519726e+00,3.075119e+00,-1.869043e+00,-2.451416e+00,1.900850e+00,-1.650511e-01,4.375808e-02,1.780900e+00,-4.050732e-04,3.760745e+00
