Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-5.089127e+02,-4.858904e+02,-4.848733e+02,-4.901947e+02,-4.888929e+02,-4.163348e+02,-2.977483e+02,-2.122227e+02,-1.391917e+02,-1.085930e+02,-9.911305e+01,-6.903750e+01,-4.328873e+01,-3.519373e+01,-4.858437e+01,-9.197981e+01,-1.542973e+02,-2.313828e+02,-3.297905e+02,-4.079195e+02,-4.598381e+02,-4.779564e+02,-4.826641e+02,-4.859575e+02,-4.827861e+02,-4.799084e+02,-4.824783e+02
8.134451e+01,9.331660e+01,9.426245e+01,9.183165e+01,9.610631e+01,1.085169e+02,9.112834e+01,7.357936e+01,4.268139e+01,2.125093e+01,1.477637e+01,1.430058e+01,2.222083e+01,4.124355e+01,6.171532e+01,8.473444e+01,1.115980e+02,1.331233e+02,1.487953e+02,1.328837e+02,1.101711e+02,9.583554e+01,9.052093e+01,9.172765e+01,9.220132e+01,9.506502e+01,9.394289e+01
1.410749e+01,4.435353e+00,2.587385e+00,6.094482e+00,1.272646e+01,3.293356e+01,2.804007e+01,2.282902e+01,2.671862e+01,3.044868e+01,2.774890e+01,6.047033e+00,-1.716100e+01,-3.640722e+01,-3.652129e+01,-2.638419e+01,-2.170747e+01,-2.029414e+01,-2.076944e+01,-1.540228e+01,-1.956666e+00,8.134536e-01,-8.787096e-01,4.365686e+00,5.610660e-01,2.204750e+00,1.131117e-03
-1.282906e+00,-4.259169e+00,-7.879076e+00,-6.200897e+00,-5.419752e-01,3.146999e+01,4.433332e+01,3.631760e+01,2.832318e+01,2.981622e+01,3.390336e+01,1.377879e+01,-1.152707e+00,-2.354690e+01,-3.225710e+01,-3.333623e+01,-2.907896e+01,-2.723932e+01,-2.302071e+01,-1.902296e+01,-1.419174e+01,-4.374269e+00,-1.035386e+00,2.630451e+00,-5.864011e-01,-2.484239e+00,-6.304352e+00
1.505316e+01,1.689457e+01,1.541479e+01,1.420192e+01,1.696478e+01,1.562222e+01,1.655189e-01,-1.406684e+01,-3.673919e+01,-4.452420e+01,-3.961374e+01,-3.507401e+01,-2.854485e+01,-1.945602e+01,-1.343702e+01,-1.798438e+01,-2.034857e+01,-1.282764e+01,-5.741832e+00,6.435499e+00,1.037393e+01,1.364993e+01,1.837700e+01,2.541343e+01,2.304951e+01,1.693444e+01,1.746979e+01
2.011611e+01,1.763227e+01,1.454233e+01,1.256973e+01,1.255426e+01,7.943361e+00,1.914231e+01,2.977568e+01,5.308066e+01,6.238042e+01,5.342767e+01,5.490231e+01,5.749980e+01,6.021713e+01,5.974321e+01,5.900596e+01,4.895795e+01,4.538120e+01,3.134795e+01,1.971465e+01,1.635380e+01,1.254847e+01,1.254068e+01,1.746292e+01,1.739025e+01,1.505721e+01,1.346992e+01
1.333776e+01,1.028374e+01,4.240959e+00,3.441970e+00,1.761396e+00,4.396962e+00,5.732379e+00,-3.209975e+00,-2.562521e+01,-3.329948e+01,-2.670411e+01,-2.860689e+01,-3.153131e+01,-3.283245e+01,-2.973335e+01,-2.298495e+01,-2.416341e+01,-1.973896e+01,-5.769786e+00,3.464387e+00,1.155713e+01,1.000369e+01,6.656496e+00,3.345716e+00,5.485471e+00,7.341168e+00,4.795903e+00
6.972487e+00,4.379795e+00,4.151764e+00,5.858611e+00,1.574782e+00,4.848733e+00,2.312285e+01,2.328189e+01,7.024289e+00,4.055774e+00,1.789704e+01,3.243026e+01,3.829434e+01,3.747917e+01,3.438990e+01,3.702763e+01,3.813413e+01,2.742651e+01,1.279109e+01,3.587523e+00,8.092119e+00,6.000198e+00,5.793839e+00,2.421585e+00,1.818956e+00,2.142074e+00,6.278354e+00
6.665268e+00,5.659534e+00,8.444849e+00,7.616975e+00,2.149641e+00,-2.212962e+01,-3.647186e+01,-4.086977e+01,-3.904613e+01,-3.081994e+01,-2.656222e+01,-2.003305e+01,-1.231724e+01,-3.259086e+00,-3.041475e+00,-4.741348e+00,-8.849739e+00,-6.825347e+00,3.619159e+00,1.081950e+01,1.133657e+01,6.682464e+00,8.199997e+00,7.089306e+00,4.894655e+00,4.916136e+00,6.757333e+00
9.835367e+00,1.131066e+01,7.440142e+00,4.337089e+00,-1.856498e+00,8.603798e+00,1.928390e+01,1.821997e+01,5.259931e+00,7.784716e+00,1.475505e+01,1.577865e+01,1.198540e+01,1.199251e+01,1.429263e+01,1.815096e+01,1.263583e+01,9.930059e+00,3.549933e+00,6.302534e+00,8.734520e+00,8.389734e+00,7.092992e+00,5.743527e+00,4.650625e+00,4.364324e+00,3.028759e+00
