Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47,Coeff 48
-5.297147e+02,-5.147755e+02,-5.163347e+02,-5.165672e+02,-5.098015e+02,-4.986819e+02,-5.028211e+02,-5.053626e+02,-5.019779e+02,-5.028938e+02,-5.092958e+02,-3.544336e+02,-2.128764e+02,-1.605271e+02,-1.624378e+02,-1.981590e+02,-2.391908e+02,-2.774628e+02,-2.982536e+02,-3.017951e+02,-3.095137e+02,-3.176109e+02,-3.257962e+02,-3.332845e+02,-3.273548e+02,-3.121948e+02,-3.095758e+02,-3.164402e+02,-3.066788e+02,-3.000035e+02,-3.028880e+02,-3.194328e+02,-3.357981e+02,-3.059653e+02,-2.947623e+02,-3.482414e+02,-4.111056e+02,-4.344090e+02,-4.641465e+02,-4.853930e+02,-4.981777e+02,-5.099129e+02,-5.144760e+02,-5.194041e+02,-5.186691e+02,-5.174332e+02,-5.158560e+02,-5.180566e+02
2.889157e+01,4.414387e+01,4.493574e+01,4.323758e+01,4.732267e+01,5.692360e+01,5.417070e+01,4.912678e+01,5.093050e+01,4.947160e+01,4.677260e+01,1.156095e+02,1.392918e+02,1.406253e+02,1.295229e+02,1.197429e+02,1.174546e+02,1.164402e+02,1.173603e+02,1.131424e+02,1.069086e+02,1.009200e+02,9.455334e+01,9.270084e+01,8.377286e+01,7.600057e+01,6.402090e+01,5.625383e+01,5.249789e+01,4.306096e+01,4.238258e+01,4.129832e+01,3.440463e+01,4.482977e+01,6.095242e+01,7.161894e+01,7.614619e+01,7.111844e+01,6.416595e+01,5.953156e+01,5.302600e+01,4.669724e+01,4.464651e+01,4.013778e+01,4.187168e+01,4.368826e+01,4.515132e+01,4.255424e+01
9.842718e+00,1.424196e+01,2.036591e+01,1.755644e+01,1.310646e+01,1.444931e+01,1.546747e+01,9.324918e+00,5.835645e+00,5.965183e+00,1.195982e+01,-4.711034e+01,-7.699228e+01,-9.454362e+01,-1.080667e+02,-1.001569e+02,-7.962751e+01,-6.146069e+01,-5.173179e+01,-5.236867e+01,-4.234628e+01,-3.886536e+01,-4.253952e+01,-4.131603e+01,-5.146563e+01,-5.656528e+01,-5.575210e+01,-6.205808e+01,-7.990649e+01,-8.510988e+01,-8.633327e+01,-8.085701e+01,-7.494698e+01,-1.014807e+02,-1.151130e+02,-1.017100e+02,-7.355954e+01,-5.958887e+01,-2.870373e+01,-5.406203e+00,3.283064e+00,1.116765e+01,1.506019e+01,1.479453e+01,1.756994e+01,1.991288e+01,2.082306e+01,1.967740e+01
-2.201488e+00,-2.670079e+00,5.217674e+00,4.898986e+00,8.287290e-02,2.502610e+00,1.888209e+00,-7.288656e-01,-5.833739e+00,-3.993331e+00,5.129261e-01,-1.185969e+01,-3.021303e+01,-4.273686e+01,-4.967421e+01,-5.854731e+01,-6.829266e+01,-7.344865e+01,-7.279694e+01,-7.434248e+01,-6.999229e+01,-6.749443e+01,-6.292661e+01,-5.688758e+01,-6.271593e+01,-6.573550e+01,-6.076886e+01,-5.669943e+01,-6.017706e+01,-5.480341e+01,-5.322063e+01,-5.083730e+01,-4.239335e+01,-4.421144e+01,-5.111676e+01,-5.218459e+01,-4.730197e+01,-4.022469e+01,-2.836090e+01,-1.737454e+01,-8.790525e+00,-3.251220e+00,-1.212749e+00,-6.881712e-01,1.881666e+00,5.743991e+00,7.994095e+00,8.003712e+00
-2.316368e+00,-5.926265e-01,4.922045e+00,8.305418e+00,9.064532e+00,1.502669e+01,1.128643e+01,1.448728e+01,1.230258e+01,1.056989e+01,8.544275e+00,-2.905605e+00,-1.205832e+01,-9.032428e+00,3.157572e+00,8.189262e+00,9.245211e+00,1.466123e+01,1.312715e+01,1.450174e+01,1.486749e+01,1.875190e+01,2.143663e+01,2.016498e+01,2.262193e+01,1.763558e+01,1.097621e+01,1.460362e+01,1.283044e+01,7.579981e+00,3.725477e+00,5.276978e+00,9.612705e+00,9.066275e+00,5.551925e+00,1.695666e+01,2.851347e+01,2.658425e+01,1.650510e+01,1.086549e+01,1.038266e+01,5.777296e+00,1.864734e+00,-6.003413e-01,4.838393e-01,6.222720e+00,9.743477e+00,8.942322e+00
1.633843e+00,5.070407e+00,8.007536e+00,1.280828e+01,1.504583e+01,1.722970e+01,1.397934e+01,1.907045e+01,2.038462e+01,1.494246e+01,1.129805e+01,-1.558909e+01,-1.322842e+01,5.662158e-01,1.860146e+01,2.564585e+01,3.057024e+01,3.595803e+01,3.264384e+01,3.369363e+01,3.975076e+01,3.941954e+01,3.461620e+01,3.290539e+01,3.723131e+01,4.037431e+01,4.551904e+01,4.157953e+01,3.888125e+01,4.460178e+01,4.686814e+01,4.559318e+01,4.471853e+01,4.188585e+01,4.031898e+01,3.825657e+01,2.987737e+01,2.059718e+01,1.592755e+01,1.952416e+01,1.896461e+01,1.342593e+01,8.454455e+00,4.111936e+00,3.703831e+00,9.546457e+00,1.192243e+01,9.791934e+00
2.874792e+00,3.833260e+00,5.708945e+00,1.043343e+01,8.730677e+00,4.549858e+00,3.172245e+00,5.059760e+00,7.610301e+00,6.985890e+00,6.007851e+00,-1.511631e+00,-1.966485e+01,-1.896089e+01,-8.533212e+00,-8.432800e+00,-9.554331e+00,-1.028700e+01,-1.005737e+01,-1.048833e+01,-1.470957e+01,-1.523553e+01,-1.049351e+01,-1.282805e+01,-1.074611e+01,-9.101609e+00,-9.478874e+00,-1.605817e+01,-2.036812e+01,-1.955114e+01,-1.987527e+01,-2.079814e+01,-1.954016e+01,-1.951787e+01,-2.056272e+01,-1.430914e+01,-9.015579e+00,-6.986064e+00,-2.777979e+00,5.346692e+00,8.960774e+00,7.431596e+00,6.224614e+00,4.241790e+00,3.489481e+00,7.040623e+00,6.847568e+00,6.355302e+00
2.642067e+00,9.967524e-01,1.215688e+00,5.493742e+00,2.147982e+00,-2.481139e+00,-3.647875e+00,-5.337120e+00,-3.043160e+00,3.700341e+00,4.695149e+00,-3.218419e+00,1.642310e+01,2.916700e+01,3.075007e+01,2.621051e+01,2.549905e+01,1.844445e+01,1.177176e+01,1.264623e+01,9.498646e+00,7.088846e+00,6.879376e+00,8.173769e+00,1.333581e+01,1.455967e+01,1.409868e+01,1.268341e+01,1.339335e+01,1.387085e+01,1.569660e+01,1.646046e+01,1.414969e+01,1.127952e+01,4.585514e+00,5.120269e-01,-5.989139e+00,-7.443122e+00,-5.043353e+00,-4.548474e+00,5.442473e-01,-2.639542e+00,-1.059565e+00,5.256608e-01,8.725318e-01,2.523975e+00,1.048894e+00,4.142211e+00
3.428206e+00,2.529624e+00,-3.982137e-01,1.069249e+00,1.457703e+00,1.168517e+00,3.336644e-01,-2.385781e+00,-5.788643e-01,6.052123e+00,7.314882e+00,-5.072567e+00,-8.366537e+00,-1.020359e+01,-1.077022e+01,-8.959613e+00,-4.349156e+00,-7.215337e-01,-3.902604e-01,2.140898e-01,-3.518951e-01,-4.423854e-01,8.588874e-01,1.730307e+00,1.638132e+00,-5.224990e-01,-1.123904e+00,-4.259614e+00,-2.807231e+00,-5.733479e+00,-6.287935e+00,-8.919044e+00,-1.653607e+01,-1.795085e+01,-1.730832e+01,-1.540330e+01,-1.289930e+01,-1.329046e+01,-8.854574e+00,-5.293429e+00,-6.878564e-01,-6.382241e+00,-4.237234e+00,-2.425504e+00,-5.665622e-01,1.438789e+00,1.291125e+00,4.624758e+00
3.319470e+00,3.988724e+00,-9.123584e-01,-4.350210e+00,-7.266471e-01,2.549099e+00,3.888617e+00,1.336879e+00,1.857798e+00,4.061786e+00,5.326996e+00,5.696368e+00,2.949684e+00,-2.213216e+00,-1.138198e+01,-8.314584e+00,-7.033874e+00,-3.690375e+00,1.853362e+00,4.043523e+00,6.030277e+00,3.301345e+00,-2.157238e+00,-2.305784e+00,-2.114807e+00,-1.223649e+00,-1.890471e+00,-3.612976e+00,-2.466648e+00,-6.556247e+00,-7.022647e+00,-1.240641e+01,-1.965548e+01,-1.812888e+01,-1.576574e+01,-1.909657e+01,-2.017250e+01,-1.719198e+01,-1.349048e+01,-3.276767e+00,-8.896909e-01,-3.337088e+00,-1.294399e+00,-2.075765e+00,-2.909495e-01,1.247429e+00,3.821439e+00,3.867180e+00
